"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2013-06-02";"CTC.A.TO";"83.720001000000";"0.039815256731";"Growth";"2014-06-02";"CTC.A.TO";"105.150002000000";"0.007544243096";"Core";"2015-06-01";"CTC.A.TO";"131.139999000000";"0.007901800610";"Core";"2016-06-01";"CTC.A.TO";"142.440002000000";"0.014453091998";"Core";"2017-06-01";"CTC.A.TO";"154.690002000000";"0.014082373316";"Core";"2018-06-01";"CTC.A.TO";"164.419998000000";"0.016778538282";"Core";"2019-06-03";"CTC.A.TO";"134.009995000000";"0.132050951595";"Value";"2020-06-01";"CTC.A.TO";"117.480003000000";"0.132050951595";"Value";"2021-06-01";"CTC.A.TO";"204.929993000000";"0.132050951595";"Value";"2022-06-01";"CTC.A.TO";"173.399994000000";"0.022245193772";"Core"
"2013-06-02";"EMA.TO";"35.270000000000";"0.017720442302";"Core";"2014-06-02";"EMA.TO";"34.220001000000";"0.023181681866";"Core";"2015-06-01";"EMA.TO";"42.090000000000";"0.024619675079";"Core";"2016-06-01";"EMA.TO";"46.139999000000";"0.237965438262";"Growth";"2017-06-01";"EMA.TO";"48.590000000000";"0.044832318512";"Core";"2018-06-01";"EMA.TO";"40.250000000000";"0.068539806975";"Core";"2019-06-03";"EMA.TO";"52.299999000000";"0.054734457517";"Core";"2020-06-01";"EMA.TO";"54.689999000000";"0.046909697438";"Core";"2021-06-01";"EMA.TO";"55.970001000000";"0.050390009153";"Core";"2022-06-01";"EMA.TO";"62.830002000000";"0.061392906953";"Core"
"2013-06-02";"BHC.TO";"90.690002000000";"0.036755246001";"Growth";"2014-06-02";"BHC.TO";"146.169998000000";"0.032562517103";"Growth";"2015-06-01";"BHC.TO";"300.079987000000";"0.020719318227";"Growth";"2016-06-01";"BHC.TO";"38.910000000000";"0.307835566929";"Value";"2017-06-01";"BHC.TO";"17.030001000000";"0.307835566929";"Value";"2018-06-01";"BHC.TO";"28.540001000000";"0.307835566929";"Value";"2019-06-03";"BHC.TO";"27.610001000000";"0.705025765819";"Growth";"2020-06-01";"BHC.TO";"26.030001000000";"0.098559016805";"Core";"2021-06-01";"BHC.TO";"38.709999000000";"0.072857890352";"Core";"2022-06-01";"BHC.TO";"12.110000000000";"2.335837111635";"Value"
"2013-06-02";"WCN.TO";"32.135689000000";"0.019448781696";"Core";"2014-06-02";"WCN.TO";"39.487713000000";"0.020089215515";"Core";"2015-06-01";"WCN.TO";"48.418137000000";"0.021401941261";"Core";"2016-06-01";"WCN.TO";"58.700001000000";"0.187048124299";"Growth";"2017-06-01";"WCN.TO";"87.546669000000";"0.223944799183";"Growth";"2018-06-01";"WCN.TO";"100.910004000000";"0.289006904288";"Growth";"2019-06-03";"WCN.TO";"126.620003000000";"0.153733704297";"Growth";"2020-06-01";"WCN.TO";"128.039993000000";"0.020036640474";"Core";"2021-06-01";"WCN.TO";"145.740005000000";"0.019351782393";"Core";"2022-06-01";"WCN.TO";"161.270004000000";"0.023918375215";"Core"
"2013-06-02";"WEED.TO";"0.050000000000";"72.727272727273";"Value";"2014-06-02";"WEED.TO";"2.950000000000";"72.727272727273";"Value";"2015-06-01";"WEED.TO";"1.870000000000";"72.727272727273";"Value";"2016-06-01";"WEED.TO";"2.600000000000";"0.791807097362";"Core";"2017-06-01";"WEED.TO";"7.570000000000";"2.589910331351";"Growth";"2018-06-01";"WEED.TO";"37.700001000000";"0.773572601966";"Growth";"2019-06-03";"WEED.TO";"51.980000000000";"0.374485611760";"Growth";"2020-06-01";"WEED.TO";"22.260000000000";"0.115251181760";"Core";"2021-06-01";"WEED.TO";"29.330000000000";"0.096158501966";"Core";"2022-06-01";"WEED.TO";"5.970000000000";"4.738188847889";"Value"
"2013-06-02";"DOL.TO";"12.455000000000";"0.267630135153";"Growth";"2014-06-02";"DOL.TO";"15.476667000000";"0.051256331653";"Core";"2015-06-01";"DOL.TO";"23.776667000000";"0.261493873146";"Growth";"2016-06-01";"DOL.TO";"30.370001000000";"0.361531930257";"Growth";"2017-06-01";"DOL.TO";"42.773335000000";"0.050928980789";"Core";"2018-06-01";"DOL.TO";"49.933334000000";"0.584052486215";"Growth";"2019-06-03";"DOL.TO";"43.209999000000";"0.066248834522";"Core";"2020-06-01";"DOL.TO";"48.110001000000";"0.053325530091";"Core";"2021-06-01";"DOL.TO";"53.180000000000";"0.053033637884";"Core";"2022-06-01";"DOL.TO";"71.989998000000";"0.053581283147";"Core"
"2013-06-02";"L.TO";"40.707394000000";"0.015353476079";"Core";"2014-06-02";"L.TO";"36.856915000000";"0.021523157232";"Core";"2015-06-01";"L.TO";"50.683281000000";"0.020445442829";"Core";"2016-06-01";"L.TO";"57.130226000000";"0.036035188328";"Core";"2017-06-01";"L.TO";"61.889069000000";"0.035198499374";"Core";"2018-06-01";"L.TO";"53.954983000000";"0.051130165878";"Core";"2019-06-03";"L.TO";"69.430000000000";"0.041230189737";"Core";"2020-06-01";"L.TO";"67.000000000000";"0.038290915015";"Core";"2021-06-01";"L.TO";"74.930000000000";"0.037639515050";"Core";"2022-06-01";"L.TO";"113.320000000000";"0.172814145644";"Growth"
"2013-06-02";"CM.TO";"39.029999000000";"0.016013323495";"Core";"2014-06-02";"CM.TO";"48.095001000000";"0.016493963201";"Core";"2015-06-01";"CM.TO";"47.389999000000";"0.021866261784";"Core";"2016-06-01";"CM.TO";"50.965000000000";"0.040394357954";"Core";"2017-06-01";"CM.TO";"52.805000000000";"0.041253713786";"Core";"2018-06-01";"CM.TO";"56.575001000000";"0.048762301051";"Core";"2019-06-03";"CM.TO";"51.590000000000";"0.055487731604";"Core";"2020-06-01";"CM.TO";"45.365002000000";"0.056552214105";"Core";"2021-06-01";"CM.TO";"71.889999000000";"0.039231171260";"Core";"2022-06-01";"CM.TO";"69.919998000000";"0.055167571181";"Core"
"2013-06-02";"BMO.TO";"60.700001000000";"0.010296540193";"Core";"2014-06-02";"BMO.TO";"76.239998000000";"0.010404999966";"Core";"2015-06-01";"BMO.TO";"75.949997000000";"0.013643741474";"Core";"2016-06-01";"BMO.TO";"82.349998000000";"0.024999374659";"Core";"2017-06-01";"BMO.TO";"91.430000000000";"0.023825903494";"Core";"2018-06-01";"BMO.TO";"100.260002000000";"0.027515730857";"Core";"2019-06-03";"BMO.TO";"98.379997000000";"0.029097501125";"Core";"2020-06-01";"BMO.TO";"69.089996000000";"0.037132601744";"Core";"2021-06-01";"BMO.TO";"127.980003000000";"0.022037262045";"Core";"2022-06-01";"BMO.TO";"137.559998000000";"0.142361873140";"Growth"
"2013-06-02";"SU.TO";"31.340000000000";"0.019942565412";"Core";"2014-06-02";"SU.TO";"42.040001000000";"0.018869580346";"Core";"2015-06-01";"SU.TO";"36.189999000000";"0.028633383606";"Core";"2016-06-01";"SU.TO";"35.360001000000";"0.338740994639";"Value";"2017-06-01";"SU.TO";"42.320000000000";"0.338740994639";"Value";"2018-06-01";"SU.TO";"52.480000000000";"0.338740994639";"Value";"2019-06-03";"SU.TO";"40.689999000000";"0.070351736146";"Core";"2020-06-01";"SU.TO";"23.850000000000";"0.107567769643";"Core";"2021-06-01";"SU.TO";"29.549999000000";"0.095442604335";"Core";"2022-06-01";"SU.TO";"51.790001000000";"0.378128955518";"Growth"
