"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-12-02";"CTC.A.TO";"173.490005000000";"0.003202233786";"Core";"2022-12-01";"CTC.A.TO";"154.119995000000";"0.003585687006";"Core"
"2021-12-02";"EMA.TO";"58.910000000000";"0.009430581490";"Core";"2022-12-01";"EMA.TO";"52.709999000000";"0.010484273835";"Core"
"2021-12-02";"BHC.TO";"30.040001000000";"0.018493859423";"Core";"2022-12-01";"BHC.TO";"10.340000000000";"0.053445460674";"Core"
"2021-12-02";"WCN.TO";"173.600006000000";"0.003200204703";"Core";"2022-12-01";"WCN.TO";"193.429993000000";"0.019739150332";"Growth"
"2021-12-02";"SHOP.TO";"185.389999000000";"0.017980114091";"Growth";"2022-12-01";"SHOP.TO";"58.290001000000";"0.009480632251";"Core"
"2021-12-02";"H.TO";"31.530001000000";"0.017619902884";"Core";"2022-12-01";"H.TO";"37.490002000000";"0.014740625070";"Core"
"2021-12-02";"WEED.TO";"13.280000000000";"0.273822562979";"Value";"2022-12-01";"WEED.TO";"5.280000000000";"0.273822562979";"Value"
"2021-12-02";"QSR.TO";"71.790001000000";"0.050652787097";"Value";"2022-12-01";"QSR.TO";"89.070000000000";"0.050652787097";"Value"
"2021-12-02";"DOL.TO";"56.009998000000";"0.009918864049";"Core";"2022-12-01";"DOL.TO";"82.849998000000";"0.046085018742";"Growth"
"2021-12-02";"L.TO";"97.790001000000";"0.005681107985";"Core";"2022-12-01";"L.TO";"121.529999000000";"0.031417294018";"Growth"
"2021-12-02";"CM.TO";"68.639999000000";"0.008093758212";"Core";"2022-12-01";"CM.TO";"59.810001000000";"0.009239693264";"Core"
"2021-12-02";"BMO.TO";"134.809998000000";"0.004121026362";"Core";"2022-12-01";"BMO.TO";"133.000000000000";"0.004155083183";"Core"
"2021-12-02";"SU.TO";"30.930000000000";"0.117567527849";"Value";"2022-12-01";"SU.TO";"43.169998000000";"0.117567527849";"Value"
"2021-12-02";"OTEX.TO";"60.389999000000";"0.009199462904";"Core";"2022-12-01";"OTEX.TO";"39.439999000000";"0.014011817378";"Core"
"2021-12-02";"GIL.TO";"52.290001000000";"0.063747050480";"Growth";"2022-12-01";"GIL.TO";"39.509998000000";"0.013986992947";"Core"
"2021-12-02";"TRP.TO";"58.919998000000";"0.061716968089";"Value";"2022-12-01";"TRP.TO";"58.779999000000";"0.061716968089";"Value"
"2021-12-02";"TD.TO";"96.500000000000";"0.005757052389";"Core";"2022-12-01";"TD.TO";"91.839996000000";"0.006017270116";"Core"
"2021-12-02";"CCO.TO";"29.610001000000";"0.112574576858";"Growth";"2022-12-01";"CCO.TO";"31.920000000000";"0.119616031033";"Growth"
"2021-12-02";"WPM.TO";"51.349998000000";"0.010818998582";"Core";"2022-12-01";"WPM.TO";"53.889999000000";"0.010254705393";"Core"
"2021-12-02";"SLF.TO";"68.730003000000";"0.008083159193";"Core";"2022-12-01";"SLF.TO";"63.730000000000";"0.008671364559";"Core"
"2021-12-02";"ABX.TO";"23.270000000000";"0.156268312693";"Value";"2022-12-01";"ABX.TO";"23.010000000000";"0.156268312693";"Value"
