"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2014-09-02";"CTC.A.TO";"112.739998000000";"0.005543729032";"Core";"2015-09-01";"CTC.A.TO";"122.320000000000";"0.005731828778";"Core";"2016-09-01";"CTC.A.TO";"135.660004000000";"0.005478823674";"Core";"2017-09-01";"CTC.A.TO";"145.490005000000";"0.005695785937";"Core";"2018-09-04";"CTC.A.TO";"161.179993000000";"0.007198460017";"Core";"2019-09-03";"CTC.A.TO";"133.929993000000";"0.010002626812";"Core";"2020-09-01";"CTC.A.TO";"136.649994000000";"0.008646398556";"Core";"2021-09-01";"CTC.A.TO";"192.639999000000";"0.006790314077";"Core";"2022-09-01";"CTC.A.TO";"156.610001000000";"0.007764172144";"Core"
"2014-09-02";"EMA.TO";"33.849998000000";"0.107425815398";"Value";"2015-09-01";"EMA.TO";"44.389999000000";"0.107425815398";"Value";"2016-09-01";"EMA.TO";"47.860001000000";"0.107425815398";"Value";"2017-09-01";"EMA.TO";"47.799999000000";"0.017336400456";"Core";"2018-09-04";"EMA.TO";"41.310001000000";"0.028086364247";"Core";"2019-09-03";"EMA.TO";"58.230000000000";"0.023006212243";"Core";"2020-09-01";"EMA.TO";"52.860001000000";"0.022352067509";"Core";"2021-09-01";"EMA.TO";"59.560001000000";"0.021962492864";"Core";"2022-09-01";"EMA.TO";"61.459999000000";"0.019784364254";"Core"
"2014-09-02";"BHC.TO";"131.199997000000";"0.025406504646";"Growth";"2015-09-01";"BHC.TO";"296.200012000000";"0.014202240398";"Growth";"2016-09-01";"BHC.TO";"38.090000000000";"0.019513185654";"Core";"2017-09-01";"BHC.TO";"16.500000000000";"0.319601072796";"Value";"2018-09-04";"BHC.TO";"28.700001000000";"0.319601072796";"Value";"2019-09-03";"BHC.TO";"28.760000000000";"0.319601072796";"Value";"2020-09-01";"BHC.TO";"21.190001000000";"0.354829112604";"Value";"2021-09-01";"BHC.TO";"36.400002000000";"0.354829112604";"Value";"2022-09-01";"BHC.TO";"8.670000000000";"0.354829112604";"Value"
"2014-09-02";"WCN.TO";"39.266182000000";"0.015917004612";"Core";"2015-09-01";"WCN.TO";"49.235027000000";"0.014240213498";"Core";"2016-09-01";"WCN.TO";"67.926666000000";"0.098478485226";"Growth";"2017-09-01";"WCN.TO";"82.250000000000";"0.078362167798";"Growth";"2018-09-04";"WCN.TO";"105.209999000000";"0.099251304205";"Growth";"2019-09-03";"WCN.TO";"120.849998000000";"0.011085244196";"Core";"2020-09-01";"WCN.TO";"130.910004000000";"0.009025515811";"Core";"2021-09-01";"WCN.TO";"164.039993000000";"0.007974190153";"Core";"2022-09-01";"WCN.TO";"183.440002000000";"0.059657233678";"Growth"
"2014-09-02";"WEED.TO";"2.400000000000";"1.388888888889";"Growth";"2015-09-01";"WEED.TO";"1.600000000000";"2.629189860266";"Growth";"2016-09-01";"WEED.TO";"3.770000000000";"1.774354157596";"Growth";"2017-09-01";"WEED.TO";"8.930000000000";"0.721756808666";"Growth";"2018-09-04";"WEED.TO";"68.830002000000";"0.151710436041";"Growth";"2019-09-03";"WEED.TO";"33.230000000000";"0.274138784969";"Growth";"2020-09-01";"WEED.TO";"21.459999000000";"0.350364846284";"Value";"2021-09-01";"WEED.TO";"21.270000000000";"0.350364846284";"Value";"2022-09-01";"WEED.TO";"4.610000000000";"0.350364846284";"Value"
"2014-09-02";"DOL.TO";"15.608333000000";"0.040042713082";"Core";"2015-09-01";"DOL.TO";"25.423332000000";"0.165466264470";"Growth";"2016-09-01";"DOL.TO";"33.730000000000";"0.198319453725";"Growth";"2017-09-01";"DOL.TO";"40.786667000000";"0.020317421977";"Core";"2018-09-04";"DOL.TO";"48.799999000000";"0.213980119469";"Growth";"2019-09-03";"DOL.TO";"49.570000000000";"0.027025453680";"Core";"2020-09-01";"DOL.TO";"51.689999000000";"0.177784491649";"Growth";"2021-09-01";"DOL.TO";"57.529999000000";"0.022737460798";"Core";"2022-09-01";"DOL.TO";"80.349998000000";"0.136198174707";"Growth"
"2014-09-02";"L.TO";"43.810287000000";"0.014266055824";"Core";"2015-09-01";"L.TO";"55.442123000000";"0.075875589692";"Growth";"2016-09-01";"L.TO";"57.500000000000";"0.012926212897";"Core";"2017-09-01";"L.TO";"52.516075000000";"0.100415305240";"Value";"2018-09-04";"L.TO";"53.247589000000";"0.100415305240";"Value";"2019-09-03";"L.TO";"73.150002000000";"0.100415305240";"Value";"2020-09-01";"L.TO";"66.889999000000";"0.017663781261";"Core";"2021-09-01";"L.TO";"89.110001000000";"0.014679453285";"Core";"2022-09-01";"L.TO";"117.139999000000";"0.093422598247";"Growth"
"2014-09-02";"CM.TO";"52.384998000000";"0.011930896704";"Core";"2015-09-01";"CM.TO";"47.255001000000";"0.014836890937";"Core";"2016-09-01";"CM.TO";"52.060001000000";"0.014276934831";"Core";"2017-09-01";"CM.TO";"52.395000000000";"0.015816011537";"Core";"2018-09-04";"CM.TO";"61.180000000000";"0.018964493873";"Core";"2019-09-03";"CM.TO";"51.439999000000";"0.026042996986";"Core";"2020-09-01";"CM.TO";"52.049999000000";"0.022699910347";"Core";"2021-09-01";"CM.TO";"72.599998000000";"0.018017715330";"Core";"2022-09-01";"CM.TO";"61.380001000000";"0.019810149681";"Core"
"2014-09-02";"BMO.TO";"84.620003000000";"0.007385960504";"Core";"2015-09-01";"BMO.TO";"68.739998000000";"0.010199553629";"Core";"2016-09-01";"BMO.TO";"87.019997000000";"0.008541223480";"Core";"2017-09-01";"BMO.TO";"89.489998000000";"0.009260028416";"Core";"2018-09-04";"BMO.TO";"107.330002000000";"0.010810097023";"Core";"2019-09-03";"BMO.TO";"90.430000000000";"0.014814240174";"Core";"2020-09-01";"BMO.TO";"81.900002000000";"0.014426499170";"Core";"2021-09-01";"BMO.TO";"127.010002000000";"0.010299079414";"Core";"2022-09-01";"BMO.TO";"121.269997000000";"0.010026775273";"Core"
"2014-09-02";"SU.TO";"43.669998000000";"0.014311885244";"Core";"2015-09-01";"SU.TO";"36.049999000000";"0.019448469224";"Core";"2016-09-01";"SU.TO";"35.200001000000";"0.021115261945";"Core";"2017-09-01";"SU.TO";"39.509998000000";"0.020973929800";"Core";"2018-09-04";"SU.TO";"52.730000000000";"0.022003560310";"Core";"2019-09-03";"SU.TO";"38.330002000000";"0.034950474015";"Core";"2020-09-01";"SU.TO";"21.139999000000";"0.355668382525";"Value";"2021-09-01";"SU.TO";"23.280001000000";"0.355668382525";"Value";"2022-09-01";"SU.TO";"40.910000000000";"0.355668382525";"Value"
