"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year10";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2012-07-02";"CTC.A.TO";"70.080002000000";"0.008918378741";"Core";"2013-07-02";"CTC.A.TO";"81.519997000000";"0.048869763554";"Growth";"2014-07-02";"CTC.A.TO";"102.400002000000";"0.009506672896";"Core";"2015-07-02";"CTC.A.TO";"133.320007000000";"0.008115580816";"Core";"2016-07-04";"CTC.A.TO";"142.179993000000";"0.007298792306";"Core";"2017-07-04";"CTC.A.TO";"148.460007000000";"0.007253570649";"Core";"2018-07-03";"CTC.A.TO";"170.880005000000";"0.009662632952";"Core";"2019-07-02";"CTC.A.TO";"140.850006000000";"0.012468825990";"Core";"2020-07-02";"CTC.A.TO";"119.339996000000";"0.011742188677";"Core";"2021-07-02";"CTC.A.TO";"194.669998000000";"0.010795935167";"Core";"2022-07-04";"CTC.A.TO";"164.759995000000";"0.011990566953";"Core"
"2012-07-02";"EMA.TO";"34.049999000000";"0.018355360304";"Core";"2013-07-02";"EMA.TO";"32.930000000000";"0.022683702048";"Core";"2014-07-02";"EMA.TO";"34.009998000000";"0.028623445480";"Core";"2015-07-02";"EMA.TO";"39.880001000000";"0.027130623471";"Core";"2016-07-04";"EMA.TO";"48.240002000000";"0.021512068738";"Core";"2017-07-04";"EMA.TO";"47.849998000000";"0.022505019734";"Core";"2018-07-03";"EMA.TO";"42.799999000000";"0.277763686931";"Value";"2019-07-02";"EMA.TO";"54.049999000000";"0.277763686931";"Value";"2020-07-02";"EMA.TO";"54.430000000000";"0.277763686931";"Value";"2021-07-02";"EMA.TO";"56.330002000000";"0.261166558116";"Value";"2022-07-04";"EMA.TO";"60.509998000000";"0.261166558116";"Value"
"2012-07-02";"BHC.TO";"48.610001000000";"0.068572994544";"Growth";"2013-07-02";"BHC.TO";"95.000000000000";"0.041935399772";"Growth";"2014-07-02";"BHC.TO";"134.539993000000";"0.043413856437";"Growth";"2015-07-02";"BHC.TO";"286.700012000000";"0.020127320002";"Growth";"2016-07-04";"BHC.TO";"26.700001000000";"0.038866749067";"Core";"2017-07-04";"BHC.TO";"21.940001000000";"0.049082274393";"Core";"2018-07-03";"BHC.TO";"30.110001000000";"0.054837287022";"Core";"2019-07-02";"BHC.TO";"33.049999000000";"0.425109656546";"Growth";"2020-07-02";"BHC.TO";"24.920000000000";"0.056232453841";"Core";"2021-07-02";"BHC.TO";"36.810001000000";"0.399660753636";"Growth";"2022-07-04";"BHC.TO";"10.910000000000";"0.181078437328";"Core"
"2012-07-02";"WCN.TO";"27.040499000000";"0.023113478786";"Core";"2013-07-02";"WCN.TO";"31.498789000000";"0.023714381795";"Core";"2014-07-02";"WCN.TO";"37.812393000000";"0.025745086367";"Core";"2015-07-02";"WCN.TO";"46.465904000000";"0.023285230632";"Core";"2016-07-04";"WCN.TO";"63.200001000000";"0.127710892366";"Growth";"2017-07-04";"WCN.TO";"83.349998000000";"0.201548851008";"Growth";"2018-07-03";"WCN.TO";"99.339996000000";"0.132969666483";"Growth";"2019-07-02";"WCN.TO";"126.720001000000";"0.110873371314";"Growth";"2020-07-02";"WCN.TO";"125.290001000000";"0.011184553743";"Core";"2021-07-02";"WCN.TO";"147.580002000000";"0.014240714520";"Core";"2022-07-04";"WCN.TO";"160.899994000000";"0.012278221410";"Core"
"2012-07-02";"WEED.TO";"0.500000000000";"7.272727272727";"Value";"2013-07-02";"WEED.TO";"0.050000000000";"7.272727272727";"Value";"2014-07-02";"WEED.TO";"2.910000000000";"7.272727272727";"Value";"2015-07-02";"WEED.TO";"1.970000000000";"2.929189282333";"Growth";"2016-07-04";"WEED.TO";"2.760000000000";"0.375993564842";"Core";"2017-07-04";"WEED.TO";"8.090000000000";"2.076526122175";"Growth";"2018-07-03";"WEED.TO";"38.400002000000";"0.343989725223";"Growth";"2019-07-02";"WEED.TO";"52.490002000000";"0.267667616468";"Growth";"2020-07-02";"WEED.TO";"22.330000000000";"0.062754713377";"Core";"2021-07-02";"WEED.TO";"28.700001000000";"0.512596244892";"Value";"2022-07-04";"WEED.TO";"3.630000000000";"0.512596244892";"Value"
"2012-07-02";"DOL.TO";"10.300000000000";"0.323624595469";"Growth";"2013-07-02";"DOL.TO";"12.481667000000";"0.319177156252";"Growth";"2014-07-02";"DOL.TO";"14.940000000000";"0.065159526341";"Core";"2015-07-02";"DOL.TO";"25.336666000000";"0.227753047153";"Growth";"2016-07-04";"DOL.TO";"30.316668000000";"0.266234024309";"Growth";"2017-07-04";"DOL.TO";"41.196667000000";"0.026139618267";"Core";"2018-07-03";"DOL.TO";"50.599998000000";"0.261051514993";"Growth";"2019-07-02";"DOL.TO";"47.759998000000";"0.036772074728";"Core";"2020-07-02";"DOL.TO";"45.490002000000";"0.030804851354";"Core";"2021-07-02";"DOL.TO";"56.919998000000";"0.036922781995";"Core";"2022-07-04";"DOL.TO";"75.489998000000";"0.026169900697";"Core"
"2012-07-02";"L.TO";"26.816719000000";"0.135600616778";"Value";"2013-07-02";"L.TO";"38.625401000000";"0.135600616778";"Value";"2014-07-02";"L.TO";"38.175240000000";"0.135600616778";"Value";"2015-07-02";"L.TO";"51.221867000000";"0.021123191218";"Core";"2016-07-04";"L.TO";"55.627010000000";"0.018655366143";"Core";"2017-07-04";"L.TO";"57.532154000000";"0.018717622658";"Core";"2018-07-03";"L.TO";"54.019295000000";"0.030565944392";"Core";"2019-07-02";"L.TO";"66.730003000000";"0.026318509464";"Core";"2020-07-02";"L.TO";"66.589996000000";"0.021043892985";"Core";"2021-07-02";"L.TO";"77.139999000000";"0.027244551524";"Core";"2022-07-04";"L.TO";"116.680000000000";"0.104667366134";"Growth"
"2012-07-02";"CM.TO";"36.355000000000";"0.017191583001";"Core";"2013-07-02";"CM.TO";"37.310001000000";"0.020020752839";"Core";"2014-07-02";"CM.TO";"48.669998000000";"0.020001712832";"Core";"2015-07-02";"CM.TO";"45.904999000000";"0.023569748714";"Core";"2016-07-04";"CM.TO";"48.535000000000";"0.021381317378";"Core";"2017-07-04";"CM.TO";"53.075001000000";"0.020289498426";"Core";"2018-07-03";"CM.TO";"57.244999000000";"0.028843581027";"Core";"2019-07-02";"CM.TO";"52.075001000000";"0.033725092304";"Core";"2020-07-02";"CM.TO";"45.575001000000";"0.030747399209";"Core";"2021-07-02";"CM.TO";"70.735001000000";"0.029711523964";"Core";"2022-07-04";"CM.TO";"62.700001000000";"0.031508225195";"Core"
"2012-07-02";"BMO.TO";"57.369999000000";"0.010894195762";"Core";"2013-07-02";"BMO.TO";"61.400002000000";"0.012165704953";"Core";"2014-07-02";"BMO.TO";"78.790001000000";"0.012355417073";"Core";"2015-07-02";"BMO.TO";"74.010002000000";"0.014619230670";"Core";"2016-07-04";"BMO.TO";"82.360001000000";"0.012600075599";"Core";"2017-07-04";"BMO.TO";"95.800003000000";"0.011240763210";"Core";"2018-07-03";"BMO.TO";"101.669998000000";"0.016240295068";"Core";"2019-07-02";"BMO.TO";"99.919998000000";"0.017576403629";"Core";"2020-07-02";"BMO.TO";"72.110001000000";"0.019432987523";"Core";"2021-07-02";"BMO.TO";"127.089996000000";"0.016536664910";"Core";"2022-07-04";"BMO.TO";"124.849998000000";"0.097818089516";"Growth"
"2012-07-02";"SU.TO";"30.709999000000";"0.020351677641";"Core";"2013-07-02";"SU.TO";"31.200001000000";"0.023941483478";"Core";"2014-07-02";"SU.TO";"45.919998000000";"0.021199550652";"Core";"2015-07-02";"SU.TO";"34.630001000000";"0.181781515330";"Value";"2016-07-04";"SU.TO";"36.700001000000";"0.181781515330";"Value";"2017-07-04";"SU.TO";"37.540001000000";"0.181781515330";"Value";"2018-07-03";"SU.TO";"53.299999000000";"0.247827511902";"Growth";"2019-07-02";"SU.TO";"40.849998000000";"0.042992271761";"Core";"2020-07-02";"SU.TO";"22.740000000000";"0.061623251966";"Core";"2021-07-02";"SU.TO";"29.480000000000";"0.499033675067";"Value";"2022-07-04";"SU.TO";"46.000000000000";"0.499033675067";"Value"
