"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2019-07-02";"CTC.A.TO";"140.850006000000";"0.025817277114";"Value";"2020-07-02";"CTC.A.TO";"119.339996000000";"0.025817277114";"Value";"2021-07-02";"CTC.A.TO";"194.669998000000";"0.025817277114";"Value";"2022-07-04";"CTC.A.TO";"164.759995000000";"0.004228690570";"Core"
"2019-07-02";"EMA.TO";"54.049999000000";"0.010278548859";"Core";"2020-07-02";"EMA.TO";"54.430000000000";"0.066182888302";"Growth";"2021-07-02";"EMA.TO";"56.330002000000";"0.011698317276";"Core";"2022-07-04";"EMA.TO";"60.509998000000";"0.011514114364";"Core"
"2019-07-02";"BHC.TO";"33.049999000000";"0.100857289991";"Growth";"2020-07-02";"BHC.TO";"24.920000000000";"0.024092660582";"Core";"2021-07-02";"BHC.TO";"36.810001000000";"0.136053878130";"Growth";"2022-07-04";"BHC.TO";"10.910000000000";"0.361876676795";"Value"
"2019-07-02";"WCN.TO";"126.720001000000";"0.026304713597";"Growth";"2020-07-02";"WCN.TO";"125.290001000000";"0.004791995346";"Core";"2021-07-02";"WCN.TO";"147.580002000000";"0.004465145864";"Core";"2022-07-04";"WCN.TO";"160.899994000000";"0.004330137123";"Core"
"2019-07-02";"SHOP.TO";"40.919998000000";"0.081459762861";"Growth";"2020-07-02";"SHOP.TO";"139.761002000000";"0.025774962677";"Growth";"2021-07-02";"SHOP.TO";"180.824997000000";"0.027696078933";"Growth";"2022-07-04";"SHOP.TO";"40.349998000000";"0.097845718452";"Value"
"2019-07-02";"H.TO";"22.910000000000";"0.024249478636";"Core";"2020-07-02";"H.TO";"25.940001000000";"0.023145299868";"Core";"2021-07-02";"H.TO";"29.950001000000";"0.022002210802";"Core";"2022-07-04";"H.TO";"34.639999000000";"0.020113136757";"Core"
"2019-07-02";"WEED.TO";"52.490002000000";"0.063504157103";"Growth";"2020-07-02";"WEED.TO";"22.330000000000";"0.026887107108";"Core";"2021-07-02";"WEED.TO";"28.700001000000";"0.022960495211";"Core";"2022-07-04";"WEED.TO";"3.630000000000";"1.087623841277";"Value"
"2019-07-02";"QSR.TO";"91.190002000000";"0.006092285814";"Core";"2020-07-02";"QSR.TO";"73.489998000000";"0.008169670949";"Core";"2021-07-02";"QSR.TO";"79.879997000000";"0.008249452432";"Core";"2022-07-04";"QSR.TO";"65.760002000000";"0.060037628099";"Value"
"2019-07-02";"DOL.TO";"47.759998000000";"0.011632235737";"Core";"2020-07-02";"DOL.TO";"45.490002000000";"0.013198265010";"Core";"2021-07-02";"DOL.TO";"56.919998000000";"0.011577060061";"Core";"2022-07-04";"DOL.TO";"75.489998000000";"0.009229289384";"Core"
"2019-07-02";"L.TO";"66.730003000000";"0.008325423806";"Core";"2020-07-02";"L.TO";"66.589996000000";"0.009016205703";"Core";"2021-07-02";"L.TO";"77.139999000000";"0.008542471404";"Core";"2022-07-04";"L.TO";"116.680000000000";"0.031233943281";"Growth"
"2019-07-02";"CM.TO";"52.075001000000";"0.010668373402";"Core";"2020-07-02";"CM.TO";"45.575001000000";"0.013173649776";"Core";"2021-07-02";"CM.TO";"70.735001000000";"0.009315985385";"Core";"2022-07-04";"CM.TO";"62.700001000000";"0.011111946189";"Core"
"2019-07-02";"BMO.TO";"99.919998000000";"0.005560003670";"Core";"2020-07-02";"BMO.TO";"72.110001000000";"0.008326017104";"Core";"2021-07-02";"BMO.TO";"127.089996000000";"0.005185036244";"Core";"2022-07-04";"BMO.TO";"124.849998000000";"0.029190040532";"Growth"
"2019-07-02";"SU.TO";"40.849998000000";"0.013599891867";"Core";"2020-07-02";"SU.TO";"22.740000000000";"0.026402335168";"Core";"2021-07-02";"SU.TO";"29.480000000000";"0.022352993064";"Core";"2022-07-04";"SU.TO";"46.000000000000";"0.079225576130";"Growth"
"2019-07-02";"OTEX.TO";"54.910000000000";"0.010117566118";"Core";"2020-07-02";"OTEX.TO";"58.360001000000";"0.010287681484";"Core";"2021-07-02";"OTEX.TO";"64.040001000000";"0.010289916072";"Core";"2022-07-04";"OTEX.TO";"48.480000000000";"0.081437181185";"Value"
"2019-07-02";"GIL.TO";"51.070000000000";"0.010878315167";"Core";"2020-07-02";"GIL.TO";"21.059999000000";"0.028508505708";"Core";"2021-07-02";"GIL.TO";"46.250000000000";"0.014247918606";"Core";"2022-07-04";"GIL.TO";"36.660000000000";"0.019004883719";"Core"
"2019-07-02";"TRP.TO";"64.610001000000";"0.008598600015";"Core";"2020-07-02";"TRP.TO";"58.139999000000";"0.010326610114";"Core";"2021-07-02";"TRP.TO";"61.639999000000";"0.010690562074";"Core";"2022-07-04";"TRP.TO";"66.949997000000";"0.010406558153";"Core"
"2019-07-02";"TD.TO";"77.050003000000";"0.007210324905";"Core";"2020-07-02";"TD.TO";"60.599998000000";"0.009907411246";"Core";"2021-07-02";"TD.TO";"87.000000000000";"0.007574324546";"Core";"2022-07-04";"TD.TO";"84.040001000000";"0.008290326379";"Core"
"2019-07-02";"CCO.TO";"14.060000000000";"0.039513197408";"Core";"2020-07-02";"CCO.TO";"13.750000000000";"0.043664661943";"Core";"2021-07-02";"CCO.TO";"23.600000000000";"0.212209465679";"Growth";"2022-07-04";"CCO.TO";"28.020000000000";"0.130063401213";"Growth"
"2019-07-02";"WPM.TO";"31.320000000000";"0.017738044558";"Core";"2020-07-02";"WPM.TO";"58.810001000000";"0.061253775702";"Growth";"2021-07-02";"WPM.TO";"55.189999000000";"0.090743676042";"Growth";"2022-07-04";"WPM.TO";"48.049999000000";"0.082165965161";"Value"
"2019-07-02";"SLF.TO";"54.639999000000";"0.010167561598";"Core";"2020-07-02";"SLF.TO";"49.230000000000";"0.012195594185";"Core";"2021-07-02";"SLF.TO";"63.709999000000";"0.010343215286";"Core";"2022-07-04";"SLF.TO";"59.680000000000";"0.011674246601";"Core"
"2019-07-02";"ABX.TO";"20.469999000000";"0.027139989384";"Core";"2020-07-02";"ABX.TO";"35.660000000000";"0.101018917843";"Growth";"2021-07-02";"ABX.TO";"25.639999000000";"0.025700712216";"Core";"2022-07-04";"ABX.TO";"23.740000000000";"0.166304740684";"Value"
"2019-07-02";"K.TO";"5.010000000000";"0.110889332446";"Core";"2020-07-02";"K.TO";"9.750000000000";"0.369470216438";"Growth";"2021-07-02";"K.TO";"7.950000000000";"0.082888834658";"Core";"2022-07-04";"K.TO";"4.700000000000";"0.840015860390";"Value"
"2019-07-02";"TRI.TO";"85.919998000000";"0.038795779922";"Growth";"2020-07-02";"TRI.TO";"91.669998000000";"0.039296767632";"Growth";"2021-07-02";"TRI.TO";"123.269997000000";"0.005345714704";"Core";"2022-07-04";"TRI.TO";"132.119995000000";"0.005273380741";"Core"
"2019-07-02";"BNS.TO";"70.769997000000";"0.051382842879";"Value";"2020-07-02";"BNS.TO";"56.459999000000";"0.051382842879";"Value";"2021-07-02";"BNS.TO";"81.000000000000";"0.051382842879";"Value";"2022-07-04";"BNS.TO";"75.089996000000";"0.009278453513";"Core"
"2019-07-02";"RY.TO";"104.830002000000";"0.005299585471";"Core";"2020-07-02";"RY.TO";"92.769997000000";"0.006471802535";"Core";"2021-07-02";"RY.TO";"126.029999000000";"0.005228645884";"Core";"2022-07-04";"RY.TO";"125.690002000000";"0.005543153998";"Core"
"2019-07-02";"CAE.TO";"36.240002000000";"0.091979391539";"Growth";"2020-07-02";"CAE.TO";"20.900000000000";"0.028726751278";"Core";"2021-07-02";"CAE.TO";"38.650002000000";"0.017049578304";"Core";"2022-07-04";"CAE.TO";"31.740000000000";"0.114819675551";"Growth"
"2019-07-02";"T.TO";"24.500000000000";"0.022675736961";"Core";"2020-07-02";"T.TO";"22.660000000000";"0.026495547295";"Core";"2021-07-02";"T.TO";"27.860001000000";"0.023652771424";"Core";"2022-07-04";"T.TO";"28.580000000000";"0.024377852944";"Core"
"2019-07-02";"CNR.TO";"123.510002000000";"0.004498061263";"Core";"2020-07-02";"CNR.TO";"120.339996000000";"0.004989106878";"Core";"2021-07-02";"CNR.TO";"131.559998000000";"0.005008864743";"Core";"2022-07-04";"CNR.TO";"146.190002000000";"0.004765846006";"Core"
"2019-07-02";"BCE.TO";"60.439999000000";"0.009191852494";"Core";"2020-07-02";"BCE.TO";"56.400002000000";"0.010645196461";"Core";"2021-07-02";"BCE.TO";"61.279999000000";"0.010753365638";"Core";"2022-07-04";"BCE.TO";"63.369999000000";"0.010994461861";"Core"
"2019-07-02";"SAP.TO";"39.330002000000";"0.092457753660";"Value";"2020-07-02";"SAP.TO";"32.330002000000";"0.092457753660";"Value";"2021-07-02";"SAP.TO";"37.240002000000";"0.092457753660";"Value";"2022-07-04";"SAP.TO";"28.080000000000";"0.140600945293";"Value"
"2019-07-02";"FNV.TO";"111.629997000000";"0.004976758671";"Core";"2020-07-02";"FNV.TO";"185.880005000000";"0.019379893014";"Growth";"2021-07-02";"FNV.TO";"182.039993000000";"0.027511226009";"Growth";"2022-07-04";"FNV.TO";"176.800003000000";"0.003940718469";"Core"
"2019-07-02";"SNC.TO";"26.309999000000";"0.138212230125";"Value";"2020-07-02";"SNC.TO";"22.709999000000";"0.138212230125";"Value";"2021-07-02";"SNC.TO";"32.540001000000";"0.138212230125";"Value";"2022-07-04";"SNC.TO";"22.139999000000";"0.031468792620";"Core"
"2019-07-02";"FM.TO";"12.350000000000";"0.294442399706";"Value";"2020-07-02";"FM.TO";"10.700000000000";"0.294442399706";"Value";"2021-07-02";"FM.TO";"28.309999000000";"0.294442399706";"Value";"2022-07-04";"FM.TO";"24.600000000000";"0.148145386260";"Growth"
"2019-07-02";"MFC.TO";"24.280001000000";"0.022881199863";"Core";"2020-07-02";"MFC.TO";"18.410000000000";"0.032612118507";"Core";"2021-07-02";"MFC.TO";"24.400000000000";"0.027006812932";"Core";"2022-07-04";"MFC.TO";"22.730000000000";"0.030651959399";"Core"
"2019-07-02";"CSU.TO";"1225.989990000000";"0.002718891150";"Growth";"2020-07-02";"CSU.TO";"1551.020020000000";"0.002322558422";"Growth";"2021-07-02";"CSU.TO";"1881.000000000000";"0.002662489841";"Growth";"2022-07-04";"CSU.TO";"1929.989990000000";"0.000360996192";"Core"
