"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2015-08-02";"CTC.A.TO";"131.740005000000";"0.004744192928";"Core";"2016-08-02";"CTC.A.TO";"134.979996000000";"0.010139302815";"Core";"2017-08-01";"CTC.A.TO";"141.770004000000";"0.011795131610";"Core";"2018-08-01";"CTC.A.TO";"177.940002000000";"0.065225202751";"Growth";"2019-08-01";"CTC.A.TO";"143.759995000000";"0.014582218643";"Core";"2020-08-04";"CTC.A.TO";"124.459999000000";"0.016265629513";"Core";"2021-08-03";"CTC.A.TO";"192.289993000000";"0.015737801852";"Core";"2022-08-02";"CTC.A.TO";"166.300003000000";"0.016061010164";"Core"
"2015-08-02";"EMA.TO";"43.060001000000";"0.014514630411";"Core";"2016-08-02";"EMA.TO";"49.180000000000";"0.027828447610";"Core";"2017-08-01";"EMA.TO";"46.889999000000";"0.035662100473";"Core";"2018-08-01";"EMA.TO";"41.970001000000";"0.331841956581";"Value";"2019-08-01";"EMA.TO";"54.750000000000";"0.331841956581";"Value";"2020-08-04";"EMA.TO";"55.529999000000";"0.331841956581";"Value";"2021-08-03";"EMA.TO";"58.320000000000";"0.051889948696";"Core";"2022-08-02";"EMA.TO";"60.259998000000";"0.044323699420";"Core"
"2015-08-02";"BHC.TO";"342.450012000000";"0.009733780746";"Growth";"2016-08-02";"BHC.TO";"27.730000000000";"0.049354599837";"Core";"2017-08-01";"BHC.TO";"21.010000000000";"0.079590473845";"Core";"2018-08-01";"BHC.TO";"28.450001000000";"0.489539780668";"Value";"2019-08-01";"BHC.TO";"31.530001000000";"0.489539780668";"Value";"2020-08-04";"BHC.TO";"25.330000000000";"0.489539780668";"Value";"2021-08-03";"BHC.TO";"33.130001000000";"0.581279038939";"Value";"2022-08-02";"BHC.TO";"5.880000000000";"0.581279038939";"Value"
"2015-08-02";"WCN.TO";"49.345795000000";"0.012665719541";"Core";"2016-08-02";"WCN.TO";"64.186668000000";"0.021322232422";"Core";"2017-08-01";"WCN.TO";"81.930000000000";"0.233257778312";"Growth";"2018-08-01";"WCN.TO";"101.510002000000";"0.114335262332";"Growth";"2019-08-01";"WCN.TO";"119.150002000000";"0.017594122065";"Core";"2020-08-04";"WCN.TO";"134.550003000000";"0.015045857955";"Core";"2021-08-03";"WCN.TO";"159.809998000000";"0.018936373480";"Core";"2022-08-02";"WCN.TO";"169.419998000000";"0.015765234742";"Core"
"2015-08-02";"SHOP.TO";"5.040000000000";"0.012665719541";"Core";"2016-08-02";"SHOP.TO";"4.393000000000";"0.311541783172";"Core";"2017-08-01";"SHOP.TO";"13.061000000000";"1.463196522247";"Growth";"2018-08-01";"SHOP.TO";"17.702000000000";"0.655641888372";"Growth";"2019-08-01";"SHOP.TO";"45.158001000000";"0.352809717193";"Growth";"2020-08-04";"SHOP.TO";"143.556000000000";"0.197427368147";"Growth";"2021-08-03";"SHOP.TO";"191.007996000000";"0.092420008146";"Growth";"2022-08-02";"SHOP.TO";"48.599998000000";"0.054957739678";"Core"
"2015-08-02";"WEED.TO";"2.000000000000";"1.666666666667";"Growth";"2016-08-02";"WEED.TO";"3.280000000000";"4.068256027860";"Growth";"2017-08-01";"WEED.TO";"9.020000000000";"2.118715052890";"Growth";"2018-08-01";"WEED.TO";"33.560001000000";"0.345833503043";"Growth";"2019-08-01";"WEED.TO";"41.340000000000";"0.385393845230";"Growth";"2020-08-04";"WEED.TO";"25.700001000000";"0.078771212226";"Core";"2021-08-03";"WEED.TO";"23.520000000000";"0.818782956690";"Value";"2022-08-02";"WEED.TO";"3.690000000000";"0.818782956690";"Value"
"2015-08-02";"QSR.TO";"57.450001000000";"1.666666666667";"Growth";"2016-08-02";"QSR.TO";"58.299999000000";"0.023475181423";"Core";"2017-08-01";"QSR.TO";"74.230003000000";"0.022527223332";"Core";"2018-08-01";"QSR.TO";"83.160004000000";"0.139564359664";"Growth";"2019-08-01";"QSR.TO";"96.320000000000";"0.021764323912";"Core";"2020-08-04";"QSR.TO";"77.199997000000";"0.026223061032";"Core";"2021-08-03";"QSR.TO";"83.279999000000";"0.231241298902";"Value";"2022-08-02";"QSR.TO";"70.589996000000";"0.231241298902";"Value"
"2015-08-02";"DOL.TO";"26.796667000000";"0.124393579744";"Growth";"2016-08-02";"DOL.TO";"31.966667000000";"0.417431062531";"Growth";"2017-08-01";"DOL.TO";"40.570000000000";"0.041217546352";"Core";"2018-08-01";"DOL.TO";"46.189999000000";"0.041878375403";"Core";"2019-08-01";"DOL.TO";"49.259998000000";"0.042556633461";"Core";"2020-08-04";"DOL.TO";"49.130001000000";"0.041205377402";"Core";"2021-08-03";"DOL.TO";"58.139999000000";"0.052050599587";"Core";"2022-08-02";"DOL.TO";"76.400002000000";"0.258704190666";"Growth"
"2015-08-02";"L.TO";"57.982315000000";"0.057488793494";"Growth";"2016-08-02";"L.TO";"58.561092000000";"0.023370517979";"Core";"2017-08-01";"L.TO";"54.429260000000";"0.030722369834";"Core";"2018-08-01";"L.TO";"54.606110000000";"0.035423913514";"Core";"2019-08-01";"L.TO";"68.949997000000";"0.030403767518";"Core";"2020-08-04";"L.TO";"69.769997000000";"0.029015627347";"Core";"2021-08-03";"L.TO";"86.089996000000";"0.035151840499";"Core";"2022-08-02";"L.TO";"116.470001000000";"0.169700356440";"Growth"
"2015-08-02";"CM.TO";"46.500000000000";"0.013440860215";"Core";"2016-08-02";"CM.TO";"48.755001000000";"0.028071029133";"Core";"2017-08-01";"CM.TO";"54.029999000000";"0.030949396381";"Core";"2018-08-01";"CM.TO";"59.715000000000";"0.032393236507";"Core";"2019-08-01";"CM.TO";"51.250000000000";"0.040904188862";"Core";"2020-08-04";"CM.TO";"46.180000000000";"0.043837597076";"Core";"2021-08-03";"CM.TO";"71.709999000000";"0.042200834613";"Core";"2022-08-02";"CM.TO";"64.370003000000";"0.041493644771";"Core"
