"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-05-02";"CTC.A.TO";"197.399994000000";"0.002814364602";"Core";"2022-05-02";"CTC.A.TO";"177.850006000000";"0.002973077896";"Core"
"2021-05-02";"EMA.TO";"56.320000000000";"0.009864267677";"Core";"2022-05-02";"EMA.TO";"61.639999000000";"0.008578227290";"Core"
"2021-05-02";"BHC.TO";"38.590000000000";"0.014396360600";"Core";"2022-05-02";"BHC.TO";"24.260000000000";"0.021795627436";"Core"
"2021-05-02";"WCN.TO";"147.639999000000";"0.003762906796";"Core";"2022-05-02";"WCN.TO";"173.289993000000";"0.003051312499";"Core"
"2021-05-02";"SHOP.TO";"137.500000000000";"0.024242424242";"Growth";"2022-05-02";"SHOP.TO";"58.326000000000";"0.009065629764";"Core"
"2021-05-02";"H.TO";"29.670000000000";"0.018724487885";"Core";"2022-05-02";"H.TO";"34.410000000000";"0.015366519081";"Core"
"2021-05-02";"WEED.TO";"31.360001000000";"0.115955469401";"Value";"2022-05-02";"WEED.TO";"7.800000000000";"0.115955469401";"Value"
"2021-05-02";"QSR.TO";"86.480003000000";"0.042048606732";"Value";"2022-05-02";"QSR.TO";"73.330002000000";"0.042048606732";"Value"
"2021-05-02";"DOL.TO";"56.770000000000";"0.009786076371";"Core";"2022-05-02";"DOL.TO";"71.550003000000";"0.007390103416";"Core"
"2021-05-02";"L.TO";"68.320000000000";"0.053225463062";"Value";"2022-05-02";"L.TO";"116.480003000000";"0.053225463062";"Value"
"2021-05-02";"CM.TO";"64.114998000000";"0.008664985930";"Core";"2022-05-02";"CM.TO";"70.919998000000";"0.007455752066";"Core"
"2021-05-02";"BMO.TO";"115.809998000000";"0.004797129481";"Core";"2022-05-02";"BMO.TO";"135.360001000000";"0.034723004839";"Growth"
"2021-05-02";"SU.TO";"26.930000000000";"0.135030213010";"Value";"2022-05-02";"SU.TO";"46.419998000000";"0.135030213010";"Value"
"2021-05-02";"OTEX.TO";"58.259998000000";"0.009535797711";"Core";"2022-05-02";"OTEX.TO";"51.669998000000";"0.010233441882";"Core"
"2021-05-02";"GIL.TO";"44.060001000000";"0.082532082475";"Value";"2022-05-02";"GIL.TO";"43.709999000000";"0.082532082475";"Value"
"2021-05-02";"TRP.TO";"61.180000000000";"0.059437130375";"Value";"2022-05-02";"TRP.TO";"68.279999000000";"0.059437130375";"Value"
"2021-05-02";"TD.TO";"84.150002000000";"0.006601967229";"Core";"2022-05-02";"TD.TO";"92.669998000000";"0.050718744698";"Growth"
"2021-05-02";"CCO.TO";"22.750000000000";"0.146520146520";"Growth";"2022-05-02";"CCO.TO";"32.770000000000";"0.143427097031";"Growth"
"2021-05-02";"WPM.TO";"52.939999000000";"0.062964363360";"Growth";"2022-05-02";"WPM.TO";"56.919998000000";"0.009289563250";"Core"
"2021-05-02";"SLF.TO";"66.360001000000";"0.008371843689";"Core";"2022-05-02";"SLF.TO";"63.599998000000";"0.008313866953";"Core"
"2021-05-02";"ABX.TO";"27.299999000000";"0.020350021095";"Core";"2022-05-02";"ABX.TO";"28.520000000000";"0.018540039327";"Core"
"2021-05-02";"K.TO";"9.050000000000";"0.368324125230";"Growth";"2022-05-02";"K.TO";"6.390000000000";"0.082748344537";"Core"
"2021-05-02";"TRI.TO";"114.660004000000";"0.004845242771";"Core";"2022-05-02";"TRI.TO";"128.179993000000";"0.004125151743";"Core"
"2021-05-02";"BNS.TO";"78.440002000000";"0.007082554072";"Core";"2022-05-02";"BNS.TO";"81.660004000000";"0.006475164042";"Core"
"2021-05-02";"RY.TO";"118.089996000000";"0.004704509902";"Core";"2022-05-02";"RY.TO";"129.699997000000";"0.004076807508";"Core"
"2021-05-02";"CAE.TO";"38.240002000000";"0.014528125693";"Core";"2022-05-02";"CAE.TO";"32.000000000000";"0.146878311554";"Growth"
"2021-05-02";"T.TO";"25.580000000000";"0.021718356355";"Core";"2022-05-02";"T.TO";"31.879999000000";"0.016586008098";"Core"
"2021-05-02";"CNR.TO";"134.059998000000";"0.004144081485";"Core";"2022-05-02";"CNR.TO";"151.289993000000";"0.003495022447";"Core"
"2021-05-02";"BCE.TO";"58.209999000000";"0.062469742292";"Value";"2022-05-02";"BCE.TO";"68.190002000000";"0.062469742292";"Value"
"2021-05-02";"SAP.TO";"39.259998000000";"0.092622613897";"Value";"2022-05-02";"SAP.TO";"26.969999000000";"0.092622613897";"Value"
"2021-05-02";"FNV.TO";"175.220001000000";"0.019023703426";"Growth";"2022-05-02";"FNV.TO";"193.779999000000";"0.002728671299";"Core"
"2021-05-02";"SNC.TO";"27.580000000000";"0.120860526952";"Growth";"2022-05-02";"SNC.TO";"28.160000000000";"0.018777056875";"Core"
"2021-05-02";"FM.TO";"29.139999000000";"0.114390303628";"Growth";"2022-05-02";"FM.TO";"35.799999000000";"0.131287879916";"Growth"
"2021-05-02";"MFC.TO";"27.000000000000";"0.020576131687";"Core";"2022-05-02";"MFC.TO";"25.020000000000";"0.021133570008";"Core"
"2021-05-02";"CSU.TO";"1828.390015000000";"0.001823097537";"Growth";"2022-05-02";"CSU.TO";"2035.180054000000";"0.000259810880";"Core"
"2021-05-02";"FSV.TO";"199.199997000000";"0.016733601323";"Growth";"2022-05-02";"FSV.TO";"158.809998000000";"0.003329525397";"Core"
"2021-05-02";"WN.TO";"108.379997000000";"0.005125997148";"Core";"2022-05-02";"WN.TO";"158.360001000000";"0.029679880905";"Growth"
"2021-05-02";"IFC.TO";"164.649994000000";"0.003374160800";"Core";"2022-05-02";"IFC.TO";"178.320007000000";"0.002965241705";"Core"
"2021-05-02";"FTS.TO";"54.910000000000";"0.010117566118";"Core";"2022-05-02";"FTS.TO";"61.900002000000";"0.008542195549";"Core"
"2021-05-02";"ATD.TO";"41.830002000000";"0.013281270117";"Core";"2022-05-02";"ATD.TO";"58.110001000000";"0.009099327353";"Core"
"2021-05-02";"MG.TO";"115.750000000000";"0.028797696184";"Growth";"2022-05-02";"MG.TO";"78.209999000000";"0.006760796936";"Core"
"2021-05-02";"IMO.TO";"37.369999000000";"0.014866351898";"Core";"2022-05-02";"IMO.TO";"65.169998000000";"0.072120701457";"Growth"
"2021-05-02";"PPL.TO";"38.160000000000";"0.095292548123";"Value";"2022-05-02";"PPL.TO";"48.400002000000";"0.095292548123";"Value"
"2021-05-02";"AEM.TO";"82.180000000000";"0.006760228225";"Core";"2022-05-02";"AEM.TO";"74.029999000000";"0.007142535847";"Core"
"2021-05-02";"ENB.TO";"47.599998000000";"0.011671335691";"Core";"2022-05-02";"ENB.TO";"55.919998000000";"0.009455685631";"Core"
"2021-05-02";"CVE.TO";"9.910000000000";"0.366938812953";"Value";"2022-05-02";"CVE.TO";"23.740000000000";"0.366938812953";"Value"
"2021-05-02";"CNQ.TO";"37.747307000000";"0.014717753390";"Core";"2022-05-02";"CNQ.TO";"77.179237000000";"0.060898580401";"Growth"
"2021-05-02";"MRU.TO";"56.150002000000";"0.009894132427";"Core";"2022-05-02";"MRU.TO";"70.279999000000";"0.007523647256";"Core"
"2021-05-02";"AQN.TO";"19.770000000000";"0.028100938571";"Core";"2022-05-02";"AQN.TO";"18.360001000000";"0.028799667363";"Core"
"2021-05-02";"CP.TO";"91.811996000000";"0.036306076314";"Growth";"2022-05-02";"CP.TO";"92.540001000000";"0.005713874172";"Core"
"2021-05-02";"BIPC.TO";"58.166668000000";"0.036306076314";"Growth";"2022-05-02";"BIPC.TO";"59.680000000000";"0.008859951769";"Core"
"2021-05-02";"CAR.UN.TO";"56.060001000000";"0.009910016868";"Core";"2022-05-02";"CAR.UN.TO";"48.160000000000";"0.010979275781";"Core"
"2021-05-02";"BAM.A.TO";"56.119999000000";"0.009899422050";"Core";"2022-05-02";"BAM.A.TO";"64.589996000000";"0.008186436822";"Core"
"2021-05-02";"CCL.B.TO";"70.570000000000";"0.007872404075";"Core";"2022-05-02";"CCL.B.TO";"56.139999000000";"0.009418630763";"Core"
"2021-05-02";"GIB.A.TO";"109.139999000000";"0.005090302003";"Core";"2022-05-02";"GIB.A.TO";"102.779999000000";"0.005144599404";"Core"
"2021-05-02";"NA.TO";"89.639999000000";"0.037185780573";"Growth";"2022-05-02";"NA.TO";"89.730003000000";"0.005892810698";"Core"
"2021-05-02";"RCI.B.TO";"60.700001000000";"0.059907142940";"Value";"2022-05-02";"RCI.B.TO";"68.620003000000";"0.059907142940";"Value"
"2021-05-02";"POW.TO";"36.340000000000";"0.015287714792";"Core";"2022-05-02";"POW.TO";"36.939999000000";"0.014314075146";"Core"
"2021-05-02";"SJR.B.TO";"35.840000000000";"0.015500992063";"Core";"2022-05-02";"SJR.B.TO";"38.020000000000";"0.013907467691";"Core"
"2021-05-02";"TECK.B.TO";"26.379999000000";"0.021059726180";"Core";"2022-05-02";"TECK.B.TO";"50.779999000000";"0.092558213121";"Growth"
