"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2014-01-02";"CTC.A.TO";"99.820000000000";"0.033393441528";"Growth";"2015-01-02";"CTC.A.TO";"122.220001000000";"0.039385186521";"Growth";"2016-01-04";"CTC.A.TO";"114.639999000000";"0.007764068430";"Core";"2017-01-03";"CTC.A.TO";"140.509995000000";"0.036597169085";"Core";"2018-01-02";"CTC.A.TO";"164.199997000000";"0.034735902839";"Core";"2019-01-02";"CTC.A.TO";"142.880005000000";"0.038003822089";"Core";"2020-01-02";"CTC.A.TO";"139.740005000000";"0.274573968123";"Value";"2021-01-04";"CTC.A.TO";"166.369995000000";"0.274573968123";"Value";"2022-01-04";"CTC.A.TO";"183.179993000000";"0.274573968123";"Value";"2023-01-03";"CTC.A.TO";"146.589996000000";"0.353255508520";"Value"
"2014-01-02";"EMA.TO";"30.580000000000";"0.118913133956";"Value";"2015-01-02";"EMA.TO";"38.849998000000";"0.118913133956";"Value";"2016-01-04";"EMA.TO";"42.840000000000";"0.118913133956";"Value";"2017-01-03";"EMA.TO";"45.189999000000";"0.113792169926";"Core";"2018-01-02";"EMA.TO";"47.189999000000";"0.120865337209";"Core";"2019-01-02";"EMA.TO";"43.669998000000";"0.124341345059";"Core";"2020-01-02";"EMA.TO";"55.400002000000";"0.115430103168";"Core";"2021-01-04";"EMA.TO";"53.669998000000";"0.117778073256";"Core";"2022-01-04";"EMA.TO";"62.590000000000";"0.104009159030";"Core";"2023-01-03";"EMA.TO";"52.619999000000";"0.153766760990";"Core"
"2014-01-02";"BHC.TO";"125.010002000000";"0.026664533077";"Growth";"2015-01-02";"BHC.TO";"169.990005000000";"0.028317297455";"Growth";"2016-01-04";"BHC.TO";"137.339996000000";"0.006480798187";"Core";"2017-01-03";"BHC.TO";"20.520000000000";"1.458023900804";"Value";"2018-01-02";"BHC.TO";"27.240000000000";"1.458023900804";"Value";"2019-01-02";"BHC.TO";"27.469999000000";"1.458023900804";"Value";"2020-01-02";"BHC.TO";"38.820000000000";"0.988381444574";"Growth";"2021-01-04";"BHC.TO";"27.309999000000";"0.231459142716";"Core";"2022-01-04";"BHC.TO";"35.080002000000";"0.185573913699";"Core";"2023-01-03";"BHC.TO";"8.590000000000";"6.028372943056";"Value"
"2014-01-02";"WCN.TO";"35.943233000000";"0.017388530408";"Core";"2015-01-02";"WCN.TO";"48.625820000000";"0.098993858324";"Growth";"2016-01-04";"WCN.TO";"44.845966000000";"0.019847332468";"Core";"2017-01-03";"WCN.TO";"70.599998000000";"0.388462186275";"Growth";"2018-01-02";"WCN.TO";"87.580002000000";"0.586123716671";"Growth";"2019-01-02";"WCN.TO";"100.160004000000";"0.487918077663";"Growth";"2020-01-02";"WCN.TO";"119.150002000000";"0.053670397306";"Core";"2021-01-04";"WCN.TO";"129.380005000000";"0.048857232276";"Core";"2022-01-04";"WCN.TO";"170.320007000000";"0.038221776633";"Core";"2023-01-03";"WCN.TO";"180.029999000000";"0.221261088402";"Growth"
"2014-01-02";"WEED.TO";"0.050000000000";"72.727272727273";"Value";"2015-01-02";"WEED.TO";"2.080000000000";"72.727272727273";"Value";"2016-01-04";"WEED.TO";"1.810000000000";"72.727272727273";"Value";"2017-01-03";"WEED.TO";"9.390000000000";"2.920706024933";"Growth";"2018-01-02";"WEED.TO";"32.369999000000";"1.585811487924";"Growth";"2019-01-02";"WEED.TO";"39.279999000000";"1.244141493242";"Growth";"2020-01-02";"WEED.TO";"26.129999000000";"1.468387644346";"Value";"2021-01-04";"WEED.TO";"33.410000000000";"1.468387644346";"Value";"2022-01-04";"WEED.TO";"11.410000000000";"1.468387644346";"Value";"2023-01-03";"WEED.TO";"3.140000000000";"16.491631713647";"Value"
"2014-01-02";"DOL.TO";"14.578333000000";"0.228649828024";"Growth";"2015-01-02";"DOL.TO";"19.760000000000";"0.243606150606";"Growth";"2016-01-04";"DOL.TO";"26.290001000000";"0.180565033739";"Growth";"2017-01-03";"DOL.TO";"32.939999000000";"0.832587444041";"Growth";"2018-01-02";"DOL.TO";"51.666668000000";"0.993536418456";"Growth";"2019-01-02";"DOL.TO";"31.850000000000";"0.170486225747";"Core";"2020-01-02";"DOL.TO";"45.049999000000";"0.851697414652";"Value";"2021-01-04";"DOL.TO";"52.220001000000";"0.851697414652";"Value";"2022-01-04";"DOL.TO";"63.410000000000";"0.851697414652";"Value";"2023-01-03";"DOL.TO";"79.860001000000";"0.498793301089";"Growth"
"2014-01-02";"L.TO";"34.011253000000";"0.018376270936";"Core";"2015-01-02";"L.TO";"50.369774000000";"0.015927731897";"Core";"2016-01-04";"L.TO";"52.122185000000";"0.091075516453";"Growth";"2017-01-03";"L.TO";"56.905144000000";"0.090365609920";"Core";"2018-01-02";"L.TO";"55.136658000000";"0.103445427215";"Core";"2019-01-02";"L.TO";"61.049999000000";"0.088943265831";"Core";"2020-01-02";"L.TO";"66.750000000000";"0.095802665864";"Core";"2021-01-04";"L.TO";"63.750000000000";"0.099155277743";"Core";"2022-01-04";"L.TO";"102.730003000000";"0.063369347548";"Core";"2023-01-03";"L.TO";"120.330002000000";"0.331036589892";"Growth"
"2014-01-02";"CM.TO";"45.035000000000";"0.013878094815";"Core";"2015-01-02";"CM.TO";"50.180000000000";"0.015987968434";"Core";"2016-01-04";"CM.TO";"45.860001000000";"0.019408477489";"Core";"2017-01-03";"CM.TO";"55.419998000000";"0.092787228992";"Core";"2018-01-02";"CM.TO";"61.205002000000";"0.093189036119";"Core";"2019-01-02";"CM.TO";"51.150002000000";"0.106158085586";"Core";"2020-01-02";"CM.TO";"54.115002000000";"0.709026448495";"Value";"2021-01-04";"CM.TO";"54.009998000000";"0.709026448495";"Value";"2022-01-04";"CM.TO";"74.815002000000";"0.709026448495";"Value";"2023-01-03";"CM.TO";"55.400002000000";"0.146050659159";"Core"
"2014-01-02";"BMO.TO";"70.730003000000";"0.008836419815";"Core";"2015-01-02";"BMO.TO";"82.550003000000";"0.009718670222";"Core";"2016-01-04";"BMO.TO";"76.660004000000";"0.011610654195";"Core";"2017-01-03";"BMO.TO";"97.059998000000";"0.052980302402";"Core";"2018-01-02";"BMO.TO";"100.360001000000";"0.056831756528";"Core";"2019-01-02";"BMO.TO";"89.559998000000";"0.060629593695";"Core";"2020-01-02";"BMO.TO";"100.849998000000";"0.063409301668";"Core";"2021-01-04";"BMO.TO";"95.989998000000";"0.065852162598";"Core";"2022-01-04";"BMO.TO";"141.070007000000";"0.487837889608";"Growth";"2023-01-03";"BMO.TO";"124.459999000000";"0.065010500358";"Core"
"2014-01-02";"SU.TO";"36.790001000000";"0.016988311580";"Core";"2015-01-02";"SU.TO";"37.349998000000";"0.021479954457";"Core";"2016-01-04";"SU.TO";"35.279999000000";"0.025228821493";"Core";"2017-01-03";"SU.TO";"44.220001000000";"0.116288284235";"Core";"2018-01-02";"SU.TO";"46.830002000000";"0.121794467189";"Core";"2019-01-02";"SU.TO";"38.400002000000";"0.141405885605";"Core";"2020-01-02";"SU.TO";"42.560001000000";"0.901526475020";"Value";"2021-01-04";"SU.TO";"21.389999000000";"0.901526475020";"Value";"2022-01-04";"SU.TO";"33.150002000000";"0.901526475020";"Value";"2023-01-03";"SU.TO";"41.279999000000";"0.964962075792";"Growth"
"2014-01-02";"OTEX.TO";"24.437500000000";"0.136402387042";"Growth";"2015-01-02";"OTEX.TO";"34.099998000000";"0.141162985874";"Growth";"2016-01-04";"OTEX.TO";"33.215000000000";"0.142919010012";"Growth";"2017-01-03";"OTEX.TO";"41.310001000000";"0.124479978714";"Core";"2018-01-02";"OTEX.TO";"43.580002000000";"0.130877349249";"Core";"2019-01-02";"OTEX.TO";"44.049999000000";"0.123268704048";"Core";"2020-01-02";"OTEX.TO";"57.650002000000";"0.110925025578";"Core";"2021-01-04";"OTEX.TO";"58.009998000000";"0.108966543252";"Core";"2022-01-04";"OTEX.TO";"59.610001000000";"0.109208742736";"Core";"2023-01-03";"OTEX.TO";"41.119999000000";"1.259331829771";"Value"
"2014-01-02";"GIL.TO";"28.405001000000";"0.117350227635";"Growth";"2015-01-02";"GIL.TO";"32.895000000000";"0.024389003070";"Core";"2016-01-04";"GIL.TO";"39.150002000000";"0.121252992977";"Growth";"2017-01-03";"GIL.TO";"34.060001000000";"0.878410145804";"Value";"2018-01-02";"GIL.TO";"40.419998000000";"0.878410145804";"Value";"2019-01-02";"GIL.TO";"41.180000000000";"0.878410145804";"Value";"2020-01-02";"GIL.TO";"38.689999000000";"0.165283745456";"Core";"2021-01-04";"GIL.TO";"34.990002000000";"0.180655861526";"Core";"2022-01-04";"GIL.TO";"54.389999000000";"1.265293174613";"Growth";"2023-01-03";"GIL.TO";"37.650002000000";"0.214905879939";"Core"
"2014-01-02";"TRP.TO";"48.380001000000";"0.012918561122";"Core";"2015-01-02";"TRP.TO";"58.020000000000";"0.013827581110";"Core";"2016-01-04";"TRP.TO";"45.290001000000";"0.019652744036";"Core";"2017-01-03";"TRP.TO";"60.650002000000";"0.084785950133";"Core";"2018-01-02";"TRP.TO";"61.700001000000";"0.092441410852";"Core";"2019-01-02";"TRP.TO";"50.410000000000";"0.107716450904";"Core";"2020-01-02";"TRP.TO";"68.449997000000";"0.093423348819";"Core";"2021-01-04";"TRP.TO";"52.189999000000";"0.121118012593";"Core";"2022-01-04";"TRP.TO";"59.730000000000";"0.108989339757";"Core";"2023-01-03";"TRP.TO";"53.299999000000";"0.151805008655";"Core"
"2014-01-02";"TD.TO";"49.435001000000";"0.012642864112";"Core";"2015-01-02";"TD.TO";"55.220001000000";"0.014528725851";"Core";"2016-01-04";"TD.TO";"53.720001000000";"0.016568741260";"Core";"2017-01-03";"TD.TO";"66.910004000000";"0.076853500788";"Core";"2018-01-02";"TD.TO";"73.709999000000";"0.077379395189";"Core";"2019-01-02";"TD.TO";"68.250000000000";"0.079560238682";"Core";"2020-01-02";"TD.TO";"73.419998000000";"0.087099266148";"Core";"2021-01-04";"TD.TO";"71.940002000000";"0.087866955524";"Core";"2022-01-04";"TD.TO";"99.349998000000";"0.065525248060";"Core";"2023-01-03";"TD.TO";"87.669998000000";"0.092291627627";"Core"
"2014-01-02";"CCO.TO";"21.709999000000";"0.028788578019";"Core";"2015-01-02";"CCO.TO";"19.280001000000";"0.041611836846";"Core";"2016-01-04";"CCO.TO";"16.820000000000";"0.052917526578";"Core";"2017-01-03";"CCO.TO";"13.960000000000";"2.143169802614";"Value";"2018-01-02";"CCO.TO";"12.110000000000";"2.143169802614";"Value";"2019-01-02";"CCO.TO";"15.460000000000";"2.143169802614";"Value";"2020-01-02";"CCO.TO";"11.610000000000";"3.304820644132";"Value";"2021-01-04";"CCO.TO";"17.129999000000";"3.304820644132";"Value";"2022-01-04";"CCO.TO";"30.010000000000";"3.304820644132";"Value";"2023-01-03";"CCO.TO";"31.360001000000";"1.270205110125";"Growth"
"2014-01-02";"WPM.TO";"22.709999000000";"0.160121699537";"Value";"2015-01-02";"WPM.TO";"24.530001000000";"0.160121699537";"Value";"2016-01-04";"WPM.TO";"17.420000000000";"0.160121699537";"Value";"2017-01-03";"WPM.TO";"26.620001000000";"0.193173097369";"Core";"2018-01-02";"WPM.TO";"27.879999000000";"0.204578025345";"Core";"2019-01-02";"WPM.TO";"26.170000000000";"0.207488967904";"Core";"2020-01-02";"WPM.TO";"38.590000000000";"0.994272290188";"Growth";"2021-01-04";"WPM.TO";"57.930000000000";"0.982053178060";"Growth";"2022-01-04";"WPM.TO";"53.020000000000";"0.122782596448";"Core";"2023-01-03";"WPM.TO";"55.450001000000";"0.145918965980";"Core"
"2014-01-02";"SLF.TO";"37.009998000000";"0.090065752863";"Growth";"2015-01-02";"SLF.TO";"42.119999000000";"0.019047394944";"Core";"2016-01-04";"SLF.TO";"42.610001000000";"0.020888823660";"Core";"2017-01-03";"SLF.TO";"52.099998000000";"0.526399820094";"Growth";"2018-01-02";"SLF.TO";"51.480000000000";"0.110793223427";"Core";"2019-01-02";"SLF.TO";"45.099998000000";"0.120398814431";"Core";"2020-01-02";"SLF.TO";"59.570000000000";"0.107349806050";"Core";"2021-01-04";"SLF.TO";"56.450001000000";"0.111977836034";"Core";"2022-01-04";"SLF.TO";"70.779999000000";"0.091974192649";"Core";"2023-01-03";"SLF.TO";"63.439999000000";"0.127541092955";"Core"
"2014-01-02";"ABX.TO";"19.540001000000";"0.186098436554";"Value";"2015-01-02";"ABX.TO";"12.860000000000";"0.186098436554";"Value";"2016-01-04";"ABX.TO";"10.810000000000";"0.186098436554";"Value";"2017-01-03";"ABX.TO";"22.040001000000";"1.244347927848";"Growth";"2018-01-02";"ABX.TO";"19.010000000000";"0.300033410943";"Core";"2019-01-02";"ABX.TO";"17.809999000000";"0.304884143455";"Core";"2020-01-02";"ABX.TO";"24.000000000000";"1.598706986599";"Growth";"2021-01-04";"ABX.TO";"31.490000000000";"1.806616087807";"Growth";"2022-01-04";"ABX.TO";"23.809999000000";"0.273411740324";"Core";"2023-01-03";"ABX.TO";"24.370001000000";"0.332015038059";"Core"
"2014-01-02";"K.TO";"4.800000000000";"0.757575757576";"Value";"2015-01-02";"K.TO";"3.430000000000";"0.757575757576";"Value";"2016-01-04";"K.TO";"2.610000000000";"0.757575757576";"Value";"2017-01-03";"K.TO";"4.410000000000";"6.218918270776";"Growth";"2018-01-02";"K.TO";"5.600000000000";"1.018506275363";"Core";"2019-01-02";"K.TO";"4.390000000000";"1.236898927118";"Core";"2020-01-02";"K.TO";"6.190000000000";"1.033090136736";"Core";"2021-01-04";"K.TO";"10.220000000000";"5.566569530826";"Growth";"2022-01-04";"K.TO";"7.210000000000";"0.902903365284";"Core";"2023-01-03";"K.TO";"5.830000000000";"8.882285348345";"Value"
"2014-01-02";"TRI.TO";"43.958588000000";"0.014217927109";"Core";"2015-01-02";"TRI.TO";"51.712746000000";"0.015514091168";"Core";"2016-01-04";"TRI.TO";"57.010685000000";"0.083266056487";"Growth";"2017-01-03";"TRI.TO";"64.908028000000";"0.079223914261";"Core";"2018-01-02";"TRI.TO";"60.303997000000";"0.094581378114";"Core";"2019-01-02";"TRI.TO";"64.599998000000";"0.084055517928";"Core";"2020-01-02";"TRI.TO";"93.730003000000";"0.409356304815";"Growth";"2021-01-04";"TRI.TO";"103.400002000000";"0.061132967445";"Core";"2022-01-04";"TRI.TO";"147.500000000000";"0.044135140771";"Core";"2023-01-03";"TRI.TO";"157.669998000000";"0.252639272081";"Growth"
"2014-01-02";"BNS.TO";"66.010002000000";"0.009468262098";"Core";"2015-01-02";"BNS.TO";"65.540001000000";"0.012241016841";"Core";"2016-01-04";"BNS.TO";"55.540001000000";"0.016025797282";"Core";"2017-01-03";"BNS.TO";"75.760002000000";"0.067875764380";"Core";"2018-01-02";"BNS.TO";"81.480003000000";"0.070000428719";"Core";"2019-01-02";"BNS.TO";"68.269997000000";"0.079536934651";"Core";"2020-01-02";"BNS.TO";"73.660004000000";"0.520892826429";"Value";"2021-01-04";"BNS.TO";"67.720001000000";"0.520892826429";"Value";"2022-01-04";"BNS.TO";"90.849998000000";"0.520892826429";"Value";"2023-01-03";"BNS.TO";"65.190002000000";"0.124117296537";"Core"
"2014-01-02";"RY.TO";"71.589996000000";"0.008730270079";"Core";"2015-01-02";"RY.TO";"80.699997000000";"0.009941465747";"Core";"2016-01-04";"RY.TO";"73.040001000000";"0.012186100559";"Core";"2017-01-03";"RY.TO";"91.500000000000";"0.056199650767";"Core";"2018-01-02";"RY.TO";"102.949997000000";"0.055401994252";"Core";"2019-01-02";"RY.TO";"93.620003000000";"0.058000278958";"Core";"2020-01-02";"RY.TO";"103.550003000000";"0.061755941682";"Core";"2021-01-04";"RY.TO";"104.680000000000";"0.060385450479";"Core";"2022-01-04";"RY.TO";"136.839996000000";"0.047573322523";"Core";"2023-01-03";"RY.TO";"128.029999000000";"0.063197741722";"Core"
"2014-01-02";"CAE.TO";"13.430000000000";"0.046537602383";"Core";"2015-01-02";"CAE.TO";"15.160000000000";"0.052920597361";"Core";"2016-01-04";"CAE.TO";"15.250000000000";"0.058365429314";"Core";"2017-01-03";"CAE.TO";"18.820000000000";"0.273234221315";"Core";"2018-01-02";"CAE.TO";"23.450001000000";"2.189028319371";"Growth";"2019-01-02";"CAE.TO";"25.230000000000";"1.936974895379";"Growth";"2020-01-02";"CAE.TO";"34.509998000000";"0.185303631324";"Core";"2021-01-04";"CAE.TO";"34.029999000000";"0.185752252185";"Core";"2022-01-04";"CAE.TO";"32.900002000000";"0.197870299938";"Core";"2023-01-03";"CAE.TO";"26.610001000000";"1.946024864142";"Value"
"2014-01-02";"T.TO";"18.309999000000";"0.034134354677";"Core";"2015-01-02";"T.TO";"21.010000000000";"0.038185447691";"Core";"2016-01-04";"T.TO";"18.990000000000";"0.046870605426";"Core";"2017-01-03";"T.TO";"21.545000000000";"0.238675704115";"Core";"2018-01-02";"T.TO";"23.695000000000";"0.240710493439";"Core";"2019-01-02";"T.TO";"22.555000000000";"0.240744238087";"Core";"2020-01-02";"T.TO";"25.205000000000";"0.253712673930";"Core";"2021-01-04";"T.TO";"25.440001000000";"0.248472826558";"Core";"2022-01-04";"T.TO";"29.760000000000";"0.218747757517";"Core";"2023-01-03";"T.TO";"26.320000000000";"0.307416672094";"Core"
"2014-01-02";"CNR.TO";"60.240002000000";"0.010375165658";"Core";"2015-01-02";"CNR.TO";"80.230003000000";"0.009999703677";"Core";"2016-01-04";"CNR.TO";"76.470001000000";"0.011639502882";"Core";"2017-01-03";"CNR.TO";"90.500000000000";"0.056820641383";"Core";"2018-01-02";"CNR.TO";"104.190002000000";"0.054742633962";"Core";"2019-01-02";"CNR.TO";"100.519997000000";"0.054018965898";"Core";"2020-01-02";"CNR.TO";"119.169998000000";"0.053661391741";"Core";"2021-01-04";"CNR.TO";"140.029999000000";"0.045141391139";"Core";"2022-01-04";"CNR.TO";"154.889999000000";"0.042029397028";"Core";"2023-01-03";"CNR.TO";"162.880005000000";"0.049675875253";"Core"
"2014-01-02";"BCE.TO";"45.750000000000";"0.013661202186";"Core";"2015-01-02";"BCE.TO";"53.709999000000";"0.014937186202";"Core";"2016-01-04";"BCE.TO";"53.599998000000";"0.016605836385";"Core";"2017-01-03";"BCE.TO";"58.430000000000";"0.088007325777";"Core";"2018-01-02";"BCE.TO";"59.790001000000";"0.095394464737";"Core";"2019-01-02";"BCE.TO";"53.970001000000";"0.100611194913";"Core";"2020-01-02";"BCE.TO";"59.660000000000";"0.107187863667";"Core";"2021-01-04";"BCE.TO";"54.980000000000";"0.114971788944";"Core";"2022-01-04";"BCE.TO";"65.910004000000";"0.098770032903";"Core";"2023-01-03";"BCE.TO";"60.230000000000";"0.134338482642";"Core"
"2014-01-02";"SAP.TO";"24.195000000000";"0.025831783426";"Core";"2015-01-02";"SAP.TO";"35.060001000000";"0.022882950174";"Core";"2016-01-04";"SAP.TO";"32.689999000000";"0.027227678931";"Core";"2017-01-03";"SAP.TO";"47.099998000000";"0.582280907403";"Growth";"2018-01-02";"SAP.TO";"44.889999000000";"0.127058036736";"Core";"2019-01-02";"SAP.TO";"38.849998000000";"0.139767994069";"Core";"2020-01-02";"SAP.TO";"39.980000000000";"0.159950673997";"Core";"2021-01-04";"SAP.TO";"35.750000000000";"0.176815355416";"Core";"2022-01-04";"SAP.TO";"28.980000000000";"0.224635378319";"Core";"2023-01-03";"SAP.TO";"33.860001000000";"0.238960619331";"Core"
"2014-01-02";"FNV.TO";"44.619999000000";"0.014007171986";"Core";"2015-01-02";"FNV.TO";"57.720001000000";"0.013899449794";"Core";"2016-01-04";"FNV.TO";"65.309998000000";"0.013628430934";"Core";"2017-01-03";"FNV.TO";"81.769997000000";"0.062886978523";"Core";"2018-01-02";"FNV.TO";"99.410004000000";"0.057374860804";"Core";"2019-01-02";"FNV.TO";"95.269997000000";"0.056995764260";"Core";"2020-01-02";"FNV.TO";"134.419998000000";"0.285440918385";"Growth";"2021-01-04";"FNV.TO";"168.610001000000";"0.337407865890";"Growth";"2022-01-04";"FNV.TO";"173.350006000000";"0.037553695058";"Core";"2023-01-03";"FNV.TO";"188.830002000000";"0.042849159158";"Core"
"2014-01-02";"SNC.TO";"47.349998000000";"0.013199578171";"Core";"2015-01-02";"SNC.TO";"44.520000000000";"0.018020580773";"Core";"2016-01-04";"SNC.TO";"41.009998000000";"0.021703800060";"Core";"2017-01-03";"SNC.TO";"58.400002000000";"0.469613504022";"Growth";"2018-01-02";"SNC.TO";"56.790001000000";"0.100433791893";"Core";"2019-01-02";"SNC.TO";"46.200001000000";"0.117532168236";"Core";"2020-01-02";"SNC.TO";"29.770000000000";"1.288846747678";"Value";"2021-01-04";"SNC.TO";"21.250000000000";"1.288846747678";"Value";"2022-01-04";"SNC.TO";"31.690001000000";"1.288846747678";"Value";"2023-01-03";"SNC.TO";"24.780001000000";"0.326521649838";"Core"
"2014-01-02";"FM.TO";"19.080000000000";"0.190585096245";"Value";"2015-01-02";"FM.TO";"17.129999000000";"0.190585096245";"Value";"2016-01-04";"FM.TO";"5.110000000000";"0.190585096245";"Value";"2017-01-03";"FM.TO";"13.490000000000";"2.217839173054";"Value";"2018-01-02";"FM.TO";"18.059999000000";"2.217839173054";"Value";"2019-01-02";"FM.TO";"10.560000000000";"2.217839173054";"Value";"2020-01-02";"FM.TO";"13.280000000000";"2.889229493853";"Value";"2021-01-04";"FM.TO";"24.809999000000";"2.889229493853";"Value";"2022-01-04";"FM.TO";"30.540001000000";"2.889229493853";"Value";"2023-01-03";"FM.TO";"28.129999000000";"0.287636228125";"Core"
"2014-01-02";"MFC.TO";"20.730000000000";"0.030149541727";"Core";"2015-01-02";"MFC.TO";"22.240000000000";"0.036073572662";"Core";"2016-01-04";"MFC.TO";"20.430000000000";"0.043566950418";"Core";"2017-01-03";"MFC.TO";"24.080000000000";"0.213549337423";"Core";"2018-01-02";"MFC.TO";"26.100000000000";"1.966770738631";"Growth";"2019-01-02";"MFC.TO";"19.420000000000";"0.279607944905";"Core";"2020-01-02";"MFC.TO";"26.700001000000";"0.239506655689";"Core";"2021-01-04";"MFC.TO";"22.430000000000";"0.281816716724";"Core";"2022-01-04";"MFC.TO";"24.900000000000";"0.261443102960";"Core";"2023-01-03";"MFC.TO";"24.350000000000";"0.332287753984";"Core"
"2014-01-02";"CSU.TO";"225.009995000000";"0.014814156737";"Growth";"2015-01-02";"CSU.TO";"344.510010000000";"0.013972475099";"Growth";"2016-01-04";"CSU.TO";"555.609985000000";"0.008543861784";"Growth";"2017-01-03";"CSU.TO";"605.659973000000";"0.045281892145";"Growth";"2018-01-02";"CSU.TO";"759.940002000000";"0.067548380324";"Growth";"2019-01-02";"CSU.TO";"850.710022000000";"0.057445986701";"Growth";"2020-01-02";"CSU.TO";"1273.119995000000";"0.030137746504";"Growth";"2021-01-04";"CSU.TO";"1642.410034000000";"0.034638329910";"Growth";"2022-01-04";"CSU.TO";"2329.000000000000";"0.002795162415";"Core";"2023-01-03";"CSU.TO";"2129.320068000000";"0.003799901636";"Core"
"2014-01-02";"WN.TO";"76.970001000000";"0.008120046666";"Core";"2015-01-02";"WN.TO";"101.070000000000";"0.007937827802";"Core";"2016-01-04";"WN.TO";"105.290001000000";"0.008453535840";"Core";"2017-01-03";"WN.TO";"113.599998000000";"0.045266444856";"Core";"2018-01-02";"WN.TO";"109.019997000000";"0.052317329838";"Core";"2019-01-02";"WN.TO";"90.410004000000";"0.060059573607";"Core";"2020-01-02";"WN.TO";"102.070000000000";"0.062651395576";"Core";"2021-01-04";"WN.TO";"96.260002000000";"0.065667450912";"Core";"2022-01-04";"WN.TO";"145.029999000000";"0.044886804858";"Core";"2023-01-03";"WN.TO";"170.559998000000";"0.233546165518";"Growth"
"2014-01-02";"IFC.TO";"69.019997000000";"0.009055346670";"Core";"2015-01-02";"IFC.TO";"84.360001000000";"0.009510149911";"Core";"2016-01-04";"IFC.TO";"87.739998000000";"0.010144436031";"Core";"2017-01-03";"IFC.TO";"96.430000000000";"0.053326434151";"Core";"2018-01-02";"IFC.TO";"104.599998000000";"0.054528061674";"Core";"2019-01-02";"IFC.TO";"98.860001000000";"0.054926018967";"Core";"2020-01-02";"IFC.TO";"141.410004000000";"0.271331352755";"Growth";"2021-01-04";"IFC.TO";"149.750000000000";"0.042211345283";"Core";"2022-01-04";"IFC.TO";"163.720001000000";"0.039762602150";"Core";"2023-01-03";"IFC.TO";"195.779999000000";"0.041328056241";"Core"
"2014-01-02";"FTS.TO";"30.500000000000";"0.119225037258";"Value";"2015-01-02";"FTS.TO";"39.220001000000";"0.119225037258";"Value";"2016-01-04";"FTS.TO";"37.130001000000";"0.119225037258";"Value";"2017-01-03";"FTS.TO";"41.150002000000";"0.124963980443";"Core";"2018-01-02";"FTS.TO";"45.529999000000";"0.125272024320";"Core";"2019-01-02";"FTS.TO";"44.880001000000";"0.120988996637";"Core";"2020-01-02";"FTS.TO";"53.730000000000";"0.119017828893";"Core";"2021-01-04";"FTS.TO";"52.169998000000";"0.121164446970";"Core";"2022-01-04";"FTS.TO";"60.480000000000";"0.107637785445";"Core";"2023-01-03";"FTS.TO";"55.340000000000";"0.146209013544";"Core"
"2014-01-02";"ATD.TO";"13.285000000000";"0.250909547108";"Growth";"2015-01-02";"ATD.TO";"24.840000000000";"0.193786535265";"Growth";"2016-01-04";"ATD.TO";"30.200001000000";"0.157187243721";"Growth";"2017-01-03";"ATD.TO";"31.250000000000";"0.164552577445";"Core";"2018-01-02";"ATD.TO";"32.775002000000";"0.174023944897";"Core";"2019-01-02";"ATD.TO";"34.000000000000";"0.159705479119";"Core";"2020-01-02";"ATD.TO";"42.189999000000";"0.909432770510";"Growth";"2021-01-04";"ATD.TO";"44.040001000000";"0.143531989387";"Core";"2022-01-04";"ATD.TO";"52.099998000000";"0.124950739225";"Core";"2023-01-03";"ATD.TO";"60.139999000000";"0.662348423447";"Growth"
