"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2013-07-02";"CTC.A.TO";"81.519997000000";"0.040889762709";"Growth";"2014-07-02";"CTC.A.TO";"102.400002000000";"0.007879645931";"Core";"2015-07-02";"CTC.A.TO";"133.320007000000";"0.007718132978";"Core";"2016-07-04";"CTC.A.TO";"142.179993000000";"0.015780374791";"Core";"2017-07-04";"CTC.A.TO";"148.460007000000";"0.014151564953";"Core";"2018-07-03";"CTC.A.TO";"170.880005000000";"0.017366834581";"Core";"2019-07-02";"CTC.A.TO";"140.850006000000";"0.142348127013";"Value";"2020-07-02";"CTC.A.TO";"119.339996000000";"0.142348127013";"Value";"2021-07-02";"CTC.A.TO";"194.669998000000";"0.142348127013";"Value";"2022-07-04";"CTC.A.TO";"164.759995000000";"0.022801481750";"Core"
"2013-07-02";"EMA.TO";"32.930000000000";"0.018979653811";"Core";"2014-07-02";"EMA.TO";"34.009998000000";"0.023724663528";"Core";"2015-07-02";"EMA.TO";"39.880001000000";"0.025801943754";"Core";"2016-07-04";"EMA.TO";"48.240002000000";"0.046510229775";"Core";"2017-07-04";"EMA.TO";"47.849998000000";"0.043906823820";"Core";"2018-07-03";"EMA.TO";"42.799999000000";"0.069337496482";"Core";"2019-07-02";"EMA.TO";"54.049999000000";"0.060006280694";"Core";"2020-07-02";"EMA.TO";"54.430000000000";"0.344028894837";"Growth";"2021-07-02";"EMA.TO";"56.330002000000";"0.058236522042";"Core";"2022-07-04";"EMA.TO";"60.509998000000";"0.062085145319";"Core"
"2013-07-02";"BHC.TO";"95.000000000000";"0.035087719298";"Growth";"2014-07-02";"BHC.TO";"134.539993000000";"0.035983758040";"Growth";"2015-07-02";"BHC.TO";"286.700012000000";"0.021534318095";"Growth";"2016-07-04";"BHC.TO";"26.700001000000";"0.488913256969";"Value";"2017-07-04";"BHC.TO";"21.940001000000";"0.488913256969";"Value";"2018-07-03";"BHC.TO";"30.110001000000";"0.488913256969";"Value";"2019-07-02";"BHC.TO";"33.049999000000";"0.667313424072";"Growth";"2020-07-02";"BHC.TO";"24.920000000000";"0.125237377916";"Core";"2021-07-02";"BHC.TO";"36.810001000000";"0.802069269920";"Growth";"2022-07-04";"BHC.TO";"10.910000000000";"2.525175203788";"Value"
"2013-07-02";"WCN.TO";"31.498789000000";"0.019842032657";"Core";"2014-07-02";"WCN.TO";"37.812393000000";"0.021338923435";"Core";"2015-07-02";"WCN.TO";"46.465904000000";"0.022144872996";"Core";"2016-07-04";"WCN.TO";"63.200001000000";"0.189337851632";"Growth";"2017-07-04";"WCN.TO";"83.349998000000";"0.266466140535";"Growth";"2018-07-03";"WCN.TO";"99.339996000000";"0.315806785600";"Growth";"2019-07-02";"WCN.TO";"126.720001000000";"0.174042833209";"Growth";"2020-07-02";"WCN.TO";"125.290001000000";"0.024909533345";"Core";"2021-07-02";"WCN.TO";"147.580002000000";"0.022228373483";"Core";"2022-07-04";"WCN.TO";"160.899994000000";"0.023348490734";"Core"
"2013-07-02";"WEED.TO";"0.050000000000";"72.727272727273";"Value";"2014-07-02";"WEED.TO";"2.910000000000";"72.727272727273";"Value";"2015-07-02";"WEED.TO";"1.970000000000";"72.727272727273";"Value";"2016-07-04";"WEED.TO";"2.760000000000";"0.812917962806";"Core";"2017-07-04";"WEED.TO";"8.090000000000";"2.745358749149";"Growth";"2018-07-03";"WEED.TO";"38.400002000000";"0.816985499593";"Growth";"2019-07-02";"WEED.TO";"52.490002000000";"0.420169692473";"Growth";"2020-07-02";"WEED.TO";"22.330000000000";"0.139763343379";"Core";"2021-07-02";"WEED.TO";"28.700001000000";"0.114301856752";"Core";"2022-07-04";"WEED.TO";"3.630000000000";"7.589438422404";"Value"
"2013-07-02";"DOL.TO";"12.481667000000";"0.267058345118";"Growth";"2014-07-02";"DOL.TO";"14.940000000000";"0.054007748269";"Core";"2015-07-02";"DOL.TO";"25.336666000000";"0.243674098883";"Growth";"2016-07-04";"DOL.TO";"30.316668000000";"0.394705394818";"Growth";"2017-07-04";"DOL.TO";"41.196667000000";"0.050997849703";"Core";"2018-07-03";"DOL.TO";"50.599998000000";"0.620004862813";"Growth";"2019-07-02";"DOL.TO";"47.759998000000";"0.067909119500";"Core";"2020-07-02";"DOL.TO";"45.490002000000";"0.068606623883";"Core";"2021-07-02";"DOL.TO";"56.919998000000";"0.057632879803";"Core";"2022-07-04";"DOL.TO";"75.489998000000";"0.049765162520";"Core"
"2013-07-02";"L.TO";"38.625401000000";"0.016181061784";"Core";"2014-07-02";"L.TO";"38.175240000000";"0.021136101807";"Core";"2015-07-02";"L.TO";"51.221867000000";"0.020088716069";"Core";"2016-07-04";"L.TO";"55.627010000000";"0.040333887752";"Core";"2017-07-04";"L.TO";"57.532154000000";"0.036517691167";"Core";"2018-07-03";"L.TO";"54.019295000000";"0.054936755100";"Core";"2019-07-02";"L.TO";"66.730003000000";"0.048603915266";"Core";"2020-07-02";"L.TO";"66.589996000000";"0.046867632454";"Core";"2021-07-02";"L.TO";"77.139999000000";"0.042526101188";"Core";"2022-07-04";"L.TO";"116.680000000000";"0.163462826178";"Growth"
"2013-07-02";"CM.TO";"37.310001000000";"0.097463509485";"Value";"2014-07-02";"CM.TO";"48.669998000000";"0.097463509485";"Value";"2015-07-02";"CM.TO";"45.904999000000";"0.097463509485";"Value";"2016-07-04";"CM.TO";"48.535000000000";"0.046227538423";"Core";"2017-07-04";"CM.TO";"53.075001000000";"0.039584387986";"Core";"2018-07-03";"CM.TO";"57.244999000000";"0.051841118560";"Core";"2019-07-02";"CM.TO";"52.075001000000";"0.062282080638";"Core";"2020-07-02";"CM.TO";"45.575001000000";"0.068478670086";"Core";"2021-07-02";"CM.TO";"70.735001000000";"0.046376805778";"Core";"2022-07-04";"CM.TO";"62.700001000000";"0.059916618169";"Core"
"2013-07-02";"BMO.TO";"61.400002000000";"0.010179152763";"Core";"2014-07-02";"BMO.TO";"78.790001000000";"0.010240839560";"Core";"2015-07-02";"BMO.TO";"74.010002000000";"0.013903276786";"Core";"2016-07-04";"BMO.TO";"82.360001000000";"0.027242029506";"Core";"2017-07-04";"BMO.TO";"95.800003000000";"0.021930494428";"Core";"2018-07-03";"BMO.TO";"101.669998000000";"0.029188992215";"Core";"2019-07-02";"BMO.TO";"99.919998000000";"0.032459362254";"Core";"2020-07-02";"BMO.TO";"72.110001000000";"0.043279925314";"Core";"2021-07-02";"BMO.TO";"127.089996000000";"0.025812129250";"Core";"2022-07-04";"BMO.TO";"124.849998000000";"0.152766062187";"Growth"
"2013-07-02";"SU.TO";"31.200001000000";"0.020032050640";"Core";"2014-07-02";"SU.TO";"45.919998000000";"0.017571336983";"Core";"2015-07-02";"SU.TO";"34.630001000000";"0.029713586861";"Core";"2016-07-04";"SU.TO";"36.700001000000";"0.061134973194";"Core";"2017-07-04";"SU.TO";"37.540001000000";"0.055965406926";"Core";"2018-07-03";"SU.TO";"53.299999000000";"0.588597474802";"Growth";"2019-07-02";"SU.TO";"40.849998000000";"0.079396317510";"Core";"2020-07-02";"SU.TO";"22.740000000000";"0.137243423820";"Core";"2021-07-02";"SU.TO";"29.480000000000";"0.111277591692";"Core";"2022-07-04";"SU.TO";"46.000000000000";"0.414627012140";"Growth"
"2013-07-02";"OTEX.TO";"18.272499000000";"0.034204407399";"Core";"2014-07-02";"OTEX.TO";"26.030001000000";"0.185987490159";"Growth";"2015-07-02";"OTEX.TO";"25.469999000000";"0.040399748061";"Core";"2016-07-04";"OTEX.TO";"38.595001000000";"0.058133269056";"Core";"2017-07-04";"OTEX.TO";"40.389999000000";"0.052016377419";"Core";"2018-07-03";"OTEX.TO";"46.630001000000";"0.063642391518";"Core";"2019-07-02";"OTEX.TO";"54.910000000000";"0.059066461692";"Core";"2020-07-02";"OTEX.TO";"58.360001000000";"0.053476960318";"Core";"2021-07-02";"OTEX.TO";"64.040001000000";"0.051225224108";"Core";"2022-07-04";"OTEX.TO";"48.480000000000";"0.568268594747";"Value"
"2013-07-02";"GIL.TO";"21.190001000000";"0.157306898350";"Growth";"2014-07-02";"GIL.TO";"31.770000000000";"0.152384468203";"Growth";"2015-07-02";"GIL.TO";"42.500000000000";"0.145267982500";"Growth";"2016-07-04";"GIL.TO";"38.439999000000";"0.058367680430";"Core";"2017-07-04";"GIL.TO";"39.689999000000";"0.052933773870";"Core";"2018-07-03";"GIL.TO";"36.169998000000";"0.082047136970";"Core";"2019-07-02";"GIL.TO";"51.070000000000";"0.063507722959";"Core";"2020-07-02";"GIL.TO";"21.059999000000";"0.148191624210";"Core";"2021-07-02";"GIL.TO";"46.250000000000";"0.070928938445";"Core";"2022-07-04";"GIL.TO";"36.660000000000";"0.102476050712";"Core"
"2013-07-02";"TRP.TO";"46.259998000000";"0.013510592888";"Core";"2014-07-02";"TRP.TO";"51.189999000000";"0.015762371067";"Core";"2015-07-02";"TRP.TO";"51.000000000000";"0.020176108681";"Core";"2016-07-04";"TRP.TO";"58.970001000000";"0.038047372211";"Core";"2017-07-04";"TRP.TO";"61.750000000000";"0.034023343028";"Core";"2018-07-03";"TRP.TO";"56.830002000000";"0.052219684597";"Core";"2019-07-02";"TRP.TO";"64.610001000000";"0.050198720961";"Core";"2020-07-02";"TRP.TO";"58.139999000000";"0.053679317361";"Core";"2021-07-02";"TRP.TO";"61.639999000000";"0.053219718629";"Core";"2022-07-04";"TRP.TO";"66.949997000000";"0.056113102127";"Core"
"2013-07-02";"TD.TO";"42.375000000000";"0.014749262537";"Core";"2014-07-02";"TD.TO";"55.060001000000";"0.014654481375";"Core";"2015-07-02";"TD.TO";"53.099998000000";"0.019378184208";"Core";"2016-07-04";"TD.TO";"56.130001000000";"0.039972448555";"Core";"2017-07-04";"TD.TO";"65.470001000000";"0.032090138993";"Core";"2018-07-03";"TD.TO";"76.139999000000";"0.038976159957";"Core";"2019-07-02";"TD.TO";"77.050003000000";"0.042093955681";"Core";"2020-07-02";"TD.TO";"60.599998000000";"0.051500256777";"Core";"2021-07-02";"TD.TO";"87.000000000000";"0.037706475898";"Core";"2022-07-04";"TD.TO";"84.040001000000";"0.044702189129";"Core"
