"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-01-02";"K.TO";"10.220000000000";"0.326157860404";"Growth";"2022-01-04";"K.TO";"7.210000000000";"0.079297681406";"Core";"2023-01-03";"K.TO";"5.830000000000";"0.085813759368";"Core"
"2021-01-02";"TRI.TO";"103.400002000000";"0.005372877609";"Core";"2022-01-04";"TRI.TO";"147.500000000000";"0.003876178189";"Core";"2023-01-03";"TRI.TO";"157.669998000000";"0.028204856752";"Growth"
"2021-01-02";"BNS.TO";"67.720001000000";"0.008203714521";"Core";"2022-01-04";"BNS.TO";"90.849998000000";"0.006293189824";"Core";"2023-01-03";"BNS.TO";"65.190002000000";"0.007674401009";"Core"
"2021-01-02";"RY.TO";"104.680000000000";"0.005307179552";"Core";"2022-01-04";"RY.TO";"136.839996000000";"0.004178137238";"Core";"2023-01-03";"RY.TO";"128.029999000000";"0.003907632750";"Core"
"2021-01-02";"CAE.TO";"34.029999000000";"0.016325464939";"Core";"2022-01-04";"CAE.TO";"32.900002000000";"0.017378001464";"Core";"2023-01-03";"CAE.TO";"26.610001000000";"0.018800984529";"Core"
"2021-01-02";"T.TO";"25.440001000000";"0.021837874753";"Core";"2022-01-04";"T.TO";"29.760000000000";"0.019211568647";"Core";"2023-01-03";"T.TO";"26.320000000000";"0.019008138948";"Core"
"2021-01-02";"CNR.TO";"140.029999000000";"0.003967403839";"Core";"2022-01-04";"CNR.TO";"154.889999000000";"0.003691240794";"Core";"2023-01-03";"CNR.TO";"162.880005000000";"0.003071550846";"Core"
"2021-01-02";"BCE.TO";"54.980000000000";"0.010104684532";"Core";"2022-01-04";"BCE.TO";"65.910004000000";"0.008674499290";"Core";"2023-01-03";"BCE.TO";"60.230000000000";"0.008306395768";"Core"
"2021-01-02";"SAP.TO";"35.750000000000";"0.101716465353";"Value";"2022-01-04";"SAP.TO";"28.980000000000";"0.101716465353";"Value";"2023-01-03";"SAP.TO";"33.860001000000";"0.101716465353";"Value"
"2021-01-02";"FNV.TO";"168.610001000000";"0.019769487655";"Growth";"2022-01-04";"FNV.TO";"173.350006000000";"0.003298161310";"Core";"2023-01-03";"FNV.TO";"188.830002000000";"0.002649442418";"Core"
"2021-01-02";"SNC.TO";"21.250000000000";"0.171122994652";"Value";"2022-01-04";"SNC.TO";"31.690001000000";"0.171122994652";"Value";"2023-01-03";"SNC.TO";"24.780001000000";"0.171122994652";"Value"
"2021-01-02";"FM.TO";"24.809999000000";"0.134354432394";"Growth";"2022-01-04";"FM.TO";"30.540001000000";"0.166407993659";"Growth";"2023-01-03";"FM.TO";"28.129999000000";"0.017785077671";"Core"
"2021-01-02";"MFC.TO";"22.430000000000";"0.024768415317";"Core";"2022-01-04";"MFC.TO";"24.900000000000";"0.022961296503";"Core";"2023-01-03";"MFC.TO";"24.350000000000";"0.020545963742";"Core"
"2021-01-02";"CSU.TO";"1642.410034000000";"0.002029537853";"Growth";"2022-01-04";"CSU.TO";"2329.000000000000";"0.000245485738";"Core";"2023-01-03";"CSU.TO";"2129.320068000000";"0.000234954916";"Core"
"2021-01-02";"FSV.TO";"171.119995000000";"0.019479508127";"Growth";"2022-01-04";"FSV.TO";"240.580002000000";"0.021124367156";"Growth";"2023-01-03";"FSV.TO";"168.270004000000";"0.002973163399";"Core"
"2021-01-02";"WN.TO";"96.260002000000";"0.005771406025";"Core";"2022-01-04";"WN.TO";"145.029999000000";"0.003942193249";"Core";"2023-01-03";"WN.TO";"170.559998000000";"0.026073286584";"Growth"
"2021-01-02";"IFC.TO";"149.750000000000";"0.003709886848";"Core";"2022-01-04";"IFC.TO";"163.720001000000";"0.003492159049";"Core";"2023-01-03";"IFC.TO";"195.779999000000";"0.002555389824";"Core"
"2021-01-02";"FTS.TO";"52.169998000000";"0.010648947227";"Core";"2022-01-04";"FTS.TO";"60.480000000000";"0.009453311556";"Core";"2023-01-03";"FTS.TO";"55.340000000000";"0.009040372554";"Core"
"2021-01-02";"ATD.TO";"44.040001000000";"0.012614794345";"Core";"2022-01-04";"ATD.TO";"52.099998000000";"0.010973825430";"Core";"2023-01-03";"ATD.TO";"60.139999000000";"0.073945124404";"Growth"
"2021-01-02";"MG.TO";"89.050003000000";"0.006238692160";"Core";"2022-01-04";"MG.TO";"109.059998000000";"0.046599123289";"Growth";"2023-01-03";"MG.TO";"78.580002000000";"0.006366686235";"Core"
"2021-01-02";"IMO.TO";"24.750000000000";"0.146923783287";"Value";"2022-01-04";"IMO.TO";"47.099998000000";"0.146923783287";"Value";"2023-01-03";"IMO.TO";"63.299999000000";"0.146923783287";"Value"
"2021-01-02";"PPL.TO";"30.559999000000";"0.118990960581";"Value";"2022-01-04";"PPL.TO";"38.650002000000";"0.118990960581";"Value";"2023-01-03";"PPL.TO";"45.099998000000";"0.118990960581";"Value"
"2021-01-02";"AEM.TO";"96.209999000000";"0.034646433510";"Growth";"2022-01-04";"AEM.TO";"67.059998000000";"0.008525742618";"Core";"2023-01-03";"AEM.TO";"73.199997000000";"0.006834620732";"Core"
"2021-01-02";"ENB.TO";"40.849998000000";"0.013599891867";"Core";"2022-01-04";"ENB.TO";"49.540001000000";"0.011540901724";"Core";"2023-01-03";"ENB.TO";"53.330002000000";"0.009381102538";"Core"
"2021-01-02";"CVE.TO";"7.910000000000";"0.459717273877";"Value";"2022-01-04";"CVE.TO";"16.280001000000";"0.459717273877";"Value";"2023-01-03";"CVE.TO";"24.950001000000";"0.459717273877";"Value"
"2021-01-02";"CNQ.TO";"30.568071000000";"0.018174374024";"Core";"2022-01-04";"CNQ.TO";"53.574928000000";"0.094859675644";"Growth";"2023-01-03";"CNQ.TO";"71.290001000000";"0.062379851947";"Growth"
"2021-01-02";"MRU.TO";"57.599998000000";"0.009645062063";"Core";"2022-01-04";"MRU.TO";"67.040001000000";"0.008528285716";"Core";"2023-01-03";"MRU.TO";"75.480003000000";"0.058917057908";"Growth"
"2021-01-02";"AQN.TO";"20.780001000000";"0.160410643548";"Growth";"2022-01-04";"AQN.TO";"18.160000000000";"0.031483275492";"Core";"2023-01-03";"AQN.TO";"9.200000000000";"0.054379806208";"Core"
"2021-01-02";"CP.TO";"88.152000000000";"0.037813473697";"Growth";"2022-01-04";"CP.TO";"93.809998000000";"0.006094619925";"Core";"2023-01-03";"CP.TO";"102.360001000000";"0.004887594883";"Core"
"2021-01-02";"BIPC.TO";"59.933334000000";"0.037813473697";"Growth";"2022-01-04";"BIPC.TO";"57.080002000000";"0.010016402644";"Core";"2023-01-03";"BIPC.TO";"53.090000000000";"0.009423511341";"Core"
"2021-01-02";"CAR.UN.TO";"49.080002000000";"0.011319387386";"Core";"2022-01-04";"CAR.UN.TO";"58.500000000000";"0.009773269794";"Core";"2023-01-03";"CAR.UN.TO";"43.110001000000";"0.011605061598";"Core"
"2021-01-02";"BAM.A.TO";"50.439999000000";"0.011014186490";"Core";"2022-01-04";"BAM.A.TO";"76.959999000000";"0.007429005852";"Core";"2023-01-03";"BAM.A.TO";"43.160000000000";"0.011591617635";"Core"
"2021-01-02";"CCL.B.TO";"57.959999000000";"0.009585154678";"Core";"2022-01-04";"CCL.B.TO";"67.790001000000";"0.008433932357";"Core";"2023-01-03";"CCL.B.TO";"58.049999000000";"0.008618332915";"Core"
"2021-01-02";"GIB.A.TO";"99.849998000000";"0.005563901519";"Core";"2022-01-04";"GIB.A.TO";"112.110001000000";"0.005099779483";"Core";"2023-01-03";"GIB.A.TO";"117.639999000000";"0.004252756047";"Core"
"2021-01-02";"NA.TO";"71.589996000000";"0.007760240070";"Core";"2022-01-04";"NA.TO";"99.300003000000";"0.005757666321";"Core";"2023-01-03";"NA.TO";"91.680000000000";"0.005456961356";"Core"
"2021-01-02";"RCI.B.TO";"60.669998000000";"0.009157006327";"Core";"2022-01-04";"RCI.B.TO";"60.910000000000";"0.009386574995";"Core";"2023-01-03";"RCI.B.TO";"64.040001000000";"0.007812214386";"Core"
"2021-01-02";"POW.TO";"29.150000000000";"0.019058509625";"Core";"2022-01-04";"POW.TO";"41.680000000000";"0.121931388982";"Growth";"2023-01-03";"POW.TO";"32.410000000000";"0.015436415215";"Core"
"2021-01-02";"SJR.B.TO";"22.430000000000";"0.162120536619";"Value";"2022-01-04";"SJR.B.TO";"38.200001000000";"0.162120536619";"Value";"2023-01-03";"SJR.B.TO";"38.639999000000";"0.162120536619";"Value"
"2021-01-02";"TECK.B.TO";"24.250000000000";"0.149953139644";"Value";"2022-01-04";"TECK.B.TO";"37.099998000000";"0.149953139644";"Value";"2023-01-03";"TECK.B.TO";"50.029999000000";"0.149953139644";"Value"
