"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year10";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year11";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2012-01-02";"CTC.A.TO";"65.650002000000";"0.009231692119";"Core";"2013-01-02";"CTC.A.TO";"69.199997000000";"0.010431198482";"Core";"2014-01-02";"CTC.A.TO";"99.820000000000";"0.058464186461";"Growth";"2015-01-02";"CTC.A.TO";"122.220001000000";"0.057347736176";"Growth";"2016-01-04";"CTC.A.TO";"114.639999000000";"0.012181939296";"Core";"2017-01-03";"CTC.A.TO";"140.509995000000";"0.010090798166";"Core";"2018-01-02";"CTC.A.TO";"164.199997000000";"0.011029690366";"Core";"2019-01-02";"CTC.A.TO";"142.880005000000";"0.011342126038";"Core";"2020-01-02";"CTC.A.TO";"139.740005000000";"0.014709918888";"Core";"2021-01-04";"CTC.A.TO";"166.369995000000";"0.012844594305";"Core";"2022-01-04";"CTC.A.TO";"183.179993000000";"0.124612354181";"Growth";"2023-01-03";"CTC.A.TO";"146.589996000000";"0.014541377552";"Core"
"2012-01-02";"EMA.TO";"33.160000000000";"0.018276857843";"Core";"2013-01-02";"EMA.TO";"34.820000000000";"0.020730583103";"Core";"2014-01-02";"EMA.TO";"30.580000000000";"0.027262894014";"Core";"2015-01-02";"EMA.TO";"38.849998000000";"0.033827416668";"Core";"2016-01-04";"EMA.TO";"42.840000000000";"0.032598914770";"Core";"2017-01-03";"EMA.TO";"45.189999000000";"0.031375481992";"Core";"2018-01-02";"EMA.TO";"47.189999000000";"0.276324246150";"Value";"2019-01-02";"EMA.TO";"43.669998000000";"0.276324246150";"Value";"2020-01-02";"EMA.TO";"55.400002000000";"0.276324246150";"Value";"2021-01-04";"EMA.TO";"53.669998000000";"0.039816567353";"Core";"2022-01-04";"EMA.TO";"62.590000000000";"0.034498523460";"Core";"2023-01-03";"EMA.TO";"52.619999000000";"0.040509701971";"Core"
"2012-01-02";"BHC.TO";"48.540001000000";"0.074914782889";"Growth";"2013-01-02";"BHC.TO";"59.959999000000";"0.012038674378";"Core";"2014-01-02";"BHC.TO";"125.010002000000";"0.046683425319";"Growth";"2015-01-02";"BHC.TO";"169.990005000000";"0.041232073455";"Growth";"2016-01-04";"BHC.TO";"137.339996000000";"0.010168469124";"Core";"2017-01-03";"BHC.TO";"20.520000000000";"0.069096393754";"Core";"2018-01-02";"BHC.TO";"27.240000000000";"0.478698270906";"Value";"2019-01-02";"BHC.TO";"27.469999000000";"0.478698270906";"Value";"2020-01-02";"BHC.TO";"38.820000000000";"0.478698270906";"Value";"2021-01-04";"BHC.TO";"27.309999000000";"0.497942351429";"Value";"2022-01-04";"BHC.TO";"35.080002000000";"0.497942351429";"Value";"2023-01-03";"BHC.TO";"8.590000000000";"0.497942351429";"Value"
"2012-01-02";"WCN.TO";"27.414330000000";"0.022107438192";"Core";"2013-01-02";"WCN.TO";"30.072689000000";"0.024003137985";"Core";"2014-01-02";"WCN.TO";"35.943233000000";"0.023194888978";"Core";"2015-01-02";"WCN.TO";"48.625820000000";"0.144142358376";"Growth";"2016-01-04";"WCN.TO";"44.845966000000";"0.031140760994";"Core";"2017-01-03";"WCN.TO";"70.599998000000";"0.212305736463";"Growth";"2018-01-02";"WCN.TO";"87.580002000000";"0.165432754836";"Growth";"2019-01-02";"WCN.TO";"100.160004000000";"0.149662613650";"Growth";"2020-01-02";"WCN.TO";"119.150002000000";"0.017251901841";"Core";"2021-01-04";"WCN.TO";"129.380005000000";"0.016516888295";"Core";"2022-01-04";"WCN.TO";"170.320007000000";"0.012677680217";"Core";"2023-01-03";"WCN.TO";"180.029999000000";"0.092091709549";"Growth"
"2012-01-02";"WEED.TO";"0.600000000000";"0.022107438192";"Core";"2013-01-02";"WEED.TO";"0.250000000000";"2.887355614623";"Core";"2014-01-02";"WEED.TO";"0.050000000000";"16.673985978715";"Core";"2015-01-02";"WEED.TO";"2.080000000000";"3.369730948454";"Growth";"2016-01-04";"WEED.TO";"1.810000000000";"0.771567684392";"Core";"2017-01-03";"WEED.TO";"9.390000000000";"1.596249687933";"Growth";"2018-01-02";"WEED.TO";"32.369999000000";"0.447593495429";"Growth";"2019-01-02";"WEED.TO";"39.279999000000";"0.381624449171";"Growth";"2020-01-02";"WEED.TO";"26.129999000000";"0.078666828073";"Core";"2021-01-04";"WEED.TO";"33.410000000000";"0.407027989212";"Value";"2022-01-04";"WEED.TO";"11.410000000000";"0.407027989212";"Value";"2023-01-03";"WEED.TO";"3.140000000000";"0.407027989212";"Value"
"2012-01-02";"DOL.TO";"7.425000000000";"0.489745944291";"Growth";"2013-01-02";"DOL.TO";"9.833333000000";"0.403740417426";"Growth";"2014-01-02";"DOL.TO";"14.578333000000";"0.400312922784";"Growth";"2015-01-02";"DOL.TO";"19.760000000000";"0.354708520890";"Growth";"2016-01-04";"DOL.TO";"26.290001000000";"0.283309234057";"Growth";"2017-01-03";"DOL.TO";"32.939999000000";"0.455032939427";"Growth";"2018-01-02";"DOL.TO";"51.666668000000";"0.280424528236";"Growth";"2019-01-02";"DOL.TO";"31.850000000000";"0.050881099688";"Core";"2020-01-02";"DOL.TO";"45.049999000000";"0.045628505761";"Core";"2021-01-04";"DOL.TO";"52.220001000000";"0.040922157206";"Core";"2022-01-04";"DOL.TO";"63.410000000000";"0.034052398412";"Core";"2023-01-03";"DOL.TO";"79.860001000000";"0.207604184454";"Growth"
"2012-01-02";"L.TO";"30.836014000000";"0.019654310900";"Core";"2013-01-02";"L.TO";"33.762058000000";"0.021380180783";"Core";"2014-01-02";"L.TO";"34.011253000000";"0.024512454714";"Core";"2015-01-02";"L.TO";"50.369774000000";"0.026090946326";"Core";"2016-01-04";"L.TO";"52.122185000000";"0.142898845217";"Growth";"2017-01-03";"L.TO";"56.905144000000";"0.024916165748";"Core";"2018-01-02";"L.TO";"55.136658000000";"0.236498572320";"Value";"2019-01-02";"L.TO";"61.049999000000";"0.236498572320";"Value";"2020-01-02";"L.TO";"66.750000000000";"0.236498572320";"Value";"2021-01-04";"L.TO";"63.750000000000";"0.033520864160";"Core";"2022-01-04";"L.TO";"102.730003000000";"0.021018811645";"Core";"2023-01-03";"L.TO";"120.330002000000";"0.137781684555";"Growth"
"2012-01-02";"CM.TO";"37.535000000000";"0.016146546052";"Core";"2013-01-02";"CM.TO";"40.060001000000";"0.018018943725";"Core";"2014-01-02";"CM.TO";"45.035000000000";"0.018512252669";"Core";"2015-01-02";"CM.TO";"50.180000000000";"0.026189618770";"Core";"2016-01-04";"CM.TO";"45.860001000000";"0.030452190979";"Core";"2017-01-03";"CM.TO";"55.419998000000";"0.025583869560";"Core";"2018-01-02";"CM.TO";"61.205002000000";"0.029590312323";"Core";"2019-01-02";"CM.TO";"51.150002000000";"0.031682560346";"Core";"2020-01-02";"CM.TO";"54.115002000000";"0.037985106956";"Core";"2021-01-04";"CM.TO";"54.009998000000";"0.039565916855";"Core";"2022-01-04";"CM.TO";"74.815002000000";"0.028861358359";"Core";"2023-01-03";"CM.TO";"55.400002000000";"0.038476902531";"Core"
"2012-01-02";"BMO.TO";"57.040001000000";"0.010625185754";"Core";"2013-01-02";"BMO.TO";"61.189999000000";"0.011796681083";"Core";"2014-01-02";"BMO.TO";"70.730003000000";"0.011787067207";"Core";"2015-01-02";"BMO.TO";"82.550003000000";"0.015919988154";"Core";"2016-01-04";"BMO.TO";"76.660004000000";"0.018217289798";"Core";"2017-01-03";"BMO.TO";"97.059998000000";"0.014608057171";"Core";"2018-01-02";"BMO.TO";"100.360001000000";"0.018045786238";"Core";"2019-01-02";"BMO.TO";"89.559998000000";"0.018094719308";"Core";"2020-01-02";"BMO.TO";"100.849998000000";"0.020382391469";"Core";"2021-01-04";"BMO.TO";"95.989998000000";"0.022262268307";"Core";"2022-01-04";"BMO.TO";"141.070007000000";"0.161809662111";"Growth";"2023-01-03";"BMO.TO";"124.459999000000";"0.017126952389";"Core"
"2012-01-02";"SU.TO";"31.000000000000";"0.019550342131";"Core";"2013-01-02";"SU.TO";"33.410000000000";"0.021605474518";"Core";"2014-01-02";"SU.TO";"36.790001000000";"0.022661029526";"Core";"2015-01-02";"SU.TO";"37.349998000000";"0.035185947531";"Core";"2016-01-04";"SU.TO";"35.279999000000";"0.039584397629";"Core";"2017-01-03";"SU.TO";"44.220001000000";"0.032063726092";"Core";"2018-01-02";"SU.TO";"46.830002000000";"0.038673394140";"Core";"2019-01-02";"SU.TO";"38.400002000000";"0.042202159913";"Core";"2020-01-02";"SU.TO";"42.560001000000";"0.048298028444";"Core";"2021-01-04";"SU.TO";"21.389999000000";"0.635755294780";"Value";"2022-01-04";"SU.TO";"33.150002000000";"0.635755294780";"Value";"2023-01-03";"SU.TO";"41.279999000000";"0.635755294780";"Value"
