"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2015-12-02";"CTC.A.TO";"126.980003000000";"0.004922034850";"Core";"2016-12-01";"CTC.A.TO";"140.089996000000";"0.011773822670";"Core";"2017-12-01";"CTC.A.TO";"161.720001000000";"0.012787063764";"Core";"2018-12-03";"CTC.A.TO";"150.029999000000";"0.012788901287";"Core";"2019-12-02";"CTC.A.TO";"154.000000000000";"0.013438591477";"Core";"2020-12-01";"CTC.A.TO";"164.750000000000";"0.013625956757";"Core";"2021-12-01";"CTC.A.TO";"170.360001000000";"0.017645616908";"Core";"2022-12-01";"CTC.A.TO";"154.119995000000";"0.020167160887";"Core"
"2015-12-02";"EMA.TO";"43.029999000000";"0.014524750512";"Core";"2016-12-01";"EMA.TO";"44.580002000000";"0.036998535144";"Core";"2017-12-01";"EMA.TO";"48.799999000000";"0.042375491948";"Core";"2018-12-03";"EMA.TO";"44.669998000000";"0.042953188564";"Core";"2019-12-02";"EMA.TO";"54.689999000000";"0.037841344401";"Core";"2020-12-01";"EMA.TO";"53.660000000000";"0.041835191498";"Core";"2021-12-01";"EMA.TO";"58.570000000000";"0.051325035242";"Core";"2022-12-01";"EMA.TO";"52.709999000000";"0.058967231910";"Core"
"2015-12-02";"BHC.TO";"128.240005000000";"0.028355922447";"Value";"2016-12-01";"BHC.TO";"20.370001000000";"0.028355922447";"Value";"2017-12-01";"BHC.TO";"21.920000000000";"0.028355922447";"Value";"2018-12-03";"BHC.TO";"33.380001000000";"0.344886540999";"Growth";"2019-12-02";"BHC.TO";"37.939999000000";"0.472747510906";"Growth";"2020-12-01";"BHC.TO";"24.080000000000";"0.093225763114";"Core";"2021-12-01";"BHC.TO";"29.490000000000";"0.101936497597";"Core";"2022-12-01";"BHC.TO";"10.340000000000";"0.300596009189";"Core"
"2015-12-02";"WCN.TO";"43.364487000000";"0.014412715179";"Core";"2016-12-01";"WCN.TO";"67.480003000000";"0.244427192855";"Growth";"2017-12-01";"WCN.TO";"87.500000000000";"0.204822945076";"Growth";"2018-12-03";"WCN.TO";"103.239998000000";"0.111510202503";"Growth";"2019-12-02";"WCN.TO";"119.160004000000";"0.017367766180";"Core";"2020-12-01";"WCN.TO";"133.490005000000";"0.016816812433";"Core";"2021-12-01";"WCN.TO";"169.839996000000";"0.017699643105";"Core";"2022-12-01";"WCN.TO";"193.429993000000";"0.108098325781";"Growth"
"2015-12-02";"SHOP.TO";"3.529000000000";"0.014412715179";"Core";"2016-12-01";"SHOP.TO";"5.286000000000";"0.312030792794";"Core";"2017-12-01";"SHOP.TO";"13.084000000000";"1.369765186041";"Growth";"2018-12-03";"SHOP.TO";"20.735001000000";"0.555211600107";"Growth";"2019-12-02";"SHOP.TO";"44.021000000000";"0.407442813453";"Growth";"2020-12-01";"SHOP.TO";"138.386002000000";"0.190027335708";"Growth";"2021-12-01";"SHOP.TO";"187.324997000000";"0.096285301874";"Growth";"2022-12-01";"SHOP.TO";"58.290001000000";"0.053322399755";"Core"
"2015-12-02";"H.TO";"21.950001000000";"0.014412715179";"Core";"2016-12-01";"H.TO";"22.879999000000";"0.072088935437";"Core";"2017-12-01";"H.TO";"22.650000000000";"0.091299071290";"Core";"2018-12-03";"H.TO";"19.820000000000";"0.633647174576";"Value";"2019-12-02";"H.TO";"25.020000000000";"0.633647174576";"Value";"2020-12-01";"H.TO";"29.430000000000";"0.633647174576";"Value";"2021-12-01";"H.TO";"31.450001000000";"0.095583695343";"Core";"2022-12-01";"H.TO";"37.490002000000";"0.082906443564";"Core"
"2015-12-02";"WEED.TO";"1.810000000000";"1.841620626151";"Growth";"2016-12-01";"WEED.TO";"11.350000000000";"1.453211251728";"Growth";"2017-12-01";"WEED.TO";"18.000000000000";"0.995667094120";"Growth";"2018-12-03";"WEED.TO";"44.070000000000";"0.261227889345";"Growth";"2019-12-02";"WEED.TO";"24.100000000000";"0.085873157155";"Core";"2020-12-01";"WEED.TO";"34.520000000000";"0.065031181222";"Core";"2021-12-01";"WEED.TO";"12.740000000000";"1.544453593672";"Value";"2022-12-01";"WEED.TO";"5.280000000000";"1.544453593672";"Value"
"2015-12-02";"QSR.TO";"48.740002000000";"1.841620626151";"Growth";"2016-12-01";"QSR.TO";"62.840000000000";"0.026247529769";"Core";"2017-12-01";"QSR.TO";"79.889999000000";"0.224333557623";"Growth";"2018-12-03";"QSR.TO";"75.860001000000";"0.025292892459";"Core";"2019-12-02";"QSR.TO";"87.190002000000";"0.023736013763";"Core";"2020-12-01";"QSR.TO";"74.220001000000";"0.030246245561";"Core";"2021-12-01";"QSR.TO";"69.660004000000";"0.282462498615";"Value";"2022-12-01";"QSR.TO";"89.070000000000";"0.282462498615";"Value"
"2015-12-02";"DOL.TO";"30.000000000000";"0.111111111111";"Growth";"2016-12-01";"DOL.TO";"34.150002000000";"0.482985263284";"Growth";"2017-12-01";"DOL.TO";"51.433334000000";"0.348451214424";"Growth";"2018-12-03";"DOL.TO";"35.240002000000";"0.054447183267";"Core";"2019-12-02";"DOL.TO";"48.950001000000";"0.042278713895";"Core";"2020-12-01";"DOL.TO";"52.779999000000";"0.498240313708";"Growth";"2021-12-01";"DOL.TO";"54.310001000000";"0.055350897786";"Core";"2022-12-01";"DOL.TO";"82.849998000000";"0.252377295159";"Growth"
"2015-12-02";"L.TO";"53.697750000000";"0.062075847374";"Growth";"2016-12-01";"L.TO";"55.683281000000";"0.029621005463";"Core";"2017-12-01";"L.TO";"54.686497000000";"0.037814160317";"Core";"2018-12-03";"L.TO";"61.459999000000";"0.031218985982";"Core";"2019-12-02";"L.TO";"71.839996000000";"0.028807672643";"Core";"2020-12-01";"L.TO";"63.599998000000";"0.035296799471";"Core";"2021-12-01";"L.TO";"95.580002000000";"0.031451216271";"Core";"2022-12-01";"L.TO";"121.529999000000";"0.172051827296";"Growth"
"2015-12-02";"CM.TO";"50.400002000000";"0.012400793159";"Core";"2016-12-01";"CM.TO";"54.169998000000";"0.030448492369";"Core";"2017-12-01";"CM.TO";"60.599998000000";"0.034124158960";"Core";"2018-12-03";"CM.TO";"55.415001000000";"0.034624538710";"Core";"2019-12-02";"CM.TO";"57.580002000000";"0.035942046119";"Core";"2020-12-01";"CM.TO";"55.169998000000";"0.040690165981";"Core";"2021-12-01";"CM.TO";"70.629997000000";"0.042561339966";"Core";"2022-12-01";"CM.TO";"59.810001000000";"0.051967274420";"Core"
