"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2019-01-02";"CTC.A.TO";"142.880005000000";"0.003888266630";"Core";"2020-01-02";"CTC.A.TO";"139.740005000000";"0.004935087025";"Core";"2021-01-04";"CTC.A.TO";"166.369995000000";"0.004639042503";"Core";"2022-01-04";"CTC.A.TO";"183.179993000000";"0.027114595849";"Growth";"2023-01-03";"CTC.A.TO";"146.589996000000";"0.006010257911";"Core"
"2019-01-02";"EMA.TO";"43.669998000000";"0.012721675773";"Core";"2020-01-02";"EMA.TO";"55.400002000000";"0.012448177989";"Core";"2021-01-04";"EMA.TO";"53.669998000000";"0.014380426808";"Core";"2022-01-04";"EMA.TO";"62.590000000000";"0.015170876106";"Core";"2023-01-03";"EMA.TO";"52.619999000000";"0.016743513871";"Core"
"2019-01-02";"BHC.TO";"27.469999000000";"0.121344501444";"Growth";"2020-01-02";"BHC.TO";"38.820000000000";"0.119508576478";"Growth";"2021-01-04";"BHC.TO";"27.309999000000";"0.028260619051";"Core";"2022-01-04";"BHC.TO";"35.080002000000";"0.027067989775";"Core";"2023-01-03";"BHC.TO";"8.590000000000";"0.102566202927";"Core"
"2019-01-02";"WCN.TO";"100.160004000000";"0.033280083868";"Growth";"2020-01-02";"WCN.TO";"119.150002000000";"0.005787906621";"Core";"2021-01-04";"WCN.TO";"129.380005000000";"0.005965353596";"Core";"2022-01-04";"WCN.TO";"170.320007000000";"0.005575065151";"Core";"2023-01-03";"WCN.TO";"180.029999000000";"0.028547583811";"Growth"
"2019-01-02";"SHOP.TO";"18.711000000000";"0.178148326296";"Growth";"2020-01-02";"SHOP.TO";"53.007000000000";"0.087522835453";"Growth";"2021-01-04";"SHOP.TO";"139.619003000000";"0.047908317152";"Growth";"2022-01-04";"SHOP.TO";"155.223007000000";"0.031998165567";"Growth";"2023-01-03";"SHOP.TO";"48.790001000000";"0.018057873849";"Core"
"2019-01-02";"H.TO";"20.090000000000";"0.181003665324";"Value";"2020-01-02";"H.TO";"24.770000000000";"0.181003665324";"Value";"2021-01-04";"H.TO";"28.940001000000";"0.181003665324";"Value";"2022-01-04";"H.TO";"32.840000000000";"0.028914285489";"Core";"2023-01-03";"H.TO";"37.000000000000";"0.023811991436";"Core"
"2019-01-02";"WEED.TO";"39.279999000000";"0.084860830402";"Growth";"2020-01-02";"WEED.TO";"26.129999000000";"0.026392235434";"Core";"2021-01-04";"WEED.TO";"33.410000000000";"0.023100792518";"Core";"2022-01-04";"WEED.TO";"11.410000000000";"0.471582451149";"Value";"2023-01-03";"WEED.TO";"3.140000000000";"0.471582451149";"Value"
"2019-01-02";"QSR.TO";"69.760002000000";"0.007963812208";"Core";"2020-01-02";"QSR.TO";"83.940002000000";"0.008215738254";"Core";"2021-01-04";"QSR.TO";"75.949997000000";"0.010161915846";"Core";"2022-01-04";"QSR.TO";"74.720001000000";"0.012708045005";"Core";"2023-01-03";"QSR.TO";"88.160004000000";"0.009993689237";"Core"
"2019-01-02";"DOL.TO";"31.850000000000";"0.017442874586";"Core";"2020-01-02";"DOL.TO";"45.049999000000";"0.015308082149";"Core";"2021-01-04";"DOL.TO";"52.220001000000";"0.014779729285";"Core";"2022-01-04";"DOL.TO";"63.410000000000";"0.014974690671";"Core";"2023-01-03";"DOL.TO";"79.860001000000";"0.064355389690";"Growth"
"2019-01-02";"L.TO";"61.049999000000";"0.009100009249";"Core";"2020-01-02";"L.TO";"66.750000000000";"0.010331521880";"Core";"2021-01-04";"L.TO";"63.750000000000";"0.012106627106";"Core";"2022-01-04";"L.TO";"102.730003000000";"0.009243114063";"Core";"2023-01-03";"L.TO";"120.330002000000";"0.042711056259";"Growth"
