"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2019-09-02";"CTC.A.TO";"133.929993000000";"0.027151226958";"Value";"2020-09-01";"CTC.A.TO";"136.649994000000";"0.027151226958";"Value";"2021-09-01";"CTC.A.TO";"192.639999000000";"0.027151226958";"Value";"2022-09-01";"CTC.A.TO";"156.610001000000";"0.004994067980";"Core"
"2019-09-02";"EMA.TO";"58.230000000000";"0.009540710210";"Core";"2020-09-01";"EMA.TO";"52.860001000000";"0.012120325569";"Core";"2021-09-01";"EMA.TO";"59.560001000000";"0.011732425421";"Core";"2022-09-01";"EMA.TO";"61.459999000000";"0.012725691572";"Core"
"2019-09-02";"BHC.TO";"28.760000000000";"0.019316952558";"Core";"2020-09-01";"BHC.TO";"21.190001000000";"0.030235034991";"Core";"2021-09-01";"BHC.TO";"36.400002000000";"0.019197341522";"Core";"2022-09-01";"BHC.TO";"8.670000000000";"0.511190190372";"Value"
"2019-09-02";"WCN.TO";"120.849998000000";"0.004597067147";"Core";"2020-09-01";"WCN.TO";"130.910004000000";"0.004894052419";"Core";"2021-09-01";"WCN.TO";"164.039993000000";"0.004259834794";"Core";"2022-09-01";"WCN.TO";"183.440002000000";"0.022302084449";"Growth"
"2019-09-02";"SHOP.TO";"51.257999000000";"0.065030500573";"Growth";"2020-09-01";"SHOP.TO";"148.701996000000";"0.025850914134";"Growth";"2021-09-01";"SHOP.TO";"194.255997000000";"0.027338938991";"Growth";"2022-09-01";"SHOP.TO";"41.150002000000";"0.107703978982";"Value"
"2019-09-02";"H.TO";"24.910000000000";"0.022302511263";"Core";"2020-09-01";"H.TO";"27.139999000000";"0.141639007803";"Growth";"2021-09-01";"H.TO";"31.809999000000";"0.021967409361";"Core";"2022-09-01";"H.TO";"35.439999000000";"0.022068877352";"Core"
"2019-09-02";"WEED.TO";"33.230000000000";"0.100310963988";"Growth";"2020-09-01";"WEED.TO";"21.459999000000";"0.029854634275";"Core";"2021-09-01";"WEED.TO";"21.270000000000";"0.032852998110";"Core";"2022-09-01";"WEED.TO";"4.610000000000";"0.961392397077";"Value"
"2019-09-02";"QSR.TO";"102.309998000000";"0.005430119895";"Core";"2020-09-01";"QSR.TO";"71.830002000000";"0.008919398634";"Core";"2021-09-01";"QSR.TO";"81.610001000000";"0.008562471036";"Core";"2022-09-01";"QSR.TO";"78.089996000000";"0.010015636206";"Core"
"2019-09-02";"DOL.TO";"49.570000000000";"0.011207495573";"Core";"2020-09-01";"DOL.TO";"51.689999000000";"0.074368013242";"Growth";"2021-09-01";"DOL.TO";"57.529999000000";"0.012146415469";"Core";"2022-09-01";"DOL.TO";"80.349998000000";"0.050915924302";"Growth"
"2019-09-02";"L.TO";"73.150002000000";"0.007594744229";"Core";"2020-09-01";"L.TO";"66.889999000000";"0.009578119768";"Core";"2021-09-01";"L.TO";"89.110001000000";"0.007841805207";"Core";"2022-09-01";"L.TO";"117.139999000000";"0.034924828844";"Growth"
"2019-09-02";"CM.TO";"51.439999000000";"0.070691362890";"Value";"2020-09-01";"CM.TO";"52.049999000000";"0.070691362890";"Value";"2021-09-01";"CM.TO";"72.599998000000";"0.070691362890";"Value";"2022-09-01";"CM.TO";"61.380001000000";"0.012742277265";"Core"
"2019-09-02";"BMO.TO";"90.430000000000";"0.006143487289";"Core";"2020-09-01";"BMO.TO";"81.900002000000";"0.007822715581";"Core";"2021-09-01";"BMO.TO";"127.010002000000";"0.005501797172";"Core";"2022-09-01";"BMO.TO";"121.269997000000";"0.006449418740";"Core"
"2019-09-02";"SU.TO";"38.330002000000";"0.094869904686";"Value";"2020-09-01";"SU.TO";"21.139999000000";"0.094869904686";"Value";"2021-09-01";"SU.TO";"23.280001000000";"0.094869904686";"Value";"2022-09-01";"SU.TO";"40.910000000000";"0.100002307892";"Growth"
"2019-09-02";"OTEX.TO";"52.790001000000";"0.010523878481";"Core";"2020-09-01";"OTEX.TO";"60.130001000000";"0.010654921188";"Core";"2021-09-01";"OTEX.TO";"69.440002000000";"0.010063122835";"Core";"2022-09-01";"OTEX.TO";"39.860001000000";"0.111189634705";"Value"
"2019-09-02";"GIL.TO";"48.580002000000";"0.011435889928";"Core";"2020-09-01";"GIL.TO";"26.010000000000";"0.024632080803";"Core";"2021-09-01";"GIL.TO";"49.270000000000";"0.014182733302";"Core";"2022-09-01";"GIL.TO";"39.290001000000";"0.019906362213";"Core"
"2019-09-02";"TRP.TO";"69.339996000000";"0.008012050586";"Core";"2020-09-01";"TRP.TO";"61.029999000000";"0.010497795055";"Core";"2021-09-01";"TRP.TO";"60.000000000000";"0.011646387830";"Core";"2022-09-01";"TRP.TO";"62.939999000000";"0.012426453824";"Core"
"2019-09-02";"TD.TO";"71.599998000000";"0.007759156021";"Core";"2020-09-01";"TD.TO";"64.989998000000";"0.009858138812";"Core";"2021-09-01";"TD.TO";"82.129997000000";"0.008508258801";"Core";"2022-09-01";"TD.TO";"84.510002000000";"0.009254774261";"Core"
"2019-09-02";"CCO.TO";"11.640000000000";"0.047728140512";"Core";"2020-09-01";"CCO.TO";"15.100000000000";"0.042429166999";"Core";"2021-09-01";"CCO.TO";"24.170000000000";"0.219724983472";"Growth";"2022-09-01";"CCO.TO";"37.560001000000";"0.108921573667";"Growth"
"2019-09-02";"WPM.TO";"40.160000000000";"0.083001328021";"Growth";"2020-09-01";"WPM.TO";"69.279999000000";"0.055486180508";"Growth";"2021-09-01";"WPM.TO";"56.549999000000";"0.093912518911";"Growth";"2022-09-01";"WPM.TO";"39.110001000000";"0.113321882823";"Value"
"2019-09-02";"SLF.TO";"54.230000000000";"0.010244432151";"Core";"2020-09-01";"SLF.TO";"54.880001000000";"0.011674205722";"Core";"2021-09-01";"SLF.TO";"65.019997000000";"0.010747205507";"Core";"2022-09-01";"SLF.TO";"57.490002000000";"0.013604469718";"Core"
