"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2018-02-02";"CTC.A.TO";"165.679993000000";"0.003353184325";"Core";"2019-02-01";"CTC.A.TO";"149.539993000000";"0.004033509165";"Core";"2020-02-03";"CTC.A.TO";"141.660004000000";"0.005515829432";"Core";"2021-02-01";"CTC.A.TO";"171.479996000000";"0.004703873730";"Core";"2022-02-01";"CTC.A.TO";"185.389999000000";"0.042257016631";"Growth"
"2018-02-02";"EMA.TO";"44.029999000000";"0.012617659963";"Core";"2019-02-01";"EMA.TO";"45.750000000000";"0.013184064095";"Core";"2020-02-03";"EMA.TO";"59.270000000000";"0.013183270110";"Core";"2021-02-01";"EMA.TO";"52.849998000000";"0.015262446148";"Core";"2022-02-01";"EMA.TO";"59.430000000000";"0.013181942236";"Core"
"2018-02-02";"BHC.TO";"22.440001000000";"0.162048283169";"Value";"2019-02-01";"BHC.TO";"32.240002000000";"0.162048283169";"Value";"2020-02-03";"BHC.TO";"37.130001000000";"0.162048283169";"Value";"2021-02-01";"BHC.TO";"33.270000000000";"0.024244672329";"Core";"2022-02-01";"BHC.TO";"31.770000000000";"0.024658571832";"Core"
"2018-02-02";"WCN.TO";"87.330002000000";"0.038169394904";"Growth";"2019-02-01";"WCN.TO";"110.309998000000";"0.041556514994";"Growth";"2020-02-03";"WCN.TO";"130.960007000000";"0.005966496470";"Core";"2021-02-01";"WCN.TO";"126.639999000000";"0.006369395568";"Core";"2022-02-01";"WCN.TO";"158.339996000000";"0.004947599134";"Core"
"2018-02-02";"SHOP.TO";"15.545000000000";"0.214431221186";"Growth";"2019-02-01";"SHOP.TO";"22.325001000000";"0.205334776284";"Growth";"2020-02-03";"SHOP.TO";"62.376999000000";"0.084269930443";"Growth";"2021-02-01";"SHOP.TO";"147.244995000000";"0.032868495736";"Growth";"2022-02-01";"SHOP.TO";"124.762001000000";"0.006279178122";"Core"
"2018-02-02";"H.TO";"21.690001000000";"0.167651612204";"Value";"2019-02-01";"H.TO";"20.530001000000";"0.167651612204";"Value";"2020-02-03";"H.TO";"27.320000000000";"0.167651612204";"Value";"2021-02-01";"H.TO";"29.840000000000";"0.162189057986";"Growth";"2022-02-01";"H.TO";"32.730000000000";"0.023935313996";"Core"
"2018-02-02";"WEED.TO";"24.110001000000";"0.138255213400";"Growth";"2019-02-01";"WEED.TO";"63.900002000000";"0.071738637596";"Growth";"2020-02-03";"WEED.TO";"29.370001000000";"0.026604439660";"Core";"2021-02-01";"WEED.TO";"51.410000000000";"0.102697844218";"Value";"2022-02-01";"WEED.TO";"10.800000000000";"0.102697844218";"Value"
"2018-02-02";"QSR.TO";"73.339996000000";"0.045450416078";"Growth";"2019-02-01";"QSR.TO";"81.919998000000";"0.007362926600";"Core";"2020-02-03";"QSR.TO";"80.739998000000";"0.009677637339";"Core";"2021-02-01";"QSR.TO";"75.949997000000";"0.010620411853";"Core";"2022-02-01";"QSR.TO";"71.650002000000";"0.010933744665";"Core"
"2018-02-02";"DOL.TO";"55.033333000000";"0.060569352275";"Growth";"2019-02-01";"DOL.TO";"34.799999000000";"0.017332498554";"Core";"2020-02-03";"DOL.TO";"44.730000000000";"0.017468643403";"Core";"2021-02-01";"DOL.TO";"50.759998000000";"0.015890864463";"Core";"2022-02-01";"DOL.TO";"65.809998000000";"0.011904009283";"Core"
"2018-02-02";"L.TO";"52.266880000000";"0.069572999888";"Value";"2019-02-01";"L.TO";"63.959999000000";"0.069572999888";"Value";"2020-02-03";"L.TO";"69.190002000000";"0.069572999888";"Value";"2021-02-01";"L.TO";"63.020000000000";"0.012799432694";"Core";"2022-02-01";"L.TO";"97.599998000000";"0.008026668475";"Core"
