"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2016-05-02";"BMO.TO";"81.660004000000";"0.007653685640";"Core";"2017-05-01";"BMO.TO";"96.459999000000";"0.008574784863";"Core";"2018-05-01";"BMO.TO";"97.760002000000";"0.009316718133";"Core";"2019-05-01";"BMO.TO";"105.830002000000";"0.009538231587";"Core";"2020-05-01";"BMO.TO";"68.550003000000";"0.013171333353";"Core";"2021-05-03";"BMO.TO";"115.809998000000";"0.010277014187";"Core";"2022-05-02";"BMO.TO";"135.360001000000";"0.053725767927";"Growth"
"2016-05-02";"SU.TO";"35.580002000000";"0.102202457334";"Value";"2017-05-01";"SU.TO";"42.889999000000";"0.102202457334";"Value";"2018-05-01";"SU.TO";"48.840000000000";"0.102202457334";"Value";"2019-05-01";"SU.TO";"43.750000000000";"0.023072710124";"Core";"2020-05-01";"SU.TO";"24.139999000000";"0.037402443177";"Core";"2021-05-03";"SU.TO";"26.930000000000";"0.044195358055";"Core";"2022-05-02";"SU.TO";"46.419998000000";"0.156663513865";"Growth"
"2016-05-02";"OTEX.TO";"34.939999000000";"0.017887808182";"Core";"2017-05-01";"OTEX.TO";"47.580002000000";"0.116945917179";"Growth";"2018-05-01";"OTEX.TO";"46.029999000000";"0.019787147579";"Core";"2019-05-01";"OTEX.TO";"51.669998000000";"0.019536115870";"Core";"2020-05-01";"OTEX.TO";"53.330002000000";"0.016930337653";"Core";"2021-05-03";"OTEX.TO";"58.259998000000";"0.020428785329";"Core";"2022-05-02";"OTEX.TO";"51.669998000000";"0.152474297889";"Value"
"2016-05-02";"GIL.TO";"39.220001000000";"0.015935746662";"Core";"2017-05-01";"GIL.TO";"38.459999000000";"0.021506078023";"Core";"2018-05-01";"GIL.TO";"37.709999000000";"0.024152808471";"Core";"2019-05-01";"GIL.TO";"48.849998000000";"0.020663891694";"Core";"2020-05-01";"GIL.TO";"19.000000000000";"0.047520786362";"Core";"2021-05-03";"GIL.TO";"44.060001000000";"0.027012731852";"Core";"2022-05-02";"GIL.TO";"43.709999000000";"0.166376576680";"Growth"
"2016-05-02";"TRP.TO";"52.250000000000";"0.011961722488";"Core";"2017-05-01";"TRP.TO";"63.389999000000";"0.013048174039";"Core";"2018-05-01";"TRP.TO";"55.000000000000";"0.016560043333";"Core";"2019-05-01";"TRP.TO";"63.799999000000";"0.015821803821";"Core";"2020-05-01";"TRP.TO";"63.000000000000";"0.014331665728";"Core";"2021-05-03";"TRP.TO";"61.180000000000";"0.019453759275";"Core";"2022-05-02";"TRP.TO";"68.279999000000";"0.020361694362";"Core"
"2016-05-02";"TD.TO";"55.709999000000";"0.011218811905";"Core";"2017-05-01";"TD.TO";"64.269997000000";"0.012869515760";"Core";"2018-05-01";"TD.TO";"72.300003000000";"0.012597542815";"Core";"2019-05-01";"TD.TO";"76.209999000000";"0.013245388810";"Core";"2020-05-01";"TD.TO";"57.040001000000";"0.015829153665";"Core";"2021-05-03";"TD.TO";"84.150002000000";"0.014143564636";"Core";"2022-05-02";"TD.TO";"92.669998000000";"0.078475452220";"Growth"
"2016-05-02";"CCO.TO";"15.470000000000";"0.235059058588";"Value";"2017-05-01";"CCO.TO";"13.220000000000";"0.235059058588";"Value";"2018-05-01";"CCO.TO";"14.340000000000";"0.235059058588";"Value";"2019-05-01";"CCO.TO";"14.640000000000";"0.068950209559";"Core";"2020-05-01";"CCO.TO";"14.420000000000";"0.062614073570";"Core";"2021-05-03";"CCO.TO";"22.750000000000";"0.397598924942";"Growth";"2022-05-02";"CCO.TO";"32.770000000000";"0.221920048834";"Growth"
"2016-05-02";"WPM.TO";"25.360001000000";"0.024645109438";"Core";"2017-05-01";"WPM.TO";"26.780001000000";"0.207777698488";"Growth";"2018-05-01";"WPM.TO";"26.870001000000";"0.033896626327";"Core";"2019-05-01";"WPM.TO";"28.520000000000";"0.035393796211";"Core";"2020-05-01";"WPM.TO";"57.840000000000";"0.156102168202";"Growth";"2021-05-03";"WPM.TO";"52.939999000000";"0.170860893715";"Growth";"2022-05-02";"WPM.TO";"56.919998000000";"0.138410873925";"Value"
"2016-05-02";"SLF.TO";"43.020000000000";"0.014528126453";"Core";"2017-05-01";"SLF.TO";"48.509998000000";"0.017050582836";"Core";"2018-05-01";"SLF.TO";"53.209999000000";"0.017117128367";"Core";"2019-05-01";"SLF.TO";"55.580002000000";"0.018161767391";"Core";"2020-05-01";"SLF.TO";"46.599998000000";"0.019375428747";"Core";"2021-05-03";"SLF.TO";"66.360001000000";"0.017935216614";"Core";"2022-05-02";"SLF.TO";"63.599998000000";"0.021860008087";"Core"
"2016-05-02";"ABX.TO";"23.959999000000";"0.026085142992";"Core";"2017-05-01";"ABX.TO";"22.379999000000";"0.248627668540";"Growth";"2018-05-01";"ABX.TO";"17.290001000000";"0.052677983263";"Core";"2019-05-01";"ABX.TO";"16.910000000000";"0.390726503369";"Value";"2020-05-01";"ABX.TO";"37.869999000000";"0.390726503369";"Value";"2021-05-03";"ABX.TO";"27.299999000000";"0.390726503369";"Value";"2022-05-02";"ABX.TO";"28.520000000000";"0.276239364200";"Value"
"2016-05-02";"K.TO";"7.070000000000";"0.471475719000";"Growth";"2017-05-01";"K.TO";"4.640000000000";"1.199199778726";"Growth";"2018-05-01";"K.TO";"5.050000000000";"0.180356907583";"Core";"2019-05-01";"K.TO";"4.120000000000";"1.603685721351";"Value";"2020-05-01";"K.TO";"9.630000000000";"1.603685721351";"Value";"2021-05-03";"K.TO";"9.050000000000";"1.603685721351";"Value";"2022-05-02";"K.TO";"6.390000000000";"1.232918101250";"Value"
"2016-05-02";"TRI.TO";"56.966625000000";"0.010971336287";"Core";"2017-05-01";"TRI.TO";"66.571205000000";"0.012424647252";"Core";"2018-05-01";"TRI.TO";"56.878510000000";"0.016013119600";"Core";"2019-05-01";"TRI.TO";"82.919998000000";"0.012173553935";"Core";"2020-05-01";"TRI.TO";"97.239998000000";"0.092852217138";"Growth";"2021-05-03";"TRI.TO";"114.660004000000";"0.010380088530";"Core";"2022-05-02";"TRI.TO";"128.179993000000";"0.010846438965";"Core"
"2016-05-02";"BNS.TO";"65.169998000000";"0.009590302581";"Core";"2017-05-01";"BNS.TO";"75.739998000000";"0.010920567218";"Core";"2018-05-01";"BNS.TO";"78.860001000000";"0.011549611612";"Core";"2019-05-01";"BNS.TO";"73.669998000000";"0.089686240686";"Value";"2020-05-01";"BNS.TO";"54.250000000000";"0.089686240686";"Value";"2021-05-03";"BNS.TO";"78.440002000000";"0.089686240686";"Value";"2022-05-02";"BNS.TO";"81.660004000000";"0.017025427413";"Core"
"2016-05-02";"RY.TO";"77.709999000000";"0.008042723048";"Core";"2017-05-01";"RY.TO";"93.279999000000";"0.008867107077";"Core";"2018-05-01";"RY.TO";"97.669998000000";"0.009325303593";"Core";"2019-05-01";"RY.TO";"106.449997000000";"0.009482678219";"Core";"2020-05-01";"RY.TO";"84.480003000000";"0.010687676478";"Core";"2021-05-03";"RY.TO";"118.089996000000";"0.010078592876";"Core";"2022-05-02";"RY.TO";"129.699997000000";"0.010719325388";"Core"
"2016-05-02";"CAE.TO";"14.710000000000";"0.042488103331";"Core";"2017-05-01";"CAE.TO";"20.930000000000";"0.039518573305";"Core";"2018-05-01";"CAE.TO";"24.200001000000";"0.326182658225";"Growth";"2019-05-01";"CAE.TO";"31.230000000000";"0.193934883370";"Growth";"2020-05-01";"CAE.TO";"22.629999000000";"0.039898143207";"Core";"2021-05-03";"CAE.TO";"38.240002000000";"0.031123978300";"Core";"2022-05-02";"CAE.TO";"32.000000000000";"0.227260000009";"Growth"
"2016-05-02";"T.TO";"19.920000000000";"0.031375502008";"Core";"2017-05-01";"T.TO";"22.580000000000";"0.036630812191";"Core";"2018-05-01";"T.TO";"23.090000000000";"0.039445750684";"Core";"2019-05-01";"T.TO";"24.594999000000";"0.041042126814";"Core";"2020-05-01";"T.TO";"22.520000000000";"0.040093025794";"Core";"2021-05-03";"T.TO";"25.580000000000";"0.046527794856";"Core";"2022-05-02";"T.TO";"31.879999000000";"0.043610304713";"Core"
"2016-05-02";"CNR.TO";"77.139999000000";"0.008102152037";"Core";"2017-05-01";"CNR.TO";"100.010002000000";"0.008270410186";"Core";"2018-05-01";"CNR.TO";"97.970001000000";"0.009296747719";"Core";"2019-05-01";"CNR.TO";"123.779999000000";"0.008155041817";"Core";"2020-05-01";"CNR.TO";"113.220001000000";"0.007974694691";"Core";"2021-05-03";"CNR.TO";"134.059998000000";"0.008877972626";"Core";"2022-05-02";"CNR.TO";"151.289993000000";"0.009189612896";"Core"
"2016-05-02";"BCE.TO";"58.639999000000";"0.010658253933";"Core";"2017-05-01";"BCE.TO";"61.400002000000";"0.013471070233";"Core";"2018-05-01";"BCE.TO";"54.470001000000";"0.016721174345";"Core";"2019-05-01";"BCE.TO";"60.049999000000";"0.016809843210";"Core";"2020-05-01";"BCE.TO";"55.610001000000";"0.016236197170";"Core";"2021-05-03";"BCE.TO";"58.209999000000";"0.020446332466";"Core";"2022-05-02";"BCE.TO";"68.190002000000";"0.020388567677";"Core"
"2016-05-02";"SAP.TO";"39.860001000000";"0.015679879185";"Core";"2017-05-01";"SAP.TO";"44.110001000000";"0.018751387906";"Core";"2018-05-01";"SAP.TO";"41.340000000000";"0.022031987985";"Core";"2019-05-01";"SAP.TO";"45.630001000000";"0.022122091734";"Core";"2020-05-01";"SAP.TO";"34.689999000000";"0.026027528594";"Core";"2021-05-03";"SAP.TO";"39.259998000000";"0.030315360496";"Core";"2022-05-02";"SAP.TO";"26.969999000000";"0.292115200560";"Value"
"2016-05-02";"FNV.TO";"86.180000000000";"0.038678734432";"Growth";"2017-05-01";"FNV.TO";"90.449997000000";"0.061517823746";"Growth";"2018-05-01";"FNV.TO";"91.910004000000";"0.009909719766";"Core";"2019-05-01";"FNV.TO";"95.070000000000";"0.010617766571";"Core";"2020-05-01";"FNV.TO";"194.520004000000";"0.046416559856";"Growth";"2021-05-03";"FNV.TO";"175.220001000000";"0.051622962509";"Growth";"2022-05-02";"FNV.TO";"193.779999000000";"0.040656139476";"Value"
"2016-05-02";"SNC.TO";"47.639999000000";"0.076330052743";"Value";"2017-05-01";"SNC.TO";"55.119999000000";"0.076330052743";"Value";"2018-05-01";"SNC.TO";"56.450001000000";"0.076330052743";"Value";"2019-05-01";"SNC.TO";"33.349998000000";"0.198116508792";"Value";"2020-05-01";"SNC.TO";"24.110001000000";"0.198116508792";"Value";"2021-05-03";"SNC.TO";"27.580000000000";"0.198116508792";"Value";"2022-05-02";"SNC.TO";"28.160000000000";"0.049371323531";"Core"
"2016-05-02";"FM.TO";"10.640000000000";"0.341763499658";"Value";"2017-05-01";"FM.TO";"13.090000000000";"0.341763499658";"Value";"2018-05-01";"FM.TO";"18.719999000000";"0.341763499658";"Value";"2019-05-01";"FM.TO";"13.170000000000";"0.076646246617";"Core";"2020-05-01";"FM.TO";"8.260000000000";"0.109309314877";"Core";"2021-05-03";"FM.TO";"29.139999000000";"0.310410976419";"Growth";"2022-05-02";"FM.TO";"35.799999000000";"0.203137435850";"Growth"
"2016-05-02";"MFC.TO";"18.370001000000";"0.197951194252";"Value";"2017-05-01";"MFC.TO";"24.100000000000";"0.197951194252";"Value";"2018-05-01";"MFC.TO";"24.230000000000";"0.197951194252";"Value";"2019-05-01";"MFC.TO";"24.700001000000";"0.267497364553";"Value";"2020-05-01";"MFC.TO";"16.900000000000";"0.267497364553";"Value";"2021-05-03";"MFC.TO";"27.000000000000";"0.267497364553";"Value";"2022-05-02";"MFC.TO";"25.020000000000";"0.055567404902";"Core"
"2016-05-02";"CSU.TO";"495.000000000000";"0.006734006734";"Growth";"2017-05-01";"CSU.TO";"649.570007000000";"0.001273340410";"Core";"2018-05-01";"CSU.TO";"942.989990000000";"0.008370842468";"Growth";"2019-05-01";"CSU.TO";"1207.030029000000";"0.005017759511";"Growth";"2020-05-01";"CSU.TO";"1350.750000000000";"0.006684397119";"Growth";"2021-05-03";"CSU.TO";"1828.390015000000";"0.004947180562";"Growth";"2022-05-02";"CSU.TO";"2035.180054000000";"0.000683131926";"Core"
"2016-05-02";"FSV.TO";"57.889999000000";"0.006734006734";"Growth";"2017-05-01";"FSV.TO";"84.919998000000";"0.065523870753";"Growth";"2018-05-01";"FSV.TO";"90.290001000000";"0.087425191802";"Growth";"2019-05-01";"FSV.TO";"117.440002000000";"0.051571749868";"Growth";"2020-05-01";"FSV.TO";"116.870003000000";"0.007725634617";"Core";"2021-05-03";"FSV.TO";"199.199997000000";"0.045408512443";"Growth";"2022-05-02";"FSV.TO";"158.809998000000";"0.049608631485";"Value"
"2016-05-02";"WN.TO";"110.110001000000";"0.005676141988";"Core";"2017-05-01";"WN.TO";"122.690002000000";"0.006741574096";"Core";"2018-05-01";"WN.TO";"105.900002000000";"0.008600588915";"Core";"2019-05-01";"WN.TO";"99.379997000000";"0.066484054854";"Value";"2020-05-01";"WN.TO";"97.680000000000";"0.066484054854";"Value";"2021-05-03";"WN.TO";"108.379997000000";"0.066484054854";"Value";"2022-05-02";"WN.TO";"158.360001000000";"0.045922707466";"Growth"
"2016-05-02";"IFC.TO";"92.750000000000";"0.006738544474";"Core";"2017-05-01";"IFC.TO";"94.029999000000";"0.008796381453";"Core";"2018-05-01";"IFC.TO";"97.010002000000";"0.009388747186";"Core";"2019-05-01";"IFC.TO";"109.489998000000";"0.009219390688";"Core";"2020-05-01";"IFC.TO";"131.800003000000";"0.006850492567";"Core";"2021-05-03";"IFC.TO";"164.649994000000";"0.007228551690";"Core";"2022-05-02";"IFC.TO";"178.320007000000";"0.007796637596";"Core"
"2016-05-02";"FTS.TO";"40.470001000000";"0.015443538042";"Core";"2017-05-01";"FTS.TO";"44.520000000000";"0.018578700343";"Core";"2018-05-01";"FTS.TO";"43.049999000000";"0.021156850278";"Core";"2019-05-01";"FTS.TO";"49.290001000000";"0.020479428839";"Core";"2020-05-01";"FTS.TO";"52.869999000000";"0.017077642481";"Core";"2021-05-03";"FTS.TO";"54.910000000000";"0.021675122790";"Core";"2022-05-02";"FTS.TO";"61.900002000000";"0.022460362290";"Core"
"2016-05-02";"ATD.TO";"28.225000000000";"0.118098612341";"Growth";"2017-05-01";"ATD.TO";"32.485001000000";"0.025461711984";"Core";"2018-05-01";"ATD.TO";"27.924999000000";"0.032616022056";"Core";"2019-05-01";"ATD.TO";"39.564999000000";"0.153079402520";"Growth";"2020-05-01";"ATD.TO";"40.500000000000";"0.222937022440";"Growth";"2021-05-03";"ATD.TO";"41.830002000000";"0.028452807447";"Core";"2022-05-02";"ATD.TO";"58.110001000000";"0.023925252912";"Core"
"2016-05-02";"MG.TO";"52.790001000000";"0.011839363292";"Core";"2017-05-01";"MG.TO";"57.419998000000";"0.014404802649";"Core";"2018-05-01";"MG.TO";"76.250000000000";"0.103522893839";"Growth";"2019-05-01";"MG.TO";"73.709999000000";"0.013694628702";"Core";"2020-05-01";"MG.TO";"52.080002000000";"0.017336691747";"Core";"2021-05-03";"MG.TO";"115.750000000000";"0.078145793023";"Growth";"2022-05-02";"MG.TO";"78.209999000000";"0.017776454270";"Core"
"2016-05-02";"IMO.TO";"40.490002000000";"0.089808927062";"Value";"2017-05-01";"IMO.TO";"39.580002000000";"0.089808927062";"Value";"2018-05-01";"IMO.TO";"39.349998000000";"0.089808927062";"Value";"2019-05-01";"IMO.TO";"38.730000000000";"0.026063286030";"Core";"2020-05-01";"IMO.TO";"21.820000000000";"0.041379236521";"Core";"2021-05-03";"IMO.TO";"37.369999000000";"0.031848569020";"Core";"2022-05-02";"IMO.TO";"65.169998000000";"0.111589998826";"Growth"
"2016-05-02";"PPL.TO";"37.619999000000";"0.096660386311";"Value";"2017-05-01";"PPL.TO";"42.049999000000";"0.096660386311";"Value";"2018-05-01";"PPL.TO";"40.790001000000";"0.096660386311";"Value";"2019-05-01";"PPL.TO";"47.689999000000";"0.021166514764";"Core";"2020-05-01";"PPL.TO";"30.920000000000";"0.029201000675";"Core";"2021-05-03";"PPL.TO";"38.160000000000";"0.031189229361";"Core";"2022-05-02";"PPL.TO";"48.400002000000";"0.028725132504";"Core"
"2016-05-02";"AEM.TO";"58.689999000000";"0.056795593630";"Growth";"2017-05-01";"AEM.TO";"63.830002000000";"0.087173535938";"Growth";"2018-05-01";"AEM.TO";"54.220001000000";"0.016798273082";"Core";"2019-05-01";"AEM.TO";"55.139999000000";"0.119825630972";"Value";"2020-05-01";"AEM.TO";"86.180000000000";"0.119825630972";"Value";"2021-05-03";"AEM.TO";"82.180000000000";"0.119825630972";"Value";"2022-05-02";"AEM.TO";"74.029999000000";"0.106421001937";"Value"
"2016-05-02";"ENB.TO";"51.759998000000";"0.012074961827";"Core";"2017-05-01";"ENB.TO";"56.240002000000";"0.014707036093";"Core";"2018-05-01";"ENB.TO";"39.380001000000";"0.023128551553";"Core";"2019-05-01";"ENB.TO";"49.540001000000";"0.133370711316";"Value";"2020-05-01";"ENB.TO";"42.009998000000";"0.133370711316";"Value";"2021-05-03";"ENB.TO";"47.599998000000";"0.133370711316";"Value";"2022-05-02";"ENB.TO";"55.919998000000";"0.024862241065";"Core"
"2016-05-02";"CVE.TO";"19.280001000000";"0.188608062643";"Value";"2017-05-01";"CVE.TO";"13.470000000000";"0.188608062643";"Value";"2018-05-01";"CVE.TO";"12.930000000000";"0.188608062643";"Value";"2019-05-01";"CVE.TO";"12.640000000000";"0.079860052843";"Core";"2020-05-01";"CVE.TO";"4.710000000000";"0.191697439678";"Core";"2021-05-03";"CVE.TO";"9.910000000000";"0.120098990154";"Core";"2022-05-02";"CVE.TO";"23.740000000000";"0.306331929246";"Growth"
"2016-05-02";"CNQ.TO";"35.905975000000";"0.101274610601";"Value";"2017-05-01";"CNQ.TO";"42.761997000000";"0.101274610601";"Value";"2018-05-01";"CNQ.TO";"45.083252000000";"0.101274610601";"Value";"2019-05-01";"CNQ.TO";"38.119492000000";"0.026480706195";"Core";"2020-05-01";"CNQ.TO";"21.400587000000";"0.042190195105";"Core";"2021-05-03";"CNQ.TO";"37.747307000000";"0.031530222604";"Core";"2022-05-02";"CNQ.TO";"77.179237000000";"0.094226378531";"Growth"
"2016-05-02";"MRU.TO";"42.529999000000";"0.078376050122";"Growth";"2017-05-01";"MRU.TO";"46.860001000000";"0.017650954367";"Core";"2018-05-01";"MRU.TO";"41.410000000000";"0.021994744827";"Core";"2019-05-01";"MRU.TO";"48.669998000000";"0.020740314556";"Core";"2020-05-01";"MRU.TO";"56.869999000000";"0.158764718966";"Growth";"2021-05-03";"MRU.TO";"56.150002000000";"0.021196455032";"Core";"2022-05-02";"MRU.TO";"70.279999000000";"0.019782249437";"Core"
"2016-05-02";"AQN.TO";"11.030000000000";"0.302206104563";"Growth";"2017-05-01";"AQN.TO";"12.970000000000";"0.063772069335";"Core";"2018-05-01";"AQN.TO";"12.540000000000";"0.072631769003";"Core";"2019-05-01";"AQN.TO";"15.220000000000";"0.066322672007";"Core";"2020-05-01";"AQN.TO";"18.680000000000";"0.483348469423";"Growth";"2021-05-03";"AQN.TO";"19.770000000000";"0.060201365323";"Core";"2022-05-02";"AQN.TO";"18.360001000000";"0.075724204516";"Core"
"2016-05-02";"CP.TO";"36.478001000000";"0.017133614312";"Core";"2017-05-01";"CP.TO";"42.127998000000";"0.019633587603";"Core";"2018-05-01";"CP.TO";"46.009998000000";"0.019795749248";"Core";"2019-05-01";"CP.TO";"60.048000000000";"0.100862416860";"Growth";"2020-05-01";"CP.TO";"62.380001000000";"0.014474109112";"Core";"2021-05-03";"CP.TO";"91.811996000000";"0.098520628420";"Growth";"2022-05-02";"CP.TO";"92.540001000000";"0.015023735202";"Core"
"2016-05-02";"CAR.UN.TO";"29.969999000000";"0.020854188217";"Core";"2017-05-01";"CAR.UN.TO";"33.900002000000";"0.024398928923";"Core";"2018-05-01";"CAR.UN.TO";"37.369999000000";"0.024372555731";"Core";"2019-05-01";"CAR.UN.TO";"48.310001000000";"0.125369204766";"Growth";"2020-05-01";"CAR.UN.TO";"47.939999000000";"0.018833853978";"Core";"2021-05-03";"CAR.UN.TO";"56.060001000000";"0.021230484681";"Core";"2022-05-02";"CAR.UN.TO";"48.160000000000";"0.028868282198";"Core"
"2016-05-02";"BAM.A.TO";"27.894531000000";"0.022405825715";"Core";"2017-05-01";"BAM.A.TO";"33.687733000000";"0.024552668453";"Core";"2018-05-01";"BAM.A.TO";"33.653332000000";"0.027064255726";"Core";"2019-05-01";"BAM.A.TO";"42.913334000000";"0.141135303252";"Growth";"2020-05-01";"BAM.A.TO";"46.139999000000";"0.019568594722";"Core";"2021-05-03";"BAM.A.TO";"56.119999000000";"0.021207787128";"Core";"2022-05-02";"BAM.A.TO";"64.589996000000";"0.021524950561";"Core"
