"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2019-05-02";"CTC.A.TO";"152.089996000000";"0.003652808010";"Core";"2020-05-01";"CTC.A.TO";"94.510002000000";"0.005075956355";"Core";"2021-05-03";"CTC.A.TO";"197.399994000000";"0.003203496892";"Core";"2022-05-02";"CTC.A.TO";"177.850006000000";"0.004233333148";"Core"
"2019-05-02";"EMA.TO";"50.209999000000";"0.011064639845";"Core";"2020-05-01";"EMA.TO";"54.110001000000";"0.008865803667";"Core";"2021-05-03";"EMA.TO";"56.320000000000";"0.011228165258";"Core";"2022-05-02";"EMA.TO";"61.639999000000";"0.012214444158";"Core"
"2019-05-02";"BHC.TO";"31.670000000000";"0.105252078729";"Growth";"2020-05-01";"BHC.TO";"24.100000000000";"0.019905752916";"Core";"2021-05-03";"BHC.TO";"38.590000000000";"0.016386894722";"Core";"2022-05-02";"BHC.TO";"24.260000000000";"0.175862483329";"Value"
"2019-05-02";"WCN.TO";"124.230003000000";"0.026831950840";"Growth";"2020-05-01";"WCN.TO";"118.110001000000";"0.004061710619";"Core";"2021-05-03";"WCN.TO";"147.639999000000";"0.004283190677";"Core";"2022-05-02";"WCN.TO";"173.289993000000";"0.004344730545";"Core"
"2019-05-02";"SHOP.TO";"34.384998000000";"0.096941501446";"Growth";"2020-05-01";"SHOP.TO";"86.314003000000";"0.055579468987";"Growth";"2021-05-03";"SHOP.TO";"137.500000000000";"0.034952829322";"Growth";"2022-05-02";"SHOP.TO";"58.326000000000";"0.073147890230";"Value"
"2019-05-02";"H.TO";"21.629999000000";"0.168116680743";"Value";"2020-05-01";"H.TO";"24.879999000000";"0.168116680743";"Value";"2021-05-03";"H.TO";"29.670000000000";"0.168116680743";"Value";"2022-05-02";"H.TO";"34.410000000000";"0.021880218706";"Core"
"2019-05-02";"WEED.TO";"65.220001000000";"0.051109065965";"Growth";"2020-05-01";"WEED.TO";"21.430000000000";"0.022385844390";"Core";"2021-05-03";"WEED.TO";"31.360001000000";"0.020164867576";"Core";"2022-05-02";"WEED.TO";"7.800000000000";"0.546977416099";"Value"
"2019-05-02";"QSR.TO";"88.430000000000";"0.006282433061";"Core";"2020-05-01";"QSR.TO";"68.660004000000";"0.006987017439";"Core";"2021-05-03";"QSR.TO";"86.480003000000";"0.007312329387";"Core";"2022-05-02";"QSR.TO";"73.330002000000";"0.058181149996";"Value"
"2019-05-02";"DOL.TO";"40.560001000000";"0.013697128744";"Core";"2020-05-01";"DOL.TO";"42.759998000000";"0.011219098871";"Core";"2021-05-03";"DOL.TO";"56.770000000000";"0.011139162715";"Core";"2022-05-02";"DOL.TO";"71.550003000000";"0.010522687549";"Core"
"2019-05-02";"L.TO";"65.250000000000";"0.008514261388";"Core";"2020-05-01";"L.TO";"68.080002000000";"0.007046542761";"Core";"2021-05-03";"L.TO";"68.320000000000";"0.009256005084";"Core";"2022-05-02";"L.TO";"116.480003000000";"0.033810416333";"Growth"
"2019-05-02";"CM.TO";"56.360001000000";"0.009857266602";"Core";"2020-05-01";"CM.TO";"40.500000000000";"0.011845151735";"Core";"2021-05-03";"CM.TO";"64.114998000000";"0.009863063044";"Core";"2022-05-02";"CM.TO";"70.919998000000";"0.010616163944";"Core"
"2019-05-02";"BMO.TO";"105.730003000000";"0.005254474036";"Core";"2020-05-01";"BMO.TO";"68.550003000000";"0.006998229384";"Core";"2021-05-03";"BMO.TO";"115.809998000000";"0.005460411694";"Core";"2022-05-02";"BMO.TO";"135.360001000000";"0.029094543195";"Growth"
"2019-05-02";"SU.TO";"42.610001000000";"0.013038149320";"Core";"2020-05-01";"SU.TO";"24.139999000000";"0.019872769891";"Core";"2021-05-03";"SU.TO";"26.930000000000";"0.023482000272";"Core";"2022-05-02";"SU.TO";"46.419998000000";"0.084839240965";"Growth"
"2019-05-02";"OTEX.TO";"53.500000000000";"0.010384215992";"Core";"2020-05-01";"OTEX.TO";"53.330002000000";"0.008995473979";"Core";"2021-05-03";"OTEX.TO";"58.259998000000";"0.010854278906";"Core";"2022-05-02";"OTEX.TO";"51.669998000000";"0.082570621458";"Value"
"2019-05-02";"GIL.TO";"51.369999000000";"0.064888717115";"Growth";"2020-05-01";"GIL.TO";"19.000000000000";"0.025248876068";"Core";"2021-05-03";"GIL.TO";"44.060001000000";"0.014352479641";"Core";"2022-05-02";"GIL.TO";"43.709999000000";"0.090099233265";"Growth"
"2019-05-02";"TRP.TO";"63.380001000000";"0.008765470918";"Core";"2020-05-01";"TRP.TO";"63.000000000000";"0.007614740401";"Core";"2021-05-03";"TRP.TO";"61.180000000000";"0.010336225357";"Core";"2022-05-02";"TRP.TO";"68.279999000000";"0.011026630590";"Core"
"2019-05-02";"TD.TO";"76.120003000000";"0.007298417415";"Core";"2020-05-01";"TD.TO";"57.040001000000";"0.008410389847";"Core";"2021-05-03";"TD.TO";"84.150002000000";"0.007514798007";"Core";"2022-05-02";"TD.TO";"92.669998000000";"0.042497436936";"Growth"
"2019-05-02";"CCO.TO";"14.260000000000";"0.038959015116";"Core";"2020-05-01";"CCO.TO";"14.420000000000";"0.033268283307";"Core";"2021-05-03";"CCO.TO";"22.750000000000";"0.211253364034";"Growth";"2022-05-02";"CCO.TO";"32.770000000000";"0.120178132313";"Growth"
"2019-05-02";"WPM.TO";"27.879999000000";"0.019926670570";"Core";"2020-05-01";"WPM.TO";"57.840000000000";"0.082940637151";"Growth";"2021-05-03";"WPM.TO";"52.939999000000";"0.090782284143";"Growth";"2022-05-02";"WPM.TO";"56.919998000000";"0.074954743420";"Value"
