"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-02";"CTC.A.TO";"183.179993000000";"0.016797266047";"Growth";"2023-01-03";"CTC.A.TO";"146.589996000000";"0.003618927724";"Core"
"2022-01-02";"EMA.TO";"62.590000000000";"0.009129710360";"Core";"2023-01-03";"EMA.TO";"52.619999000000";"0.010081691574";"Core"
"2022-01-02";"BHC.TO";"35.080002000000";"0.016289297003";"Core";"2023-01-03";"BHC.TO";"8.590000000000";"0.061757695059";"Core"
"2022-01-02";"WCN.TO";"170.320007000000";"0.003355029051";"Core";"2023-01-03";"WCN.TO";"180.029999000000";"0.017680340060";"Growth"
"2022-01-02";"SHOP.TO";"155.223007000000";"0.019822596768";"Growth";"2023-01-03";"SHOP.TO";"48.790001000000";"0.010873100834";"Core"
"2022-01-02";"H.TO";"32.840000000000";"0.017400382808";"Core";"2023-01-03";"H.TO";"37.000000000000";"0.014337800015";"Core"
"2022-01-02";"WEED.TO";"11.410000000000";"0.292141396436";"Value";"2023-01-03";"WEED.TO";"3.140000000000";"0.292141396436";"Value"
"2022-01-02";"QSR.TO";"74.720001000000";"0.007647598552";"Core";"2023-01-03";"QSR.TO";"88.160004000000";"0.006017452093";"Core"
"2022-01-02";"DOL.TO";"63.410000000000";"0.009011647554";"Core";"2023-01-03";"DOL.TO";"79.860001000000";"0.039857144546";"Growth"
"2022-01-02";"L.TO";"102.730003000000";"0.005562431176";"Core";"2023-01-03";"L.TO";"120.330002000000";"0.026452186075";"Growth"
"2022-01-02";"CM.TO";"74.815002000000";"0.007637887538";"Core";"2023-01-03";"CM.TO";"55.400002000000";"0.009575786668";"Core"
"2022-01-02";"BMO.TO";"141.070007000000";"0.021811320084";"Growth";"2023-01-03";"BMO.TO";"124.459999000000";"0.004262402417";"Core"
"2022-01-02";"SU.TO";"33.150002000000";"0.017237663257";"Core";"2023-01-03";"SU.TO";"41.279999000000";"0.077107356600";"Growth"
"2022-01-02";"OTEX.TO";"59.610001000000";"0.009586119138";"Core";"2023-01-03";"OTEX.TO";"41.119999000000";"0.012901230872";"Core"
"2022-01-02";"GIL.TO";"54.389999000000";"0.056571486183";"Growth";"2023-01-03";"GIL.TO";"37.650002000000";"0.014090267527";"Core"
"2022-01-02";"TRP.TO";"59.730000000000";"0.055806685641";"Value";"2023-01-03";"TRP.TO";"53.299999000000";"0.055806685641";"Value"
"2022-01-02";"TD.TO";"99.349998000000";"0.005751671695";"Core";"2023-01-03";"TD.TO";"87.669998000000";"0.006051084894";"Core"
"2022-01-02";"CCO.TO";"30.010000000000";"0.102529925922";"Growth";"2023-01-03";"CCO.TO";"31.360001000000";"0.101498453502";"Growth"
"2022-01-02";"WPM.TO";"53.020000000000";"0.010777604139";"Core";"2023-01-03";"WPM.TO";"55.450001000000";"0.009567152227";"Core"
"2022-01-02";"SLF.TO";"70.779999000000";"0.008073305729";"Core";"2023-01-03";"SLF.TO";"63.439999000000";"0.008362210103";"Core"
"2022-01-02";"ABX.TO";"23.809999000000";"0.139997205936";"Value";"2023-01-03";"ABX.TO";"24.370001000000";"0.139997205936";"Value"
"2022-01-02";"K.TO";"7.210000000000";"0.462320850670";"Value";"2023-01-03";"K.TO";"5.830000000000";"0.462320850670";"Value"
"2022-01-02";"TRI.TO";"147.500000000000";"0.003874092010";"Core";"2023-01-03";"TRI.TO";"157.669998000000";"0.020187680876";"Growth"
"2022-01-02";"BNS.TO";"90.849998000000";"0.006289802796";"Core";"2023-01-03";"BNS.TO";"65.190002000000";"0.008137729472";"Core"
"2022-01-02";"RY.TO";"136.839996000000";"0.004175888542";"Core";"2023-01-03";"RY.TO";"128.029999000000";"0.004143549205";"Core"
"2022-01-02";"CAE.TO";"32.900002000000";"0.017368648532";"Core";"2023-01-03";"CAE.TO";"26.610001000000";"0.019936060903";"Core"
"2022-01-02";"T.TO";"29.760000000000";"0.019201228879";"Core";"2023-01-03";"T.TO";"26.320000000000";"0.020155721906";"Core"
"2022-01-02";"CNR.TO";"154.889999000000";"0.003689254149";"Core";"2023-01-03";"CNR.TO";"162.880005000000";"0.003256990326";"Core"
"2022-01-02";"BCE.TO";"65.910004000000";"0.050574012002";"Value";"2023-01-03";"BCE.TO";"60.230000000000";"0.050574012002";"Value"
"2022-01-02";"SAP.TO";"28.980000000000";"0.115021854152";"Value";"2023-01-03";"SAP.TO";"33.860001000000";"0.115021854152";"Value"
"2022-01-02";"FNV.TO";"173.350006000000";"0.019228919631";"Value";"2023-01-03";"FNV.TO";"188.830002000000";"0.019228919631";"Value"
"2022-01-02";"SNC.TO";"31.690001000000";"0.018031825604";"Core";"2023-01-03";"SNC.TO";"24.780001000000";"0.021408336527";"Core"
"2022-01-02";"FM.TO";"30.540001000000";"0.100750588611";"Growth";"2023-01-03";"FM.TO";"28.129999000000";"0.018858820456";"Core"
"2022-01-02";"MFC.TO";"24.900000000000";"0.022948938612";"Core";"2023-01-03";"MFC.TO";"24.350000000000";"0.021786390167";"Core"
"2022-01-02";"CSU.TO";"2329.000000000000";"0.000245353616";"Core";"2023-01-03";"CSU.TO";"2129.320068000000";"0.000249139906";"Core"
"2022-01-02";"FSV.TO";"240.580002000000";"0.012789604503";"Growth";"2023-01-03";"FSV.TO";"168.270004000000";"0.003152662910";"Core"
"2022-01-02";"WN.TO";"145.029999000000";"0.003940071539";"Core";"2023-01-03";"WN.TO";"170.559998000000";"0.018662005398";"Growth"
"2022-01-02";"IFC.TO";"163.720001000000";"0.003490279550";"Core";"2023-01-03";"IFC.TO";"195.779999000000";"0.002709666990";"Core"
"2022-01-02";"FTS.TO";"60.480000000000";"0.055114638448";"Value";"2023-01-03";"FTS.TO";"55.340000000000";"0.055114638448";"Value"
"2022-01-02";"ATD.TO";"52.099998000000";"0.010967919258";"Core";"2023-01-03";"ATD.TO";"60.139999000000";"0.052926366083";"Growth"
"2022-01-02";"MG.TO";"109.059998000000";"0.028213122440";"Growth";"2023-01-03";"MG.TO";"78.580002000000";"0.006751063719";"Core"
"2022-01-02";"IMO.TO";"47.099998000000";"0.065327456636";"Growth";"2023-01-03";"IMO.TO";"63.299999000000";"0.050284228335";"Growth"
"2022-01-02";"PPL.TO";"38.650002000000";"0.014784697073";"Core";"2023-01-03";"PPL.TO";"45.099998000000";"0.011762718937";"Core"
"2022-01-02";"AEM.TO";"67.059998000000";"0.049706731774";"Value";"2023-01-03";"AEM.TO";"73.199997000000";"0.049706731774";"Value"
"2022-01-02";"ENB.TO";"49.540001000000";"0.011534690349";"Core";"2023-01-03";"ENB.TO";"53.330002000000";"0.009947470104";"Core"
