"","2021-12-02_to_2023-01-13_Index_7QRank","2021-12-02_to_2023-01-13_TSX60_Index"
"2021-12-02",0,0
"2021-12-03",0,0
"2021-12-06",0,0
"2021-12-07",0,0
"2021-12-08",-0.170815187058837,-0.291088367184189
"2021-12-09",-1.44360069517371,-0.932572331851922
"2021-12-10",-1.96687834869178,-1.03792560937639
"2021-12-13",-2.55703508148128,-1.74885655424403
"2021-12-14",-3.11822409744159,-2.03447750546054
"2021-12-15",-2.77191211484756,-1.42265697177006
"2021-12-16",-3.1281784875632,-1.61541037815672
"2021-12-17",-2.63376432119956,-1.71841767288715
"2021-12-20",-3.46555483760362,-2.58075775833196
"2021-12-21",-1.08284974999243,-0.855311952890303
"2021-12-22",-0.438187592628358,-0.179492223312427
"2021-12-23",0,0
"2021-12-24",0,0
"2021-12-29",0,0
"2021-12-30",0,0
"2021-12-31",0,0
"2022-01-04",0,0
"2022-01-05",0,0
"2022-01-06",0,0
"2022-01-07",0,0
"2022-01-10",0,0
"2022-01-11",0,0
"2022-01-12",0,0
"2022-01-13",0,0
"2022-01-14",0,0
"2022-01-17",0,0
"2022-01-18",-1.32447685341714,-1.25729207055627
"2022-01-19",-1.62343457762966,-1.71324158208142
"2022-01-20",-2.62446131370173,-2.38954639146982
"2022-01-21",-4.57743094217541,-4.38412770537507
"2022-01-24",-4.77761779004797,-4.60981518522955
"2022-01-25",-4.46023113376078,-4.53204780435419
"2022-01-26",-4.25058025603828,-4.45733012468962
"2022-01-27",-4.57165996306935,-4.62735576231933
"2022-01-28",-3.73394535533061,-3.85726784557119
"2022-01-31",-1.97537866357952,-2.25611716836969
"2022-02-01",-0.685353079186235,-1.28473938145346
"2022-02-02",-0.368459234812357,-0.953837209826447
"2022-02-03",-1.83493147280348,-2.20350502735571
"2022-02-04",-1.01901392351487,-1.33354419108161
"2022-02-07",-1.20409670310503,-1.5432159444517
"2022-02-08",-0.917536229219384,-0.914948724261067
"2022-02-09",0,-0.0396557059957559
"2022-02-10",-0.291865201531682,-0.336243943873604
"2022-02-11",-0.00365283057871535,-0.288215944931214
"2022-02-14",-0.872487450781456,-1.26263384280286
"2022-02-15",-0.104383731989044,-0.648090278060831
"2022-02-16",-0.256514566941501,-1.30990421157025
