"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2014-02-02";"CTC.A.TO";"94.889999000000";"0.006586573997";"Core";"2015-02-02";"CTC.A.TO";"120.029999000000";"0.006766813469";"Core";"2016-02-01";"CTC.A.TO";"114.760002000000";"0.006888865536";"Core";"2017-02-01";"CTC.A.TO";"138.399994000000";"0.039190653714";"Core";"2018-02-01";"CTC.A.TO";"169.240005000000";"0.033276695258";"Core";"2019-02-01";"CTC.A.TO";"149.539993000000";"0.039610353406";"Core";"2020-02-03";"CTC.A.TO";"141.660004000000";"0.299802448764";"Value";"2021-02-01";"CTC.A.TO";"171.479996000000";"0.299802448764";"Value";"2022-02-01";"CTC.A.TO";"185.389999000000";"0.299802448764";"Value"
"2014-02-02";"EMA.TO";"31.209999000000";"0.116512776446";"Value";"2015-02-02";"EMA.TO";"41.779999000000";"0.116512776446";"Value";"2016-02-01";"EMA.TO";"44.970001000000";"0.116512776446";"Value";"2017-02-01";"EMA.TO";"44.950001000000";"0.120667099405";"Core";"2018-02-01";"EMA.TO";"44.970001000000";"0.125233443331";"Core";"2019-02-01";"EMA.TO";"45.750000000000";"0.129471737073";"Core";"2020-02-03";"EMA.TO";"59.270000000000";"0.119425274425";"Core";"2021-02-01";"EMA.TO";"52.849998000000";"0.121260969107";"Core";"2022-02-01";"EMA.TO";"59.430000000000";"0.105332534965";"Core"
"2014-02-02";"BHC.TO";"148.110001000000";"0.022505795090";"Growth";"2015-02-02";"BHC.TO";"203.679993000000";"0.023926373974";"Growth";"2016-02-01";"BHC.TO";"133.270004000000";"0.005932064223";"Core";"2017-02-01";"BHC.TO";"17.879999000000";"1.764974266352";"Value";"2018-02-01";"BHC.TO";"22.809999000000";"1.764974266352";"Value";"2019-02-01";"BHC.TO";"32.240002000000";"1.764974266352";"Value";"2020-02-03";"BHC.TO";"37.130001000000";"1.143819416839";"Growth";"2021-02-01";"BHC.TO";"33.270000000000";"0.192625247213";"Core";"2022-02-01";"BHC.TO";"31.770000000000";"0.197038481365";"Core"
"2014-02-02";"WCN.TO";"34.530979000000";"0.018099689557";"Core";"2015-02-02";"WCN.TO";"50.481136000000";"0.016089586691";"Core";"2016-02-01";"WCN.TO";"54.039459000000";"0.087776551131";"Growth";"2017-02-01";"WCN.TO";"69.526665000000";"0.416069526816";"Growth";"2018-02-01";"WCN.TO";"87.889999000000";"0.576695110059";"Growth";"2019-02-01";"WCN.TO";"110.309998000000";"0.680163838223";"Growth";"2020-02-03";"WCN.TO";"130.960007000000";"0.054049600159";"Core";"2021-02-01";"WCN.TO";"126.639999000000";"0.050605196031";"Core";"2022-02-01";"WCN.TO";"158.339996000000";"0.039534626191";"Core"
"2014-02-02";"WEED.TO";"0.050000000000";"72.727272727273";"Value";"2015-02-02";"WEED.TO";"2.000000000000";"72.727272727273";"Value";"2016-02-01";"WEED.TO";"1.810000000000";"72.727272727273";"Value";"2017-02-01";"WEED.TO";"10.050000000000";"2.878400657475";"Growth";"2018-02-01";"WEED.TO";"27.549999000000";"1.839772576630";"Growth";"2019-02-01";"WEED.TO";"63.900002000000";"1.174160708696";"Growth";"2020-02-03";"WEED.TO";"29.370001000000";"0.241005644337";"Core";"2021-02-01";"WEED.TO";"51.410000000000";"0.124657498051";"Core";"2022-02-01";"WEED.TO";"10.800000000000";"0.579621532682";"Core"
"2014-02-02";"DOL.TO";"13.890000000000";"0.239980801536";"Growth";"2015-02-02";"DOL.TO";"20.116667000000";"0.040375506237";"Core";"2016-02-01";"DOL.TO";"24.956667000000";"0.190065337491";"Growth";"2017-02-01";"DOL.TO";"32.779999000000";"0.882487110742";"Growth";"2018-02-01";"DOL.TO";"55.900002000000";"0.906721481806";"Growth";"2019-02-01";"DOL.TO";"34.799999000000";"0.170210693716";"Core";"2020-02-03";"DOL.TO";"44.730000000000";"0.949474985268";"Value";"2021-02-01";"DOL.TO";"50.759998000000";"0.949474985268";"Value";"2022-02-01";"DOL.TO";"65.809998000000";"0.949474985268";"Value"
"2014-02-02";"L.TO";"34.075562000000";"0.018341590375";"Core";"2015-02-02";"L.TO";"50.964630000000";"0.015936947132";"Core";"2016-02-01";"L.TO";"52.299034000000";"0.090697608985";"Growth";"2017-02-01";"L.TO";"54.517685000000";"0.099490399105";"Core";"2018-02-01";"L.TO";"52.636658000000";"0.106992888337";"Core";"2019-02-01";"L.TO";"63.959999000000";"0.092609944711";"Core";"2020-02-03";"L.TO";"69.190002000000";"0.102302873400";"Core";"2021-02-01";"L.TO";"63.020000000000";"0.101692192554";"Core";"2022-02-01";"L.TO";"97.599998000000";"0.064138449603";"Core"
"2014-02-02";"CM.TO";"42.904999000000";"0.014567067115";"Core";"2015-02-02";"CM.TO";"44.630001000000";"0.018198982651";"Core";"2016-02-01";"CM.TO";"45.189999000000";"0.017494273958";"Core";"2017-02-01";"CM.TO";"55.974998000000";"0.096900159584";"Core";"2018-02-01";"CM.TO";"60.520000000000";"0.093055982680";"Core";"2019-02-01";"CM.TO";"55.599998000000";"0.106534751514";"Core";"2020-02-03";"CM.TO";"53.895000000000";"0.131335671494";"Core";"2021-02-01";"CM.TO";"54.610001000000";"0.117352899788";"Core";"2022-02-01";"CM.TO";"80.750000000000";"0.981947067133";"Growth"
"2014-02-02";"BMO.TO";"67.620003000000";"0.009242827156";"Core";"2015-02-02";"BMO.TO";"74.180000000000";"0.010949320759";"Core";"2016-02-01";"BMO.TO";"74.300003000000";"0.010640190993";"Core";"2017-02-01";"BMO.TO";"98.269997000000";"0.055194732925";"Core";"2018-02-01";"BMO.TO";"101.199997000000";"0.055649686154";"Core";"2019-02-01";"BMO.TO";"95.940002000000";"0.061739960888";"Core";"2020-02-03";"BMO.TO";"100.529999000000";"0.070410186865";"Core";"2021-02-01";"BMO.TO";"95.750000000000";"0.066930986682";"Core";"2022-02-01";"BMO.TO";"145.580002000000";"0.544664271065";"Growth"
"2014-02-02";"SU.TO";"35.639999000000";"0.017536476362";"Core";"2015-02-02";"SU.TO";"39.349998000000";"0.020640931517";"Core";"2016-02-01";"SU.TO";"31.830000000000";"0.024837141774";"Core";"2017-02-01";"SU.TO";"40.529999000000";"0.133826458741";"Core";"2018-02-01";"SU.TO";"44.619999000000";"0.126215782116";"Core";"2019-02-01";"SU.TO";"42.369999000000";"0.139800144227";"Core";"2020-02-03";"SU.TO";"40.029999000000";"1.060954712766";"Value";"2021-02-01";"SU.TO";"21.559999000000";"1.060954712766";"Value";"2022-02-01";"SU.TO";"37.930000000000";"1.060954712766";"Value"
