"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2013-08-02";"CTC.A.TO";"84.720001000000";"0.039345293838";"Growth";"2014-08-01";"CTC.A.TO";"104.169998000000";"0.007514481753";"Core";"2015-08-04";"CTC.A.TO";"131.740005000000";"0.008017810515";"Core";"2016-08-02";"CTC.A.TO";"134.979996000000";"0.018173887451";"Core";"2017-08-01";"CTC.A.TO";"141.770004000000";"0.017413042880";"Core";"2018-08-01";"CTC.A.TO";"177.940002000000";"0.200107134947";"Growth";"2019-08-01";"CTC.A.TO";"143.759995000000";"0.022526134843";"Core";"2020-08-04";"CTC.A.TO";"124.459999000000";"0.024116478796";"Core";"2021-08-03";"CTC.A.TO";"192.289993000000";"0.017000835159";"Core";"2022-08-02";"CTC.A.TO";"166.300003000000";"0.023174457561";"Core"
"2013-08-02";"EMA.TO";"32.439999000000";"0.019266338448";"Core";"2014-08-01";"EMA.TO";"33.520000000000";"0.023352731182";"Core";"2015-08-04";"EMA.TO";"43.060001000000";"0.024530106197";"Core";"2016-08-02";"EMA.TO";"49.180000000000";"0.049880261396";"Core";"2017-08-01";"EMA.TO";"46.889999000000";"0.052647626603";"Core";"2018-08-01";"EMA.TO";"41.970001000000";"0.066978411543";"Core";"2019-08-01";"EMA.TO";"54.750000000000";"0.059148073652";"Core";"2020-08-04";"EMA.TO";"55.529999000000";"0.054052529819";"Core";"2021-08-03";"EMA.TO";"58.320000000000";"0.056054363404";"Core";"2022-08-02";"EMA.TO";"60.259998000000";"0.063954737635";"Core"
"2013-08-02";"BHC.TO";"100.230003000000";"0.033256841600";"Growth";"2014-08-01";"BHC.TO";"129.220001000000";"0.036346550526";"Growth";"2015-08-04";"BHC.TO";"342.450012000000";"0.018506637939";"Growth";"2016-08-02";"BHC.TO";"27.730000000000";"0.514700587969";"Value";"2017-08-01";"BHC.TO";"21.010000000000";"0.514700587969";"Value";"2018-08-01";"BHC.TO";"28.450001000000";"0.514700587969";"Value";"2019-08-01";"BHC.TO";"31.530001000000";"0.698408725723";"Growth";"2020-08-04";"BHC.TO";"25.330000000000";"0.118497312547";"Core";"2021-08-03";"BHC.TO";"33.130001000000";"0.098674626473";"Core";"2022-08-02";"BHC.TO";"5.880000000000";"4.806466664615";"Value"
"2013-08-02";"WCN.TO";"34.627899000000";"0.018049030350";"Core";"2014-08-01";"WCN.TO";"37.867775000000";"0.020671495730";"Core";"2015-08-04";"WCN.TO";"49.345795000000";"0.021405398320";"Core";"2016-08-02";"WCN.TO";"64.186668000000";"0.038218392259";"Core";"2017-08-01";"WCN.TO";"81.930000000000";"0.234353582482";"Growth";"2018-08-01";"WCN.TO";"101.510002000000";"0.350773946322";"Growth";"2019-08-01";"WCN.TO";"119.150002000000";"0.027178824826";"Core";"2020-08-04";"WCN.TO";"134.550003000000";"0.022307966257";"Core";"2021-08-03";"WCN.TO";"159.809998000000";"0.020456107344";"Core";"2022-08-02";"WCN.TO";"169.419998000000";"0.022747682726";"Core"
"2013-08-02";"WEED.TO";"0.050000000000";"72.727272727273";"Value";"2014-08-01";"WEED.TO";"2.530000000000";"72.727272727273";"Value";"2015-08-04";"WEED.TO";"2.000000000000";"72.727272727273";"Value";"2016-08-02";"WEED.TO";"3.280000000000";"3.988798789334";"Growth";"2017-08-01";"WEED.TO";"9.020000000000";"2.128668404957";"Growth";"2018-08-01";"WEED.TO";"33.560001000000";"1.060997107618";"Growth";"2019-08-01";"WEED.TO";"41.340000000000";"0.532676047907";"Growth";"2020-08-04";"WEED.TO";"25.700001000000";"0.116791315565";"Core";"2021-08-03";"WEED.TO";"23.520000000000";"0.138991941911";"Core";"2022-08-02";"WEED.TO";"3.690000000000";"7.659085091581";"Value"
"2013-08-02";"DOL.TO";"12.585000000000";"0.264865580718";"Growth";"2014-08-01";"DOL.TO";"14.973333000000";"0.052278510684";"Core";"2015-08-04";"DOL.TO";"26.796667000000";"0.236506964997";"Growth";"2016-08-02";"DOL.TO";"31.966667000000";"0.409278203105";"Growth";"2017-08-01";"DOL.TO";"40.570000000000";"0.060849079585";"Core";"2018-08-01";"DOL.TO";"46.189999000000";"0.060859148307";"Core";"2019-08-01";"DOL.TO";"49.259998000000";"0.065740096709";"Core";"2020-08-04";"DOL.TO";"49.130001000000";"0.061093768893";"Core";"2021-08-03";"DOL.TO";"58.139999000000";"0.056227907292";"Core";"2022-08-02";"DOL.TO";"76.400002000000";"0.256099687105";"Growth"
"2013-08-02";"L.TO";"39.091640000000";"0.015988073153";"Core";"2014-08-01";"L.TO";"42.660770000000";"0.018349025327";"Core";"2015-08-04";"L.TO";"57.982315000000";"0.109302265427";"Growth";"2016-08-02";"L.TO";"58.561092000000";"0.041889779915";"Core";"2017-08-01";"L.TO";"54.429260000000";"0.045355148293";"Core";"2018-08-01";"L.TO";"54.606110000000";"0.051479294156";"Core";"2019-08-01";"L.TO";"68.949997000000";"0.046966746531";"Core";"2020-08-04";"L.TO";"69.769997000000";"0.043020453718";"Core";"2021-08-03";"L.TO";"86.089996000000";"0.037972942567";"Core";"2022-08-02";"L.TO";"116.470001000000";"0.167991898678";"Growth"
"2013-08-02";"CM.TO";"39.349998000000";"0.015883101188";"Core";"2014-08-01";"CM.TO";"50.110001000000";"0.015621303804";"Core";"2015-08-04";"CM.TO";"46.500000000000";"0.022715406395";"Core";"2016-08-02";"CM.TO";"48.755001000000";"0.050315069329";"Core";"2017-08-01";"CM.TO";"54.029999000000";"0.045690305469";"Core";"2018-08-01";"CM.TO";"59.715000000000";"0.047075006270";"Core";"2019-08-01";"CM.TO";"51.250000000000";"0.063187454291";"Core";"2020-08-04";"CM.TO";"46.180000000000";"0.064996468749";"Core";"2021-08-03";"CM.TO";"71.709999000000";"0.045587651922";"Core";"2022-08-02";"CM.TO";"64.370003000000";"0.059871247202";"Core"
"2013-08-02";"BMO.TO";"64.029999000000";"0.009761049660";"Core";"2014-08-01";"BMO.TO";"80.000000000000";"0.009784794365";"Core";"2015-08-04";"BMO.TO";"73.129997000000";"0.014443681672";"Core";"2016-08-02";"BMO.TO";"82.690002000000";"0.029666358642";"Core";"2017-08-01";"BMO.TO";"95.000000000000";"0.025985759566";"Core";"2018-08-01";"BMO.TO";"102.959999000000";"0.027302680912";"Core";"2019-08-01";"BMO.TO";"97.449997000000";"0.033230960822";"Core";"2020-08-04";"BMO.TO";"73.000000000000";"0.041116944203";"Core";"2021-08-03";"BMO.TO";"124.260002000000";"0.026308469508";"Core";"2022-08-02";"BMO.TO";"126.180000000000";"0.155064325622";"Growth"
"2013-08-02";"SU.TO";"33.910000000000";"0.018431141256";"Core";"2014-08-01";"SU.TO";"43.430000000000";"0.018024028303";"Core";"2015-08-04";"SU.TO";"36.930000000000";"0.028601852081";"Core";"2016-08-02";"SU.TO";"34.060001000000";"0.419044242083";"Value";"2017-08-01";"SU.TO";"40.360001000000";"0.419044242083";"Value";"2018-08-01";"SU.TO";"54.290001000000";"0.419044242083";"Value";"2019-08-01";"SU.TO";"37.980000000000";"0.527091479259";"Value";"2020-08-04";"SU.TO";"21.450001000000";"0.527091479259";"Value";"2021-08-03";"SU.TO";"24.750000000000";"0.527091479259";"Value";"2022-08-02";"SU.TO";"42.910000000000";"0.455978014613";"Growth"
"2013-08-02";"OTEX.TO";"16.867500000000";"0.037053505262";"Core";"2014-08-01";"OTEX.TO";"30.059999000000";"0.156244226598";"Growth";"2015-08-04";"OTEX.TO";"30.340000000000";"0.208885905874";"Growth";"2016-08-02";"OTEX.TO";"39.590000000000";"0.061962901123";"Core";"2017-08-01";"OTEX.TO";"42.380001000000";"0.058250285524";"Core";"2018-08-01";"OTEX.TO";"48.599998000000";"0.057841236936";"Core";"2019-08-01";"OTEX.TO";"56.230000000000";"0.057591268583";"Core";"2020-08-04";"OTEX.TO";"60.360001000000";"0.049727251112";"Core";"2021-08-03";"OTEX.TO";"64.980003000000";"0.050309177021";"Core";"2022-08-02";"OTEX.TO";"51.869999000000";"0.074299449321";"Core"
"2013-08-02";"GIL.TO";"24.059999000000";"0.138542538316";"Growth";"2014-08-01";"GIL.TO";"32.134998000000";"0.146155331807";"Growth";"2015-08-04";"GIL.TO";"43.209999000000";"0.146669718373";"Growth";"2016-08-02";"GIL.TO";"38.130001000000";"0.064335462657";"Core";"2017-08-01";"GIL.TO";"37.610001000000";"0.065638050868";"Core";"2018-08-01";"GIL.TO";"33.799999000000";"0.083168168124";"Core";"2019-08-01";"GIL.TO";"51.830002000000";"0.424866428145";"Growth";"2020-08-04";"GIL.TO";"23.820000000000";"0.126009106920";"Core";"2021-08-03";"GIL.TO";"43.590000000000";"0.074996340301";"Core";"2022-08-02";"GIL.TO";"37.189999000000";"0.103627654359";"Core"
