"","2014-04-02_to_2023-01-13_Index_7QRank","2014-04-02_to_2023-01-13_TSX60_Index"
"2014-04-02",0,0
"2014-04-03",0,0
"2014-04-04",0,0
"2014-04-07",0,0
"2014-04-08",0,0
"2014-04-09",-4.57831978460574,0
"2014-04-10",-8.65634176972041,0
"2014-04-11",-11.2413168606577,0
"2014-04-14",-19.5834299508649,0
"2014-04-15",-26.8655805904619,0
"2014-04-16",-15.2848227572619,0
"2014-04-17",-11.4809888378491,0
"2014-04-21",-5.06754359124449,0
"2014-04-22",-10.8043665488759,0
"2014-04-23",-10.5177534732907,0
"2014-04-24",-9.75645260323671,0
"2014-04-25",-11.4124669676682,0
"2014-04-28",-12.0779770207687,0
"2014-04-29",-11.7028936267453,0
"2014-04-30",-14.0510176236168,0
"2014-05-01",-17.1371529978011,0
"2014-05-02",-14.9318265371837,0
"2014-05-05",-12.6391939209894,0
"2014-05-06",-13.4210296197973,0
"2014-05-07",-14.3973380090014,0
"2014-05-08",-16.1075765856197,0
"2014-05-09",-17.9180448735242,0
"2014-05-12",-19.5638221792641,0
"2014-05-13",-23.561830230962,0
"2014-05-14",-19.431894588987,0
"2014-05-15",-22.0456161441092,0
"2014-05-16",-22.4906457315693,0
"2014-05-20",-23.6444163574385,0
"2014-05-21",-23.8556388743754,0
"2014-05-22",-25.1477427097484,0
"2014-05-23",-21.342682616396,0
"2014-05-26",-16.7767716036875,0
"2014-05-27",-14.8466905696157,0
"2014-05-28",-17.1238478231777,0
"2014-05-29",-17.8924778075034,0
"2014-05-30",-19.0094413102124,0
"2014-06-02",-18.8708259751241,0
"2014-06-03",-20.8703759170559,0
"2014-06-04",-21.5455654423659,0
"2014-06-05",-22.0252305372692,0
"2014-06-06",-22.354906586975,0
"2014-06-09",-21.9792936385351,0
"2014-06-10",-19.2315989796851,0
"2014-06-11",-18.4385700099996,0
"2014-06-12",-19.3678143925012,0
"2014-06-13",-19.4603782023159,0
"2014-06-16",-19.7983753354327,0
"2014-06-17",-19.2004957831372,0
"2014-06-18",-19.6016577053487,0
"2014-06-19",-16.0025933444507,0
"2014-06-20",-17.6277604192763,0
"2014-06-23",-18.3231625919296,0
"2014-06-24",-18.5814629313946,0
"2014-06-25",-19.1068647666241,0
"2014-06-26",-18.0352930703228,0
"2014-06-27",-17.7392994297296,0
"2014-06-30",-18.1356471197273,0
"2014-07-02",-18.3588478883879,0
"2014-07-03",-18.0678417315969,0
"2014-07-04",-18.2220543067241,0
"2014-07-07",-18.0217066650974,0
"2014-07-08",-18.7907961921402,0
"2014-07-09",-18.579684654683,0
"2014-07-10",-19.9200434957848,0
"2014-07-11",-19.3387194414613,0
"2014-07-14",-20.3433976745542,0
"2014-07-15",-19.7550399947332,0
"2014-07-16",-20.2150158036504,0
"2014-07-17",-21.3227049620904,0
"2014-07-18",-19.9109506232844,0
"2014-07-21",-21.0819075318434,0
"2014-07-22",-20.2741657967589,0
"2014-07-23",-20.9701117562936,0
"2014-07-24",-21.5598173005796,0
"2014-07-25",-23.1383218092531,0
"2014-07-28",-24.0823394607342,0
"2014-07-29",-24.8432085936544,0
"2014-07-30",-28.2401845943796,0
"2014-07-31",-27.0732516408064,-1.36520153229736
"2014-08-01",-25.2111893359589,-2.25637923824524
"2014-08-05",-22.5073021762172,-2.35006800228956
"2014-08-06",-22.4578764337523,-2.42144596497306
"2014-08-07",-22.650062131096,-3.09735533534361
"2014-08-08",-24.2200944305757,-2.61551950041513
"2014-08-11",-20.8666788089904,-2.18834005608782
"2014-08-12",-22.146875960264,-2.07457249313383
"2014-08-13",-22.9321707357229,-2.22737242953098
"2014-08-14",-23.62521187148,-1.88161495891731
"2014-08-15",-23.6541876574102,-1.83811858057188
"2014-08-18",-22.8048995008475,-1.68865742470081
"2014-08-19",-22.6505892171519,-0.788560932098981
"2014-08-20",-23.3238725001695,-0.199644318419312
"2014-08-21",-24.8057730586462,-0.271031504253438
"2014-08-22",-25.0025144439716,-0.430527448004026
"2014-08-25",-26.5331675781107,0
"2014-08-26",-24.3599021593392,0
"2014-08-27",-24.8256224681721,0
"2014-08-28",-25.2382294992319,0
"2014-08-29",-25.9183711900837,0
"2014-09-02",-27.2590140577662,0
"2014-09-03",-27.9190307092773,0
"2014-09-04",-26.5163633129963,-0.478366843609435
"2014-09-05",-25.3823440903687,-0.526101652105304
"2014-09-08",-25.8263620667638,-0.77582601364421
"2014-09-09",-23.4928645008189,-0.517217342429477
"2014-09-10",-22.3318597327727,-0.92898857549365
"2014-09-11",-21.5731693154043,-0.485030075866311
"2014-09-12",-21.2419137232961,-0.461727118978983
"2014-09-15",-21.9618580463471,-0.734754437405227
"2014-09-16",-24.3326765622707,-0.429539852415839
"2014-09-17",-23.9033804999187,-0.689249884334175
"2014-09-18",-24.7680792739339,-0.634870199593185
"2014-09-19",-24.8080148981274,-2.0100383521331
"2014-09-22",-25.3692765862508,-2.68818284937249
"2014-09-23",-26.2642163864539,-2.72592280948305
"2014-09-24",-27.5940668920361,-2.95678636897253
"2014-09-25",-29.2195426020687,-4.48622762207138
"2014-09-26",-29.5886834600448,-3.52838339614302
"2014-09-29",-29.6696967332231,-4.04226912244405
"2014-09-30",-30.4101827131425,-4.07778800513564
"2014-10-01",-31.7654621035061,-5.04228628531502
"2014-10-02",-34.7526688080109,-5.23985203953188
"2014-10-03",-37.965424336525,-5.04228628531502
"2014-10-06",-36.1133668590347,-5.37637487675086
"2014-10-07",-37.1737464925127,-6.58283292550864
"2014-10-08",-34.7857503759725,-5.96795242268608
"2014-10-09",-34.0306781446397,-7.16775641719286
"2014-10-10",-36.924611156204,-8.66278932630959
"2014-10-14",-39.0040537861525,-9.89811220350796
"2014-10-15",-41.7293959485896,-11.0080176305821
"2014-10-16",-39.7709623109369,-9.94583783399796
"2014-10-17",-38.3948979945317,-8.76712489696542
"2014-10-20",-38.7341419021387,-8.09785553139598
"2014-10-21",-37.5769260481841,-6.78261975714446
"2014-10-22",-39.6922333679393,-8.16223006452229
"2014-10-23",-39.789583636923,-6.94577716737921
"2014-10-24",-39.7995694808054,-6.52734270205816
"2014-10-27",-39.6626672531587,-6.7981581210713
"2014-10-28",-38.8074363873818,-5.80368447374187
"2014-10-29",-39.9794192970425,-6.5129148768408
"2014-10-30",-39.6190600046373,-6.78927381139547
"2014-10-31",-40.0045682332078,-5.71378590630927
"2014-11-03",-36.8037203879126,-6.35641152085707
"2014-11-04",-34.8443607783509,-7.1078148608986
"2014-11-05",-28.0451301698683,-6.10335554318973
"2014-11-06",-24.4203609062102,-6.05562991269973
"2014-11-07",-26.9797884442226,-5.43075456149186
"2014-11-10",-23.4169983874258,-5.09112245451449
"2014-11-11",-23.7291624634068,-4.81365298125035
"2014-11-12",-23.4243713662197,-4.14105199955249
"2014-11-13",-25.6845753017272,-4.50176598599822
"2014-11-14",-24.7366227767782,-4.20764761009775
"2014-11-17",-25.5890817844687,-4.03671642889666
"2014-11-18",-25.0788592039715,-3.38187488854459
"2014-11-19",-22.4788657176402,-3.18764075045617
"2014-11-20",-24.4456114705839,-2.61826480070465
"2014-11-21",-21.9851853010318,-2.47397737052518
"2014-11-24",-18.3655801058592,-2.95567583026306
"2014-11-25",-18.676781450979,-2.61160156844777
"2014-11-26",-25.5649508922245,-2.69595662033885
"2014-11-27",-27.6914842467239,-3.11772270178833
"2014-11-28",-26.8800461598034,-4.21097004822033
"2014-12-01",-26.6382903342278,-4.83473486071872
"2014-12-02",-27.7155764856421,-4.89578695572246
"2014-12-03",-27.4517829328741,-4.11885040336877
"2014-12-04",-30.6144681336223,-5.98126970919396
"2014-12-05",-32.1859705341329,-6.08448556313444
"2014-12-08",-32.2764928601386,-8.08786068301067
"2014-12-09",-33.8239756190099,-7.79485284581969
"2014-12-10",-36.1350630562674,-10.0235296536322
"2014-12-11",-36.2491701096666,-9.65393135751059
"2014-12-12",-37.3602896464542,-10.8792685643295
"2014-12-15",-36.5645295412206,-11.0479694901058
"2014-12-16",-37.9916630676692,-9.98801994894642
"2014-12-17",-36.4806151984378,-7.74046398307282
"2014-12-18",-31.6846229632605,-6.98572902690284
"2014-12-19",-31.9985788214473,-6.38083419445973
"2014-12-22",-32.0514436740512,-6.27317618568134
"2014-12-23",-34.8334961145287,-5.26538525184402
"2014-12-24",-35.1222440386871,-5.24651527178875
"2014-12-29",-34.4382510735255,-4.80587921028399
"2014-12-30",-33.2730036730088,-5.01009901875186
"2014-12-31",-33.8243163851245,-5.11998728295507
"2015-01-02",-33.1743493516625,-4.41186741856562
"2015-01-05",-31.3585044772188,-6.92135449377653
"2015-01-06",-31.2466031845993,-7.75267073087123
"2015-01-07",-30.9030002592799,-7.52292688809707
"2015-01-08",-30.7794666374416,-6.16107602206503
"2015-01-09",-30.576144455395,-6.83367700376289
"2015-01-12",-31.0156155678368,-7.46298533180282
"2015-01-13",-31.198761693758,-8.05567341644753
"2015-01-14",-31.5409603254577,-8.80707675648905
"2015-01-15",-33.8452088806882,-9.15891561126483
"2015-01-16",-30.9127763390993,-7.40194241480493
"2015-01-19",-32.5685895419395,-7.46076425438386
"2015-01-20",-32.2045328160929,-7.34089949780706
"2015-01-21",-31.7692760864788,-5.48958557907664
"2015-01-22",-31.2654782072583,-4.05336533153298
"2015-01-23",-31.3411419703312,-4.06668261804086
"2015-01-26",-33.2998200132983,-3.97345243447982
"2015-01-27",-33.366850715622,-3.81362664037351
"2015-01-28",-33.7720853778067,-5.12442025978713
"2015-01-29",-33.6312489085084,-4.78589869151923
"2015-01-30",-33.5196645396339,-4.84361917039455
"2015-02-02",-33.0058545773384,-3.28420255014564
"2015-02-03",-33.1078162145615,-2.44290064267151
"2015-02-04",-33.5738579576874,-2.8002830129888
"2015-02-05",-33.8216567930333,-1.98450513982095
"2015-02-06",-32.9819790989209,-2.16431145269201
"2015-02-09",-33.3140624438098,-2.24311381103569
"2015-02-10",-32.9900389456713,-1.95676002809572
"2015-02-11",-33.4162221997127,-1.64488221084945
"2015-02-12",-34.3380831225854,-1.25530339596314
"2015-02-13",-34.0182097348231,-1.19426047896525
"2015-02-17",-34.4872408106653,-1.07438654438259
"2015-02-18",-27.3591330398828,-1.61047386686733
"2015-02-19",-23.5991590456832,-1.7791747926436
"2015-02-20",-24.4604042194052,-1.7669680448452
"2015-02-23",-23.341210872821,-1.40181190356156
"2015-02-24",-29.0861162270773,-1.62045953724679
"2015-02-25",-28.2704064363045,-1.26973122118048
"2015-02-26",-28.4664512918712,-1.06217979658418
"2015-02-27",-29.2660241202894,-1.1742799602005
"2015-03-02",-29.6674816729446,-0.933430730331564
"2015-03-03",-29.7994788733042,-1.93677950933097
"2015-03-04",-30.0956696743872,-2.28529592598415
"2015-03-05",-29.7359012998121,-2.02002402251255
"2015-03-06",-30.0000049950543,-2.93791638891727
"2015-03-09",-29.5765605767435,-3.54836391490778
"2015-03-10",-31.0210349475424,-4.94905610175399
"2015-03-11",-30.9669864847144,-4.36858394291354
"2015-03-12",-31.1012060611008,-4.11996094207825
"2015-03-13",-31.5595227207404,-4.2475994696214
"2015-03-16",-31.3967535708677,-3.24979420616354
"2015-03-17",-32.7360406203262,-3.1565640226025
"2015-03-18",-30.6761268694315,-2.91238317660512
"2015-03-19",-30.8039318931734,-3.46622994043566
"2015-03-20",-31.0238924648633,-3.1265978334583
"2015-03-23",-30.9755003538276,-3.17765508007672
"2015-03-24",-32.4221792506626,-2.2952815963636
"2015-03-25",-31.8541277638206,-3.48398938178146
"2015-03-26",-32.24938368881,-3.95126001630198
"2015-03-27",-31.4942179808892,-4.37079584232664
"2015-03-30",-31.0876926286777,-3.50063828441778
"2015-03-31",-31.2927121858898,-3.51839772576358
"2015-04-01",-31.0753899463285,-3.35412977681936
"2015-04-02",-31.7039344432117,-2.73924009599094
"2015-04-06",-31.8888427578759,-2.56165486053883
"2015-04-07",-30.8209246974291,-1.90126980464523
"2015-04-08",-31.4185588193262,-1.5771760615947
"2015-04-09",-31.281518115525,-0.702567170842061
"2015-04-10",-30.8319229555089,-0.291906476487369
"2015-04-13",-31.8671131169215,-0.307444840414217
"2015-04-14",-31.5167429824401,-0.322983204341054
"2015-04-15",-31.1815608192892,-0.00888430967582732
"2015-04-16",-31.7421594020828,-0.486140614575792
"2015-04-17",-31.8277313260629,-0.66816800486581
"2015-04-20",-32.185157995587,-0.183137928999499
"2015-04-21",-31.8159338476143,-0.573827282595296
"2015-04-22",-32.3374911998979,-0.75030197933792
"2015-04-23",-32.2376127681538,-0.177585235452105
"2015-04-24",-31.6986879722658,-0.0843550518910718
"2015-04-27",-32.7405837187575,-0.586034030393701
"2015-04-28",-32.6257347117105,-0.566053511628939
"2015-04-29",-33.3803860349114,-0.607115909862066
"2015-04-30",-32.9768479653952,-1.60047901848203
"2015-05-01",-32.8588067817954,-0.7114514805179
"2015-05-04",-32.7716900586458,-0.609336987281028
"2015-05-05",-33.5479783982704,-1.93123599378944
"2015-05-06",-34.3532649966321,-2.87687347191938
"2015-05-07",-34.172400836694,-2.35299289723305
"2015-05-08",-33.2252393251983,-1.8746260536236
"2015-05-11",-33.6426575624986,-1.8446598644794
"2015-05-12",-33.5454206808783,-2.70039877517676
"2015-05-13",-34.4287523494449,-3.23647691965565
"2015-05-14",-33.2219429062939,-2.90350804493515
"2015-05-15",-34.2096303841455,-2.41958850777831
"2015-05-19",-34.6106926491596,-2.19983033538361
"2015-05-20",-34.6998683977516,-2.64489937372042
"2015-05-21",-34.2008406091699,-1.56163769766785
"2015-05-22",-34.3542817707616,-1.55608500412048
"2015-05-25",-34.3821841467214,-1.65042572639098
"2015-05-26",-35.0268362678238,-2.48507357961411
"2015-05-27",-35.0439239929643,-2.02890833218838
"2015-05-28",-34.3922006255736,-2.06441803687412
"2015-05-29",-35.1632604704571,-2.87909454933835
"2015-06-01",-35.451297862426,-2.52835705526619
"2015-06-02",-35.8018071112545,-2.3829682643831
"2015-06-03",-36.4536149556635,-1.91791870728155
"2015-06-04",-36.8422205498154,-2.75477845991777
"2015-06-05",-36.6734871449207,-3.19319344400356
"2015-06-08",-37.9013108972916,-4.71820172027035
"2015-06-09",-36.5199833496879,-4.15881144089827
"2015-06-10",-36.7208657022275,-3.81362664037351
"2015-06-11",-35.8677386673133,-4.12329255820669
"2015-06-12",-36.6022682020063,-4.80810028770295
"2015-06-15",-37.7061191820572,-4.62275045929036
"2015-06-16",-37.3471465277787,-4.64494287746822
"2015-06-17",-37.2950394669637,-4.82697026775822
"2015-06-18",-37.2514987351073,-4.60165940181613
"2015-06-19",-37.9170904331295,-5.39634621750974
"2015-06-22",-37.3496055017369,-4.45404035550823
"2015-06-23",-36.997751994543,-3.62938735067041
"2015-06-24",-32.1995167907985,-3.33303871934512
"2015-06-25",-33.4626475292152,-3.66489705535614
"2015-06-26",-34.163036006551,-4.16546549514929
"2015-06-29",-34.5937953604373,-6.2876040108987
"2015-06-30",-35.4103337274653,-5.90468842826926
"2015-07-02",-34.2016879513807,-5.30422657265819
"2015-07-03",-34.2693503081896,-4.92464260615718
"2015-07-06",-34.6409051878395,-5.456287773804
"2015-07-07",-34.983842639419,-5.18325127737191
"2015-07-08",-36.5755962980157,-6.55730889120236
"2015-07-09",-35.854962856341,-7.41970185615073
"2015-07-10",-34.809745862519,-6.46407870764132
"2015-07-13",-34.8623016199309,-5.65051273388657
"2015-07-14",-34.4844865287008,-5.35861543540506
"2015-07-15",-34.1121636484453,-4.70598579446608
"2015-07-16",-34.3467516420242,-4.16213387902086
"2015-07-17",-34.6935511252054,-4.66603393494244
"2015-07-20",-34.3973975111746,-5.92133733090557
"2015-07-21",-35.6188652042187,-6.3775025783313
"2015-07-22",-34.4447682723975,-6.74265871961496
"2015-07-23",-35.0694770782006,-6.80592271403179
"2015-07-24",-35.0847676342609,-7.28873171247914
"2015-07-27",-35.1923409311784,-8.25323917066438
"2015-07-28",-33.8966737158089,-7.88364087454281
"2015-07-29",-33.7962374719445,-6.52956377947712
"2015-07-30",-33.6804042320306,-5.87693413853814
"2015-07-31",-33.2060612545542,-5.28092361577086
"2015-08-04",-33.1380315022478,-5.05117059499085
"2015-08-05",-33.7526512435296,-4.80587921028399
"2015-08-06",-34.9014078633159,-5.51955176822084
"2015-08-07",-35.0790779386485,-6.12111498453553
"2015-08-10",-35.9660113323621,-5.23097690786192
"2015-08-11",-35.550471886626,-5.62498869958028
"2015-08-12",-36.1171816086583,-6.27649862380391
"2015-08-13",-35.8299189353763,-6.83256646505341
"2015-08-14",-35.7232116523824,-6.52845324076764
"2015-08-17",-35.6457412885297,-6.69826470525339
"2015-08-18",-36.3706002190743,-7.08562244272075
"2015-08-19",-36.6049172126709,-8.06233664870439
"2015-08-20",-37.8765178868409,-10.2166532530111
"2015-08-21",-40.4650948165264,-11.8015939075663
"2015-08-24",-44.6307193959686,-14.5053151208656
"2015-08-25",-42.076728006689,-13.9226218846062
"2015-08-26",-42.2443652380498,-12.3321285365036
"2015-08-27",-41.0643533832887,-9.74494964165853
"2015-08-28",-40.6646519947622,-9.31652950595804
"2015-08-31",-40.9568067876929,-9.49299502469479
"2015-09-01",-42.1667128213237,-12.0746304039984
"2015-09-02",-42.480476610299,-11.5219033568832
"2015-09-03",-42.2883958049928,-11.2044728460895
"2015-09-04",-42.891884762797,-12.0335680057653
"2015-09-08",-41.0708847460201,-10.9403114813274
"2015-09-09",-42.2096477625836,-11.4641828780079
"2015-09-10",-42.1149276316058,-11.2089058229216
"2015-09-11",-42.1353396273655,-11.9625302403821
"2015-09-14",-42.3799174111877,-12.6295877065384
"2015-09-15",-39.963761957034,-11.9214678421489
"2015-09-16",-36.7617568366909,-9.95250106625484
"2015-09-17",-37.4250263571727,-9.8614827821069
"2015-09-18",-36.8949074783152,-10.793802973729
"2015-09-21",-37.1063396162685,-9.93474162490904
"2015-09-22",-37.7701486121526,-12.0468852922731
"2015-09-23",-37.7722308806458,-12.758336772791
"2015-09-24",-37.7364520432886,-13.0025084407825
"2015-09-25",-37.6557855274907,-12.7183757352615
"2015-09-28",-38.4185780745617,-15.2078914697135
"2015-09-29",-38.3376860717067,-14.8704804401551
"2015-09-30",-37.7269900918156,-12.9270376985673
"2015-10-01",-37.877188560961,-13.4020729260483
"2015-10-02",-37.5431500806989,-12.9348114695337
"2015-10-05",-37.2530171580248,-11.8482089993468
"2015-10-06",-37.4108387486364,-11.1944779977042
"2015-10-07",-37.2269726117884,-9.70387806541954
"2015-10-08",-37.17298331297,-9.00242143328695
"2015-10-09",-37.1658825776189,-9.15559317314226
"2015-10-13",-37.2238348222577,-9.93918377974695
"2015-10-14",-37.1157871277908,-9.67058026014691
"2015-10-15",-37.1725908356198,-10.0057702122864
"2015-10-16",-37.2304624734361,-9.69833454987801
"2015-10-19",-37.2303684023377,-10.2344126943569
"2015-10-20",-37.0716125745485,-9.72607966160326
"2015-10-21",-30.8275424764652,-10.6239915092432
"2015-10-22",-36.8644825498284,-9.53739821706223
"2015-10-23",-36.7603965576115,-8.99686873973956
"2015-10-26",-37.123057079778,-9.89034761054747
"2015-10-27",-37.4001411739308,-10.2976766887737
"2015-10-28",-37.3069791120131,-9.15891561126483
"2015-10-29",-37.2855220971132,-9.64283514842167
"2015-10-30",-37.8327948332888,-11.8193533489121
"2015-11-02",-37.638647547376,-11.1589591150126
"2015-11-03",-37.5519553810761,-10.6628328300574
"2015-11-04",-37.5392908980794,-10.8837107191674
"2015-11-05",-37.72291550061,-11.7660842028806
"2015-11-06",-37.7994039810467,-11.7427720679874
"2015-11-09",-37.9664621764753,-12.2255810664347
"2015-11-10",-38.0490479395013,-12.6395733769178
"2015-11-11",-38.0851366913767,-13.04691163315
"2015-11-12",-31.5454174061873,-14.4698054161799
"2015-11-13",-38.5533421793044,-14.8971150131709
"2015-11-16",-38.1388984920343,-13.287751685013
"2015-11-17",-38.1762644411492,-13.4942017489057
"2015-11-18",-37.8468205616248,-12.6506695860068
"2015-11-19",-37.620525802866,-12.0202507192574
"2015-11-20",-37.6504491193273,-12.242229969071
"2015-11-23",-37.6949730976443,-12.7028373713347
"2015-11-24",-37.5766279397408,-12.5796409986294
"2015-11-25",-37.5548889599484,-12.6373522994989
"2015-11-26",-37.5082386849971,-12.4686513737226
"2015-11-27",-37.6099541186623,-12.9259271598578
"2015-11-30",-37.3592208228613,-12.1179230576563
"2015-12-01",-36.9385529061165,-10.8792685643295
"2015-12-02",-37.2123248314557,-11.9924964295263
"2015-12-03",-37.4457139996883,-12.9414655237847
"2015-12-04",-37.137834609835,-12.6795252364415
"2015-12-07",-37.6060046476003,-14.699549258954
"2015-12-08",-37.7982598677572,-15.5575092470704
"2015-12-09",-38.0175843454842,-15.3366405359662
"2015-12-10",-37.8487668001767,-14.8971150131709
"2015-12-11",-38.092617762071,-16.4121284410524
"2015-12-14",-38.3014807644113,-16.809481026905
"2015-12-15",-19.1969338450996,-15.2533960227846
"2015-12-16",-37.5088725577534,-13.6118454280636
"2015-12-17",-37.8676469583528,-14.842726150424
"2015-12-18",-37.7950860591572,-14.8438366891335
"2015-12-21",-37.756643935208,-14.7628132533709
"2015-12-22",-37.6462533001195,-14.417637630852
"2015-12-23",-37.4769344536823,-13.0868634926736
"2015-12-24",-37.3850506835479,-12.9658881973873
"2015-12-29",-37.480095637423,-13.4475866571252
"2015-12-30",-37.6184807102043,-14.1490432892578
"2015-12-31",-37.9448324871996,-15.1435169365872
"2016-01-04",-38.1435956535593,-15.829435204793
"2016-01-05",-38.07178344659,-15.8693870643166
"2016-01-06",-38.2321396849348,-17.1668633972224
"2016-01-07",-38.6918115433216,-18.937163058196
"2016-01-08",-38.7411046306804,-18.9926532816465
"2016-01-11",-38.993977901163,-19.7052153008738
"2016-01-12",-38.8170779048907,-19.180224187478
"2016-01-13",-39.092994303719,-20.6186655124406
"2016-01-21",-39.1912354734158,-21.5487646266438
"2016-01-22",-38.713199696782,-19.221295763717
"2016-01-25",-22.3319303395433,-20.832870991288
"2016-01-26",-38.6775395123347,-19.6264129425302
"2016-01-27",-38.7223964621996,-19.2656897780786
"2016-01-28",-38.5945138782695,-17.7207101610529
"2016-01-29",-38.210230329986,-16.2190048416734
"2016-02-01",-38.3147750426766,-17.2534395265324
"2016-02-02",-38.6834099471545,-18.7884334731786
"2016-02-03",-38.5586187596561,-17.8427959950487
"2016-02-04",-38.1792447901335,-16.5153534729987
"2016-02-05",-38.3325970353798,-16.5308918369256
"2016-02-08",-24.9053360104087,-17.9992901730265
"2016-02-09",-39.0498515550514,-19.6652542633443
"2016-02-10",-38.8744085140592,-20.4233208356427
"2016-02-11",-24.4534237259721,-21.1503015020816
"2016-02-12",-38.4194553829341,-19.037047296008
"2016-02-16",-38.1465787854011,-17.902728373337
"2016-02-17",-37.5555747162301,-15.8893675830814
"2016-02-18",-18.4844764207721,-15.4709331177603
"2016-02-19",-19.5848806824336,-16.3644028105624
"2016-02-22",-15.9846580549602,-16.2634080340409
"2016-02-23",-11.7377977510182,-16.6807319606524
"2016-02-24",-15.4493528651123,-16.9948308553176
"2016-02-25",-17.1482857417019,-16.8705239439029
"2016-02-26",-16.6093527973722,-16.543098584724
