"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2019-12-02";"CTC.A.TO";"154.000000000000";"0.023612750885";"Value";"2020-12-01";"CTC.A.TO";"164.750000000000";"0.023612750885";"Value";"2021-12-01";"CTC.A.TO";"170.360001000000";"0.023612750885";"Value";"2022-12-01";"CTC.A.TO";"154.119995000000";"0.029669359536";"Value"
"2019-12-02";"EMA.TO";"54.689999000000";"0.010158265967";"Core";"2020-12-01";"EMA.TO";"53.660000000000";"0.011575407099";"Core";"2021-12-01";"EMA.TO";"58.570000000000";"0.011378390928";"Core";"2022-12-01";"EMA.TO";"52.709999000000";"0.015308988015";"Core"
"2019-12-02";"BHC.TO";"37.939999000000";"0.087858023753";"Growth";"2020-12-01";"BHC.TO";"24.080000000000";"0.025794698710";"Core";"2021-12-01";"BHC.TO";"29.490000000000";"0.022598587882";"Core";"2022-12-01";"BHC.TO";"10.340000000000";"0.442228389101";"Value"
"2019-12-02";"WCN.TO";"119.160004000000";"0.004662265332";"Core";"2020-12-01";"WCN.TO";"133.490005000000";"0.004653055073";"Core";"2021-12-01";"WCN.TO";"169.839996000000";"0.003923883492";"Core";"2022-12-01";"WCN.TO";"193.429993000000";"0.021821330915";"Growth"
"2019-12-02";"SHOP.TO";"44.021000000000";"0.075721435981";"Growth";"2020-12-01";"SHOP.TO";"138.386002000000";"0.030194915185";"Growth";"2021-12-01";"SHOP.TO";"187.324997000000";"0.030832762222";"Growth";"2022-12-01";"SHOP.TO";"58.290001000000";"0.078446413877";"Value"
"2019-12-02";"H.TO";"25.020000000000";"0.022204458655";"Core";"2020-12-01";"H.TO";"29.430000000000";"0.141982792838";"Growth";"2021-12-01";"H.TO";"31.450001000000";"0.021190217343";"Core";"2022-12-01";"H.TO";"37.490002000000";"0.021524051744";"Core"
"2019-12-02";"WEED.TO";"24.100000000000";"0.150886457940";"Value";"2020-12-01";"WEED.TO";"34.520000000000";"0.150886457940";"Value";"2021-12-01";"WEED.TO";"12.740000000000";"0.150886457940";"Value";"2022-12-01";"WEED.TO";"5.280000000000";"0.866030595323";"Value"
"2019-12-02";"QSR.TO";"87.190002000000";"0.006371780512";"Core";"2020-12-01";"QSR.TO";"74.220001000000";"0.008368853902";"Core";"2021-12-01";"QSR.TO";"69.660004000000";"0.009566929635";"Core";"2022-12-01";"QSR.TO";"89.070000000000";"0.009059579465";"Core"
"2019-12-02";"DOL.TO";"48.950001000000";"0.074287304639";"Value";"2020-12-01";"DOL.TO";"52.779999000000";"0.074287304639";"Value";"2021-12-01";"DOL.TO";"54.310001000000";"0.074287304639";"Value";"2022-12-01";"DOL.TO";"82.849998000000";"0.050946288329";"Growth"
"2019-12-02";"L.TO";"71.839996000000";"0.007733234779";"Core";"2020-12-01";"L.TO";"63.599998000000";"0.009766295039";"Core";"2021-12-01";"L.TO";"95.580002000000";"0.006972508293";"Core";"2022-12-01";"L.TO";"121.529999000000";"0.034731341404";"Growth"
"2019-12-02";"CM.TO";"57.580002000000";"0.063153239147";"Value";"2020-12-01";"CM.TO";"55.169998000000";"0.063153239147";"Value";"2021-12-01";"CM.TO";"70.629997000000";"0.063153239147";"Value";"2022-12-01";"CM.TO";"59.810001000000";"0.013491669110";"Core"
"2019-12-02";"BMO.TO";"100.709999000000";"0.005516389247";"Core";"2020-12-01";"BMO.TO";"96.519997000000";"0.006435312518";"Core";"2021-12-01";"BMO.TO";"132.710007000000";"0.005021718947";"Core";"2022-12-01";"BMO.TO";"133.000000000000";"0.006067193556";"Core"
"2019-12-02";"SU.TO";"41.369999000000";"0.013428947764";"Core";"2020-12-01";"SU.TO";"20.639999000000";"0.030093816620";"Core";"2021-12-01";"SU.TO";"30.540001000000";"0.021821621965";"Core";"2022-12-01";"SU.TO";"43.169998000000";"0.097773918964";"Growth"
"2019-12-02";"OTEX.TO";"57.470001000000";"0.009666879170";"Core";"2020-12-01";"OTEX.TO";"57.419998000000";"0.010817421919";"Core";"2021-12-01";"OTEX.TO";"59.610001000000";"0.011179874945";"Core";"2022-12-01";"OTEX.TO";"39.439999000000";"0.115939190143";"Value"
"2019-12-02";"GIL.TO";"38.500000000000";"0.014430014430";"Core";"2020-12-01";"GIL.TO";"34.389999000000";"0.018061540070";"Core";"2021-12-01";"GIL.TO";"51.480000000000";"0.112193999432";"Growth";"2022-12-01";"GIL.TO";"39.509998000000";"0.020423608802";"Core"
"2019-12-02";"TRP.TO";"67.150002000000";"0.008273351288";"Core";"2020-12-01";"TRP.TO";"57.599998000000";"0.010783617474";"Core";"2021-12-01";"TRP.TO";"58.410000000000";"0.011409559264";"Core";"2022-12-01";"TRP.TO";"58.779999000000";"0.013728083645";"Core"
"2019-12-02";"TD.TO";"76.239998000000";"0.007286930353";"Core";"2020-12-01";"TD.TO";"70.709999000000";"0.008784278797";"Core";"2021-12-01";"TD.TO";"91.980003000000";"0.007245404815";"Core";"2022-12-01";"TD.TO";"91.839996000000";"0.008786332514";"Core"
"2019-12-02";"CCO.TO";"12.150000000000";"0.045724737083";"Core";"2020-12-01";"CCO.TO";"12.820000000000";"0.048450572928";"Core";"2021-12-01";"CCO.TO";"28.790001000000";"0.200616425501";"Growth";"2022-12-01";"CCO.TO";"31.920000000000";"0.132233705706";"Growth"
"2019-12-02";"WPM.TO";"37.189999000000";"0.089629831217";"Growth";"2020-12-01";"WPM.TO";"53.009998000000";"0.078825764023";"Growth";"2021-12-01";"WPM.TO";"52.000000000000";"0.012816006858";"Core";"2022-12-01";"WPM.TO";"53.889999000000";"0.014973775430";"Core"
"2019-12-02";"SLF.TO";"60.290001000000";"0.009214721286";"Core";"2020-12-01";"SLF.TO";"57.090000000000";"0.010879949990";"Core";"2021-12-01";"SLF.TO";"67.559998000000";"0.009864303972";"Core";"2022-12-01";"SLF.TO";"63.730000000000";"0.012661803592";"Core"
"2019-12-02";"ABX.TO";"22.459999000000";"0.148411998297";"Growth";"2020-12-01";"ABX.TO";"30.860001000000";"0.135403546916";"Growth";"2021-12-01";"ABX.TO";"23.580000000000";"0.028262610544";"Core";"2022-12-01";"ABX.TO";"23.010000000000";"0.035068958841";"Core"
"2019-12-02";"K.TO";"5.790000000000";"0.095950873153";"Core";"2020-12-01";"K.TO";"9.640000000000";"0.433459916309";"Growth";"2021-12-01";"K.TO";"7.460000000000";"0.089334096063";"Core";"2022-12-01";"K.TO";"5.910000000000";"0.773712613081";"Value"
"2019-12-02";"TRI.TO";"93.169998000000";"0.035776896049";"Growth";"2020-12-01";"TRI.TO";"103.099998000000";"0.040529133601";"Growth";"2021-12-01";"TRI.TO";"152.389999000000";"0.037901090155";"Growth";"2022-12-01";"TRI.TO";"157.550003000000";"0.005121781832";"Core"
"2019-12-02";"BNS.TO";"74.680000000000";"0.048692603594";"Value";"2020-12-01";"BNS.TO";"65.000000000000";"0.048692603594";"Value";"2021-12-01";"BNS.TO";"82.510002000000";"0.048692603594";"Value";"2022-12-01";"BNS.TO";"70.160004000000";"0.011501378234";"Core"
"2019-12-02";"RY.TO";"108.059998000000";"0.005141176808";"Core";"2020-12-01";"RY.TO";"107.040001000000";"0.005802843228";"Core";"2021-12-01";"RY.TO";"125.739998000000";"0.005300082450";"Core";"2022-12-01";"RY.TO";"134.669998000000";"0.005991956300";"Core"
"2019-12-02";"CAE.TO";"35.419998000000";"0.094108795075";"Growth";"2020-12-01";"CAE.TO";"31.639999000000";"0.019631364241";"Core";"2021-12-01";"CAE.TO";"30.200001000000";"0.022067295846";"Core";"2022-12-01";"CAE.TO";"29.090000000000";"0.157189465222";"Value"
"2019-12-02";"T.TO";"25.000000000000";"0.022222222222";"Core";"2020-12-01";"T.TO";"24.969999000000";"0.024875305159";"Core";"2021-12-01";"T.TO";"29.290001000000";"0.022752896343";"Core";"2022-12-01";"T.TO";"28.610001000000";"0.028204708659";"Core"
"2019-12-02";"CNR.TO";"119.750000000000";"0.004639294827";"Core";"2020-12-01";"CNR.TO";"137.820007000000";"0.004506866299";"Core";"2021-12-01";"CNR.TO";"161.899994000000";"0.004116321071";"Core";"2022-12-01";"CNR.TO";"172.669998000000";"0.004673288656";"Core"
"2019-12-02";"BCE.TO";"63.580002000000";"0.008737897736";"Core";"2020-12-01";"BCE.TO";"56.090000000000";"0.011073923069";"Core";"2021-12-01";"BCE.TO";"64.430000000000";"0.010343510114";"Core";"2022-12-01";"BCE.TO";"63.860001000000";"0.012636027722";"Core"
"2019-12-02";"SAP.TO";"40.099998000000";"0.013854253947";"Core";"2020-12-01";"SAP.TO";"36.020000000000";"0.017244207244";"Core";"2021-12-01";"SAP.TO";"27.690001000000";"0.024067617644";"Core";"2022-12-01";"SAP.TO";"33.189999000000";"0.137771668607";"Value"
"2019-12-02";"FNV.TO";"131.479996000000";"0.004225399851";"Core";"2020-12-01";"FNV.TO";"170.289993000000";"0.024537869311";"Growth";"2021-12-01";"FNV.TO";"170.229996000000";"0.003914893804";"Core";"2022-12-01";"FNV.TO";"197.770004000000";"0.004080177613";"Core"
"2019-12-02";"SNC.TO";"23.360001000000";"0.155666244893";"Value";"2020-12-01";"SNC.TO";"24.049999000000";"0.155666244893";"Value";"2021-12-01";"SNC.TO";"30.510000000000";"0.155666244893";"Value";"2022-12-01";"SNC.TO";"24.590000000000";"0.185955329130";"Value"
"2019-12-02";"FM.TO";"12.210000000000";"0.297818479637";"Value";"2020-12-01";"FM.TO";"19.200001000000";"0.297818479637";"Value";"2021-12-01";"FM.TO";"26.809999000000";"0.297818479637";"Value";"2022-12-01";"FM.TO";"32.189999000000";"0.025067933147";"Core"
"2019-12-02";"MFC.TO";"26.080000000000";"0.021301976823";"Core";"2020-12-01";"MFC.TO";"22.209999000000";"0.027966518366";"Core";"2021-12-01";"MFC.TO";"23.070000000000";"0.028887401674";"Core";"2022-12-01";"MFC.TO";"24.350000000000";"0.033139085952";"Core"
"2019-12-02";"CSU.TO";"1392.709961000000";"0.002393415303";"Growth";"2020-12-01";"CSU.TO";"1608.189941000000";"0.002598296064";"Growth";"2021-12-01";"CSU.TO";"2140.899902000000";"0.002697812768";"Growth";"2022-12-01";"CSU.TO";"2199.959961000000";"0.000366796104";"Core"
"2019-12-02";"FSV.TO";"126.959999000000";"0.004375831442";"Core";"2020-12-01";"FSV.TO";"181.119995000000";"0.023070636642";"Growth";"2021-12-01";"FSV.TO";"245.300003000000";"0.023545646230";"Growth";"2022-12-01";"FSV.TO";"176.800003000000";"0.004564121772";"Core"
"2019-12-02";"WN.TO";"108.970001000000";"0.005098243099";"Core";"2020-12-01";"WN.TO";"95.739998000000";"0.006487741361";"Core";"2021-12-01";"WN.TO";"133.399994000000";"0.004995745027";"Core";"2022-12-01";"WN.TO";"169.589996000000";"0.024888849494";"Growth"
"2019-12-02";"IFC.TO";"136.070007000000";"0.004082865635";"Core";"2020-12-01";"IFC.TO";"146.899994000000";"0.004228293875";"Core";"2021-12-01";"IFC.TO";"160.139999000000";"0.004161560889";"Core";"2022-12-01";"IFC.TO";"201.940002000000";"0.003995923219";"Core"
"2019-12-02";"FTS.TO";"51.880001000000";"0.010708472337";"Core";"2020-12-01";"FTS.TO";"51.860001000000";"0.011977175722";"Core";"2021-12-01";"FTS.TO";"55.450001000000";"0.012018617576";"Core";"2022-12-01";"FTS.TO";"54.139999000000";"0.014904631656";"Core"
"2019-12-02";"ATD.TO";"43.619999000000";"0.012736257870";"Core";"2020-12-01";"ATD.TO";"43.400002000000";"0.014311896689";"Core";"2021-12-01";"ATD.TO";"46.259998000000";"0.014406234013";"Core";"2022-12-01";"ATD.TO";"61.709999000000";"0.068398962154";"Growth"
"2019-12-02";"MG.TO";"73.570000000000";"0.007551387190";"Core";"2020-12-01";"MG.TO";"80.370003000000";"0.007728459895";"Core";"2021-12-01";"MG.TO";"96.470001000000";"0.059870913558";"Growth";"2022-12-01";"MG.TO";"82.730003000000";"0.055271864831";"Value"
"2019-12-02";"IMO.TO";"33.150002000000";"0.109694220723";"Value";"2020-12-01";"IMO.TO";"22.900000000000";"0.109694220723";"Value";"2021-12-01";"IMO.TO";"42.119999000000";"0.109694220723";"Value";"2022-12-01";"IMO.TO";"75.690002000000";"0.055765619958";"Growth"
"2019-12-02";"PPL.TO";"46.000000000000";"0.012077294686";"Core";"2020-12-01";"PPL.TO";"32.759998000000";"0.018960207047";"Core";"2021-12-01";"PPL.TO";"37.389999000000";"0.017823813171";"Core";"2022-12-01";"PPL.TO";"49.139999000000";"0.085895400326";"Growth"
"2019-12-02";"AEM.TO";"79.860001000000";"0.041739710639";"Growth";"2020-12-01";"AEM.TO";"89.029999000000";"0.046934220377";"Growth";"2021-12-01";"AEM.TO";"61.599998000000";"0.010818707439";"Core";"2022-12-01";"AEM.TO";"70.070000000000";"0.011516151605";"Core"
"2019-12-02";"ENB.TO";"50.349998000000";"0.011033874431";"Core";"2020-12-01";"ENB.TO";"40.520000000000";"0.015329129934";"Core";"2021-12-01";"ENB.TO";"47.520000000000";"0.014024249929";"Core";"2022-12-01";"ENB.TO";"55.009998000000";"0.014668910603";"Core"
"2019-12-02";"CVE.TO";"11.730000000000";"0.047361939945";"Core";"2020-12-01";"CVE.TO";"6.470000000000";"0.096002526266";"Core";"2021-12-01";"CVE.TO";"15.140000000000";"0.381489239814";"Growth";"2022-12-01";"CVE.TO";"26.389999000000";"0.159943162034";"Growth"
"2019-12-02";"CNQ.TO";"36.013714000000";"0.100971636426";"Value";"2020-12-01";"CNQ.TO";"29.324192000000";"0.100971636426";"Value";"2021-12-01";"CNQ.TO";"50.137119000000";"0.100971636426";"Value";"2022-12-01";"CNQ.TO";"80.339996000000";"0.052537964853";"Growth"
"2019-12-02";"MRU.TO";"58.560001000000";"0.009486945800";"Core";"2020-12-01";"MRU.TO";"59.669998000000";"0.010409525151";"Core";"2021-12-01";"MRU.TO";"60.680000000000";"0.010982734948";"Core";"2022-12-01";"MRU.TO";"77.610001000000";"0.010397329372";"Core"
"2019-12-02";"AQN.TO";"18.700001000000";"0.178253109897";"Growth";"2020-12-01";"AQN.TO";"20.629999000000";"0.030108404026";"Core";"2021-12-01";"AQN.TO";"17.219999000000";"0.038701068254";"Core";"2022-12-01";"AQN.TO";"10.220000000000";"0.447420894649";"Value"
"2019-12-02";"CP.TO";"62.678001000000";"0.008863645086";"Core";"2020-12-01";"CP.TO";"83.514000000000";"0.050034169040";"Growth";"2021-12-01";"CP.TO";"88.190002000000";"0.007556779017";"Core";"2022-12-01";"CP.TO";"110.830002000000";"0.007280851109";"Core"
"2019-12-02";"CAR.UN.TO";"54.799999000000";"0.060827251718";"Growth";"2020-12-01";"CAR.UN.TO";"50.470001000000";"0.012307040472";"Core";"2021-12-01";"CAR.UN.TO";"56.340000000000";"0.011828760324";"Core";"2022-12-01";"CAR.UN.TO";"44.200001000000";"0.103453426241";"Value"
"2019-12-02";"BAM.A.TO";"50.926666000000";"0.065453594259";"Growth";"2020-12-01";"BAM.A.TO";"52.450001000000";"0.011842446770";"Core";"2021-12-01";"BAM.A.TO";"71.110001000000";"0.009371851318";"Core";"2022-12-01";"BAM.A.TO";"62.770000000000";"0.012855452333";"Core"
"2019-12-02";"CCL.B.TO";"56.990002000000";"0.063807045249";"Value";"2020-12-01";"CCL.B.TO";"58.000000000000";"0.063807045249";"Value";"2021-12-01";"CCL.B.TO";"63.250000000000";"0.063807045249";"Value";"2022-12-01";"CCL.B.TO";"62.619999000000";"0.012886246500";"Core"
