"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year10";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2012-02-02";"CTC.A.TO";"63.799999000000";"0.009499382689";"Core";"2013-02-01";"CTC.A.TO";"69.309998000000";"0.010191498804";"Core";"2014-02-03";"CTC.A.TO";"94.889999000000";"0.008479501199";"Core";"2015-02-02";"CTC.A.TO";"120.029999000000";"0.011214245313";"Core";"2016-02-01";"CTC.A.TO";"114.760002000000";"0.011059904602";"Core";"2017-02-01";"CTC.A.TO";"138.399994000000";"0.010338511913";"Core";"2018-02-01";"CTC.A.TO";"169.240005000000";"0.009529368783";"Core";"2019-02-01";"CTC.A.TO";"149.539993000000";"0.011374388967";"Core";"2020-02-03";"CTC.A.TO";"141.660004000000";"0.014570104871";"Core";"2021-02-01";"CTC.A.TO";"171.479996000000";"0.012026814605";"Core";"2022-02-01";"CTC.A.TO";"185.389999000000";"0.104827789621";"Growth"
"2012-02-02";"EMA.TO";"32.759998000000";"0.018500019629";"Core";"2013-02-01";"EMA.TO";"35.590000000000";"0.019847506652";"Core";"2014-02-03";"EMA.TO";"31.209999000000";"0.025780835824";"Core";"2015-02-02";"EMA.TO";"41.779999000000";"0.032217469744";"Core";"2016-02-01";"EMA.TO";"44.970001000000";"0.028224030376";"Core";"2017-02-01";"EMA.TO";"44.950001000000";"0.031832034593";"Core";"2018-02-01";"EMA.TO";"44.970001000000";"0.035862805972";"Core";"2019-02-01";"EMA.TO";"45.750000000000";"0.037178711398";"Core";"2020-02-03";"EMA.TO";"59.270000000000";"0.034823707006";"Core";"2021-02-01";"EMA.TO";"52.849998000000";"0.039022860898";"Core";"2022-02-01";"EMA.TO";"59.430000000000";"0.036334107003";"Core"
"2012-02-02";"BHC.TO";"50.110001000000";"0.072567622506";"Growth";"2013-02-01";"BHC.TO";"67.070000000000";"0.057925304749";"Growth";"2014-02-03";"BHC.TO";"148.110001000000";"0.043460663282";"Growth";"2015-02-02";"BHC.TO";"203.679993000000";"0.035246030373";"Growth";"2016-02-01";"BHC.TO";"133.270004000000";"0.009523783568";"Core";"2017-02-01";"BHC.TO";"17.879999000000";"0.080025171522";"Core";"2018-02-01";"BHC.TO";"22.809999000000";"0.509066354060";"Value";"2019-02-01";"BHC.TO";"32.240002000000";"0.509066354060";"Value";"2020-02-03";"BHC.TO";"37.130001000000";"0.509066354060";"Value";"2021-02-01";"BHC.TO";"33.270000000000";"0.061988521804";"Core";"2022-02-01";"BHC.TO";"31.770000000000";"0.067967767681";"Core"
"2012-02-02";"WCN.TO";"31.540325000000";"0.019215420452";"Core";"2013-02-01";"WCN.TO";"30.778816000000";"0.022949965383";"Core";"2014-02-03";"WCN.TO";"34.530979000000";"0.023301391492";"Core";"2015-02-02";"WCN.TO";"50.481136000000";"0.026664333657";"Core";"2016-02-01";"WCN.TO";"54.039459000000";"0.140923099276";"Growth";"2017-02-01";"WCN.TO";"69.526665000000";"0.160065684592";"Growth";"2018-02-01";"WCN.TO";"87.889999000000";"0.146797172718";"Growth";"2019-02-01";"WCN.TO";"110.309998000000";"0.142630461561";"Growth";"2020-02-03";"WCN.TO";"130.960007000000";"0.015760545235";"Core";"2021-02-01";"WCN.TO";"126.639999000000";"0.016285203227";"Core";"2022-02-01";"WCN.TO";"158.339996000000";"0.013637337589";"Core"
"2012-02-02";"WEED.TO";"0.200000000000";"0.019215420452";"Core";"2013-02-01";"WEED.TO";"0.250000000000";"2.825491046926";"Core";"2014-02-03";"WEED.TO";"0.050000000000";"16.092397205467";"Core";"2015-02-02";"WEED.TO";"2.000000000000";"3.589455609828";"Growth";"2016-02-01";"WEED.TO";"1.810000000000";"0.701234626657";"Core";"2017-02-01";"WEED.TO";"10.050000000000";"1.107346590111";"Growth";"2018-02-01";"WEED.TO";"27.549999000000";"0.468312298791";"Growth";"2019-02-01";"WEED.TO";"63.900002000000";"0.246221681332";"Growth";"2020-02-03";"WEED.TO";"29.370001000000";"0.070275827170";"Core";"2021-02-01";"WEED.TO";"51.410000000000";"0.255282963042";"Value";"2022-02-01";"WEED.TO";"10.800000000000";"0.255282963042";"Value"
"2012-02-02";"DOL.TO";"7.336667000000";"0.495642454041";"Growth";"2013-02-01";"DOL.TO";"10.013333000000";"0.387987714932";"Growth";"2014-02-03";"DOL.TO";"13.890000000000";"0.463423965600";"Growth";"2015-02-02";"DOL.TO";"20.116667000000";"0.066911971734";"Core";"2016-02-01";"DOL.TO";"24.956667000000";"0.305145236161";"Growth";"2017-02-01";"DOL.TO";"32.779999000000";"0.339500719040";"Growth";"2018-02-01";"DOL.TO";"55.900002000000";"0.230805060854";"Growth";"2019-02-01";"DOL.TO";"34.799999000000";"0.048877186647";"Core";"2020-02-03";"DOL.TO";"44.730000000000";"0.046143552744";"Core";"2021-02-01";"DOL.TO";"50.759998000000";"0.040629594202";"Core";"2022-02-01";"DOL.TO";"65.809998000000";"0.032811670640";"Core"
"2012-02-02";"L.TO";"29.244373000000";"0.020724007523";"Core";"2013-02-01";"L.TO";"32.178455000000";"0.021951730179";"Core";"2014-02-03";"L.TO";"34.075562000000";"0.023612812615";"Core";"2015-02-02";"L.TO";"50.964630000000";"0.026411373019";"Core";"2016-02-01";"L.TO";"52.299034000000";"0.145612785993";"Growth";"2017-02-01";"L.TO";"54.517685000000";"0.026245611617";"Core";"2018-02-01";"L.TO";"52.636658000000";"0.220602968886";"Value";"2019-02-01";"L.TO";"63.959999000000";"0.220602968886";"Value";"2020-02-03";"L.TO";"69.190002000000";"0.220602968886";"Value";"2021-02-01";"L.TO";"63.020000000000";"0.032725454148";"Core";"2022-02-01";"L.TO";"97.599998000000";"0.022124344503";"Core"
"2012-02-02";"CM.TO";"38.195000000000";"0.015867537794";"Core";"2013-02-01";"CM.TO";"41.794998000000";"0.016900892344";"Core";"2014-02-03";"CM.TO";"42.904999000000";"0.018753522411";"Core";"2015-02-02";"CM.TO";"44.630001000000";"0.175477018527";"Value";"2016-02-01";"CM.TO";"45.189999000000";"0.175477018527";"Value";"2017-02-01";"CM.TO";"55.974998000000";"0.175477018527";"Value";"2018-02-01";"CM.TO";"60.520000000000";"0.026648222413";"Core";"2019-02-01";"CM.TO";"55.599998000000";"0.030592196180";"Core";"2020-02-03";"CM.TO";"53.895000000000";"0.038296708679";"Core";"2021-02-01";"CM.TO";"54.610001000000";"0.037765209351";"Core";"2022-02-01";"CM.TO";"80.750000000000";"0.240669025547";"Growth"
"2012-02-02";"BMO.TO";"58.430000000000";"0.068457983912";"Value";"2013-02-01";"BMO.TO";"62.939999000000";"0.068457983912";"Value";"2014-02-03";"BMO.TO";"67.620003000000";"0.068457983912";"Value";"2015-02-02";"BMO.TO";"74.180000000000";"0.018145670716";"Core";"2016-02-01";"BMO.TO";"74.300003000000";"0.017082565585";"Core";"2017-02-01";"BMO.TO";"98.269997000000";"0.014560395141";"Core";"2018-02-01";"BMO.TO";"101.199997000000";"0.015936269449";"Core";"2019-02-01";"BMO.TO";"95.940002000000";"0.017729059944";"Core";"2020-02-03";"BMO.TO";"100.529999000000";"0.020531196009";"Core";"2021-02-01";"BMO.TO";"95.750000000000";"0.021538988203";"Core";"2022-02-01";"BMO.TO";"145.580002000000";"0.133493773499";"Growth"
"2012-02-02";"SU.TO";"34.250000000000";"0.017695200177";"Core";"2013-02-01";"SU.TO";"34.419998000000";"0.020522161615";"Core";"2014-02-03";"SU.TO";"35.639999000000";"0.022576315456";"Core";"2015-02-02";"SU.TO";"39.349998000000";"0.034207011997";"Core";"2016-02-01";"SU.TO";"31.830000000000";"0.039875421748";"Core";"2017-02-01";"SU.TO";"40.529999000000";"0.035303479450";"Core";"2018-02-01";"SU.TO";"44.619999000000";"0.036144116014";"Core";"2019-02-01";"SU.TO";"42.369999000000";"0.040144585475";"Core";"2020-02-03";"SU.TO";"40.029999000000";"0.051561358127";"Core";"2021-02-01";"SU.TO";"21.559999000000";"0.608724384913";"Value";"2022-02-01";"SU.TO";"37.930000000000";"0.608724384913";"Value"
