"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2020-12-02";"CTC.A.TO";"164.660004000000";"0.003373955679";"Core";"2021-12-01";"CTC.A.TO";"170.360001000000";"0.003293526345";"Core";"2022-12-01";"CTC.A.TO";"154.119995000000";"0.003385343274";"Core"
"2020-12-02";"EMA.TO";"53.259998000000";"0.010431009696";"Core";"2021-12-01";"EMA.TO";"58.570000000000";"0.009579736237";"Core";"2022-12-01";"EMA.TO";"52.709999000000";"0.009898484127";"Core"
"2020-12-02";"BHC.TO";"24.629999000000";"0.147639617702";"Value";"2021-12-01";"BHC.TO";"29.490000000000";"0.147639617702";"Value";"2022-12-01";"BHC.TO";"10.340000000000";"0.147639617702";"Value"
"2020-12-02";"WCN.TO";"131.470001000000";"0.004225721087";"Core";"2021-12-01";"WCN.TO";"169.839996000000";"0.003303610248";"Core";"2022-12-01";"WCN.TO";"193.429993000000";"0.032368243228";"Growth"
"2020-12-02";"SHOP.TO";"139.649002000000";"0.023869367382";"Growth";"2021-12-01";"SHOP.TO";"187.324997000000";"0.030701309990";"Growth";"2022-12-01";"SHOP.TO";"58.290001000000";"0.008950919188";"Core"
"2020-12-02";"H.TO";"28.910000000000";"0.115300357431";"Growth";"2021-12-01";"H.TO";"31.450001000000";"0.017840544787";"Core";"2022-12-01";"H.TO";"37.490002000000";"0.013917019487";"Core"
"2020-12-02";"WEED.TO";"36.389999000000";"0.099927555270";"Value";"2021-12-01";"WEED.TO";"12.740000000000";"0.099927555270";"Value";"2022-12-01";"WEED.TO";"5.280000000000";"0.099927555270";"Value"
"2020-12-02";"QSR.TO";"75.139999000000";"0.007393606108";"Core";"2021-12-01";"QSR.TO";"69.660004000000";"0.008054624163";"Core";"2022-12-01";"QSR.TO";"89.070000000000";"0.005857742095";"Core"
"2020-12-02";"DOL.TO";"54.220001000000";"0.061477928289";"Growth";"2021-12-01";"DOL.TO";"54.310001000000";"0.010331157081";"Core";"2022-12-01";"DOL.TO";"82.849998000000";"0.075570177576";"Growth"
"2020-12-02";"L.TO";"63.540001000000";"0.008743398596";"Core";"2021-12-01";"L.TO";"95.580002000000";"0.005870319519";"Core";"2022-12-01";"L.TO";"121.529999000000";"0.051518054081";"Growth"
"2020-12-02";"CM.TO";"55.029999000000";"0.010095503646";"Core";"2021-12-01";"CM.TO";"70.629997000000";"0.007944006445";"Core";"2022-12-01";"CM.TO";"59.810001000000";"0.008723442229";"Core"
