"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2019-03-02";"CTC.A.TO";"147.630005000000";"0.003763161530";"Core";"2020-03-02";"CTC.A.TO";"133.860001000000";"0.004209326012";"Core";"2021-03-01";"CTC.A.TO";"168.059998000000";"0.004042261980";"Core";"2022-03-01";"CTC.A.TO";"183.649994000000";"0.004578852271";"Core"
"2019-03-02";"EMA.TO";"47.259998000000";"0.011755302139";"Core";"2020-03-02";"EMA.TO";"57.570000000000";"0.084824098124";"Growth";"2021-03-01";"EMA.TO";"50.970001000000";"0.013328281872";"Core";"2022-03-01";"EMA.TO";"59.279999000000";"0.080383521751";"Value"
"2019-03-02";"BHC.TO";"32.209999000000";"0.103487532966";"Growth";"2020-03-02";"BHC.TO";"30.760000000000";"0.018317957871";"Core";"2021-03-01";"BHC.TO";"40.200001000000";"0.128432914878";"Growth";"2022-03-01";"BHC.TO";"29.830000000000";"0.028189949453";"Core"
"2019-03-02";"WCN.TO";"112.320000000000";"0.029677113010";"Growth";"2020-03-02";"WCN.TO";"132.550003000000";"0.004250926981";"Core";"2021-03-01";"WCN.TO";"125.779999000000";"0.005401037889";"Core";"2022-03-01";"WCN.TO";"160.270004000000";"0.005246809579";"Core"
"2019-03-02";"SHOP.TO";"24.820999000000";"0.134294890118";"Growth";"2020-03-02";"SHOP.TO";"65.175003000000";"0.074926323041";"Growth";"2021-03-01";"SHOP.TO";"165.541000000000";"0.031188668104";"Growth";"2022-03-01";"SHOP.TO";"85.833000000000";"0.055516352557";"Value"
"2019-03-02";"H.TO";"20.400000000000";"0.178253119430";"Value";"2020-03-02";"H.TO";"27.940001000000";"0.178253119430";"Value";"2021-03-01";"H.TO";"27.250000000000";"0.178253119430";"Value";"2022-03-01";"H.TO";"31.400000000000";"0.026780451980";"Core"
"2019-03-02";"WEED.TO";"62.389999000000";"0.053427366353";"Growth";"2020-03-02";"WEED.TO";"24.790001000000";"0.022729340919";"Core";"2021-03-01";"WEED.TO";"43.910000000000";"0.015471248926";"Core";"2022-03-01";"WEED.TO";"8.840000000000";"0.539042430882";"Value"
"2019-03-02";"QSR.TO";"83.029999000000";"0.006691022067";"Core";"2020-03-02";"QSR.TO";"79.230003000000";"0.007111704692";"Core";"2021-03-01";"QSR.TO";"77.660004000000";"0.008747650082";"Core";"2022-03-01";"QSR.TO";"69.599998000000";"0.068464586579";"Value"
"2019-03-02";"DOL.TO";"37.020000000000";"0.098227002603";"Value";"2020-03-02";"DOL.TO";"39.639999000000";"0.098227002603";"Value";"2021-03-01";"DOL.TO";"48.980000000000";"0.098227002603";"Value";"2022-03-01";"DOL.TO";"65.180000000000";"0.012901291687";"Core"
"2019-03-02";"L.TO";"65.320000000000";"0.008505137103";"Core";"2020-03-02";"L.TO";"67.360001000000";"0.008364910566";"Core";"2021-03-01";"L.TO";"61.740002000000";"0.011003280180";"Core";"2022-03-01";"L.TO";"98.019997000000";"0.008578924892";"Core"
"2019-03-02";"CM.TO";"56.360001000000";"0.009857266602";"Core";"2020-03-02";"CM.TO";"51.720001000000";"0.010894438771";"Core";"2021-03-01";"CM.TO";"59.330002000000";"0.011450236262";"Core";"2022-03-01";"CM.TO";"78.675003000000";"0.055908307191";"Growth"
"2019-03-02";"BMO.TO";"103.290001000000";"0.005378599576";"Core";"2020-03-02";"BMO.TO";"92.099998000000";"0.006117919613";"Core";"2021-03-01";"BMO.TO";"106.099998000000";"0.006402851585";"Core";"2022-03-01";"BMO.TO";"144.669998000000";"0.030404273843";"Growth"
"2019-03-02";"SU.TO";"45.080002000000";"0.012323769541";"Core";"2020-03-02";"SU.TO";"36.799999000000";"0.015311423897";"Core";"2021-03-01";"SU.TO";"25.590000000000";"0.026547187977";"Core";"2022-03-01";"SU.TO";"39.200001000000";"0.112208829689";"Growth"
