"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2014-06-02";"CTC.A.TO";"105.150002000000";"0.005943889568";"Core";"2015-06-01";"CTC.A.TO";"131.139999000000";"0.005962782519";"Core";"2016-06-01";"CTC.A.TO";"142.440002000000";"0.005260395498";"Core";"2017-06-01";"CTC.A.TO";"154.690002000000";"0.005560883361";"Core";"2018-06-01";"CTC.A.TO";"164.419998000000";"0.006794021193";"Core";"2019-06-03";"CTC.A.TO";"134.009995000000";"0.008482406319";"Core";"2020-06-01";"CTC.A.TO";"117.480003000000";"0.052643821221";"Value";"2021-06-01";"CTC.A.TO";"204.929993000000";"0.052643821221";"Value";"2022-06-01";"CTC.A.TO";"173.399994000000";"0.052643821221";"Value"
"2014-06-02";"EMA.TO";"34.220001000000";"0.106264276157";"Value";"2015-06-01";"EMA.TO";"42.090000000000";"0.106264276157";"Value";"2016-06-01";"EMA.TO";"46.139999000000";"0.106264276157";"Value";"2017-06-01";"EMA.TO";"48.590000000000";"0.109439817330";"Value";"2018-06-01";"EMA.TO";"40.250000000000";"0.109439817330";"Value";"2019-06-03";"EMA.TO";"52.299999000000";"0.109439817330";"Value";"2020-06-01";"EMA.TO";"54.689999000000";"0.018293095917";"Core";"2021-06-01";"EMA.TO";"55.970001000000";"0.019112258007";"Core";"2022-06-01";"EMA.TO";"62.830002000000";"0.015347236057";"Core"
"2014-06-02";"BHC.TO";"146.169998000000";"0.022804497359";"Growth";"2015-06-01";"BHC.TO";"300.079987000000";"0.013897793077";"Growth";"2016-06-01";"BHC.TO";"38.910000000000";"0.019257022495";"Core";"2017-06-01";"BHC.TO";"17.030001000000";"0.312253694176";"Value";"2018-06-01";"BHC.TO";"28.540001000000";"0.312253694176";"Value";"2019-06-03";"BHC.TO";"27.610001000000";"0.312253694176";"Value";"2020-06-01";"BHC.TO";"26.030001000000";"0.038434474029";"Core";"2021-06-01";"BHC.TO";"38.709999000000";"0.027634025507";"Core";"2022-06-01";"BHC.TO";"12.110000000000";"0.079625670699";"Core"
"2014-06-02";"WCN.TO";"39.487713000000";"0.015827708229";"Core";"2015-06-01";"WCN.TO";"48.418137000000";"0.016150131791";"Core";"2016-06-01";"WCN.TO";"58.700001000000";"0.099281376635";"Growth";"2017-06-01";"WCN.TO";"87.546669000000";"0.066815206830";"Growth";"2018-06-01";"WCN.TO";"100.910004000000";"0.086099938851";"Growth";"2019-06-03";"WCN.TO";"126.620003000000";"0.069824763602";"Growth";"2020-06-01";"WCN.TO";"128.039993000000";"0.007813569604";"Core";"2021-06-01";"WCN.TO";"145.740005000000";"0.007339872808";"Core";"2022-06-01";"WCN.TO";"161.270004000000";"0.005979207839";"Core"
"2014-06-02";"WEED.TO";"2.950000000000";"1.129943502825";"Growth";"2015-06-01";"WEED.TO";"1.870000000000";"2.230186933681";"Growth";"2016-06-01";"WEED.TO";"2.600000000000";"0.288188748185";"Core";"2017-06-01";"WEED.TO";"7.570000000000";"0.772714504158";"Growth";"2018-06-01";"WEED.TO";"37.700001000000";"0.230460078074";"Growth";"2019-06-03";"WEED.TO";"51.980000000000";"0.170088722140";"Growth";"2020-06-01";"WEED.TO";"22.260000000000";"0.277834513700";"Value";"2021-06-01";"WEED.TO";"29.330000000000";"0.277834513700";"Value";"2022-06-01";"WEED.TO";"5.970000000000";"0.277834513700";"Value"
"2014-06-02";"DOL.TO";"15.476667000000";"0.040383371950";"Core";"2015-06-01";"DOL.TO";"23.776667000000";"0.175400932603";"Growth";"2016-06-01";"DOL.TO";"30.370001000000";"0.191893866179";"Growth";"2017-06-01";"DOL.TO";"42.773335000000";"0.020110965355";"Core";"2018-06-01";"DOL.TO";"49.933334000000";"0.173998899690";"Growth";"2019-06-03";"DOL.TO";"43.209999000000";"0.026307041304";"Core";"2020-06-01";"DOL.TO";"48.110001000000";"0.020795040046";"Core";"2021-06-01";"DOL.TO";"53.180000000000";"0.020114951105";"Core";"2022-06-01";"DOL.TO";"71.989998000000";"0.013394456160";"Core"
"2014-06-02";"L.TO";"36.856915000000";"0.016957469175";"Core";"2015-06-01";"L.TO";"50.683281000000";"0.015428347932";"Core";"2016-06-01";"L.TO";"57.130226000000";"0.013115487155";"Core";"2017-06-01";"L.TO";"61.889069000000";"0.013899272880";"Core";"2018-06-01";"L.TO";"53.954983000000";"0.020703795809";"Core";"2019-06-03";"L.TO";"69.430000000000";"0.016372277523";"Core";"2020-06-01";"L.TO";"67.000000000000";"0.014932080559";"Core";"2021-06-01";"L.TO";"74.930000000000";"0.014276165751";"Core";"2022-06-01";"L.TO";"113.320000000000";"0.107783683793";"Growth"
"2014-06-02";"CM.TO";"48.095001000000";"0.012995113567";"Core";"2015-06-01";"CM.TO";"47.389999000000";"0.016500512980";"Core";"2016-06-01";"CM.TO";"50.965000000000";"0.014702065050";"Core";"2017-06-01";"CM.TO";"52.805000000000";"0.016290371334";"Core";"2018-06-01";"CM.TO";"56.575001000000";"0.019744992155";"Core";"2019-06-03";"CM.TO";"51.590000000000";"0.022033867580";"Core";"2020-06-01";"CM.TO";"45.365002000000";"0.022053330835";"Core";"2021-06-01";"CM.TO";"71.889999000000";"0.014879859711";"Core";"2022-06-01";"CM.TO";"69.919998000000";"0.013791002571";"Core"
"2014-06-02";"BMO.TO";"76.239998000000";"0.008197796647";"Core";"2015-06-01";"BMO.TO";"75.949997000000";"0.010295711975";"Core";"2016-06-01";"BMO.TO";"82.349998000000";"0.009098855659";"Core";"2017-06-01";"BMO.TO";"91.430000000000";"0.009408433318";"Core";"2018-06-01";"BMO.TO";"100.260002000000";"0.011141760709";"Core";"2019-06-03";"BMO.TO";"98.379997000000";"0.011554454799";"Core";"2020-06-01";"BMO.TO";"69.089996000000";"0.089515076466";"Value";"2021-06-01";"BMO.TO";"127.980003000000";"0.089515076466";"Value";"2022-06-01";"BMO.TO";"137.559998000000";"0.089515076466";"Value"
"2014-06-02";"SU.TO";"42.040001000000";"0.014866793176";"Core";"2015-06-01";"SU.TO";"36.189999000000";"0.021607054856";"Core";"2016-06-01";"SU.TO";"35.360001000000";"0.021190348532";"Core";"2017-06-01";"SU.TO";"42.320000000000";"0.020326395518";"Core";"2018-06-01";"SU.TO";"52.480000000000";"0.165555357734";"Growth";"2019-06-03";"SU.TO";"40.689999000000";"0.027936280570";"Core";"2020-06-01";"SU.TO";"23.850000000000";"0.259312212787";"Value";"2021-06-01";"SU.TO";"29.549999000000";"0.259312212787";"Value";"2022-06-01";"SU.TO";"51.790001000000";"0.259312212787";"Value"
"2014-06-02";"OTEX.TO";"25.100000000000";"0.132802124834";"Growth";"2015-06-01";"OTEX.TO";"26.450001000000";"0.029563677280";"Core";"2016-06-01";"OTEX.TO";"38.805000000000";"0.019309128857";"Core";"2017-06-01";"OTEX.TO";"44.310001000000";"0.019413519271";"Core";"2018-06-01";"OTEX.TO";"45.759998000000";"0.024411560309";"Core";"2019-06-03";"OTEX.TO";"52.450001000000";"0.021672587355";"Core";"2020-06-01";"OTEX.TO";"57.060001000000";"0.017533287415";"Core";"2021-06-01";"OTEX.TO";"57.290001000000";"0.018671898780";"Core";"2022-06-01";"OTEX.TO";"50.990002000000";"0.018910900850";"Core"
"2014-06-02";"GIL.TO";"29.695000000000";"0.112252343268";"Growth";"2015-06-01";"GIL.TO";"39.860001000000";"0.104627432548";"Growth";"2016-06-01";"GIL.TO";"39.180000000000";"0.019124317133";"Core";"2017-06-01";"GIL.TO";"39.700001000000";"0.133946614361";"Value";"2018-06-01";"GIL.TO";"37.450001000000";"0.133946614361";"Value";"2019-06-03";"GIL.TO";"48.160000000000";"0.133946614361";"Value";"2020-06-01";"GIL.TO";"20.010000000000";"0.309075276111";"Value";"2021-06-01";"GIL.TO";"43.700001000000";"0.309075276111";"Value";"2022-06-01";"GIL.TO";"39.590000000000";"0.309075276111";"Value"
"2014-06-02";"TRP.TO";"50.689999000000";"0.012329848340";"Core";"2015-06-01";"TRP.TO";"53.540001000000";"0.014605141558";"Core";"2016-06-01";"TRP.TO";"55.230000000000";"0.013566734479";"Core";"2017-06-01";"TRP.TO";"63.180000000000";"0.013615274744";"Core";"2018-06-01";"TRP.TO";"53.750000000000";"0.020782752575";"Core";"2019-06-03";"TRP.TO";"65.349998000000";"0.017394449323";"Core";"2020-06-01";"TRP.TO";"60.910000000000";"0.016425043464";"Core";"2021-06-01";"TRP.TO";"62.110001000000";"0.017222880092";"Core";"2022-06-01";"TRP.TO";"73.519997000000";"0.013115708807";"Core"
"2014-06-02";"TD.TO";"53.990002000000";"0.011576217389";"Core";"2015-06-01";"TD.TO";"54.200001000000";"0.014427292974";"Core";"2016-06-01";"TD.TO";"57.360001000000";"0.013062948609";"Core";"2017-06-01";"TD.TO";"64.699997000000";"0.013295411100";"Core";"2018-06-01";"TD.TO";"75.019997000000";"0.014890335852";"Core";"2019-06-03";"TD.TO";"73.709999000000";"0.015421615030";"Core";"2020-06-01";"TD.TO";"60.049999000000";"0.016660273340";"Core";"2021-06-01";"TD.TO";"87.660004000000";"0.012202977994";"Core";"2022-06-01";"TD.TO";"95.989998000000";"0.010045493200";"Core"
"2014-06-02";"CCO.TO";"21.610001000000";"0.168272256737";"Value";"2015-06-01";"CCO.TO";"18.920000000000";"0.168272256737";"Value";"2016-06-01";"CCO.TO";"14.890000000000";"0.168272256737";"Value";"2017-06-01";"CCO.TO";"12.740000000000";"0.417400370806";"Value";"2018-06-01";"CCO.TO";"13.550000000000";"0.417400370806";"Value";"2019-06-03";"CCO.TO";"13.880000000000";"0.417400370806";"Value";"2020-06-01";"CCO.TO";"14.500000000000";"0.068996510167";"Core";"2021-06-01";"CCO.TO";"25.520000000000";"0.377249917623";"Growth";"2022-06-01";"CCO.TO";"30.719999000000";"0.397592690268";"Growth"
"2014-06-02";"WPM.TO";"22.379999000000";"0.162482743469";"Value";"2015-06-01";"WPM.TO";"23.930000000000";"0.162482743469";"Value";"2016-06-01";"WPM.TO";"24.280001000000";"0.162482743469";"Value";"2017-06-01";"WPM.TO";"27.490000000000";"0.212784605183";"Growth";"2018-06-01";"WPM.TO";"28.389999000000";"0.039347410718";"Core";"2019-06-03";"WPM.TO";"30.430000000000";"0.037355479081";"Core";"2020-06-01";"WPM.TO";"59.380001000000";"0.114568133848";"Growth";"2021-06-01";"WPM.TO";"58.310001000000";"0.165107489841";"Growth";"2022-06-01";"WPM.TO";"52.380001000000";"0.018409065555";"Core"
"2014-06-02";"SLF.TO";"36.910000000000";"0.090309762485";"Growth";"2015-06-01";"SLF.TO";"39.869999000000";"0.019612724184";"Core";"2016-06-01";"SLF.TO";"45.130001000000";"0.016602941030";"Core";"2017-06-01";"SLF.TO";"44.680000000000";"0.019252754215";"Core";"2018-06-01";"SLF.TO";"53.730000000000";"0.020790488571";"Core";"2019-06-03";"SLF.TO";"52.810001000000";"0.021524847698";"Core";"2020-06-01";"SLF.TO";"47.990002000000";"0.020847038044";"Core";"2021-06-01";"SLF.TO";"65.209999000000";"0.016404126915";"Core";"2022-06-01";"SLF.TO";"62.529999000000";"0.015420868185";"Core"
"2014-06-02";"ABX.TO";"17.340000000000";"0.209709552270";"Value";"2015-06-01";"ABX.TO";"14.820000000000";"0.209709552270";"Value";"2016-06-01";"ABX.TO";"22.070000000000";"0.209709552270";"Value";"2017-06-01";"ABX.TO";"21.950001000000";"0.266489682460";"Growth";"2018-06-01";"ABX.TO";"16.940001000000";"0.065942909385";"Core";"2019-06-03";"ABX.TO";"17.650000000000";"0.064403808977";"Core";"2020-06-01";"ABX.TO";"33.599998000000";"0.202471913911";"Growth";"2021-06-01";"ABX.TO";"29.240000000000";"0.036583895340";"Core";"2022-06-01";"ABX.TO";"25.760000000000";"0.037432720193";"Core"
"2014-06-02";"K.TO";"4.120000000000";"0.882612533098";"Value";"2015-06-01";"K.TO";"2.970000000000";"0.882612533098";"Value";"2016-06-01";"K.TO";"5.620000000000";"0.882612533098";"Value";"2017-06-01";"K.TO";"5.830000000000";"1.003335985673";"Growth";"2018-06-01";"K.TO";"4.610000000000";"0.242315173737";"Core";"2019-06-03";"K.TO";"4.790000000000";"0.237312573789";"Core";"2020-06-01";"K.TO";"9.190000000000";"0.740267236395";"Growth";"2021-06-01";"K.TO";"9.820000000000";"0.980388787958";"Growth";"2022-06-01";"K.TO";"5.600000000000";"0.172190512887";"Core"
"2014-06-02";"TRI.TO";"42.251350000000";"0.014792426751";"Core";"2015-06-01";"TRI.TO";"55.215332000000";"0.014161995687";"Core";"2016-06-01";"TRI.TO";"60.502258000000";"0.096323957161";"Growth";"2017-06-01";"TRI.TO";"65.304550000000";"0.013172329620";"Core";"2018-06-01";"TRI.TO";"55.788082000000";"0.020023505216";"Core";"2019-06-03";"TRI.TO";"85.730003000000";"0.103128560217";"Growth";"2020-06-01";"TRI.TO";"92.699997000000";"0.073387876188";"Growth";"2021-06-01";"TRI.TO";"118.320000000000";"0.009040847699";"Core";"2022-06-01";"TRI.TO";"124.260002000000";"0.007760074494";"Core"
"2014-06-02";"BNS.TO";"69.769997000000";"0.008958005258";"Core";"2015-06-01";"BNS.TO";"65.879997000000";"0.011869449442";"Core";"2016-06-01";"BNS.TO";"64.889999000000";"0.011547091337";"Core";"2017-06-01";"BNS.TO";"76.699997000000";"0.011215294550";"Core";"2018-06-01";"BNS.TO";"76.959999000000";"0.014514981360";"Core";"2019-06-03";"BNS.TO";"69.209999000000";"0.016424320833";"Core";"2020-06-01";"BNS.TO";"56.180000000000";"0.017807928042";"Core";"2021-06-01";"BNS.TO";"80.879997000000";"0.013225929024";"Core";"2022-06-01";"BNS.TO";"85.480003000000";"0.142887770458";"Growth"
"2014-06-02";"RY.TO";"74.660004000000";"0.008371282702";"Core";"2015-06-01";"RY.TO";"78.830002000000";"0.009919564554";"Core";"2016-06-01";"RY.TO";"79.099998000000";"0.009472702455";"Core";"2017-06-01";"RY.TO";"93.800003000000";"0.009170714614";"Core";"2018-06-01";"RY.TO";"98.139999000000";"0.011382443064";"Core";"2019-06-03";"RY.TO";"101.779999000000";"0.011168473567";"Core";"2020-06-01";"RY.TO";"91.250000000000";"0.010963829013";"Core";"2021-06-01";"RY.TO";"125.849998000000";"0.008499905576";"Core";"2022-06-01";"RY.TO";"132.449997000000";"0.007280233250";"Core"
"2014-06-02";"CAE.TO";"14.500000000000";"0.043103448276";"Core";"2015-06-01";"CAE.TO";"14.920000000000";"0.052410140323";"Core";"2016-06-01";"CAE.TO";"16.690001000000";"0.044894589598";"Core";"2017-06-01";"CAE.TO";"21.820000000000";"0.039423146577";"Core";"2018-06-01";"CAE.TO";"27.360001000000";"0.317556464046";"Growth";"2019-06-03";"CAE.TO";"34.869999000000";"0.253547807008";"Growth";"2020-06-01";"CAE.TO";"20.809999000000";"0.048075417852";"Core";"2021-06-01";"CAE.TO";"37.240002000000";"0.028724840019";"Core";"2022-06-01";"CAE.TO";"34.020000000000";"0.359025486403";"Growth"
"2014-06-02";"T.TO";"20.754999000000";"0.030113227180";"Core";"2015-06-01";"T.TO";"21.280001000000";"0.036746205680";"Core";"2016-06-01";"T.TO";"20.750000000000";"0.036110397363";"Core";"2017-06-01";"T.TO";"22.975000000000";"0.231455091363";"Value";"2018-06-01";"T.TO";"22.785000000000";"0.231455091363";"Value";"2019-06-03";"T.TO";"25.110001000000";"0.231455091363";"Value";"2020-06-01";"T.TO";"23.889999000000";"0.041877331072";"Core";"2021-06-01";"T.TO";"27.430000000000";"0.038997925620";"Core";"2022-06-01";"T.TO";"31.410000000000";"0.030699359190";"Core"
"2014-06-02";"CNR.TO";"66.239998000000";"0.009435386758";"Core";"2015-06-01";"CNR.TO";"73.879997000000";"0.010584181448";"Core";"2016-06-01";"CNR.TO";"77.199997000000";"0.009705839047";"Core";"2017-06-01";"CNR.TO";"106.220001000000";"0.008098409435";"Core";"2018-06-01";"CNR.TO";"108.129997000000";"0.010330833089";"Core";"2019-06-03";"CNR.TO";"120.440002000000";"0.009438120305";"Core";"2020-06-01";"CNR.TO";"117.639999000000";"0.008504330210";"Core";"2021-06-01";"CNR.TO";"135.399994000000";"0.007900392520";"Core";"2022-06-01";"CNR.TO";"144.339996000000";"0.006680524448";"Core"
"2014-06-02";"BCE.TO";"50.310001000000";"0.012422977292";"Core";"2015-06-01";"BCE.TO";"54.619999000000";"0.014316354960";"Core";"2016-06-01";"BCE.TO";"60.430000000000";"0.012399317314";"Core";"2017-06-01";"BCE.TO";"61.080002000000";"0.014083382943";"Core";"2018-06-01";"BCE.TO";"54.000000000000";"0.020686536128";"Core";"2019-06-03";"BCE.TO";"61.080002000000";"0.018610464820";"Core";"2020-06-01";"BCE.TO";"57.110001000000";"0.017517936962";"Core";"2021-06-01";"BCE.TO";"60.410000000000";"0.017707550070";"Core";"2022-06-01";"BCE.TO";"68.599998000000";"0.014056368809";"Core"
"2014-06-02";"SAP.TO";"29.165001000000";"0.021429795254";"Core";"2015-06-01";"SAP.TO";"33.849998000000";"0.023100719049";"Core";"2016-06-01";"SAP.TO";"39.139999000000";"0.019143862147";"Core";"2017-06-01";"SAP.TO";"43.369999000000";"0.019834288175";"Core";"2018-06-01";"SAP.TO";"44.750000000000";"0.024962524043";"Core";"2019-06-03";"SAP.TO";"45.340000000000";"0.025071178395";"Core";"2020-06-01";"SAP.TO";"32.959999000000";"0.030353441377";"Core";"2021-06-01";"SAP.TO";"41.860001000000";"0.025554540712";"Core";"2022-06-01";"SAP.TO";"25.850000000000";"0.037302393507";"Core"
"2014-06-02";"FNV.TO";"50.020000000000";"0.072698193450";"Value";"2015-06-01";"FNV.TO";"64.129997000000";"0.072698193450";"Value";"2016-06-01";"FNV.TO";"83.849998000000";"0.072698193450";"Value";"2017-06-01";"FNV.TO";"100.639999000000";"0.058122504517";"Growth";"2018-06-01";"FNV.TO";"90.900002000000";"0.012289031093";"Core";"2019-06-03";"FNV.TO";"104.910004000000";"0.010835260558";"Core";"2020-06-01";"FNV.TO";"190.240005000000";"0.035760385427";"Growth";"2021-06-01";"FNV.TO";"180.110001000000";"0.005939220997";"Core";"2022-06-01";"FNV.TO";"180.050003000000";"0.005355550437";"Core"
