"","2018-09-02_to_2023-01-13_Index_7QRank","2018-09-02_to_2023-01-13_TSX60_Index"
"2018-09-04",0,0
"2018-09-05",0,0
"2018-09-06",0,0
"2018-09-07",0,0
"2018-09-10",0,0
"2018-09-11",0,0
"2018-09-12",0,0
"2018-09-13",0,0
"2018-09-14",0,0
"2018-09-17",0,0
"2018-09-18",0,0
"2018-09-19",0,0
"2018-09-20",0,0
"2018-09-21",0,0
"2018-09-24",0,0
"2018-09-25",0,0
"2018-09-26",0,0
"2018-09-27",0,0
"2018-09-28",0,-1.08545264490205
"2018-10-01",0,-0.813306652588341
"2018-10-02",0,-1.31812799457822
"2018-10-03",0,-1.03662791868848
"2018-10-04",0,-1.21633003600226
"2018-10-05",0,-1.6120835612851
"2018-10-09",0,-2.19271486419725
"2018-10-10",0,-4.38336544769063
"2018-10-11",0,-5.80951416006813
"2018-10-12",0,-5.34833191160571
"2018-10-15",0,-5.51764281880622
"2018-10-16",0,-4.39894229048997
"2018-10-17",0,-4.51008436027144
"2018-10-18",0,-5.28185608951839
"2018-10-19",0,-4.68355374599136
"2018-10-22",0,-4.96920232802997
"2018-10-23",0,-5.72434014319926
"2018-10-24",0,-8.00223899663592
"2018-10-25",0,-7.97523381718611
"2018-10-26",0,-8.20271356180566
"2018-10-29",0,-8.94539588615782
"2018-10-30",0,-7.66984991382875
"2018-10-31",0,-7.02689129497814
"2018-11-01",0,-6.37873707107089
"2018-11-02",0,-6.44312866771324
"2018-11-05",0,-5.93728017155669
"2018-11-06",0,-5.45011989781112
"2018-11-07",0,-5.00867297066748
"2018-11-08",0,-4.81962674214821
"2018-11-09",0,-5.18732798907348
"2018-11-12",0,-5.84379917001956
"2018-11-13",0,-5.83652931188849
"2018-11-14",0,-5.79082593765713
"2018-11-15",0,-5.72746149518145
"2018-11-16",0,-5.72953574825589
"2018-11-19",0,-6.06399908413749
"2018-11-20",0,-7.35096342074648
"2018-11-21",0,-5.9123492451813
"2018-11-22",0,-6.02037993535113
"2018-11-23",0,-6.53661964162093
"2018-11-26",0,-6.34030355497061
"2018-11-27",0,-6.63944475436357
"2018-11-28",0,-5.25276668462359
"2018-11-29",0,-5.02424981346682
"2018-11-30",0,-5.13539188324827
"2018-12-03",0,-4.66589267774704
"2018-12-04",0,-5.86976722293215
"2018-12-05",0,-4.82793372681649
"2018-12-06",0,-6.7485125710706
"2018-12-07",0,-7.76021953575424
"2018-12-10",0,-8.04794237086729
"2018-12-11",0,-8.56626630258207
"2018-12-12",0,-7.77372212547914
"2018-12-13",0,-7.92433483789813
"2018-12-14",0,-8.70545067835057
"2018-12-17",0,-10.0433139942475
"2018-12-18",0,-9.83037396589012
"2018-12-19",0,-10.7485999290366
"2018-12-20",0,-11.5826790294809
"2018-12-21",0,-12.909123981098
"2018-12-24",0,-13.9841854158867
"2018-12-27",0,-11.4268806843759
"2018-12-28",0,-11.2035494459052
"2018-12-31",0,-10.7413300709056
"2019-01-02",0,-10.6914682181548
"2019-01-03",0,-11.5587952020133
"2019-01-04",0,-10.2095035494658
"2019-01-07",0,-9.78259633858433
"2019-01-08",0,-9.17286565840683
"2019-01-09",0,-7.97939229570552
"2019-01-10",0,-7.37589434712187
"2019-01-11",0,-7.20243493377249
"2019-01-14",0,-7.0206585633843
"2019-01-15",0,-6.49402764700122
"2019-01-16",0,-6.10970245836885
"2019-01-17",0,-5.33274509643582
