"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2013-10-02";"CTC.A.TO";"92.019997000000";"0.006792001960";"Core";"2014-10-01";"CTC.A.TO";"114.599998000000";"0.041566741681";"Growth";"2015-10-01";"CTC.A.TO";"119.910004000000";"0.007917367685";"Core";"2016-10-03";"CTC.A.TO";"132.270004000000";"0.021605238469";"Core";"2017-10-02";"CTC.A.TO";"156.350006000000";"0.019118315364";"Core";"2018-10-01";"CTC.A.TO";"151.699997000000";"0.024760022070";"Core";"2019-10-01";"CTC.A.TO";"147.490005000000";"0.160162999821";"Value";"2020-10-01";"CTC.A.TO";"135.630005000000";"0.160162999821";"Value";"2021-10-01";"CTC.A.TO";"176.860001000000";"0.160162999821";"Value";"2022-10-03";"CTC.A.TO";"149.839996000000";"0.034311941193";"Core"
"2013-10-02";"EMA.TO";"30.240000000000";"0.120250120250";"Value";"2014-10-01";"EMA.TO";"35.099998000000";"0.120250120250";"Value";"2015-10-01";"EMA.TO";"44.200001000000";"0.120250120250";"Value";"2016-10-03";"EMA.TO";"47.000000000000";"0.060802659122";"Core";"2017-10-02";"EMA.TO";"47.430000000000";"0.063022321778";"Core";"2018-10-01";"EMA.TO";"40.070000000000";"0.093738339749";"Core";"2019-10-01";"EMA.TO";"58.119999000000";"0.065748062467";"Core";"2020-10-01";"EMA.TO";"55.049999000000";"0.067967137663";"Core";"2021-10-01";"EMA.TO";"57.430000000000";"0.065267033527";"Core";"2022-10-03";"EMA.TO";"56.759998000000";"0.090579656665";"Core"
"2013-10-02";"BHC.TO";"113.379997000000";"0.029399659742";"Growth";"2014-10-01";"BHC.TO";"147.100006000000";"0.032383061314";"Growth";"2015-10-01";"BHC.TO";"238.289993000000";"0.027091892262";"Growth";"2016-10-03";"BHC.TO";"32.009998000000";"0.519424072215";"Value";"2017-10-02";"BHC.TO";"18.330000000000";"0.519424072215";"Value";"2018-10-01";"BHC.TO";"34.990002000000";"0.519424072215";"Value";"2019-10-01";"BHC.TO";"26.010000000000";"0.146915698763";"Core";"2020-10-01";"BHC.TO";"21.100000000000";"0.177326581060";"Core";"2021-10-01";"BHC.TO";"36.110001000000";"0.103801872934";"Core";"2022-10-03";"BHC.TO";"9.580000000000";"3.024868761918";"Value"
"2013-10-02";"WCN.TO";"37.881618000000";"0.016498767291";"Core";"2014-10-01";"WCN.TO";"39.806160000000";"0.019944771168";"Core";"2015-10-01";"WCN.TO";"48.611977000000";"0.019529581996";"Core";"2016-10-03";"WCN.TO";"65.046669000000";"0.043933456128";"Core";"2017-10-02";"WCN.TO";"88.250000000000";"0.263444017039";"Growth";"2018-10-01";"WCN.TO";"101.570000000000";"0.332823249617";"Growth";"2019-10-01";"WCN.TO";"120.650002000000";"0.215372444079";"Growth";"2020-10-01";"WCN.TO";"136.779999000000";"0.027354809824";"Core";"2021-10-01";"WCN.TO";"159.369995000000";"0.248633595787";"Growth";"2022-10-03";"WCN.TO";"188.110001000000";"0.130349537070";"Growth"
"2013-10-02";"WEED.TO";"0.050000000000";"72.727272727273";"Value";"2014-10-01";"WEED.TO";"2.230000000000";"72.727272727273";"Value";"2015-10-01";"WEED.TO";"1.810000000000";"72.727272727273";"Value";"2016-10-03";"WEED.TO";"4.240000000000";"3.594622614784";"Growth";"2017-10-02";"WEED.TO";"11.320000000000";"2.053792800683";"Growth";"2018-10-01";"WEED.TO";"62.599998000000";"0.540013714755";"Growth";"2019-10-01";"WEED.TO";"28.850000000000";"0.132453286823";"Core";"2020-10-01";"WEED.TO";"18.830000000000";"0.198703710057";"Core";"2021-10-01";"WEED.TO";"16.959999000000";"0.221007426677";"Core";"2022-10-03";"WEED.TO";"3.940000000000";"7.354883943952";"Value"
"2013-10-02";"DOL.TO";"14.075000000000";"0.236826524571";"Growth";"2014-10-01";"DOL.TO";"15.856667000000";"0.050068829235";"Core";"2015-10-01";"DOL.TO";"30.360001000000";"0.212639216233";"Growth";"2016-10-03";"DOL.TO";"34.099998000000";"0.446956034622";"Growth";"2017-10-02";"DOL.TO";"45.796665000000";"0.507655623040";"Growth";"2018-10-01";"DOL.TO";"40.150002000000";"0.093551558820";"Core";"2019-10-01";"DOL.TO";"47.459999000000";"0.497733715595";"Value";"2020-10-01";"DOL.TO";"51.430000000000";"0.497733715595";"Value";"2021-10-01";"DOL.TO";"54.439999000000";"0.497733715595";"Value";"2022-10-03";"DOL.TO";"81.050003000000";"0.302529927711";"Growth"
"2013-10-02";"L.TO";"36.712219000000";"0.017024304633";"Core";"2014-10-01";"L.TO";"44.855305000000";"0.017699684625";"Core";"2015-10-01";"L.TO";"54.670418000000";"0.118084460548";"Growth";"2016-10-03";"L.TO";"54.180065000000";"0.052744952941";"Core";"2017-10-02";"L.TO";"55.000000000000";"0.054348158580";"Core";"2018-10-01";"L.TO";"52.411575000000";"0.071665376851";"Core";"2019-10-01";"L.TO";"74.809998000000";"0.347342420847";"Growth";"2020-10-01";"L.TO";"69.629997000000";"0.053735329909";"Core";"2021-10-01";"L.TO";"86.449997000000";"0.043357846912";"Core";"2022-10-03";"L.TO";"112.010002000000";"0.218909482285";"Growth"
"2013-10-02";"CM.TO";"41.165001000000";"0.015182800554";"Core";"2014-10-01";"CM.TO";"49.965000000000";"0.015889617778";"Core";"2015-10-01";"CM.TO";"48.130001000000";"0.019725152111";"Core";"2016-10-03";"CM.TO";"50.505001000000";"0.056583010042";"Core";"2017-10-02";"CM.TO";"55.000000000000";"0.054348158580";"Core";"2018-10-01";"CM.TO";"60.755001000000";"0.061823639403";"Core";"2019-10-01";"CM.TO";"54.380001000000";"0.434395755977";"Value";"2020-10-01";"CM.TO";"49.619999000000";"0.434395755977";"Value";"2021-10-01";"CM.TO";"71.089996000000";"0.434395755977";"Value";"2022-10-03";"CM.TO";"61.560001000000";"0.083516911105";"Core"
"2013-10-02";"BMO.TO";"69.010002000000";"0.009056658193";"Core";"2014-10-01";"BMO.TO";"81.959999000000";"0.009686734528";"Core";"2015-10-01";"BMO.TO";"73.169998000000";"0.012974875178";"Core";"2016-10-03";"BMO.TO";"85.830002000000";"0.033295175488";"Core";"2017-10-02";"BMO.TO";"95.360001000000";"0.031345938450";"Core";"2018-10-01";"BMO.TO";"106.849998000000";"0.035152974675";"Core";"2019-10-01";"BMO.TO";"96.970001000000";"0.039406798860";"Core";"2020-10-01";"BMO.TO";"77.080002000000";"0.048541654947";"Core";"2021-10-01";"BMO.TO";"127.309998000000";"0.029442194598";"Core";"2022-10-03";"BMO.TO";"123.209999000000";"0.041727953680";"Core"
"2013-10-02";"SU.TO";"36.810001000000";"0.016979081310";"Core";"2014-10-01";"SU.TO";"40.020000000000";"0.019838199707";"Core";"2015-10-01";"SU.TO";"35.250000000000";"0.026932527399";"Core";"2016-10-03";"SU.TO";"36.270000000000";"0.078790321995";"Core";"2017-10-02";"SU.TO";"43.380001000000";"0.068906146911";"Core";"2018-10-01";"SU.TO";"50.930000000000";"0.073750152636";"Core";"2019-10-01";"SU.TO";"40.580002000000";"0.582120268117";"Value";"2020-10-01";"SU.TO";"15.500000000000";"0.582120268117";"Value";"2021-10-01";"SU.TO";"26.469999000000";"0.582120268117";"Value";"2022-10-03";"SU.TO";"41.759998000000";"0.587166013478";"Growth"
