"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-10-02";"CTC.A.TO";"177.220001000000";"0.003134835529";"Core";"2022-10-03";"CTC.A.TO";"149.839996000000";"0.003344895043";"Core"
"2021-10-02";"EMA.TO";"57.939999000000";"0.009588463327";"Core";"2022-10-03";"EMA.TO";"56.759998000000";"0.008830145834";"Core"
"2021-10-02";"BHC.TO";"35.230000000000";"0.103217815395";"Value";"2022-10-03";"BHC.TO";"9.580000000000";"0.103217815395";"Value"
"2021-10-02";"WCN.TO";"156.509995000000";"0.003549649053";"Core";"2022-10-03";"WCN.TO";"188.110001000000";"0.018408536759";"Growth"
"2021-10-02";"SHOP.TO";"165.475006000000";"0.020144029083";"Growth";"2022-10-03";"SHOP.TO";"37.799999000000";"0.013259234739";"Core"
"2021-10-02";"H.TO";"30.150000000000";"0.018426386586";"Core";"2022-10-03";"H.TO";"33.959999000000";"0.014758512209";"Core"
"2021-10-02";"WEED.TO";"16.270000000000";"0.223501145443";"Value";"2022-10-03";"WEED.TO";"3.940000000000";"0.223501145443";"Value"
"2021-10-02";"QSR.TO";"77.949997000000";"0.046649952230";"Value";"2022-10-03";"QSR.TO";"73.769997000000";"0.046649952230";"Value"
"2021-10-02";"DOL.TO";"53.959999000000";"0.010295692473";"Core";"2022-10-03";"DOL.TO";"81.050003000000";"0.042724611228";"Growth"
"2021-10-02";"L.TO";"87.610001000000";"0.006341234439";"Core";"2022-10-03";"L.TO";"112.010002000000";"0.030915362971";"Growth"
"2021-10-02";"CM.TO";"71.250000000000";"0.046783625731";"Growth";"2022-10-03";"CM.TO";"61.560001000000";"0.008141635018";"Core"
"2021-10-02";"BMO.TO";"127.199997000000";"0.004367575225";"Core";"2022-10-03";"BMO.TO";"123.209999000000";"0.004067844038";"Core"
"2021-10-02";"SU.TO";"26.860001000000";"0.135382110982";"Value";"2022-10-03";"SU.TO";"41.759998000000";"0.135382110982";"Value"
"2021-10-02";"OTEX.TO";"61.009998000000";"0.009105975640";"Core";"2022-10-03";"OTEX.TO";"36.970001000000";"0.013556912262";"Core"
"2021-10-02";"GIL.TO";"46.820000000000";"0.011865774360";"Core";"2022-10-03";"GIL.TO";"39.430000000000";"0.012711109812";"Core"
"2021-10-02";"TRP.TO";"61.820000000000";"0.058821799359";"Value";"2022-10-03";"TRP.TO";"57.840000000000";"0.058821799359";"Value"
"2021-10-02";"TD.TO";"85.080002000000";"0.006529801863";"Core";"2022-10-03";"TD.TO";"86.370003000000";"0.005802929749";"Core"
"2021-10-02";"CCO.TO";"27.510000000000";"0.121168060099";"Growth";"2022-10-03";"CCO.TO";"37.529999000000";"0.092268317624";"Growth"
"2021-10-02";"WPM.TO";"47.040001000000";"0.011810279416";"Core";"2022-10-03";"WPM.TO";"45.820000000000";"0.010938434305";"Core"
"2021-10-02";"SLF.TO";"66.650002000000";"0.008335416938";"Core";"2022-10-03";"SLF.TO";"56.160000000000";"0.008924484684";"Core"
