"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2014-03-02";"CTC.A.TO";"99.750000000000";"0.006265664160";"Core";"2015-03-02";"CTC.A.TO";"132.889999000000";"0.005926838473";"Core";"2016-03-01";"CTC.A.TO";"135.000000000000";"0.005768013327";"Core";"2017-03-01";"CTC.A.TO";"152.899994000000";"0.037295783045";"Core";"2018-03-01";"CTC.A.TO";"175.320007000000";"0.036576880610";"Core";"2019-03-01";"CTC.A.TO";"147.820007000000";"0.046442124187";"Core";"2020-03-02";"CTC.A.TO";"133.860001000000";"0.052733641613";"Core";"2021-03-01";"CTC.A.TO";"168.059998000000";"0.040865760461";"Core";"2022-03-01";"CTC.A.TO";"183.649994000000";"0.042136482712";"Core"
"2014-03-02";"EMA.TO";"32.490002000000";"0.111922542706";"Value";"2015-03-02";"EMA.TO";"41.389999000000";"0.111922542706";"Value";"2016-03-01";"EMA.TO";"45.650002000000";"0.111922542706";"Value";"2017-03-01";"EMA.TO";"45.509998000000";"0.125302686318";"Core";"2018-03-01";"EMA.TO";"41.360001000000";"0.155044942203";"Core";"2019-03-01";"EMA.TO";"47.009998000000";"0.146034363211";"Core";"2020-03-02";"EMA.TO";"57.570000000000";"0.953669489000";"Growth";"2021-03-01";"EMA.TO";"50.970001000000";"0.134743956966";"Core";"2022-03-01";"EMA.TO";"59.279999000000";"0.130539219429";"Core"
"2014-03-02";"BHC.TO";"158.800003000000";"0.020990763667";"Growth";"2015-03-02";"BHC.TO";"254.949997000000";"0.018535812543";"Growth";"2016-03-01";"BHC.TO";"87.940002000000";"0.008854693898";"Core";"2017-03-01";"BHC.TO";"18.200001000000";"1.993889751896";"Value";"2018-03-01";"BHC.TO";"19.440001000000";"1.993889751896";"Value";"2019-03-01";"BHC.TO";"32.240002000000";"1.993889751896";"Value";"2020-03-02";"BHC.TO";"30.760000000000";"0.229483918045";"Core";"2021-03-01";"BHC.TO";"40.200001000000";"1.537589429205";"Growth";"2022-03-01";"BHC.TO";"29.830000000000";"0.259415514490";"Core"
"2014-03-02";"WCN.TO";"38.684666000000";"0.016156272359";"Core";"2015-03-02";"WCN.TO";"49.235027000000";"0.015997098137";"Core";"2016-03-01";"WCN.TO";"56.600899000000";"0.082544462671";"Growth";"2017-03-01";"WCN.TO";"78.419998000000";"0.565582420078";"Growth";"2018-03-01";"WCN.TO";"90.919998000000";"0.634777078208";"Growth";"2019-03-01";"WCN.TO";"111.320000000000";"0.781150001958";"Growth";"2020-03-02";"WCN.TO";"132.550003000000";"0.053254810708";"Core";"2021-03-01";"WCN.TO";"125.779999000000";"0.054602477945";"Core";"2022-03-01";"WCN.TO";"160.270004000000";"0.048283300706";"Core"
"2014-03-02";"WEED.TO";"0.050000000000";"72.727272727273";"Value";"2015-03-02";"WEED.TO";"2.150000000000";"72.727272727273";"Value";"2016-03-01";"WEED.TO";"2.980000000000";"72.727272727273";"Value";"2017-03-01";"WEED.TO";"11.900000000000";"3.727140525326";"Growth";"2018-03-01";"WEED.TO";"29.959999000000";"1.926366241904";"Growth";"2019-03-01";"WEED.TO";"62.529999000000";"1.390654399627";"Growth";"2020-03-02";"WEED.TO";"24.790001000000";"1.812038404059";"Value";"2021-03-01";"WEED.TO";"43.910000000000";"1.812038404059";"Value";"2022-03-01";"WEED.TO";"8.840000000000";"1.812038404059";"Value"
"2014-03-02";"DOL.TO";"14.491667000000";"0.230017246003";"Growth";"2015-03-02";"DOL.TO";"21.113333000000";"0.223825643833";"Growth";"2016-03-01";"DOL.TO";"26.856667000000";"0.173963909769";"Growth";"2017-03-01";"DOL.TO";"34.456669000000";"1.287210097162";"Growth";"2018-03-01";"DOL.TO";"49.696667000000";"1.161323971306";"Growth";"2019-03-01";"DOL.TO";"35.950001000000";"0.190961750529";"Core";"2020-03-02";"DOL.TO";"39.639999000000";"1.133209762409";"Value";"2021-03-01";"DOL.TO";"48.980000000000";"1.133209762409";"Value";"2022-03-01";"DOL.TO";"65.180000000000";"1.133209762409";"Value"
"2014-03-02";"L.TO";"36.430866000000";"0.017155782133";"Core";"2015-03-02";"L.TO";"50.313503000000";"0.015654198411";"Core";"2016-03-01";"L.TO";"56.398712000000";"0.082840381083";"Growth";"2017-03-01";"L.TO";"55.651127000000";"0.102469173782";"Core";"2018-03-01";"L.TO";"52.266880000000";"0.122690678391";"Core";"2019-03-01";"L.TO";"64.889999000000";"0.105795580648";"Core";"2020-03-02";"L.TO";"67.360001000000";"0.104794020402";"Core";"2021-03-01";"L.TO";"61.740002000000";"0.111239057318";"Core";"2022-03-01";"L.TO";"98.019997000000";"0.078946796920";"Core"
"2014-03-02";"CM.TO";"46.400002000000";"0.013469827006";"Core";"2015-03-02";"CM.TO";"47.750000000000";"0.016494608559";"Core";"2016-03-01";"CM.TO";"45.744999000000";"0.017022227919";"Core";"2017-03-01";"CM.TO";"59.224998000000";"0.096285777903";"Core";"2018-03-01";"CM.TO";"58.375000000000";"0.109852830228";"Core";"2019-03-01";"CM.TO";"55.950001000000";"0.122700178727";"Core";"2020-03-02";"CM.TO";"51.720001000000";"0.136483472208";"Core";"2021-03-01";"CM.TO";"59.330002000000";"0.115757616548";"Core";"2022-03-01";"CM.TO";"78.675003000000";"1.039791135611";"Growth"
"2014-03-02";"BMO.TO";"72.230003000000";"0.008652913942";"Core";"2015-03-02";"BMO.TO";"77.150002000000";"0.010208911708";"Core";"2016-03-01";"BMO.TO";"75.980003000000";"0.010248509718";"Core";"2017-03-01";"BMO.TO";"101.900002000000";"0.055961971460";"Core";"2018-03-01";"BMO.TO";"96.440002000000";"0.066493766400";"Core";"2019-03-01";"BMO.TO";"103.150002000000";"0.066554289766";"Core";"2020-03-02";"BMO.TO";"92.099998000000";"0.076644141937";"Core";"2021-03-01";"BMO.TO";"106.099998000000";"0.064730440629";"Core";"2022-03-01";"BMO.TO";"144.669998000000";"0.565463273965";"Growth"
"2014-03-02";"SU.TO";"36.650002000000";"0.017053205072";"Core";"2015-03-02";"SU.TO";"37.080002000000";"0.021241033339";"Core";"2016-03-01";"SU.TO";"33.619999000000";"0.023161267765";"Core";"2017-03-01";"SU.TO";"41.700001000000";"0.136751195851";"Core";"2018-03-01";"SU.TO";"42.090000000000";"0.152355879415";"Core";"2019-03-01";"SU.TO";"45.470001000000";"0.150980316065";"Core";"2020-03-02";"SU.TO";"36.799999000000";"1.220663996449";"Value";"2021-03-01";"SU.TO";"25.590000000000";"1.220663996449";"Value";"2022-03-01";"SU.TO";"39.200001000000";"1.220663996449";"Value"
"2014-03-02";"OTEX.TO";"27.934999000000";"0.119324626907";"Growth";"2015-03-02";"OTEX.TO";"36.695000000000";"0.128783358828";"Growth";"2016-03-01";"OTEX.TO";"33.860001000000";"0.022997099117";"Core";"2017-03-01";"OTEX.TO";"44.279999000000";"1.001647995777";"Growth";"2018-03-01";"OTEX.TO";"44.490002000000";"0.144137079710";"Core";"2019-03-01";"OTEX.TO";"50.650002000000";"0.135539483739";"Core";"2020-03-02";"OTEX.TO";"56.950001000000";"0.123949520547";"Core";"2021-03-01";"OTEX.TO";"57.889999000000";"0.118637065813";"Core";"2022-03-01";"OTEX.TO";"54.450001000000";"0.142118726448";"Core"
"2014-03-02";"GIL.TO";"28.160000000000";"0.118371212121";"Growth";"2015-03-02";"GIL.TO";"37.950001000000";"0.124524511928";"Growth";"2016-03-01";"GIL.TO";"35.959999000000";"0.021654110700";"Core";"2017-03-01";"GIL.TO";"34.709999000000";"1.045485350731";"Value";"2018-03-01";"GIL.TO";"36.889999000000";"1.045485350731";"Value";"2019-03-01";"GIL.TO";"47.790001000000";"1.045485350731";"Value";"2020-03-02";"GIL.TO";"32.410000000000";"0.217800842921";"Core";"2021-03-01";"GIL.TO";"40.139999000000";"0.171098649536";"Core";"2022-03-01";"GIL.TO";"48.529999000000";"1.685670150407";"Growth"
"2014-03-02";"TRP.TO";"49.060001000000";"0.012739502390";"Core";"2015-03-02";"TRP.TO";"55.220001000000";"0.014263265926";"Core";"2016-03-01";"TRP.TO";"49.270000000000";"0.015804379929";"Core";"2017-03-01";"TRP.TO";"60.990002000000";"0.093499341150";"Core";"2018-03-01";"TRP.TO";"55.970001000000";"0.114573143648";"Core";"2019-03-01";"TRP.TO";"59.410000000000";"0.115554201691";"Core";"2020-03-02";"TRP.TO";"71.010002000000";"0.099407479514";"Core";"2021-03-01";"TRP.TO";"53.820000000000";"0.127608688616";"Core";"2022-03-01";"TRP.TO";"68.129997000000";"0.113582344606";"Core"
"2014-03-02";"TD.TO";"49.930000000000";"0.012517524534";"Core";"2015-03-02";"TD.TO";"54.610001000000";"0.014422588249";"Core";"2016-03-01";"TD.TO";"53.340000000000";"0.014598458926";"Core";"2017-03-01";"TD.TO";"69.500000000000";"0.082050719478";"Core";"2018-03-01";"TD.TO";"74.919998000000";"0.085593421460";"Core";"2019-03-01";"TD.TO";"75.160004000000";"0.091339472553";"Core";"2020-03-02";"TD.TO";"69.510002000000";"0.101552655963";"Core";"2021-03-01";"TD.TO";"77.769997000000";"0.088310401006";"Core";"2022-03-01";"TD.TO";"98.910004000000";"0.827070745175";"Growth"
"2014-03-02";"CCO.TO";"27.209999000000";"0.022969497353";"Core";"2015-03-02";"CCO.TO";"18.889999000000";"0.041694949730";"Core";"2016-03-01";"CCO.TO";"16.459999000000";"0.047307524084";"Core";"2017-03-01";"CCO.TO";"14.710000000000";"2.466947347274";"Value";"2018-03-01";"CCO.TO";"11.460000000000";"2.466947347274";"Value";"2019-03-01";"CCO.TO";"15.330000000000";"2.466947347274";"Value";"2020-03-02";"CCO.TO";"11.450000000000";"0.616500027867";"Core";"2021-03-01";"CCO.TO";"20.250000000000";"3.052399831685";"Growth";"2022-03-01";"CCO.TO";"31.150000000000";"2.626182045379";"Growth"
"2014-03-02";"WPM.TO";"28.480000000000";"0.127681307457";"Value";"2015-03-02";"WPM.TO";"26.600000000000";"0.127681307457";"Value";"2016-03-01";"WPM.TO";"20.350000000000";"0.127681307457";"Value";"2017-03-01";"WPM.TO";"26.340000000000";"0.216496773111";"Core";"2018-03-01";"WPM.TO";"24.700001000000";"0.259621809917";"Core";"2019-03-01";"WPM.TO";"28.410000000000";"0.241642911738";"Core";"2020-03-02";"WPM.TO";"39.040001000000";"0.180812631615";"Core";"2021-03-01";"WPM.TO";"45.110001000000";"1.370230441618";"Growth";"2022-03-01";"WPM.TO";"58.419998000000";"0.132460887746";"Core"
"2014-03-02";"SLF.TO";"38.419998000000";"0.086760372380";"Growth";"2015-03-02";"SLF.TO";"38.720001000000";"0.020341362044";"Core";"2016-03-01";"SLF.TO";"41.099998000000";"0.018946030097";"Core";"2017-03-01";"SLF.TO";"48.660000000000";"0.117191224902";"Core";"2018-03-01";"SLF.TO";"52.400002000000";"0.122378983202";"Core";"2019-03-01";"SLF.TO";"50.369999000000";"0.136292937438";"Core";"2020-03-02";"SLF.TO";"59.029999000000";"0.119581999638";"Core";"2021-03-01";"SLF.TO";"61.630001000000";"0.111437603600";"Core";"2022-03-01";"SLF.TO";"65.040001000000";"0.118978546714";"Core"
"2014-03-02";"ABX.TO";"22.730000000000";"0.159980802304";"Value";"2015-03-02";"ABX.TO";"16.010000000000";"0.159980802304";"Value";"2016-03-01";"ABX.TO";"17.820000000000";"0.159980802304";"Value";"2017-03-01";"ABX.TO";"25.230000000000";"1.757945788798";"Growth";"2018-03-01";"ABX.TO";"14.600000000000";"0.439223216751";"Core";"2019-03-01";"ABX.TO";"16.350000000000";"0.419882270488";"Core";"2020-03-02";"ABX.TO";"26.490000000000";"2.072584087645";"Growth";"2021-03-01";"ABX.TO";"24.030001000000";"2.572246942130";"Growth";"2022-03-01";"ABX.TO";"29.889999000000";"0.258894782741";"Core"
"2014-03-02";"K.TO";"5.750000000000";"0.632411067194";"Value";"2015-03-02";"K.TO";"3.500000000000";"0.632411067194";"Value";"2016-03-01";"K.TO";"3.860000000000";"0.632411067194";"Value";"2017-03-01";"K.TO";"4.640000000000";"9.558830226590";"Growth";"2018-03-01";"K.TO";"4.720000000000";"1.358614187408";"Core";"2019-03-01";"K.TO";"4.260000000000";"1.611519981801";"Core";"2020-03-02";"K.TO";"7.060000000000";"7.776593835936";"Growth";"2021-03-01";"K.TO";"7.820000000000";"7.904232300719";"Growth";"2022-03-01";"K.TO";"6.620000000000";"1.168937280548";"Core"
"2014-03-02";"TRI.TO";"41.458309000000";"0.015075385733";"Core";"2015-03-02";"TRI.TO";"54.334179000000";"0.014495803069";"Core";"2016-03-01";"TRI.TO";"54.642582000000";"0.014250457621";"Core";"2017-03-01";"TRI.TO";"62.275581000000";"0.091569197945";"Core";"2018-03-01";"TRI.TO";"55.413593000000";"0.115723572817";"Core";"2019-03-01";"TRI.TO";"72.110001000000";"0.095202815522";"Core";"2020-03-02";"TRI.TO";"101.660004000000";"0.540062466274";"Growth";"2021-03-01";"TRI.TO";"111.360001000000";"0.061672948632";"Core";"2022-03-01";"TRI.TO";"129.940002000000";"0.059553368309";"Core"
"2014-03-02";"BNS.TO";"63.029999000000";"0.009915913215";"Core";"2015-03-02";"BNS.TO";"66.930000000000";"0.011767780647";"Core";"2016-03-01";"BNS.TO";"57.930000000000";"0.013441771088";"Core";"2017-03-01";"BNS.TO";"78.750000000000";"0.072413015921";"Core";"2018-03-01";"BNS.TO";"79.320000000000";"0.080845423154";"Core";"2019-03-01";"BNS.TO";"72.669998000000";"0.094469180011";"Core";"2020-03-02";"BNS.TO";"70.570000000000";"0.100027282402";"Core";"2021-03-01";"BNS.TO";"75.550003000000";"0.090905352066";"Core";"2022-03-01";"BNS.TO";"90.889999000000";"0.085139893084";"Core"
"2014-03-02";"RY.TO";"71.900002000000";"0.008692628409";"Core";"2015-03-02";"RY.TO";"78.220001000000";"0.010069260402";"Core";"2016-03-01";"RY.TO";"70.139999000000";"0.011101822216";"Core";"2017-03-01";"RY.TO";"97.529999000000";"0.058469445937";"Core";"2018-03-01";"RY.TO";"100.570000000000";"0.063763139749";"Core";"2019-03-01";"RY.TO";"103.459999000000";"0.066354873273";"Core";"2020-03-02";"RY.TO";"102.290001000000";"0.069008947601";"Core";"2021-03-01";"RY.TO";"109.739998000000";"0.062583376585";"Core";"2022-03-01";"RY.TO";"137.399994000000";"0.056319979150";"Core"
"2014-03-02";"CAE.TO";"15.320000000000";"0.217580504787";"Growth";"2015-03-02";"CAE.TO";"15.020000000000";"0.052437920020";"Core";"2016-03-01";"CAE.TO";"14.980000000000";"0.051981428512";"Core";"2017-03-01";"CAE.TO";"20.530001000000";"0.277765451826";"Core";"2018-03-01";"CAE.TO";"23.200001000000";"2.487669318682";"Growth";"2019-03-01";"CAE.TO";"27.990000000000";"3.106738771633";"Growth";"2020-03-02";"CAE.TO";"37.009998000000";"0.190730226980";"Core";"2021-03-01";"CAE.TO";"37.980000000000";"0.180829373915";"Core";"2022-03-01";"CAE.TO";"34.599998000000";"2.364322989659";"Growth"
"2014-03-02";"T.TO";"19.565001000000";"0.031944797754";"Core";"2015-03-02";"T.TO";"21.985001000000";"0.035825222782";"Core";"2016-03-01";"T.TO";"19.830000000000";"0.039267866824";"Core";"2017-03-01";"T.TO";"21.605000000000";"0.263944688903";"Core";"2018-03-01";"T.TO";"23.129999000000";"0.277244238729";"Core";"2019-03-01";"T.TO";"23.535000000000";"0.291696414807";"Core";"2020-03-02";"T.TO";"25.020000000000";"0.282131307717";"Core";"2021-03-01";"T.TO";"25.980000000000";"0.264353334153";"Core";"2022-03-01";"T.TO";"32.020000000000";"0.241672854379";"Core"
"2014-03-02";"CNR.TO";"62.330002000000";"0.010027273864";"Core";"2015-03-02";"CNR.TO";"87.099998000000";"0.009042681708";"Core";"2016-03-01";"CNR.TO";"79.190002000000";"0.009833082200";"Core";"2017-03-01";"CNR.TO";"94.800003000000";"0.060153215436";"Core";"2018-03-01";"CNR.TO";"97.489998000000";"0.065777608946";"Core";"2019-03-01";"CNR.TO";"113.480003000000";"0.060495901842";"Core";"2020-03-02";"CNR.TO";"114.980003000000";"0.061392634675";"Core";"2021-03-01";"CNR.TO";"141.600006000000";"0.048502113914";"Core";"2022-03-01";"CNR.TO";"151.789993000000";"0.050980730971";"Core"
"2014-03-02";"BCE.TO";"48.150002000000";"0.012980269450";"Core";"2015-03-02";"BCE.TO";"54.750000000000";"0.014385708835";"Core";"2016-03-01";"BCE.TO";"58.560001000000";"0.013297161643";"Core";"2017-03-01";"BCE.TO";"57.820000000000";"0.098625475679";"Core";"2018-03-01";"BCE.TO";"55.790001000000";"0.114942800674";"Core";"2019-03-01";"BCE.TO";"57.910000000000";"0.118547316914";"Core";"2020-03-02";"BCE.TO";"61.950001000000";"0.113945523892";"Core";"2021-03-01";"BCE.TO";"54.990002000000";"0.124893605592";"Core";"2022-03-01";"BCE.TO";"67.050003000000";"0.115411848635";"Core"
"2014-03-02";"SAP.TO";"27.325001000000";"0.022872826244";"Core";"2015-03-02";"SAP.TO";"36.240002000000";"0.021733375144";"Core";"2016-03-01";"SAP.TO";"39.400002000000";"0.019763496436";"Core";"2017-03-01";"SAP.TO";"46.060001000000";"0.123806445505";"Core";"2018-03-01";"SAP.TO";"39.939999000000";"0.160557314099";"Core";"2019-03-01";"SAP.TO";"43.360001000000";"0.158327374634";"Core";"2020-03-02";"SAP.TO";"37.310001000000";"0.189196599568";"Core";"2021-03-01";"SAP.TO";"36.380001000000";"0.188782282367";"Core";"2022-03-01";"SAP.TO";"30.400000000000";"0.254551473593";"Core"
"2014-03-02";"FNV.TO";"57.029999000000";"0.010959144502";"Core";"2015-03-02";"FNV.TO";"65.650002000000";"0.011997220635";"Core";"2016-03-01";"FNV.TO";"77.099998000000";"0.060597806950";"Growth";"2017-03-01";"FNV.TO";"86.910004000000";"0.065614138089";"Core";"2018-03-01";"FNV.TO";"90.519997000000";"0.070842456663";"Core";"2019-03-01";"FNV.TO";"98.989998000000";"0.069351199729";"Core";"2020-03-02";"FNV.TO";"146.529999000000";"0.374686090605";"Growth";"2021-03-01";"FNV.TO";"134.460007000000";"0.051077638433";"Core";"2022-03-01";"FNV.TO";"191.160004000000";"0.040481087232";"Core"
"2014-03-02";"SNC.TO";"48.509998000000";"0.012883941987";"Core";"2015-03-02";"SNC.TO";"39.590000000000";"0.019894356118";"Core";"2016-03-01";"SNC.TO";"43.750000000000";"0.017798441123";"Core";"2017-03-01";"SNC.TO";"54.610001000000";"0.104422722932";"Core";"2018-03-01";"SNC.TO";"55.990002000000";"0.114532215315";"Core";"2019-03-01";"SNC.TO";"36.570000000000";"0.187724230858";"Core";"2020-03-02";"SNC.TO";"32.860001000000";"1.367024725552";"Value";"2021-03-01";"SNC.TO";"26.709999000000";"1.367024725552";"Value";"2022-03-01";"SNC.TO";"27.600000000000";"1.367024725552";"Value"
"2014-03-02";"FM.TO";"20.959999000000";"0.029818703713";"Core";"2015-03-02";"FM.TO";"15.760000000000";"0.049975733420";"Core";"2016-03-01";"FM.TO";"5.190000000000";"0.150035028731";"Core";"2017-03-01";"FM.TO";"14.950000000000";"2.427344179157";"Value";"2018-03-01";"FM.TO";"20.280001000000";"2.427344179157";"Value";"2019-03-01";"FM.TO";"15.190000000000";"2.427344179157";"Value";"2020-03-02";"FM.TO";"10.050000000000";"4.469694910315";"Value";"2021-03-01";"FM.TO";"27.940001000000";"4.469694910315";"Value";"2022-03-01";"FM.TO";"36.810001000000";"4.469694910315";"Value"
"2014-03-02";"MFC.TO";"20.990000000000";"0.158805780530";"Growth";"2015-03-02";"MFC.TO";"21.860001000000";"0.036030078805";"Core";"2016-03-01";"MFC.TO";"18.860001000000";"0.041287473904";"Core";"2017-03-01";"MFC.TO";"24.340000000000";"0.234286154632";"Core";"2018-03-01";"MFC.TO";"24.190001000000";"0.265095440243";"Core";"2019-03-01";"MFC.TO";"22.520000000000";"0.304843477907";"Core";"2020-03-02";"MFC.TO";"22.910000000000";"0.308115465695";"Core";"2021-03-01";"MFC.TO";"26.010000000000";"0.264048428346";"Core";"2022-03-01";"MFC.TO";"24.850000000000";"0.311403009949";"Core"
"2014-03-02";"CSU.TO";"242.490005000000";"0.013746271040";"Growth";"2015-03-02";"CSU.TO";"433.019989000000";"0.010913365369";"Growth";"2016-03-01";"CSU.TO";"572.760010000000";"0.008157152582";"Growth";"2017-03-01";"CSU.TO";"630.650024000000";"0.009042297291";"Core";"2018-03-01";"CSU.TO";"840.000000000000";"0.068707060335";"Growth";"2019-03-01";"CSU.TO";"1141.589966000000";"0.076172374327";"Growth";"2020-03-02";"CSU.TO";"1373.959961000000";"0.005137649946";"Core";"2021-03-01";"CSU.TO";"1701.280029000000";"0.036332112020";"Growth";"2022-03-01";"CSU.TO";"2136.760010000000";"0.003621541381";"Core"
"2014-03-02";"WN.TO";"80.029999000000";"0.007809571508";"Core";"2015-03-02";"WN.TO";"106.110001000000";"0.007422651506";"Core";"2016-03-01";"WN.TO";"113.199997000000";"0.041272887973";"Growth";"2017-03-01";"WN.TO";"110.769997000000";"0.051480772395";"Core";"2018-03-01";"WN.TO";"103.750000000000";"0.061808761104";"Core";"2019-03-01";"WN.TO";"93.080002000000";"0.073754565696";"Core";"2020-03-02";"WN.TO";"103.040001000000";"0.068506650336";"Core";"2021-03-01";"WN.TO";"94.620003000000";"0.072584013988";"Core";"2022-03-01";"WN.TO";"136.149994000000";"0.056837055734";"Core"
"2014-03-02";"IFC.TO";"66.839996000000";"0.054404007390";"Value";"2015-03-02";"IFC.TO";"92.269997000000";"0.054404007390";"Value";"2016-03-01";"IFC.TO";"86.750000000000";"0.054404007390";"Value";"2017-03-01";"IFC.TO";"95.400002000000";"0.059774893964";"Core";"2018-03-01";"IFC.TO";"97.349998000000";"0.065872204379";"Core";"2019-03-01";"IFC.TO";"109.580002000000";"0.062648977890";"Core";"2020-03-02";"IFC.TO";"149.309998000000";"0.367709819953";"Growth";"2021-03-01";"IFC.TO";"144.429993000000";"0.047551754858";"Core";"2022-03-01";"IFC.TO";"180.570007000000";"0.042855205722";"Core"
"2014-03-02";"FTS.TO";"30.600000000000";"0.118835412953";"Value";"2015-03-02";"FTS.TO";"39.060001000000";"0.118835412953";"Value";"2016-03-01";"FTS.TO";"38.330002000000";"0.118835412953";"Value";"2017-03-01";"FTS.TO";"42.410000000000";"0.134461801550";"Core";"2018-03-01";"FTS.TO";"42.000000000000";"0.152682356299";"Core";"2019-03-01";"FTS.TO";"47.240002000000";"0.145323345297";"Core";"2020-03-02";"FTS.TO";"56.400002000000";"0.125158245900";"Core";"2021-03-01";"FTS.TO";"49.689999000000";"0.138214927742";"Core";"2022-03-01";"FTS.TO";"58.410000000000";"0.132483560987";"Core"
