"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2016-04-02";"CTC.A.TO";"134.630005000000";"0.004642352944";"Core";"2017-04-03";"CTC.A.TO";"158.500000000000";"0.005089485143";"Core";"2018-04-02";"CTC.A.TO";"166.479996000000";"0.005534227165";"Core";"2019-04-01";"CTC.A.TO";"145.869995000000";"0.006893317297";"Core";"2020-04-01";"CTC.A.TO";"82.209999000000";"0.009101989553";"Core";"2021-04-01";"CTC.A.TO";"182.020004000000";"0.006311635534";"Core";"2022-04-01";"CTC.A.TO";"185.800003000000";"0.008029972743";"Core"
"2016-04-02";"EMA.TO";"48.529999000000";"0.068686037544";"Growth";"2017-04-03";"EMA.TO";"46.980000000000";"0.017170783209";"Core";"2018-04-02";"EMA.TO";"41.290001000000";"0.022313831289";"Core";"2019-04-01";"EMA.TO";"49.930000000000";"0.020138757452";"Core";"2020-04-01";"EMA.TO";"52.000000000000";"0.014389895232";"Core";"2021-04-01";"EMA.TO";"56.160000000000";"0.020456622597";"Core";"2022-04-01";"EMA.TO";"62.919998000000";"0.023712158411";"Core"
"2016-04-02";"BHC.TO";"34.330002000000";"0.105923781664";"Value";"2017-04-03";"BHC.TO";"14.000000000000";"0.105923781664";"Value";"2018-04-02";"BHC.TO";"19.459999000000";"0.105923781664";"Value";"2019-04-01";"BHC.TO";"33.349998000000";"0.180904627264";"Growth";"2020-04-01";"BHC.TO";"19.570000000000";"0.038235797243";"Core";"2021-04-01";"BHC.TO";"39.750000000000";"0.028901733964";"Core";"2022-04-01";"BHC.TO";"28.820000000000";"0.051768527405";"Core"
"2016-04-02";"WCN.TO";"56.102459000000";"0.059415102168";"Growth";"2017-04-03";"WCN.TO";"78.339996000000";"0.069272140425";"Growth";"2018-04-02";"WCN.TO";"92.099998000000";"0.076027902665";"Growth";"2019-04-01";"WCN.TO";"116.690002000000";"0.051702535385";"Growth";"2020-04-01";"WCN.TO";"106.269997000000";"0.007041258805";"Core";"2021-04-01";"WCN.TO";"137.300003000000";"0.008367399126";"Core";"2022-04-01";"WCN.TO";"174.850006000000";"0.008532850492";"Core"
"2016-04-02";"SHOP.TO";"3.812000000000";"0.059415102168";"Growth";"2017-04-03";"SHOP.TO";"9.279000000000";"0.584845263905";"Growth";"2018-04-02";"SHOP.TO";"15.766000000000";"0.444131021400";"Growth";"2019-04-01";"SHOP.TO";"27.438000000000";"0.219883699886";"Growth";"2020-04-01";"SHOP.TO";"54.620998000000";"0.118728078122";"Growth";"2021-04-01";"SHOP.TO";"144.817993000000";"0.053367583992";"Growth";"2022-04-01";"SHOP.TO";"86.570999000000";"0.097659618925";"Value"
"2016-04-02";"H.TO";"24.299999000000";"0.059415102168";"Growth";"2017-04-03";"H.TO";"24.110001000000";"0.033458455483";"Core";"2018-04-02";"H.TO";"21.049999000000";"0.043769033729";"Core";"2019-04-01";"H.TO";"20.760000000000";"0.317034627297";"Value";"2020-04-01";"H.TO";"24.889999000000";"0.317034627297";"Value";"2021-04-01";"H.TO";"29.629999000000";"0.317034627297";"Value";"2022-04-01";"H.TO";"34.200001000000";"0.043624822111";"Core"
"2016-04-02";"WEED.TO";"2.580000000000";"0.242248062016";"Core";"2017-04-03";"WEED.TO";"10.180000000000";"0.533082436520";"Growth";"2018-04-02";"WEED.TO";"32.009998000000";"0.218749457073";"Growth";"2019-04-01";"WEED.TO";"56.759998000000";"0.106292621037";"Growth";"2020-04-01";"WEED.TO";"19.240000000000";"0.038891608734";"Core";"2021-04-01";"WEED.TO";"40.200001000000";"0.028578206380";"Core";"2022-04-01";"WEED.TO";"9.240000000000";"0.914988178816";"Value"
"2016-04-02";"QSR.TO";"50.869999000000";"0.242248062016";"Core";"2017-04-03";"QSR.TO";"74.680000000000";"0.072667102354";"Growth";"2018-04-02";"QSR.TO";"72.889999000000";"0.012640117010";"Core";"2019-04-01";"QSR.TO";"87.209999000000";"0.011529964122";"Core";"2020-04-01";"QSR.TO";"51.520000000000";"0.014523962578";"Core";"2021-04-01";"QSR.TO";"82.180000000000";"0.013979604832";"Core";"2022-04-01";"QSR.TO";"72.839996000000";"0.116069347015";"Value"
"2016-04-02";"DOL.TO";"30.283333000000";"0.110071547717";"Growth";"2017-04-03";"DOL.TO";"36.373333000000";"0.022177879469";"Core";"2018-04-02";"DOL.TO";"52.669998000000";"0.132944179785";"Growth";"2019-04-01";"DOL.TO";"37.830002000000";"0.173979342181";"Value";"2020-04-01";"DOL.TO";"38.919998000000";"0.173979342181";"Value";"2021-04-01";"DOL.TO";"57.000000000000";"0.173979342181";"Value";"2022-04-01";"DOL.TO";"72.419998000000";"0.020601615590";"Core"
"2016-04-02";"L.TO";"58.480705000000";"0.056998856859";"Growth";"2017-04-03";"L.TO";"57.564308000000";"0.014013603623";"Core";"2018-04-02";"L.TO";"51.808681000000";"0.017783469844";"Core";"2019-04-01";"L.TO";"65.959999000000";"0.015244514476";"Core";"2020-04-01";"L.TO";"71.970001000000";"0.090107628561";"Growth";"2021-04-01";"L.TO";"70.360001000000";"0.016328082842";"Core";"2022-04-01";"L.TO";"110.879997000000";"0.070383707967";"Growth"
"2016-04-02";"CM.TO";"48.435001000000";"0.012903891547";"Core";"2017-04-03";"CM.TO";"57.915001000000";"0.013928746978";"Core";"2018-04-02";"CM.TO";"56.389999000000";"0.016338679421";"Core";"2019-04-01";"CM.TO";"53.779999000000";"0.018697065420";"Core";"2020-04-01";"CM.TO";"39.040001000000";"0.019166868158";"Core";"2021-04-01";"CM.TO";"61.910000000000";"0.018556677840";"Core";"2022-04-01";"CM.TO";"75.684998000000";"0.103113503792";"Growth"
"2016-04-02";"BMO.TO";"78.669998000000";"0.007944578822";"Core";"2017-04-03";"BMO.TO";"99.809998000000";"0.008082190275";"Core";"2018-04-02";"BMO.TO";"96.570000000000";"0.009540624586";"Core";"2019-04-01";"BMO.TO";"101.480003000000";"0.009908633522";"Core";"2020-04-01";"BMO.TO";"67.129997000000";"0.011146649568";"Core";"2021-04-01";"BMO.TO";"113.000000000000";"0.010166760399";"Core";"2022-04-01";"BMO.TO";"146.380005000000";"0.053314285160";"Growth"
"2016-04-02";"SU.TO";"35.330002000000";"0.102925656114";"Value";"2017-04-03";"SU.TO";"40.650002000000";"0.102925656114";"Value";"2018-04-02";"SU.TO";"43.619999000000";"0.102925656114";"Value";"2019-04-01";"SU.TO";"43.849998000000";"0.022931087923";"Core";"2020-04-01";"SU.TO";"22.190001000000";"0.033721249136";"Core";"2021-04-01";"SU.TO";"27.020000000000";"0.042518279980";"Core";"2022-04-01";"SU.TO";"41.020000000000";"0.190252202054";"Growth"
"2016-04-02";"OTEX.TO";"34.320000000000";"0.018210955711";"Core";"2017-04-03";"OTEX.TO";"45.630001000000";"0.118930069797";"Growth";"2018-04-02";"OTEX.TO";"43.849998000000";"0.021011132457";"Core";"2019-04-01";"OTEX.TO";"51.279999000000";"0.019608583837";"Core";"2020-04-01";"OTEX.TO";"48.490002000000";"0.015431522400";"Core";"2021-04-01";"OTEX.TO";"60.610001000000";"0.018954692396";"Core";"2022-04-01";"OTEX.TO";"53.310001000000";"0.158591082605";"Value"
"2016-04-02";"GIL.TO";"39.700001000000";"0.015743072651";"Core";"2017-04-03";"GIL.TO";"35.480000000000";"0.022736285095";"Core";"2018-04-02";"GIL.TO";"36.750000000000";"0.025070424932";"Core";"2019-04-01";"GIL.TO";"48.730000000000";"0.020634684169";"Core";"2020-04-01";"GIL.TO";"17.799999000000";"0.042037898544";"Core";"2021-04-01";"GIL.TO";"39.240002000000";"0.029277366629";"Core";"2022-04-01";"GIL.TO";"45.939999000000";"0.169876915501";"Growth"
"2016-04-02";"TRP.TO";"49.439999000000";"0.012641586016";"Core";"2017-04-03";"TRP.TO";"61.400002000000";"0.013138165617";"Core";"2018-04-02";"TRP.TO";"52.169998000000";"0.017660305761";"Core";"2019-04-01";"TRP.TO";"61.020000000000";"0.016478665349";"Core";"2020-04-01";"TRP.TO";"57.860001000000";"0.012932501540";"Core";"2021-04-01";"TRP.TO";"58.709999000000";"0.019568113518";"Core";"2022-04-01";"TRP.TO";"71.459999000000";"0.020878379243";"Core"
"2016-04-02";"TD.TO";"56.139999000000";"0.011132882279";"Core";"2017-04-03";"TD.TO";"66.989998000000";"0.012041848324";"Core";"2018-04-02";"TD.TO";"72.599998000000";"0.012690608011";"Core";"2019-04-01";"TD.TO";"73.910004000000";"0.013604763972";"Core";"2020-04-01";"TD.TO";"56.799999000000";"0.013173847979";"Core";"2021-04-01";"TD.TO";"82.459999000000";"0.013932136054";"Core";"2022-04-01";"TD.TO";"99.470001000000";"0.078457276061";"Growth"
"2016-04-02";"CCO.TO";"16.000000000000";"0.227272727273";"Value";"2017-04-03";"CCO.TO";"14.760000000000";"0.227272727273";"Value";"2018-04-02";"CCO.TO";"11.930000000000";"0.227272727273";"Value";"2019-04-01";"CCO.TO";"15.770000000000";"0.382572540105";"Growth";"2020-04-01";"CCO.TO";"10.990000000000";"0.068086856418";"Core";"2021-04-01";"CCO.TO";"21.610001000000";"0.357639335833";"Growth";"2022-04-01";"CCO.TO";"36.330002000000";"0.214812686447";"Growth"
"2016-04-02";"WPM.TO";"20.580000000000";"0.176694054245";"Value";"2017-04-03";"WPM.TO";"28.309999000000";"0.176694054245";"Value";"2018-04-02";"WPM.TO";"26.490000000000";"0.176694054245";"Value";"2019-04-01";"WPM.TO";"31.629999000000";"0.031790331690";"Core";"2020-04-01";"WPM.TO";"38.990002000000";"0.166325872916";"Growth";"2021-04-01";"WPM.TO";"50.060001000000";"0.154386461259";"Growth";"2022-04-01";"WPM.TO";"61.130001000000";"0.138303462031";"Value"
"2016-04-02";"SLF.TO";"41.860001000000";"0.014930721096";"Core";"2017-04-03";"SLF.TO";"48.340000000000";"0.016687699527";"Core";"2018-04-02";"SLF.TO";"52.459999000000";"0.017562678875";"Core";"2019-04-01";"SLF.TO";"52.130001000000";"0.019288857477";"Core";"2020-04-01";"SLF.TO";"43.310001000000";"0.017277176974";"Core";"2021-04-01";"SLF.TO";"64.040001000000";"0.017939473878";"Core";"2022-04-01";"SLF.TO";"69.809998000000";"0.021371852207";"Core"
"2016-04-02";"ABX.TO";"17.639999000000";"0.035430841011";"Core";"2017-04-03";"ABX.TO";"25.850000000000";"0.209933431481";"Growth";"2018-04-02";"ABX.TO";"16.330000000000";"0.056419970376";"Core";"2019-04-01";"ABX.TO";"17.889999000000";"0.367894870351";"Value";"2020-04-01";"ABX.TO";"26.879999000000";"0.367894870351";"Value";"2021-04-01";"ABX.TO";"25.570000000000";"0.367894870351";"Value";"2022-04-01";"ABX.TO";"31.209999000000";"0.270890453161";"Value"
"2016-04-02";"K.TO";"4.440000000000";"0.140765765766";"Core";"2017-04-03";"K.TO";"4.760000000000";"1.140079664659";"Growth";"2018-04-02";"K.TO";"5.130000000000";"0.179598073340";"Core";"2019-04-01";"K.TO";"4.440000000000";"1.482351095199";"Value";"2020-04-01";"K.TO";"6.280000000000";"1.482351095199";"Value";"2021-04-01";"K.TO";"8.810000000000";"1.482351095199";"Value";"2022-04-01";"K.TO";"7.560000000000";"1.118318885220";"Value"
