"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2020-06-02";"CTC.A.TO";"123.849998000000";"0.004485713077";"Core";"2021-06-01";"CTC.A.TO";"204.929993000000";"0.022919441597";"Growth";"2022-06-01";"CTC.A.TO";"173.399994000000";"0.002850210238";"Core"
"2020-06-02";"EMA.TO";"54.730000000000";"0.010150841505";"Core";"2021-06-01";"EMA.TO";"55.970001000000";"0.010758696101";"Core";"2022-06-01";"EMA.TO";"62.830002000000";"0.007866089803";"Core"
"2020-06-02";"BHC.TO";"25.600000000000";"0.021701388889";"Core";"2021-06-01";"BHC.TO";"38.709999000000";"0.015555780085";"Core";"2022-06-01";"BHC.TO";"12.110000000000";"0.040811431716";"Core"
"2020-06-02";"WCN.TO";"128.119995000000";"0.004336212748";"Core";"2021-06-01";"WCN.TO";"145.740005000000";"0.004131770350";"Core";"2022-06-01";"WCN.TO";"161.270004000000";"0.003064589978";"Core"
"2020-06-02";"SHOP.TO";"105.419998000000";"0.031619554132";"Growth";"2021-06-01";"SHOP.TO";"151.072006000000";"0.031090346454";"Growth";"2022-06-01";"SHOP.TO";"45.733002000000";"0.010806778835";"Core"
"2020-06-02";"H.TO";"26.459999000000";"0.125976321214";"Growth";"2021-06-01";"H.TO";"30.590000000000";"0.019685002665";"Core";"2022-06-01";"H.TO";"35.240002000000";"0.014024585983";"Core"
"2020-06-02";"WEED.TO";"21.780001000000";"0.166958836979";"Value";"2021-06-01";"WEED.TO";"29.330000000000";"0.166958836979";"Value";"2022-06-01";"WEED.TO";"5.970000000000";"0.166958836979";"Value"
"2020-06-02";"QSR.TO";"77.230003000000";"0.007193519798";"Core";"2021-06-01";"QSR.TO";"85.050003000000";"0.007080120051";"Core";"2022-06-01";"QSR.TO";"65.610001000000";"0.007532791199";"Core"
"2020-06-02";"DOL.TO";"49.240002000000";"0.011282606275";"Core";"2021-06-01";"DOL.TO";"53.180000000000";"0.011323133350";"Core";"2022-06-01";"DOL.TO";"71.989998000000";"0.006865209777";"Core"
"2020-06-02";"L.TO";"67.580002000000";"0.008220709368";"Core";"2021-06-01";"L.TO";"74.930000000000";"0.008036357020";"Core";"2022-06-01";"L.TO";"113.320000000000";"0.062512462753";"Growth"
"2020-06-02";"CM.TO";"46.230000000000";"0.012017208643";"Core";"2021-06-01";"CM.TO";"71.889999000000";"0.008376189177";"Core";"2022-06-01";"CM.TO";"69.919998000000";"0.007068456124";"Core"
"2020-06-02";"BMO.TO";"70.519997000000";"0.051564999873";"Value";"2021-06-01";"BMO.TO";"127.980003000000";"0.051564999873";"Value";"2022-06-01";"BMO.TO";"137.559998000000";"0.051564999873";"Value"
"2020-06-02";"SU.TO";"24.730000000000";"0.147042605595";"Value";"2021-06-01";"SU.TO";"29.549999000000";"0.147042605595";"Value";"2022-06-01";"SU.TO";"51.790001000000";"0.147042605595";"Value"
"2020-06-02";"OTEX.TO";"58.049999000000";"0.009570293973";"Core";"2021-06-01";"OTEX.TO";"57.290001000000";"0.010510808536";"Core";"2022-06-01";"OTEX.TO";"50.990002000000";"0.009692614605";"Core"
"2020-06-02";"GIL.TO";"20.730000000000";"0.175415515502";"Value";"2021-06-01";"GIL.TO";"43.700001000000";"0.175415515502";"Value";"2022-06-01";"GIL.TO";"39.590000000000";"0.175415515502";"Value"
"2020-06-02";"TRP.TO";"61.520000000000";"0.009030486924";"Core";"2021-06-01";"TRP.TO";"62.110001000000";"0.009695125130";"Core";"2022-06-01";"TRP.TO";"73.519997000000";"0.006722340292";"Core"
"2020-06-02";"TD.TO";"60.790001000000";"0.009138929864";"Core";"2021-06-01";"TD.TO";"87.660004000000";"0.006869315584";"Core";"2022-06-01";"TD.TO";"95.989998000000";"0.005148728497";"Core"
"2020-06-02";"CCO.TO";"14.660000000000";"0.037896013339";"Core";"2021-06-01";"CCO.TO";"25.520000000000";"0.184047061363";"Growth";"2022-06-01";"CCO.TO";"30.719999000000";"0.230596110346";"Growth"
"2020-06-02";"WPM.TO";"56.380001000000";"0.059122619266";"Growth";"2021-06-01";"WPM.TO";"58.310001000000";"0.080550178793";"Growth";"2022-06-01";"WPM.TO";"52.380001000000";"0.009435403372";"Core"
"2020-06-02";"SLF.TO";"49.220001000000";"0.011287191066";"Core";"2021-06-01";"SLF.TO";"65.209999000000";"0.009234231571";"Core";"2022-06-01";"SLF.TO";"62.529999000000";"0.007903829298";"Core"
"2020-06-02";"ABX.TO";"32.349998000000";"0.103039676643";"Growth";"2021-06-01";"ABX.TO";"29.240000000000";"0.020593851968";"Core";"2022-06-01";"ABX.TO";"25.760000000000";"0.019185808932";"Core"
"2020-06-02";"K.TO";"8.620000000000";"0.386697602475";"Growth";"2021-06-01";"K.TO";"9.820000000000";"0.478297454785";"Growth";"2022-06-01";"K.TO";"5.600000000000";"0.088254721087";"Core"
"2020-06-02";"TRI.TO";"94.919998000000";"0.035117292494";"Growth";"2021-06-01";"TRI.TO";"118.320000000000";"0.005089285256";"Core";"2022-06-01";"TRI.TO";"124.260002000000";"0.003977357397";"Core"
"2020-06-02";"BNS.TO";"57.200001000000";"0.009712509543";"Core";"2021-06-01";"BNS.TO";"80.879997000000";"0.007445156452";"Core";"2022-06-01";"BNS.TO";"85.480003000000";"0.082872157588";"Growth"
"2020-06-02";"RY.TO";"93.639999000000";"0.005932887244";"Core";"2021-06-01";"RY.TO";"125.849998000000";"0.004784777442";"Core";"2022-06-01";"RY.TO";"132.449997000000";"0.003731419021";"Core"
"2020-06-02";"CAE.TO";"21.469999000000";"0.025875900393";"Core";"2021-06-01";"CAE.TO";"37.240002000000";"0.016169822750";"Core";"2022-06-01";"CAE.TO";"34.020000000000";"0.208227874169";"Growth"
"2020-06-02";"T.TO";"24.299999000000";"0.022862369482";"Core";"2021-06-01";"T.TO";"27.430000000000";"0.021952760902";"Core";"2022-06-01";"T.TO";"31.410000000000";"0.015734684434";"Core"
"2020-06-02";"CNR.TO";"118.419998000000";"0.004691399805";"Core";"2021-06-01";"CNR.TO";"135.399994000000";"0.004447298805";"Core";"2022-06-01";"CNR.TO";"144.339996000000";"0.003424043590";"Core"
"2020-06-02";"BCE.TO";"57.669998000000";"0.009633354861";"Core";"2021-06-01";"BCE.TO";"60.410000000000";"0.009967956159";"Core";"2022-06-01";"BCE.TO";"68.599998000000";"0.007204467238";"Core"
"2020-06-02";"SAP.TO";"33.709999000000";"0.016480438209";"Core";"2021-06-01";"SAP.TO";"41.860001000000";"0.014385193912";"Core";"2022-06-01";"SAP.TO";"25.850000000000";"0.019119011145";"Core"
"2020-06-02";"FNV.TO";"182.850006000000";"0.018229878173";"Growth";"2021-06-01";"FNV.TO";"180.110001000000";"0.003343313687";"Core";"2022-06-01";"FNV.TO";"180.050003000000";"0.002744939905";"Core"
