"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year10";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2013-01-02";"CTC.A.TO";"69.199997000000";"0.009031792299";"Core";"2014-01-02";"CTC.A.TO";"99.820000000000";"0.041445237233";"Growth";"2015-01-02";"CTC.A.TO";"122.220001000000";"0.049024165637";"Growth";"2016-01-04";"CTC.A.TO";"114.639999000000";"0.009067050402";"Core";"2017-01-03";"CTC.A.TO";"140.509995000000";"0.007226434695";"Core";"2018-01-02";"CTC.A.TO";"164.199997000000";"0.006850134972";"Core";"2019-01-02";"CTC.A.TO";"142.880005000000";"0.014754175970";"Core";"2020-01-02";"CTC.A.TO";"139.740005000000";"0.017330708335";"Core";"2021-01-04";"CTC.A.TO";"166.369995000000";"0.014550700031";"Core";"2022-01-04";"CTC.A.TO";"183.179993000000";"0.101731915261";"Growth";"2023-01-03";"CTC.A.TO";"146.589996000000";"0.022674069629";"Core"
"2013-01-02";"EMA.TO";"34.820000000000";"0.017949454337";"Core";"2014-01-02";"EMA.TO";"30.580000000000";"0.025366233530";"Core";"2015-01-02";"EMA.TO";"38.849998000000";"0.025704564057";"Core";"2016-01-04";"EMA.TO";"42.840000000000";"0.024263460528";"Core";"2017-01-03";"EMA.TO";"45.189999000000";"0.022469270311";"Core";"2018-01-02";"EMA.TO";"47.189999000000";"0.023835392366";"Core";"2019-01-02";"EMA.TO";"43.669998000000";"0.048272883739";"Core";"2020-01-02";"EMA.TO";"55.400002000000";"0.043714678374";"Core";"2021-01-04";"EMA.TO";"53.669998000000";"0.045105272623";"Core";"2022-01-04";"EMA.TO";"62.590000000000";"0.051173252212";"Core";"2023-01-03";"EMA.TO";"52.619999000000";"0.063165941455";"Core"
"2013-01-02";"BHC.TO";"59.959999000000";"0.010423615918";"Core";"2014-01-02";"BHC.TO";"125.010002000000";"0.033093860606";"Growth";"2015-01-02";"BHC.TO";"169.990005000000";"0.035247563957";"Growth";"2016-01-04";"BHC.TO";"137.339996000000";"0.007568419101";"Core";"2017-01-03";"BHC.TO";"20.520000000000";"0.049482763298";"Core";"2018-01-02";"BHC.TO";"27.240000000000";"0.041291928852";"Core";"2019-01-02";"BHC.TO";"27.469999000000";"0.474399256345";"Growth";"2020-01-02";"BHC.TO";"38.820000000000";"0.436696364896";"Growth";"2021-01-04";"BHC.TO";"27.309999000000";"0.088641522524";"Core";"2022-01-04";"BHC.TO";"35.080002000000";"0.091303696503";"Core";"2023-01-03";"BHC.TO";"8.590000000000";"0.386937342979";"Core"
"2013-01-02";"WCN.TO";"30.072689000000";"0.020782976873";"Core";"2014-01-02";"WCN.TO";"35.943233000000";"0.021581236762";"Core";"2015-01-02";"WCN.TO";"48.625820000000";"0.123221234587";"Growth";"2016-01-04";"WCN.TO";"44.845966000000";"0.023178152725";"Core";"2017-01-03";"WCN.TO";"70.599998000000";"0.152040850955";"Growth";"2018-01-02";"WCN.TO";"87.580002000000";"0.162678314748";"Growth";"2019-01-02";"WCN.TO";"100.160004000000";"0.130109290904";"Growth";"2020-01-02";"WCN.TO";"119.150002000000";"0.020325583119";"Core";"2021-01-04";"WCN.TO";"129.380005000000";"0.018710772901";"Core";"2022-01-04";"WCN.TO";"170.320007000000";"0.018805388236";"Core";"2023-01-03";"WCN.TO";"180.029999000000";"0.095389236640";"Growth"
"2013-01-02";"WEED.TO";"0.250000000000";"14.545454545455";"Value";"2014-01-02";"WEED.TO";"0.050000000000";"14.545454545455";"Value";"2015-01-02";"WEED.TO";"2.080000000000";"14.545454545455";"Value";"2016-01-04";"WEED.TO";"1.810000000000";"3.341264969262";"Value";"2017-01-03";"WEED.TO";"9.390000000000";"3.341264969262";"Value";"2018-01-02";"WEED.TO";"32.369999000000";"3.341264969262";"Value";"2019-01-02";"WEED.TO";"39.279999000000";"0.331765464082";"Growth";"2020-01-02";"WEED.TO";"26.129999000000";"0.092682486108";"Core";"2021-01-04";"WEED.TO";"33.410000000000";"0.072457344851";"Core";"2022-01-04";"WEED.TO";"11.410000000000";"1.497135310981";"Value";"2023-01-03";"WEED.TO";"3.140000000000";"1.497135310981";"Value"
"2013-01-02";"DOL.TO";"9.833333000000";"0.338983062338";"Growth";"2014-01-02";"DOL.TO";"14.578333000000";"0.283781662866";"Growth";"2015-01-02";"DOL.TO";"19.760000000000";"0.303225383261";"Growth";"2016-01-04";"DOL.TO";"26.290001000000";"0.210867829997";"Growth";"2017-01-03";"DOL.TO";"32.939999000000";"0.325867762574";"Growth";"2018-01-02";"DOL.TO";"51.666668000000";"0.275755485742";"Growth";"2019-01-02";"DOL.TO";"31.850000000000";"0.066187652632";"Core";"2020-01-02";"DOL.TO";"45.049999000000";"0.053757898404";"Core";"2021-01-04";"DOL.TO";"52.220001000000";"0.046357714384";"Core";"2022-01-04";"DOL.TO";"63.410000000000";"0.050511494337";"Core";"2023-01-03";"DOL.TO";"79.860001000000";"0.215037865789";"Growth"
"2013-01-02";"L.TO";"33.762058000000";"0.018511904695";"Core";"2014-01-02";"L.TO";"34.011253000000";"0.022807140371";"Core";"2015-01-02";"L.TO";"50.369774000000";"0.019825823761";"Core";"2016-01-04";"L.TO";"52.122185000000";"0.106359997408";"Growth";"2017-01-03";"L.TO";"56.905144000000";"0.017843488857";"Core";"2018-01-02";"L.TO";"55.136658000000";"0.020400078328";"Core";"2019-01-02";"L.TO";"61.049999000000";"0.034530332037";"Core";"2020-01-02";"L.TO";"66.750000000000";"0.036281547106";"Core";"2021-01-04";"L.TO";"63.750000000000";"0.037973331631";"Core";"2022-01-04";"L.TO";"102.730003000000";"0.031178173488";"Core";"2023-01-03";"L.TO";"120.330002000000";"0.142715232208";"Growth"
"2013-01-02";"CM.TO";"40.060001000000";"0.015601597214";"Core";"2014-01-02";"CM.TO";"45.035000000000";"0.017224368188";"Core";"2015-01-02";"CM.TO";"50.180000000000";"0.019900802356";"Core";"2016-01-04";"CM.TO";"45.860001000000";"0.022665648198";"Core";"2017-01-03";"CM.TO";"55.419998000000";"0.018321658959";"Core";"2018-01-02";"CM.TO";"61.205002000000";"0.018377454541";"Core";"2019-01-02";"CM.TO";"51.150002000000";"0.041213619822";"Core";"2020-01-02";"CM.TO";"54.115002000000";"0.044752715140";"Core";"2021-01-04";"CM.TO";"54.009998000000";"0.044821329034";"Core";"2022-01-04";"CM.TO";"74.815002000000";"0.042811385020";"Core";"2023-01-03";"CM.TO";"55.400002000000";"0.059996239281";"Core"
"2013-01-02";"BMO.TO";"61.189999000000";"0.010214087436";"Core";"2014-01-02";"BMO.TO";"70.730003000000";"0.010967049179";"Core";"2015-01-02";"BMO.TO";"82.550003000000";"0.012097180205";"Core";"2016-01-04";"BMO.TO";"76.660004000000";"0.013559178122";"Core";"2017-01-03";"BMO.TO";"97.059998000000";"0.010461429258";"Core";"2018-01-02";"BMO.TO";"100.360001000000";"0.011207574041";"Core";"2019-01-02";"BMO.TO";"89.559998000000";"0.023538150775";"Core";"2020-01-02";"BMO.TO";"100.849998000000";"0.024013815740";"Core";"2021-01-04";"BMO.TO";"95.989998000000";"0.025219293071";"Core";"2022-01-04";"BMO.TO";"141.070007000000";"0.132099316656";"Growth";"2023-01-03";"BMO.TO";"124.459999000000";"0.026705703060";"Core"
"2013-01-02";"SU.TO";"33.410000000000";"0.108840575767";"Value";"2014-01-02";"SU.TO";"36.790001000000";"0.108840575767";"Value";"2015-01-02";"SU.TO";"37.349998000000";"0.108840575767";"Value";"2016-01-04";"SU.TO";"35.279999000000";"0.029462774334";"Core";"2017-01-03";"SU.TO";"44.220001000000";"0.022962150156";"Core";"2018-01-02";"SU.TO";"46.830002000000";"0.024018622547";"Core";"2019-01-02";"SU.TO";"38.400002000000";"0.054897828816";"Core";"2020-01-02";"SU.TO";"42.560001000000";"0.056903036006";"Core";"2021-01-04";"SU.TO";"21.389999000000";"0.113174380769";"Core";"2022-01-04";"SU.TO";"33.150002000000";"0.096619416672";"Core";"2023-01-03";"SU.TO";"41.279999000000";"0.416010770179";"Growth"
