"";"Date";"DailyReturn";"TotalValue";"Index"
"1";"2014-10-02";"0.000000000000";"99.999999999840";"2118260160"
"2";"2014-10-03";"-0.521326031316";"99.478673968525";"2118263040"
"3";"2014-10-06";"-0.057262315826";"99.421710176057";"2118271680"
"4";"2014-10-07";"-1.431836792293";"97.998153550229";"2118274560"
"5";"2014-10-08";"1.740444073569";"99.703756605901";"2118277440"
"6";"2014-10-09";"-1.397941153703";"98.309956760519";"2118280320"
"7";"2014-10-10";"-1.851428455194";"96.489818246766";"2118283200"
"8";"2014-10-14";"-0.284956989741";"96.214863765284";"2118294720"
"9";"2014-10-15";"-1.019355935322";"95.234091840831";"2118297600"
"10";"2014-10-16";"0.699865331766";"95.900602233646";"2118300480"
"11";"2014-10-17";"0.824829196802";"96.691618400779";"2118303360"
"12";"2014-10-20";"1.160083745172";"97.813322148790";"2118312000"
"13";"2014-10-21";"1.534492424415";"99.314260167232";"2118314880"
"14";"2014-10-22";"-1.754011494062";"97.572276628656";"2118317760"
"15";"2014-10-23";"0.893141907544";"98.443735521371";"2118320640"
"16";"2014-10-24";"0.591125616171";"99.025661659554";"2118323520"
"17";"2014-10-27";"-0.431367084467";"98.598497549979";"2118332160"
"18";"2014-10-28";"1.145354066909";"99.727799451578";"2118335040"
"19";"2014-10-29";"-1.331539909314";"98.399884001200";"2118337920"
"20";"2014-10-30";"-1.232711414437";"97.186897399324";"2118340800"
"21";"2014-10-31";"0.396682203922";"97.572420525852";"2118343680"
"22";"2014-11-03";"0.264971134295";"97.830959275279";"2118352320"
"23";"2014-11-04";"-0.555675053154";"97.287337040325";"2118355200"
"24";"2014-11-05";"1.033199170311";"98.292508999444";"2118358080"
"25";"2014-11-06";"1.236253048389";"99.507653138287";"2118360960"
"26";"2014-11-07";"1.433966210874";"100.934559261524";"2118363840"
"27";"2014-11-10";"-0.063552625779";"100.870412698795";"2118372480"
"28";"2014-11-11";"0.469414404286";"101.343912945666";"2118375360"
"29";"2014-11-12";"0.439878104474";"101.789702628931";"2118378240"
"30";"2014-11-13";"-0.236948959123";"101.548512988058";"2118381120"
"31";"2014-11-14";"1.258960892702";"102.826969053698";"2118384000"
"32";"2014-11-17";"0.427211662695";"103.266257857891";"2118392640"
"33";"2014-11-18";"1.401686754607";"104.713727316263";"2118395520"
"34";"2014-11-19";"-0.274890449319";"104.425879280744";"2118398400"
"35";"2014-11-20";"0.279160115806";"104.717394686276";"2118401280"
"36";"2014-11-21";"0.370688263707";"105.105569778438";"2118404160"
"37";"2014-11-24";"-0.322484322664";"104.766620793656";"2118412800"
"38";"2014-11-25";"1.309741171186";"106.138792359850";"2118415680"
"39";"2014-11-26";"-0.902887105997";"105.180478889173";"2118418560"
"40";"2014-11-27";"-0.114679646066";"105.059858288252";"2118421440"
"41";"2014-11-28";"-1.637120086899";"103.339902244947";"2118424320"
"42";"2014-12-01";"0.370287640277";"103.722557130434";"2118432960"
"43";"2014-12-02";"-0.173036339027";"103.543079414831";"2118435840"
"44";"2014-12-03";"1.045680749012";"104.625809463206";"2118438720"
"45";"2014-12-04";"-2.246719703789";"102.275160786747";"2118441600"
"46";"2014-12-05";"0.270765957257";"102.552087104887";"2118444480"
"47";"2014-12-08";"-1.754207648215";"100.753110549489";"2118453120"
"48";"2014-12-09";"0.770057782778";"101.528967718667";"2118456000"
"49";"2014-12-10";"-2.253442921504";"99.241070382334";"2118458880"
"50";"2014-12-11";"0.007838995928";"99.248849885800";"2118461760"
"51";"2014-12-12";"-1.453193037689";"97.806572509274";"2118464640"
"52";"2014-12-15";"-0.686878454315";"97.134760235804";"2118473280"
"53";"2014-12-16";"-0.057016729884";"97.079377171937";"2118476160"
"54";"2014-12-17";"2.471204170576";"99.478406789379";"2118479040"
