"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2019-06-02";"CTC.A.TO";"134.009995000000";"0.027135018074";"Value";"2020-06-01";"CTC.A.TO";"117.480003000000";"0.027135018074";"Value";"2021-06-01";"CTC.A.TO";"204.929993000000";"0.027135018074";"Value";"2022-06-01";"CTC.A.TO";"173.399994000000";"0.004611877611";"Core"
"2019-06-02";"EMA.TO";"52.299999000000";"0.010622477365";"Core";"2020-06-01";"EMA.TO";"54.689999000000";"0.010242917155";"Core";"2021-06-01";"EMA.TO";"55.970001000000";"0.011080414494";"Core";"2022-06-01";"EMA.TO";"62.830002000000";"0.012727988615";"Core"
"2019-06-02";"BHC.TO";"27.610001000000";"0.120729200022";"Growth";"2020-06-01";"BHC.TO";"26.030001000000";"0.021520749422";"Core";"2021-06-01";"BHC.TO";"38.709999000000";"0.016020946172";"Core";"2022-06-01";"BHC.TO";"12.110000000000";"0.374205679934";"Value"
"2019-06-02";"WCN.TO";"126.620003000000";"0.026325487714";"Growth";"2020-06-01";"WCN.TO";"128.039993000000";"0.004375079347";"Core";"2021-06-01";"WCN.TO";"145.740005000000";"0.004255323103";"Core";"2022-06-01";"WCN.TO";"161.270004000000";"0.004958761892";"Core"
"2019-06-02";"SHOP.TO";"35.584000000000";"0.093675059952";"Growth";"2020-06-01";"SHOP.TO";"103.023003000000";"0.041324819275";"Growth";"2021-06-01";"SHOP.TO";"151.072006000000";"0.048088711176";"Growth";"2022-06-01";"SHOP.TO";"45.733002000000";"0.099088854565";"Value"
"2019-06-02";"H.TO";"23.040001000000";"0.024112653274";"Core";"2020-06-01";"H.TO";"26.379999000000";"0.161387685426";"Growth";"2021-06-01";"H.TO";"30.590000000000";"0.020273645318";"Core";"2022-06-01";"H.TO";"35.240002000000";"0.022692948488";"Core"
"2019-06-02";"WEED.TO";"51.980000000000";"0.064127228421";"Growth";"2020-06-01";"WEED.TO";"22.260000000000";"0.025165549370";"Core";"2021-06-01";"WEED.TO";"29.330000000000";"0.021144589508";"Core";"2022-06-01";"WEED.TO";"5.970000000000";"0.759067132999";"Value"
"2019-06-02";"QSR.TO";"87.830002000000";"0.006325350597";"Core";"2020-06-01";"QSR.TO";"75.779999000000";"0.007392255692";"Core";"2021-06-01";"QSR.TO";"85.050003000000";"0.007291837606";"Core";"2022-06-01";"QSR.TO";"65.610001000000";"0.069069207666";"Value"
"2019-06-02";"DOL.TO";"43.209999000000";"0.012857106420";"Core";"2020-06-01";"DOL.TO";"48.110001000000";"0.011643839479";"Core";"2021-06-01";"DOL.TO";"53.180000000000";"0.011661730167";"Core";"2022-06-01";"DOL.TO";"71.989998000000";"0.011108481349";"Core"
"2019-06-02";"L.TO";"69.430000000000";"0.008001664346";"Core";"2020-06-01";"L.TO";"67.000000000000";"0.008360972074";"Core";"2021-06-01";"L.TO";"74.930000000000";"0.008276669028";"Core";"2022-06-01";"L.TO";"113.320000000000";"0.036913552776";"Growth"
"2019-06-02";"CM.TO";"51.590000000000";"0.010768667485";"Core";"2020-06-01";"CM.TO";"45.365002000000";"0.012348398639";"Core";"2021-06-01";"CM.TO";"71.889999000000";"0.008626663220";"Core";"2022-06-01";"CM.TO";"69.919998000000";"0.011437350872";"Core"
"2019-06-02";"BMO.TO";"98.379997000000";"0.005647037736";"Core";"2020-06-01";"BMO.TO";"69.089996000000";"0.008108049810";"Core";"2021-06-01";"BMO.TO";"127.980003000000";"0.004845841504";"Core";"2022-06-01";"BMO.TO";"137.559998000000";"0.030408867850";"Growth"
"2019-06-02";"SU.TO";"40.689999000000";"0.013653368622";"Core";"2020-06-01";"SU.TO";"23.850000000000";"0.023487846078";"Core";"2021-06-01";"SU.TO";"29.549999000000";"0.020987168571";"Core";"2022-06-01";"SU.TO";"51.790001000000";"0.080769332301";"Growth"
"2019-06-02";"OTEX.TO";"52.450001000000";"0.010592098093";"Core";"2020-06-01";"OTEX.TO";"57.060001000000";"0.009817474924";"Core";"2021-06-01";"OTEX.TO";"57.290001000000";"0.010825114321";"Core";"2022-06-01";"OTEX.TO";"50.990002000000";"0.088872928148";"Value"
"2019-06-02";"GIL.TO";"48.160000000000";"0.011535622001";"Core";"2020-06-01";"GIL.TO";"20.010000000000";"0.027995258819";"Core";"2021-06-01";"GIL.TO";"43.700001000000";"0.014191551398";"Core";"2022-06-01";"GIL.TO";"39.590000000000";"0.020199533976";"Core"
"2019-06-02";"TRP.TO";"65.349998000000";"0.008501232939";"Core";"2020-06-01";"TRP.TO";"60.910000000000";"0.009196932014";"Core";"2021-06-01";"TRP.TO";"62.110001000000";"0.009985039451";"Core";"2022-06-01";"TRP.TO";"73.519997000000";"0.010877306621";"Core"
"2019-06-02";"TD.TO";"73.709999000000";"0.007537044676";"Core";"2020-06-01";"TD.TO";"60.049999000000";"0.009328645101";"Core";"2021-06-01";"TD.TO";"87.660004000000";"0.007074729432";"Core";"2022-06-01";"TD.TO";"95.989998000000";"0.008331071641";"Core"
"2019-06-02";"CCO.TO";"13.880000000000";"0.040025616394";"Core";"2020-06-01";"CCO.TO";"14.500000000000";"0.038633457170";"Core";"2021-06-01";"CCO.TO";"25.520000000000";"0.284673121603";"Growth";"2022-06-01";"CCO.TO";"30.719999000000";"0.136166794817";"Growth"
"2019-06-02";"WPM.TO";"30.430000000000";"0.018256837186";"Core";"2020-06-01";"WPM.TO";"59.380001000000";"0.071697657603";"Growth";"2021-06-01";"WPM.TO";"58.310001000000";"0.124590257910";"Growth";"2022-06-01";"WPM.TO";"52.380001000000";"0.086514522671";"Value"
"2019-06-02";"SLF.TO";"52.810001000000";"0.010519892919";"Core";"2020-06-01";"SLF.TO";"47.990002000000";"0.011672954899";"Core";"2021-06-01";"SLF.TO";"65.209999000000";"0.009510363745";"Core";"2022-06-01";"SLF.TO";"62.529999000000";"0.012789054260";"Core"
"2019-06-02";"ABX.TO";"17.650000000000";"0.206026268349";"Value";"2020-06-01";"ABX.TO";"33.599998000000";"0.206026268349";"Value";"2021-06-01";"ABX.TO";"29.240000000000";"0.206026268349";"Value";"2022-06-01";"ABX.TO";"25.760000000000";"0.175917344100";"Value"
"2019-06-02";"K.TO";"4.790000000000";"0.759157335358";"Value";"2020-06-01";"K.TO";"9.190000000000";"0.759157335358";"Value";"2021-06-01";"K.TO";"9.820000000000";"0.759157335358";"Value";"2022-06-01";"K.TO";"5.600000000000";"0.809219782858";"Value"
"2019-06-02";"TRI.TO";"85.730003000000";"0.038881759206";"Growth";"2020-06-01";"TRI.TO";"92.699997000000";"0.045926721876";"Growth";"2021-06-01";"TRI.TO";"118.320000000000";"0.005241470675";"Core";"2022-06-01";"TRI.TO";"124.260002000000";"0.006435695616";"Core"
"2019-06-02";"BNS.TO";"69.209999000000";"0.052541015589";"Value";"2020-06-01";"BNS.TO";"56.180000000000";"0.052541015589";"Value";"2021-06-01";"BNS.TO";"80.879997000000";"0.052541015589";"Value";"2022-06-01";"BNS.TO";"85.480003000000";"0.048935934181";"Growth"
"2019-06-02";"RY.TO";"101.779999000000";"0.005458396159";"Core";"2020-06-01";"RY.TO";"91.250000000000";"0.006139015112";"Core";"2021-06-01";"RY.TO";"125.849998000000";"0.004927857133";"Core";"2022-06-01";"RY.TO";"132.449997000000";"0.006037746835";"Core"
"2019-06-02";"CAE.TO";"34.869999000000";"0.095593158271";"Growth";"2020-06-01";"CAE.TO";"20.809999000000";"0.026919036804";"Core";"2021-06-01";"CAE.TO";"37.240002000000";"0.016653350617";"Core";"2022-06-01";"CAE.TO";"34.020000000000";"0.122958371564";"Growth"
"2019-06-02";"T.TO";"25.110001000000";"0.022124871901";"Core";"2020-06-01";"T.TO";"23.889999000000";"0.023448520402";"Core";"2021-06-01";"T.TO";"27.430000000000";"0.022609216562";"Core";"2022-06-01";"T.TO";"31.410000000000";"0.025460030249";"Core"
"2019-06-02";"CNR.TO";"120.440002000000";"0.004612716260";"Core";"2020-06-01";"CNR.TO";"117.639999000000";"0.004761859348";"Core";"2021-06-01";"CNR.TO";"135.399994000000";"0.004580286837";"Core";"2022-06-01";"CNR.TO";"144.339996000000";"0.005540387781";"Core"
"2019-06-02";"BCE.TO";"61.080002000000";"0.009095539250";"Core";"2020-06-01";"BCE.TO";"57.110001000000";"0.009808879691";"Core";"2021-06-01";"BCE.TO";"60.410000000000";"0.010266028973";"Core";"2022-06-01";"BCE.TO";"68.599998000000";"0.011657428184";"Core"
