"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year10";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2012-09-02";"CTC.A.TO";"69.320000000000";"0.009016156953";"Core";"2013-09-03";"CTC.A.TO";"91.040001000000";"0.052864740317";"Growth";"2014-09-02";"CTC.A.TO";"112.739998000000";"0.008591824223";"Core";"2015-09-01";"CTC.A.TO";"122.320000000000";"0.008572526856";"Core";"2016-09-01";"CTC.A.TO";"135.660004000000";"0.008470040958";"Core";"2017-09-01";"CTC.A.TO";"145.490005000000";"0.007866656288";"Core";"2018-09-04";"CTC.A.TO";"161.179993000000";"0.012645583536";"Core";"2019-09-03";"CTC.A.TO";"133.929993000000";"0.015006142787";"Core";"2020-09-01";"CTC.A.TO";"136.649994000000";"0.012960455399";"Core";"2021-09-01";"CTC.A.TO";"192.639999000000";"0.013980930246";"Core";"2022-09-01";"CTC.A.TO";"156.610001000000";"0.016367725405";"Core"
"2012-09-02";"EMA.TO";"34.660000000000";"0.018032313907";"Core";"2013-09-03";"EMA.TO";"29.309999000000";"0.024147581510";"Core";"2014-09-02";"EMA.TO";"33.849998000000";"0.028615725347";"Core";"2015-09-01";"EMA.TO";"44.389999000000";"0.125985313045";"Growth";"2016-09-01";"EMA.TO";"47.860001000000";"0.024008478192";"Core";"2017-09-01";"EMA.TO";"47.799999000000";"0.023943930681";"Core";"2018-09-04";"EMA.TO";"41.310001000000";"0.049339506573";"Core";"2019-09-03";"EMA.TO";"58.230000000000";"0.034514384310";"Core";"2020-09-01";"EMA.TO";"52.860001000000";"0.033504466874";"Core";"2021-09-01";"EMA.TO";"59.560001000000";"0.045219716981";"Core";"2022-09-01";"EMA.TO";"61.459999000000";"0.041707607123";"Core"
"2012-09-02";"BHC.TO";"57.939999000000";"0.057530779960";"Growth";"2013-09-03";"BHC.TO";"104.629997000000";"0.045998338424";"Growth";"2014-09-02";"BHC.TO";"131.199997000000";"0.050204019983";"Growth";"2015-09-01";"BHC.TO";"296.200012000000";"0.018880782220";"Growth";"2016-09-01";"BHC.TO";"38.090000000000";"0.030166599903";"Core";"2017-09-01";"BHC.TO";"16.500000000000";"0.069364840158";"Core";"2018-09-04";"BHC.TO";"28.700001000000";"0.497125608496";"Growth";"2019-09-03";"BHC.TO";"28.760000000000";"0.069880827482";"Core";"2020-09-01";"BHC.TO";"21.190001000000";"0.083579333124";"Core";"2021-09-01";"BHC.TO";"36.400002000000";"0.517939661654";"Value";"2022-09-01";"BHC.TO";"8.670000000000";"0.517939661654";"Value"
"2012-09-02";"WCN.TO";"27.788162000000";"0.022491591923";"Core";"2013-09-03";"WCN.TO";"35.264797000000";"0.020070031593";"Core";"2014-09-02";"WCN.TO";"39.266182000000";"0.024668612949";"Core";"2015-09-01";"WCN.TO";"49.235027000000";"0.021297672590";"Core";"2016-09-01";"WCN.TO";"67.926666000000";"0.115028630641";"Growth";"2017-09-01";"WCN.TO";"82.250000000000";"0.217076107681";"Growth";"2018-09-04";"WCN.TO";"105.209999000000";"0.135609786110";"Growth";"2019-09-03";"WCN.TO";"120.849998000000";"0.016630307254";"Core";"2020-09-01";"WCN.TO";"130.910004000000";"0.013528730413";"Core";"2021-09-01";"WCN.TO";"164.039993000000";"0.016418474174";"Core";"2022-09-01";"WCN.TO";"183.440002000000";"0.097816431798";"Growth"
"2012-09-02";"WEED.TO";"0.500000000000";"7.272727272727";"Value";"2013-09-03";"WEED.TO";"0.050000000000";"7.272727272727";"Value";"2014-09-02";"WEED.TO";"2.400000000000";"7.272727272727";"Value";"2015-09-01";"WEED.TO";"1.600000000000";"3.495304950040";"Growth";"2016-09-01";"WEED.TO";"3.770000000000";"2.072549436064";"Growth";"2017-09-01";"WEED.TO";"8.930000000000";"1.999385202327";"Growth";"2018-09-04";"WEED.TO";"68.830002000000";"0.207286140439";"Growth";"2019-09-03";"WEED.TO";"33.230000000000";"0.656647252811";"Growth";"2020-09-01";"WEED.TO";"21.459999000000";"0.082527783551";"Core";"2021-09-01";"WEED.TO";"21.270000000000";"0.886365995303";"Value";"2022-09-01";"WEED.TO";"4.610000000000";"0.886365995303";"Value"
"2012-09-02";"DOL.TO";"9.983333000000";"0.333889827509";"Growth";"2013-09-03";"DOL.TO";"12.278333000000";"0.391975523983";"Growth";"2014-09-02";"DOL.TO";"15.608333000000";"0.062059301640";"Core";"2015-09-01";"DOL.TO";"25.423332000000";"0.219974624886";"Growth";"2016-09-01";"DOL.TO";"33.730000000000";"0.231648721434";"Growth";"2017-09-01";"DOL.TO";"40.786667000000";"0.028061127491";"Core";"2018-09-04";"DOL.TO";"48.799999000000";"0.292366921175";"Growth";"2019-09-03";"DOL.TO";"49.570000000000";"0.040544131498";"Core";"2020-09-01";"DOL.TO";"51.689999000000";"0.548205436021";"Growth";"2021-09-01";"DOL.TO";"57.529999000000";"0.046815338700";"Core";"2022-09-01";"DOL.TO";"80.349998000000";"0.223316078298";"Growth"
"2012-09-02";"L.TO";"27.331190000000";"0.022867646817";"Core";"2013-09-03";"L.TO";"36.093246000000";"0.019609363755";"Core";"2014-09-02";"L.TO";"43.810287000000";"0.022109926962";"Core";"2015-09-01";"L.TO";"55.442123000000";"0.100870739024";"Growth";"2016-09-01";"L.TO";"57.500000000000";"0.019983405048";"Core";"2017-09-01";"L.TO";"52.516075000000";"0.021793705310";"Core";"2018-09-04";"L.TO";"53.247589000000";"0.038278072381";"Core";"2019-09-03";"L.TO";"73.150002000000";"0.027474675918";"Core";"2020-09-01";"L.TO";"66.889999000000";"0.026476994752";"Core";"2021-09-01";"L.TO";"89.110001000000";"0.030224288614";"Core";"2022-09-01";"L.TO";"117.139999000000";"0.153179499725";"Growth"
"2012-09-02";"CM.TO";"38.105000000000";"0.016402046975";"Core";"2013-09-03";"CM.TO";"41.049999000000";"0.017241549504";"Core";"2014-09-02";"CM.TO";"52.384998000000";"0.018490832924";"Core";"2015-09-01";"CM.TO";"47.255001000000";"0.022190063757";"Core";"2016-09-01";"CM.TO";"52.060001000000";"0.022071566812";"Core";"2017-09-01";"CM.TO";"52.395000000000";"0.021844066468";"Core";"2018-09-04";"CM.TO";"61.180000000000";"0.033315055016";"Core";"2019-09-03";"CM.TO";"51.439999000000";"0.039070230121";"Core";"2020-09-01";"CM.TO";"52.049999000000";"0.034025863334";"Core";"2021-09-01";"CM.TO";"72.599998000000";"0.037097609680";"Core";"2022-09-01";"CM.TO";"61.380001000000";"0.041761965629";"Core"
"2012-09-02";"BMO.TO";"57.099998000000";"0.010945709665";"Core";"2013-09-03";"BMO.TO";"66.599998000000";"0.010627111279";"Core";"2014-09-02";"BMO.TO";"84.620003000000";"0.011446965391";"Core";"2015-09-01";"BMO.TO";"68.739998000000";"0.015254459056";"Core";"2016-09-01";"BMO.TO";"87.019997000000";"0.013204387841";"Core";"2017-09-01";"BMO.TO";"89.489998000000";"0.012789360690";"Core";"2018-09-04";"BMO.TO";"107.330002000000";"0.018990170762";"Core";"2019-09-03";"BMO.TO";"90.430000000000";"0.022224622342";"Core";"2020-09-01";"BMO.TO";"81.900002000000";"0.021624494618";"Core";"2021-09-01";"BMO.TO";"127.010002000000";"0.021205309394";"Core";"2022-09-01";"BMO.TO";"121.269997000000";"0.021137540657";"Core"
"2012-09-02";"SU.TO";"31.120001000000";"0.020083546912";"Core";"2013-09-03";"SU.TO";"36.169998000000";"0.019567753084";"Core";"2014-09-02";"SU.TO";"43.669998000000";"0.022180954663";"Core";"2015-09-01";"SU.TO";"36.049999000000";"0.029087143248";"Core";"2016-09-01";"SU.TO";"35.200001000000";"0.032643345388";"Core";"2017-09-01";"SU.TO";"39.509998000000";"0.028967854228";"Core";"2018-09-04";"SU.TO";"52.730000000000";"0.038653803638";"Core";"2019-09-03";"SU.TO";"38.330002000000";"0.052433407083";"Core";"2020-09-01";"SU.TO";"21.139999000000";"0.083777021583";"Core";"2021-09-01";"SU.TO";"23.280001000000";"0.809836937726";"Value";"2022-09-01";"SU.TO";"40.910000000000";"0.809836937726";"Value"
