"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2015-06-02";"CTC.A.TO";"130.279999000000";"0.004797359570";"Core";"2016-06-01";"CTC.A.TO";"142.440002000000";"0.010803685700";"Core";"2017-06-01";"CTC.A.TO";"154.690002000000";"0.010531650675";"Core";"2018-06-01";"CTC.A.TO";"164.419998000000";"0.011218245164";"Core";"2019-06-03";"CTC.A.TO";"134.009995000000";"0.013876692805";"Core";"2020-06-01";"CTC.A.TO";"117.480003000000";"0.015136631473";"Core";"2021-06-01";"CTC.A.TO";"204.929993000000";"0.077877373681";"Growth";"2022-06-01";"CTC.A.TO";"173.399994000000";"0.014004072260";"Core"
"2015-06-02";"EMA.TO";"41.980000000000";"0.014888041925";"Core";"2016-06-01";"EMA.TO";"46.139999000000";"0.194555326587";"Growth";"2017-06-01";"EMA.TO";"48.590000000000";"0.033528319901";"Core";"2018-06-01";"EMA.TO";"40.250000000000";"0.329948514330";"Value";"2019-06-03";"EMA.TO";"52.299999000000";"0.329948514330";"Value";"2020-06-01";"EMA.TO";"54.689999000000";"0.329948514330";"Value";"2021-06-01";"EMA.TO";"55.970001000000";"0.311064226448";"Value";"2022-06-01";"EMA.TO";"62.830002000000";"0.311064226448";"Value"
"2015-06-02";"BHC.TO";"295.380005000000";"0.011284898358";"Growth";"2016-06-01";"BHC.TO";"38.910000000000";"0.039549653372";"Core";"2017-06-01";"BHC.TO";"17.030001000000";"0.095663004600";"Core";"2018-06-01";"BHC.TO";"28.540001000000";"0.465326812769";"Value";"2019-06-03";"BHC.TO";"27.610001000000";"0.465326812769";"Value";"2020-06-01";"BHC.TO";"26.030001000000";"0.465326812769";"Value";"2021-06-01";"BHC.TO";"38.709999000000";"0.070676798415";"Core";"2022-06-01";"BHC.TO";"12.110000000000";"0.200520730464";"Core"
"2015-06-02";"WCN.TO";"46.368984000000";"0.013478837492";"Core";"2016-06-01";"WCN.TO";"58.700001000000";"0.152926446699";"Growth";"2017-06-01";"WCN.TO";"87.546669000000";"0.212672340705";"Growth";"2018-06-01";"WCN.TO";"100.910004000000";"0.109672209356";"Growth";"2019-06-03";"WCN.TO";"126.620003000000";"0.111618051803";"Growth";"2020-06-01";"WCN.TO";"128.039993000000";"0.013888250609";"Core";"2021-06-01";"WCN.TO";"145.740005000000";"0.018772462619";"Core";"2022-06-01";"WCN.TO";"161.270004000000";"0.015057394343";"Core"
"2015-06-02";"SHOP.TO";"3.313000000000";"0.013478837492";"Core";"2016-06-01";"SHOP.TO";"4.057000000000";"0.379314028275";"Core";"2017-06-01";"SHOP.TO";"12.612000000000";"1.476272995333";"Growth";"2018-06-01";"SHOP.TO";"19.541000000000";"0.566348860591";"Growth";"2019-06-03";"SHOP.TO";"35.584000000000";"0.397175080209";"Growth";"2020-06-01";"SHOP.TO";"103.023003000000";"0.241650121102";"Growth";"2021-06-01";"SHOP.TO";"151.072006000000";"0.105641078488";"Growth";"2022-06-01";"SHOP.TO";"45.733002000000";"0.053097455661";"Core"
"2015-06-02";"WEED.TO";"1.850000000000";"1.801801801802";"Growth";"2016-06-01";"WEED.TO";"2.600000000000";"0.591875774120";"Core";"2017-06-01";"WEED.TO";"7.570000000000";"2.459544916398";"Growth";"2018-06-01";"WEED.TO";"37.700001000000";"0.293554981200";"Growth";"2019-06-03";"WEED.TO";"51.980000000000";"0.271894537402";"Growth";"2020-06-01";"WEED.TO";"22.260000000000";"0.079885512615";"Core";"2021-06-01";"WEED.TO";"29.330000000000";"0.593599218048";"Value";"2022-06-01";"WEED.TO";"5.970000000000";"0.593599218048";"Value"
"2015-06-02";"QSR.TO";"48.110001000000";"1.801801801802";"Growth";"2016-06-01";"QSR.TO";"53.930000000000";"0.028534711899";"Core";"2017-06-01";"QSR.TO";"82.900002000000";"0.019651882083";"Core";"2018-06-01";"QSR.TO";"76.709999000000";"0.024045155410";"Core";"2019-06-03";"QSR.TO";"87.830002000000";"0.021172896403";"Core";"2020-06-01";"QSR.TO";"75.779999000000";"0.023465974324";"Core";"2021-06-01";"QSR.TO";"85.050003000000";"0.204706225176";"Value";"2022-06-01";"QSR.TO";"65.610001000000";"0.204706225176";"Value"
"2015-06-02";"DOL.TO";"23.786667000000";"0.140134527184";"Growth";"2016-06-01";"DOL.TO";"30.370001000000";"0.295580582106";"Growth";"2017-06-01";"DOL.TO";"42.773335000000";"0.038087772768";"Core";"2018-06-01";"DOL.TO";"49.933334000000";"0.221635973372";"Growth";"2019-06-03";"DOL.TO";"43.209999000000";"0.043036694665";"Core";"2020-06-01";"DOL.TO";"48.110001000000";"0.036962200662";"Core";"2021-06-01";"DOL.TO";"53.180000000000";"0.051446009703";"Core";"2022-06-01";"DOL.TO";"71.989998000000";"0.033731158680";"Core"
"2015-06-02";"L.TO";"50.699356000000";"0.012327572760";"Core";"2016-06-01";"L.TO";"57.130226000000";"0.026936301857";"Core";"2017-06-01";"L.TO";"61.889069000000";"0.026323567155";"Core";"2018-06-01";"L.TO";"53.954983000000";"0.034185977734";"Core";"2019-06-03";"L.TO";"69.430000000000";"0.026784034761";"Core";"2020-06-01";"L.TO";"67.000000000000";"0.026541067325";"Core";"2021-06-01";"L.TO";"74.930000000000";"0.036512729160";"Core";"2022-06-01";"L.TO";"113.320000000000";"0.158572756264";"Growth"
"2015-06-02";"CM.TO";"47.470001000000";"0.013166209961";"Core";"2016-06-01";"CM.TO";"50.965000000000";"0.030194780981";"Core";"2017-06-01";"CM.TO";"52.805000000000";"0.030852022801";"Core";"2018-06-01";"CM.TO";"56.575001000000";"0.032602807156";"Core";"2019-06-03";"CM.TO";"51.590000000000";"0.036046046394";"Core";"2020-06-01";"CM.TO";"45.365002000000";"0.039198753056";"Core";"2021-06-01";"CM.TO";"71.889999000000";"0.038056737155";"Core";"2022-06-01";"CM.TO";"69.919998000000";"0.034729778538";"Core"
