"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2017-02-02";"CTC.A.TO";"140.070007000000";"0.004326840692";"Core";"2018-02-01";"CTC.A.TO";"169.240005000000";"0.003850949293";"Core";"2019-02-01";"CTC.A.TO";"149.539993000000";"0.004575864340";"Core";"2020-02-03";"CTC.A.TO";"141.660004000000";"0.038865571500";"Value";"2021-02-01";"CTC.A.TO";"171.479996000000";"0.038865571500";"Value";"2022-02-01";"CTC.A.TO";"185.389999000000";"0.038865571500";"Value"
"2017-02-02";"EMA.TO";"45.200001000000";"0.013408420191";"Core";"2018-02-01";"EMA.TO";"44.970001000000";"0.014492654282";"Core";"2019-02-01";"EMA.TO";"45.750000000000";"0.014956824512";"Core";"2020-02-03";"EMA.TO";"59.270000000000";"0.014191802850";"Core";"2021-02-01";"EMA.TO";"52.849998000000";"0.016536581137";"Core";"2022-02-01";"EMA.TO";"59.430000000000";"0.013537030444";"Core"
"2017-02-02";"BHC.TO";"18.549999000000";"0.196030395277";"Value";"2018-02-01";"BHC.TO";"22.809999000000";"0.196030395277";"Value";"2019-02-01";"BHC.TO";"32.240002000000";"0.196030395277";"Value";"2020-02-03";"BHC.TO";"37.130001000000";"0.135924826117";"Growth";"2021-02-01";"BHC.TO";"33.270000000000";"0.026268658853";"Core";"2022-02-01";"BHC.TO";"31.770000000000";"0.025322811435";"Core"
"2017-02-02";"WCN.TO";"69.779999000000";"0.047769180010";"Growth";"2018-02-01";"WCN.TO";"87.889999000000";"0.049885049171";"Growth";"2019-02-01";"WCN.TO";"110.309998000000";"0.062031976595";"Growth";"2020-02-03";"WCN.TO";"130.960007000000";"0.006422939142";"Core";"2021-02-01";"WCN.TO";"126.639999000000";"0.006901123554";"Core";"2022-02-01";"WCN.TO";"158.339996000000";"0.005080874950";"Core"
"2017-02-02";"SHOP.TO";"6.822000000000";"0.047769180010";"Growth";"2018-02-01";"SHOP.TO";"15.490000000000";"0.283046928452";"Growth";"2019-02-01";"SHOP.TO";"22.325001000000";"0.306506020497";"Growth";"2020-02-03";"SHOP.TO";"62.376999000000";"0.080909453974";"Growth";"2021-02-01";"SHOP.TO";"147.244995000000";"0.039929069929";"Growth";"2022-02-01";"SHOP.TO";"124.762001000000";"0.006448323310";"Core"
"2017-02-02";"H.TO";"23.900000000000";"0.047769180010";"Growth";"2018-02-01";"H.TO";"21.940001000000";"0.029705316675";"Core";"2019-02-01";"H.TO";"20.530001000000";"0.033330476770";"Core";"2020-02-03";"H.TO";"27.320000000000";"0.030788731879";"Core";"2021-02-01";"H.TO";"29.840000000000";"0.197029346582";"Growth";"2022-02-01";"H.TO";"32.730000000000";"0.024580070862";"Core"
"2017-02-02";"WEED.TO";"10.160000000000";"0.328083989501";"Growth";"2018-02-01";"WEED.TO";"27.549999000000";"0.159143269723";"Growth";"2019-02-01";"WEED.TO";"63.900002000000";"0.107085242565";"Growth";"2020-02-03";"WEED.TO";"29.370001000000";"0.028639704675";"Core";"2021-02-01";"WEED.TO";"51.410000000000";"0.016999772029";"Core";"2022-02-01";"WEED.TO";"10.800000000000";"0.074491270305";"Core"
"2017-02-02";"QSR.TO";"64.279999000000";"0.009428447659";"Core";"2018-02-01";"QSR.TO";"73.849998000000";"0.059368951123";"Growth";"2019-02-01";"QSR.TO";"81.919998000000";"0.008352963112";"Core";"2020-02-03";"QSR.TO";"80.739998000000";"0.010417985828";"Core";"2021-02-01";"QSR.TO";"75.949997000000";"0.011507021916";"Core";"2022-02-01";"QSR.TO";"71.650002000000";"0.011228272112";"Core"
"2017-02-02";"DOL.TO";"32.653332000000";"0.102082486814";"Growth";"2018-02-01";"DOL.TO";"55.900002000000";"0.078432858048";"Growth";"2019-02-01";"DOL.TO";"34.799999000000";"0.019663067272";"Core";"2020-02-03";"DOL.TO";"44.730000000000";"0.123087346617";"Value";"2021-02-01";"DOL.TO";"50.759998000000";"0.123087346617";"Value";"2022-02-01";"DOL.TO";"65.809998000000";"0.123087346617";"Value"
"2017-02-02";"L.TO";"54.180065000000";"0.011186044278";"Core";"2018-02-01";"L.TO";"52.636658000000";"0.012381764009";"Core";"2019-02-01";"L.TO";"63.959999000000";"0.010698479239";"Core";"2020-02-03";"L.TO";"69.190002000000";"0.012157076610";"Core";"2021-02-01";"L.TO";"63.020000000000";"0.013867951127";"Core";"2022-02-01";"L.TO";"97.599998000000";"0.008242886637";"Core"
"2017-02-02";"CM.TO";"55.805000000000";"0.010860328036";"Core";"2018-02-01";"CM.TO";"60.520000000000";"0.010768914038";"Core";"2019-02-01";"CM.TO";"55.599998000000";"0.012307099749";"Core";"2020-02-03";"CM.TO";"53.895000000000";"0.015607164949";"Core";"2021-02-01";"CM.TO";"54.610001000000";"0.016003630544";"Core";"2022-02-01";"CM.TO";"80.750000000000";"0.139480867742";"Growth"
"2017-02-02";"BMO.TO";"98.220001000000";"0.006170439828";"Core";"2018-02-01";"BMO.TO";"101.199997000000";"0.006440066175";"Core";"2019-02-01";"BMO.TO";"95.940002000000";"0.007132319232";"Core";"2020-02-03";"BMO.TO";"100.529999000000";"0.008367135813";"Core";"2021-02-01";"BMO.TO";"95.750000000000";"0.009127501619";"Core";"2022-02-01";"BMO.TO";"145.580002000000";"0.077366945428";"Growth"
"2017-02-02";"SU.TO";"40.520000000000";"0.014957073200";"Core";"2018-02-01";"SU.TO";"44.619999000000";"0.014606335548";"Core";"2019-02-01";"SU.TO";"42.369999000000";"0.016149982005";"Core";"2020-02-03";"SU.TO";"40.029999000000";"0.137539274337";"Value";"2021-02-01";"SU.TO";"21.559999000000";"0.137539274337";"Value";"2022-02-01";"SU.TO";"37.930000000000";"0.137539274337";"Value"
