"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year10";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2012-12-02";"CTC.A.TO";"65.250000000000";"0.009578544061";"Core";"2013-12-02";"CTC.A.TO";"99.790001000000";"0.007813367147";"Core";"2014-12-01";"CTC.A.TO";"128.500000000000";"0.047199599930";"Growth";"2015-12-01";"CTC.A.TO";"125.839996000000";"0.008566116305";"Core";"2016-12-01";"CTC.A.TO";"140.089996000000";"0.009242060187";"Core";"2017-12-01";"CTC.A.TO";"161.720001000000";"0.009159361119";"Core";"2018-12-03";"CTC.A.TO";"150.029999000000";"0.011596898140";"Core";"2019-12-02";"CTC.A.TO";"154.000000000000";"0.011797716201";"Core";"2020-12-01";"CTC.A.TO";"164.750000000000";"0.009961360952";"Core";"2021-12-01";"CTC.A.TO";"170.360001000000";"0.013838118139";"Core";"2022-12-01";"CTC.A.TO";"154.119995000000";"0.017881474995";"Core"
"2012-12-02";"EMA.TO";"34.040001000000";"0.018360751517";"Core";"2013-12-02";"EMA.TO";"29.290001000000";"0.026619866467";"Core";"2014-12-01";"EMA.TO";"38.880001000000";"0.025999436021";"Core";"2015-12-01";"EMA.TO";"42.790001000000";"0.025191867640";"Core";"2016-12-01";"EMA.TO";"44.580002000000";"0.029042622624";"Core";"2017-12-01";"EMA.TO";"48.799999000000";"0.030353522945";"Core";"2018-12-03";"EMA.TO";"44.669998000000";"0.038949690938";"Core";"2019-12-02";"EMA.TO";"54.689999000000";"0.033220850761";"Core";"2020-12-01";"EMA.TO";"53.660000000000";"0.030583939935";"Core";"2021-12-01";"EMA.TO";"58.570000000000";"0.040250329863";"Core";"2022-12-01";"EMA.TO";"52.709999000000";"0.052284061640";"Core"
"2012-12-02";"BHC.TO";"55.110001000000";"0.060485089328";"Growth";"2013-12-02";"BHC.TO";"116.839996000000";"0.040039161697";"Growth";"2014-12-01";"BHC.TO";"165.229996000000";"0.036707309435";"Growth";"2015-12-01";"BHC.TO";"131.889999000000";"0.047553018134";"Value";"2016-12-01";"BHC.TO";"20.370001000000";"0.047553018134";"Value";"2017-12-01";"BHC.TO";"21.920000000000";"0.047553018134";"Value";"2018-12-03";"BHC.TO";"33.380001000000";"0.364864528133";"Growth";"2019-12-02";"BHC.TO";"37.939999000000";"0.442958544306";"Growth";"2020-12-01";"BHC.TO";"24.080000000000";"0.068153414324";"Core";"2021-12-01";"BHC.TO";"29.490000000000";"0.079941058667";"Core";"2022-12-01";"BHC.TO";"10.340000000000";"0.266527353654";"Core"
"2012-12-02";"WCN.TO";"28.729664000000";"0.021754518257";"Core";"2013-12-02";"WCN.TO";"38.006229000000";"0.020514950731";"Core";"2014-12-01";"WCN.TO";"47.850468000000";"0.126752126877";"Growth";"2015-12-01";"WCN.TO";"43.309101000000";"0.024889919592";"Core";"2016-12-01";"WCN.TO";"67.480003000000";"0.172680513544";"Growth";"2017-12-01";"WCN.TO";"87.500000000000";"0.214428844935";"Growth";"2018-12-03";"WCN.TO";"103.239998000000";"0.117969571386";"Growth";"2019-12-02";"WCN.TO";"119.160004000000";"0.015247131873";"Core";"2020-12-01";"WCN.TO";"133.490005000000";"0.012294060645";"Core";"2021-12-01";"WCN.TO";"169.839996000000";"0.013880486785";"Core";"2022-12-01";"WCN.TO";"193.429993000000";"0.088075422955";"Growth"
"2012-12-02";"WEED.TO";"0.350000000000";"10.389610389610";"Value";"2013-12-02";"WEED.TO";"0.050000000000";"10.389610389610";"Value";"2014-12-01";"WEED.TO";"2.450000000000";"10.389610389610";"Value";"2015-12-01";"WEED.TO";"1.810000000000";"3.176309514544";"Growth";"2016-12-01";"WEED.TO";"11.350000000000";"1.026650358768";"Growth";"2017-12-01";"WEED.TO";"18.000000000000";"1.042362440656";"Growth";"2018-12-03";"WEED.TO";"44.070000000000";"0.276359843748";"Growth";"2019-12-02";"WEED.TO";"24.100000000000";"0.075387896055";"Core";"2020-12-01";"WEED.TO";"34.520000000000";"0.047541547419";"Core";"2021-12-01";"WEED.TO";"12.740000000000";"1.295308692351";"Value";"2022-12-01";"WEED.TO";"5.280000000000";"1.295308692351";"Value"
"2012-12-02";"DOL.TO";"10.453333000000";"0.318877561189";"Growth";"2013-12-02";"DOL.TO";"14.630000000000";"0.319765925669";"Growth";"2014-12-01";"DOL.TO";"17.786667000000";"0.340994104801";"Growth";"2015-12-01";"DOL.TO";"29.940001000000";"0.192021377064";"Growth";"2016-12-01";"DOL.TO";"34.150002000000";"0.341214667338";"Growth";"2017-12-01";"DOL.TO";"51.433334000000";"0.364793072364";"Growth";"2018-12-03";"DOL.TO";"35.240002000000";"0.049372375639";"Core";"2019-12-02";"DOL.TO";"48.950001000000";"0.037116409761";"Core";"2020-12-01";"DOL.TO";"52.779999000000";"0.497501856162";"Growth";"2021-12-01";"DOL.TO";"54.310001000000";"0.043407508317";"Core";"2022-12-01";"DOL.TO";"82.849998000000";"0.205629799117";"Growth"
"2012-12-02";"L.TO";"26.929260000000";"0.023208955612";"Core";"2013-12-02";"L.TO";"35.225079000000";"0.022134681811";"Core";"2014-12-01";"L.TO";"49.831188000000";"0.020285651197";"Core";"2015-12-01";"L.TO";"54.180065000000";"0.106111357034";"Growth";"2016-12-01";"L.TO";"55.683281000000";"0.023251506582";"Core";"2017-12-01";"L.TO";"54.686497000000";"0.027086245611";"Core";"2018-12-03";"L.TO";"61.459999000000";"0.028309187188";"Core";"2019-12-02";"L.TO";"71.839996000000";"0.025290205959";"Core";"2020-12-01";"L.TO";"63.599998000000";"0.025803997933";"Core";"2021-12-01";"L.TO";"95.580002000000";"0.024664801954";"Core";"2022-12-01";"L.TO";"121.529999000000";"0.140182906161";"Growth"
"2012-12-02";"CM.TO";"40.020000000000";"0.015617191404";"Core";"2013-12-02";"CM.TO";"45.689999000000";"0.017064914259";"Core";"2014-12-01";"CM.TO";"53.049999000000";"0.019054818427";"Core";"2015-12-01";"CM.TO";"50.610001000000";"0.021299348354";"Core";"2016-12-01";"CM.TO";"54.169998000000";"0.023901056350";"Core";"2017-12-01";"CM.TO";"60.599998000000";"0.024443101291";"Core";"2018-12-03";"CM.TO";"55.415001000000";"0.031397321752";"Core";"2019-12-02";"CM.TO";"57.580002000000";"0.031553460087";"Core";"2020-12-01";"CM.TO";"55.169998000000";"0.029746860185";"Core";"2021-12-01";"CM.TO";"70.629997000000";"0.033377628773";"Core";"2022-12-01";"CM.TO";"59.810001000000";"0.046077458464";"Core"
"2012-12-02";"BMO.TO";"59.290001000000";"0.010541406468";"Core";"2013-12-02";"BMO.TO";"73.529999000000";"0.010603779764";"Core";"2014-12-01";"BMO.TO";"83.290001000000";"0.012136608073";"Core";"2015-12-01";"BMO.TO";"78.220001000000";"0.013781130500";"Core";"2016-12-01";"BMO.TO";"88.660004000000";"0.014603204560";"Core";"2017-12-01";"BMO.TO";"99.480003000000";"0.014889946167";"Core";"2018-12-03";"BMO.TO";"99.000000000000";"0.017574571882";"Core";"2019-12-02";"BMO.TO";"100.709999000000";"0.018040396316";"Core";"2020-12-01";"BMO.TO";"96.519997000000";"0.017003048777";"Core";"2021-12-01";"BMO.TO";"132.710007000000";"0.017764009462";"Core";"2022-12-01";"BMO.TO";"133.000000000000";"0.020720998773";"Core"
"2012-12-02";"SU.TO";"32.320000000000";"0.112511251125";"Value";"2013-12-02";"SU.TO";"36.930000000000";"0.112511251125";"Value";"2014-12-01";"SU.TO";"36.480000000000";"0.112511251125";"Value";"2015-12-01";"SU.TO";"37.790001000000";"0.028525006959";"Core";"2016-12-01";"SU.TO";"42.970001000000";"0.030130792286";"Core";"2017-12-01";"SU.TO";"44.549999000000";"0.033249201405";"Core";"2018-12-03";"SU.TO";"42.930000000000";"0.040528362830";"Core";"2019-12-02";"SU.TO";"41.369999000000";"0.043917049525";"Core";"2020-12-01";"SU.TO";"20.639999000000";"0.079512320564";"Core";"2021-12-01";"SU.TO";"30.540001000000";"0.540348140151";"Value";"2022-12-01";"SU.TO";"43.169998000000";"0.540348140151";"Value"
"2012-12-02";"OTEX.TO";"14.125000000000";"0.044247787611";"Core";"2013-12-02";"OTEX.TO";"23.142500000000";"0.033691084171";"Core";"2014-12-01";"OTEX.TO";"33.529999000000";"0.180887228510";"Growth";"2015-12-01";"OTEX.TO";"32.919998000000";"0.032744839216";"Core";"2016-12-01";"OTEX.TO";"41.535000000000";"0.031171787039";"Core";"2017-12-01";"OTEX.TO";"41.160000000000";"0.035987655232";"Core";"2018-12-03";"OTEX.TO";"45.730000000000";"0.038046853625";"Core";"2019-12-02";"OTEX.TO";"57.470001000000";"0.031613855286";"Core";"2020-12-01";"OTEX.TO";"57.419998000000";"0.028581230827";"Core";"2021-12-01";"OTEX.TO";"59.610001000000";"0.039548092275";"Core";"2022-12-01";"OTEX.TO";"39.439999000000";"0.069875580798";"Core"
