"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2020-02-02";"CTC.A.TO";"141.660004000000";"0.025669656457";"Value";"2021-02-01";"CTC.A.TO";"171.479996000000";"0.025669656457";"Value";"2022-02-01";"CTC.A.TO";"185.389999000000";"0.025669656457";"Value"
"2020-02-02";"EMA.TO";"59.270000000000";"0.009373301089";"Core";"2021-02-01";"EMA.TO";"52.849998000000";"0.010921963588";"Core";"2022-02-01";"EMA.TO";"59.430000000000";"0.008940841664";"Core"
"2020-02-02";"BHC.TO";"37.130001000000";"0.089774663172";"Growth";"2021-02-01";"BHC.TO";"33.270000000000";"0.017349737114";"Core";"2022-02-01";"BHC.TO";"31.770000000000";"0.016725030534";"Core"
"2020-02-02";"WCN.TO";"130.960007000000";"0.004242177198";"Core";"2021-02-01";"WCN.TO";"126.639999000000";"0.004558005041";"Core";"2022-02-01";"WCN.TO";"158.339996000000";"0.003355780179";"Core"
"2020-02-02";"SHOP.TO";"62.376999000000";"0.053438501159";"Growth";"2021-02-01";"SHOP.TO";"147.244995000000";"0.026372068341";"Growth";"2022-02-01";"SHOP.TO";"124.762001000000";"0.004258942753";"Core"
"2020-02-02";"H.TO";"27.320000000000";"0.020335122824";"Core";"2021-02-01";"H.TO";"29.840000000000";"0.130132542593";"Growth";"2022-02-01";"H.TO";"32.730000000000";"0.016234470518";"Core"
"2020-02-02";"WEED.TO";"29.370001000000";"0.018915748609";"Core";"2021-02-01";"WEED.TO";"51.410000000000";"0.011227888617";"Core";"2022-02-01";"WEED.TO";"10.800000000000";"0.049199464821";"Core"
"2020-02-02";"QSR.TO";"80.739998000000";"0.006880797242";"Core";"2021-02-01";"QSR.TO";"75.949997000000";"0.007600076058";"Core";"2022-02-01";"QSR.TO";"71.650002000000";"0.007415969368";"Core"
"2020-02-02";"DOL.TO";"44.730000000000";"0.081295855944";"Value";"2021-02-01";"DOL.TO";"50.759998000000";"0.081295855944";"Value";"2022-02-01";"DOL.TO";"65.809998000000";"0.081295855944";"Value"
"2020-02-02";"L.TO";"69.190002000000";"0.008029419562";"Core";"2021-02-01";"L.TO";"63.020000000000";"0.009159405804";"Core";"2022-02-01";"L.TO";"97.599998000000";"0.005444203186";"Core"
"2020-02-02";"CM.TO";"53.895000000000";"0.010308109390";"Core";"2021-02-01";"CM.TO";"54.610001000000";"0.010569964168";"Core";"2022-02-01";"CM.TO";"80.750000000000";"0.092123332272";"Growth"
"2020-02-02";"BMO.TO";"100.529999000000";"0.005526266399";"Core";"2021-02-01";"BMO.TO";"95.750000000000";"0.006028467403";"Core";"2022-02-01";"BMO.TO";"145.580002000000";"0.051098770290";"Growth"
"2020-02-02";"SU.TO";"40.029999000000";"0.090840962458";"Value";"2021-02-01";"SU.TO";"21.559999000000";"0.090840962458";"Value";"2022-02-01";"SU.TO";"37.930000000000";"0.090840962458";"Value"
"2020-02-02";"OTEX.TO";"60.630001000000";"0.009163047112";"Core";"2021-02-01";"OTEX.TO";"59.029999000000";"0.009778515392";"Core";"2022-02-01";"OTEX.TO";"60.810001000000";"0.008737941314";"Core"
"2020-02-02";"GIL.TO";"37.470001000000";"0.014826675760";"Core";"2021-02-01";"GIL.TO";"32.759998000000";"0.017619834830";"Core";"2022-02-01";"GIL.TO";"51.299999000000";"0.145008951774";"Growth"
"2020-02-02";"TRP.TO";"72.389999000000";"0.007674479393";"Core";"2021-02-01";"TRP.TO";"55.430000000000";"0.010413598300";"Core";"2022-02-01";"TRP.TO";"64.410004000000";"0.008249560427";"Core"
"2020-02-02";"TD.TO";"73.110001000000";"0.007598899575";"Core";"2021-02-01";"TD.TO";"72.750000000000";"0.007934374623";"Core";"2022-02-01";"TD.TO";"103.500000000000";"0.071874000782";"Growth"
"2020-02-02";"CCO.TO";"11.040000000000";"0.329380764163";"Value";"2021-02-01";"CCO.TO";"18.830000000000";"0.329380764163";"Value";"2022-02-01";"CCO.TO";"25.690001000000";"0.329380764163";"Value"
"2020-02-02";"WPM.TO";"38.450001000000";"0.014448778702";"Core";"2021-02-01";"WPM.TO";"55.669998000000";"0.069753102398";"Growth";"2022-02-01";"WPM.TO";"51.509998000000";"0.010315555051";"Core"
"2020-02-02";"SLF.TO";"62.570000000000";"0.008878944471";"Core";"2021-02-01";"SLF.TO";"60.049999000000";"0.009612419041";"Core";"2022-02-01";"SLF.TO";"72.699997000000";"0.007308861651";"Core"
"2020-02-02";"ABX.TO";"24.320000000000";"0.022843567251";"Core";"2021-02-01";"ABX.TO";"29.000000000000";"0.133901898999";"Growth";"2022-02-01";"ABX.TO";"24.230000000000";"0.021929600498";"Core"
"2020-02-02";"K.TO";"6.670000000000";"0.083291687490";"Core";"2021-02-01";"K.TO";"9.250000000000";"0.419800548215";"Growth";"2022-02-01";"K.TO";"6.950000000000";"0.076453844614";"Core"
"2020-02-02";"TRI.TO";"107.300003000000";"0.031065547438";"Growth";"2021-02-01";"TRI.TO";"107.419998000000";"0.005373540910";"Core";"2022-02-01";"TRI.TO";"136.360001000000";"0.003896701497";"Core"
"2020-02-02";"BNS.TO";"72.279999000000";"0.007686158872";"Core";"2021-02-01";"BNS.TO";"68.669998000000";"0.008405792495";"Core";"2022-02-01";"BNS.TO";"92.239998000000";"0.005760561921";"Core"
"2020-02-02";"RY.TO";"104.760002000000";"0.005303126622";"Core";"2021-02-01";"RY.TO";"104.519997000000";"0.005522634619";"Core";"2022-02-01";"RY.TO";"146.139999000000";"0.003635925987";"Core"
"2020-02-02";"CAE.TO";"39.689999000000";"0.083984213084";"Growth";"2021-02-01";"CAE.TO";"29.920000000000";"0.019292304605";"Core";"2022-02-01";"CAE.TO";"32.759998000000";"0.016219604777";"Core"
"2020-02-02";"T.TO";"26.575001000000";"0.020905194154";"Core";"2021-02-01";"T.TO";"26.540001000000";"0.021749274003";"Core";"2022-02-01";"T.TO";"29.930000000000";"0.017753231543";"Core"
"2020-02-02";"CNR.TO";"123.459999000000";"0.004499883039";"Core";"2021-02-01";"CNR.TO";"131.630005000000";"0.004385214099";"Core";"2022-02-01";"CNR.TO";"155.699997000000";"0.003412679707";"Core"
"2020-02-02";"BCE.TO";"62.330002000000";"0.008913132324";"Core";"2021-02-01";"BCE.TO";"54.509998000000";"0.010589355622";"Core";"2022-02-01";"BCE.TO";"66.220001000000";"0.008024074480";"Core"
"2020-02-02";"SAP.TO";"40.630001000000";"0.013673530443";"Core";"2021-02-01";"SAP.TO";"34.060001000000";"0.016947320518";"Core";"2022-02-01";"SAP.TO";"28.459999000000";"0.018670212183";"Core"
"2020-02-02";"FNV.TO";"150.240005000000";"0.022186722726";"Growth";"2021-02-01";"FNV.TO";"157.720001000000";"0.024620562049";"Growth";"2022-02-01";"FNV.TO";"168.110001000000";"0.003160753179";"Core"
"2020-02-02";"SNC.TO";"30.290001000000";"0.120051618234";"Value";"2021-02-01";"SNC.TO";"22.120001000000";"0.120051618234";"Value";"2022-02-01";"SNC.TO";"28.860001000000";"0.120051618234";"Value"
"2020-02-02";"FM.TO";"10.600000000000";"0.343053173242";"Value";"2021-02-01";"FM.TO";"22.150000000000";"0.343053173242";"Value";"2022-02-01";"FM.TO";"32.730000000000";"0.343053173242";"Value"
"2020-02-02";"MFC.TO";"25.820000000000";"0.021516481625";"Core";"2021-02-01";"MFC.TO";"23.430000000000";"0.024636182407";"Core";"2022-02-01";"MFC.TO";"26.629999000000";"0.019953219678";"Core"
"2020-02-02";"CSU.TO";"1418.890015000000";"0.002349254204";"Growth";"2021-02-01";"CSU.TO";"1630.010010000000";"0.002382289095";"Growth";"2022-02-01";"CSU.TO";"2189.709961000000";"0.000242659635";"Core"
"2020-02-02";"FSV.TO";"132.500000000000";"0.004192872117";"Core";"2021-02-01";"FSV.TO";"179.070007000000";"0.021685122685";"Growth";"2022-02-01";"FSV.TO";"201.679993000000";"0.002634640215";"Core"
"2020-02-02";"WN.TO";"106.680000000000";"0.005207682373";"Core";"2021-02-01";"WN.TO";"94.559998000000";"0.006104333397";"Core";"2022-02-01";"WN.TO";"138.449997000000";"0.003837878162";"Core"
"2020-02-02";"IFC.TO";"144.449997000000";"0.023076036016";"Growth";"2021-02-01";"IFC.TO";"142.080002000000";"0.004062681205";"Core";"2022-02-01";"IFC.TO";"172.520004000000";"0.003079957151";"Core"
"2020-02-02";"FTS.TO";"58.080002000000";"0.009565350145";"Core";"2021-02-01";"FTS.TO";"51.900002000000";"0.011121883074";"Core";"2022-02-01";"FTS.TO";"59.570000000000";"0.008919829110";"Core"
"2020-02-02";"ATD.TO";"44.529999000000";"0.074855904069";"Growth";"2021-02-01";"ATD.TO";"39.689999000000";"0.014543355211";"Core";"2022-02-01";"ATD.TO";"53.119999000000";"0.010002903428";"Core"
"2020-02-02";"MG.TO";"67.419998000000";"0.053935979594";"Value";"2021-02-01";"MG.TO";"92.320000000000";"0.053935979594";"Value";"2022-02-01";"MG.TO";"103.709999000000";"0.053935979594";"Value"
"2020-02-02";"IMO.TO";"30.670000000000";"0.118564187687";"Value";"2021-02-01";"IMO.TO";"25.209999000000";"0.118564187687";"Value";"2022-02-01";"IMO.TO";"54.799999000000";"0.118564187687";"Value"
"2020-02-02";"PPL.TO";"50.889999000000";"0.010916792424";"Core";"2021-02-01";"PPL.TO";"33.849998000000";"0.017052460499";"Core";"2022-02-01";"PPL.TO";"40.820000000000";"0.013017006861";"Core"
"2020-02-02";"AEM.TO";"81.000000000000";"0.006858710562";"Core";"2021-02-01";"AEM.TO";"91.010002000000";"0.042667344090";"Growth";"2022-02-01";"AEM.TO";"60.740002000000";"0.008748011238";"Core"
"2020-02-02";"ENB.TO";"54.590000000000";"0.010176874071";"Core";"2021-02-01";"ENB.TO";"43.520000000000";"0.013263459416";"Core";"2022-02-01";"ENB.TO";"53.990002000000";"0.009841715140";"Core"
"2020-02-02";"CVE.TO";"11.470000000000";"0.317032575097";"Value";"2021-02-01";"CVE.TO";"8.000000000000";"0.317032575097";"Value";"2022-02-01";"CVE.TO";"19.209999000000";"0.317032575097";"Value"
"2020-02-02";"CNQ.TO";"36.630753000000";"0.099270785844";"Value";"2021-02-01";"CNQ.TO";"28.932419000000";"0.099270785844";"Value";"2022-02-01";"CNQ.TO";"65.181198000000";"0.099270785844";"Value"
"2020-02-02";"MRU.TO";"53.930000000000";"0.010301419536";"Core";"2021-02-01";"MRU.TO";"56.099998000000";"0.010289229490";"Core";"2022-02-01";"MRU.TO";"67.769997000000";"0.007840552510";"Core"
"2020-02-02";"AQN.TO";"20.469999000000";"0.162839936305";"Growth";"2021-02-01";"AQN.TO";"21.580000000000";"0.179942310982";"Growth";"2022-02-01";"AQN.TO";"17.980000000000";"0.029552515021";"Core"
"2020-02-02";"CP.TO";"70.552002000000";"0.047246474074";"Growth";"2021-02-01";"CP.TO";"86.921997000000";"0.044674020444";"Growth";"2022-02-01";"CP.TO";"90.680000000000";"0.005859662771";"Core"
"2020-02-02";"CAR.UN.TO";"57.150002000000";"0.058326040537";"Growth";"2021-02-01";"CAR.UN.TO";"51.540001000000";"0.011199568153";"Core";"2022-02-01";"CAR.UN.TO";"55.880001000000";"0.009508844140";"Core"
"2020-02-02";"BAM.A.TO";"54.906666000000";"0.060709082816";"Growth";"2021-02-01";"BAM.A.TO";"50.299999000000";"0.011475661337";"Core";"2022-02-01";"BAM.A.TO";"70.489998000000";"0.007538008727";"Core"
"2020-02-02";"CCL.B.TO";"56.369999000000";"0.009855518279";"Core";"2021-02-01";"CCL.B.TO";"59.610001000000";"0.009683370980";"Core";"2022-02-01";"CCL.B.TO";"65.620003000000";"0.008097442788";"Core"
"2020-02-02";"GIB.A.TO";"102.059998000000";"0.005443421188";"Core";"2021-02-01";"GIB.A.TO";"102.639999000000";"0.005623789550";"Core";"2022-02-01";"GIB.A.TO";"109.339996000000";"0.004859650992";"Core"
"2020-02-02";"NA.TO";"73.250000000000";"0.007584376185";"Core";"2021-02-01";"NA.TO";"72.300003000000";"0.007983758366";"Core";"2022-02-01";"NA.TO";"102.470001000000";"0.072596457582";"Growth"
"2020-02-02";"RCI.B.TO";"66.070000000000";"0.008408590216";"Core";"2021-02-01";"RCI.B.TO";"58.049999000000";"0.009943596275";"Core";"2022-02-01";"RCI.B.TO";"64.510002000000";"0.008236772649";"Core"
"2020-02-02";"POW.TO";"32.939999000000";"0.016865682223";"Core";"2021-02-01";"POW.TO";"29.740000000000";"0.019409070403";"Core";"2022-02-01";"POW.TO";"41.439999000000";"0.179511565166";"Growth"
"2020-02-02";"SJR.B.TO";"25.840000000000";"0.021499828001";"Core";"2021-02-01";"SJR.B.TO";"22.170000000000";"0.026036344330";"Core";"2022-02-01";"SJR.B.TO";"37.520000000000";"0.014161892859";"Core"
"2020-02-02";"TECK.B.TO";"17.219999000000";"0.211170955141";"Value";"2021-02-01";"TECK.B.TO";"24.000000000000";"0.211170955141";"Value";"2022-02-01";"TECK.B.TO";"41.209999000000";"0.211170955141";"Value"
