"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2017-08-02";"CTC.A.TO";"142.429993000000";"0.004011996065";"Core";"2018-08-01";"CTC.A.TO";"177.940002000000";"0.029992750745";"Growth";"2019-08-01";"CTC.A.TO";"143.759995000000";"0.005890948608";"Core";"2020-08-04";"CTC.A.TO";"124.459999000000";"0.006557386087";"Core";"2021-08-03";"CTC.A.TO";"192.289993000000";"0.004833361894";"Core";"2022-08-02";"CTC.A.TO";"166.300003000000";"0.004362078460";"Core"
"2017-08-02";"EMA.TO";"47.000000000000";"0.012158054711";"Core";"2018-08-01";"EMA.TO";"41.970001000000";"0.016731593997";"Core";"2019-08-01";"EMA.TO";"54.750000000000";"0.015468177943";"Core";"2020-08-04";"EMA.TO";"55.529999000000";"0.014697141736";"Core";"2021-08-03";"EMA.TO";"58.320000000000";"0.015936336160";"Core";"2022-08-02";"EMA.TO";"60.259998000000";"0.012038063144";"Core"
"2017-08-02";"BHC.TO";"20.620001000000";"0.176351283221";"Value";"2018-08-01";"BHC.TO";"28.450001000000";"0.176351283221";"Value";"2019-08-01";"BHC.TO";"31.530001000000";"0.176351283221";"Value";"2020-08-04";"BHC.TO";"25.330000000000";"0.032219986810";"Core";"2021-08-03";"BHC.TO";"33.130001000000";"0.028053338267";"Core";"2022-08-02";"BHC.TO";"5.880000000000";"0.123369670237";"Core"
"2017-08-02";"WCN.TO";"82.120003000000";"0.040591003550";"Growth";"2018-08-01";"WCN.TO";"101.510002000000";"0.052575214485";"Growth";"2019-08-01";"WCN.TO";"119.150002000000";"0.007107702293";"Core";"2020-08-04";"WCN.TO";"134.550003000000";"0.006065642867";"Core";"2021-08-03";"WCN.TO";"159.809998000000";"0.005815700748";"Core";"2022-08-02";"WCN.TO";"169.419998000000";"0.004281747548";"Core"
"2017-08-02";"SHOP.TO";"12.372000000000";"0.269425584654";"Growth";"2018-08-01";"SHOP.TO";"17.702000000000";"0.301486279940";"Growth";"2019-08-01";"SHOP.TO";"45.158001000000";"0.142528648293";"Growth";"2020-08-04";"SHOP.TO";"143.556000000000";"0.034110685693";"Growth";"2021-08-03";"SHOP.TO";"191.007996000000";"0.029194813127";"Growth";"2022-08-02";"SHOP.TO";"48.599998000000";"0.014926207631";"Core"
"2017-08-02";"H.TO";"22.549999000000";"0.269425584654";"Growth";"2018-08-01";"H.TO";"18.950001000000";"0.037056727162";"Core";"2019-08-01";"H.TO";"23.400000000000";"0.036191570188";"Core";"2020-08-04";"H.TO";"28.400000000000";"0.172422309695";"Growth";"2021-08-03";"H.TO";"30.799999000000";"0.030175556981";"Core";"2022-08-02";"H.TO";"35.709999000000";"0.020314020759";"Core"
"2017-08-02";"WEED.TO";"9.000000000000";"0.370370370370";"Growth";"2018-08-01";"WEED.TO";"33.560001000000";"0.159025922779";"Growth";"2019-08-01";"WEED.TO";"41.340000000000";"0.155692037788";"Growth";"2020-08-04";"WEED.TO";"25.700001000000";"0.207858227299";"Value";"2021-08-03";"WEED.TO";"23.520000000000";"0.207858227299";"Value";"2022-08-02";"WEED.TO";"3.690000000000";"0.207858227299";"Value"
"2017-08-02";"QSR.TO";"74.970001000000";"0.044462228743";"Growth";"2018-08-01";"QSR.TO";"83.160004000000";"0.064176405373";"Growth";"2019-08-01";"QSR.TO";"96.320000000000";"0.008792387276";"Core";"2020-08-04";"QSR.TO";"77.199997000000";"0.010571661886";"Core";"2021-08-03";"QSR.TO";"83.279999000000";"0.011160028050";"Core";"2022-08-02";"QSR.TO";"70.589996000000";"0.010276437202";"Core"
"2017-08-02";"DOL.TO";"40.436668000000";"0.014131445534";"Core";"2018-08-01";"DOL.TO";"46.189999000000";"0.015202966702";"Core";"2019-08-01";"DOL.TO";"49.259998000000";"0.017192098595";"Core";"2020-08-04";"DOL.TO";"49.130001000000";"0.016611688363";"Core";"2021-08-03";"DOL.TO";"58.139999000000";"0.015985674937";"Core";"2022-08-02";"DOL.TO";"76.400002000000";"0.132929201414";"Growth"
"2017-08-02";"L.TO";"54.975883000000";"0.066144706332";"Value";"2018-08-01";"L.TO";"54.606110000000";"0.066144706332";"Value";"2019-08-01";"L.TO";"68.949997000000";"0.066144706332";"Value";"2020-08-04";"L.TO";"69.769997000000";"0.011697467407";"Core";"2021-08-03";"L.TO";"86.089996000000";"0.010795762203";"Core";"2022-08-02";"L.TO";"116.470001000000";"0.087196627172";"Growth"
