"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2016-07-02";"CTC.A.TO";"142.179993000000";"0.004395836480";"Core";"2017-07-04";"CTC.A.TO";"148.460007000000";"0.005050450131";"Core";"2018-07-03";"CTC.A.TO";"170.880005000000";"0.005970371280";"Core";"2019-07-02";"CTC.A.TO";"140.850006000000";"0.048935672757";"Value";"2020-07-02";"CTC.A.TO";"119.339996000000";"0.048935672757";"Value";"2021-07-02";"CTC.A.TO";"194.669998000000";"0.048935672757";"Value";"2022-07-04";"CTC.A.TO";"164.759995000000";"0.008015323111";"Core"
"2016-07-02";"EMA.TO";"48.240002000000";"0.012956052531";"Core";"2017-07-04";"EMA.TO";"47.849998000000";"0.015669590244";"Core";"2018-07-03";"EMA.TO";"42.799999000000";"0.023836848085";"Core";"2019-07-02";"EMA.TO";"54.049999000000";"0.019482600786";"Core";"2020-07-02";"EMA.TO";"54.430000000000";"0.125447162756";"Growth";"2021-07-02";"EMA.TO";"56.330002000000";"0.022173718145";"Core";"2022-07-04";"EMA.TO";"60.509998000000";"0.021824568490";"Core"
"2016-07-02";"BHC.TO";"26.700001000000";"0.136193389519";"Value";"2017-07-04";"BHC.TO";"21.940001000000";"0.136193389519";"Value";"2018-07-03";"BHC.TO";"30.110001000000";"0.136193389519";"Value";"2019-07-02";"BHC.TO";"33.049999000000";"0.191171180307";"Growth";"2020-07-02";"BHC.TO";"24.920000000000";"0.045666727320";"Core";"2021-07-02";"BHC.TO";"36.810001000000";"0.257884982530";"Growth";"2022-07-04";"BHC.TO";"10.910000000000";"0.685923560249";"Value"
"2016-07-02";"WCN.TO";"63.200001000000";"0.052742615199";"Growth";"2017-07-04";"WCN.TO";"83.349998000000";"0.068367163609";"Growth";"2018-07-03";"WCN.TO";"99.339996000000";"0.078051641595";"Growth";"2019-07-02";"WCN.TO";"126.720001000000";"0.049859590184";"Growth";"2020-07-02";"WCN.TO";"125.290001000000";"0.009083046019";"Core";"2021-07-02";"WCN.TO";"147.580002000000";"0.008463515182";"Core";"2022-07-04";"WCN.TO";"160.899994000000";"0.008207611218";"Core"
"2016-07-02";"SHOP.TO";"4.018000000000";"0.052742615199";"Growth";"2017-07-04";"SHOP.TO";"11.001000000000";"0.517989541866";"Growth";"2018-07-03";"SHOP.TO";"19.785000000000";"0.391895363347";"Growth";"2019-07-02";"SHOP.TO";"40.919998000000";"0.154403900948";"Growth";"2020-07-02";"SHOP.TO";"139.761002000000";"0.048855467341";"Growth";"2021-07-02";"SHOP.TO";"180.824997000000";"0.052496870578";"Growth";"2022-07-04";"SHOP.TO";"40.349998000000";"0.185462860303";"Value"
"2016-07-02";"H.TO";"26.299999000000";"0.052742615199";"Growth";"2017-07-04";"H.TO";"23.129999000000";"0.032416337841";"Core";"2018-07-03";"H.TO";"20.209999000000";"0.050480807752";"Core";"2019-07-02";"H.TO";"22.910000000000";"0.045963970013";"Core";"2020-07-02";"H.TO";"25.940001000000";"0.043871040899";"Core";"2021-07-02";"H.TO";"29.950001000000";"0.041704358790";"Core";"2022-07-04";"H.TO";"34.639999000000";"0.038123690353";"Core"
"2016-07-02";"WEED.TO";"2.760000000000";"0.226449275362";"Core";"2017-07-04";"WEED.TO";"8.090000000000";"0.704376137215";"Growth";"2018-07-03";"WEED.TO";"38.400002000000";"0.201917952083";"Growth";"2019-07-02";"WEED.TO";"52.490002000000";"0.120369729038";"Growth";"2020-07-02";"WEED.TO";"22.330000000000";"0.050963495065";"Core";"2021-07-02";"WEED.TO";"28.700001000000";"0.043520750661";"Core";"2022-07-04";"WEED.TO";"3.630000000000";"2.061549873915";"Value"
"2016-07-02";"QSR.TO";"54.259998000000";"0.226449275362";"Core";"2017-07-04";"QSR.TO";"80.260002000000";"0.070999287417";"Growth";"2018-07-03";"QSR.TO";"79.480003000000";"0.097554724096";"Growth";"2019-07-02";"QSR.TO";"91.190002000000";"0.011547697444";"Core";"2020-07-02";"QSR.TO";"73.489998000000";"0.015485302433";"Core";"2021-07-02";"QSR.TO";"79.879997000000";"0.015636525218";"Core";"2022-07-04";"QSR.TO";"65.760002000000";"0.113799054360";"Value"
"2016-07-02";"DOL.TO";"30.316668000000";"0.109950517429";"Growth";"2017-07-04";"DOL.TO";"41.196667000000";"0.018200255420";"Core";"2018-07-03";"DOL.TO";"50.599998000000";"0.153234191112";"Growth";"2019-07-02";"DOL.TO";"47.759998000000";"0.022048463088";"Core";"2020-07-02";"DOL.TO";"45.490002000000";"0.025016812371";"Core";"2021-07-02";"DOL.TO";"56.919998000000";"0.021943879680";"Core";"2022-07-04";"DOL.TO";"75.489998000000";"0.017493769118";"Core"
"2016-07-02";"L.TO";"55.627010000000";"0.011235549062";"Core";"2017-07-04";"L.TO";"57.532154000000";"0.013032535890";"Core";"2018-07-03";"L.TO";"54.019295000000";"0.018886160476";"Core";"2019-07-02";"L.TO";"66.730003000000";"0.015780526085";"Core";"2020-07-02";"L.TO";"66.589996000000";"0.017089877056";"Core";"2021-07-02";"L.TO";"77.139999000000";"0.016191931601";"Core";"2022-07-04";"L.TO";"116.680000000000";"0.059202758701";"Growth"
