"";"Date";"DailyReturn";"TotalValue";"Index"
"1";"2015-09-02";"0.000000000000";"205.657902102944";"2119224960"
"2";"2015-09-03";"0.622154093915";"206.937411160336";"2119227840"
"3";"2015-09-04";"-1.093887822323";"204.673748019823";"2119230720"
"4";"2015-09-08";"1.208605010584";"207.147445193740";"2119242240"
"5";"2015-09-09";"0.214343081744";"207.591451411522";"2119245120"
"6";"2015-09-10";"-0.997225327276";"205.521296880786";"2119248000"
"7";"2015-09-11";"-0.156708287540";"205.199227975914";"2119250880"
"8";"2015-09-14";"-1.286415583994";"202.559513128996";"2119259520"
"9";"2015-09-15";"0.958030044320";"204.500094122400";"2119262400"
"10";"2015-09-16";"0.867492687464";"206.274117484768";"2119265280"
"11";"2015-09-17";"0.682837695937";"207.682634915916";"2119268160"
"12";"2015-09-18";"-1.298365384424";"204.986155474708";"2119271040"
"13";"2015-09-21";"1.962091075574";"209.008170537438";"2119279680"
"14";"2015-09-22";"-1.546800284197";"205.775231561571";"2119282560"
"15";"2015-09-23";"-0.114994266030";"205.538601844365";"2119285440"
"16";"2015-09-24";"-0.381024782630";"204.755448833466";"2119288320"
"17";"2015-09-25";"0.008899723764";"204.773671502805";"2119291200"
"18";"2015-09-28";"-2.694235579048";"199.256586388654";"2119299840"
"19";"2015-09-29";"-1.528404277823";"196.211140198447";"2119302720"
"20";"2015-09-30";"2.457696777449";"201.033415068100";"2119305600"
"21";"2015-10-01";"-1.881445500736";"197.251080925326";"2119308480"
"22";"2015-10-02";"0.261775648566";"197.767436221723";"2119311360"
"23";"2015-10-05";"1.819133053219";"201.365089022535";"2119320000"
"24";"2015-10-06";"0.677381372941";"202.729098627179";"2119322880"
"25";"2015-10-07";"1.383323509394";"205.533497908872";"2119325760"
"26";"2015-10-08";"-0.240560472066";"205.039065556048";"2119328640"
"27";"2015-10-09";"0.704121337034";"206.482789365884";"2119331520"
"28";"2015-10-13";"-0.228703302855";"206.010556406778";"2119343040"
"29";"2015-10-14";"-0.586350739047";"204.802611986772";"2119345920"
"30";"2015-10-15";"-0.244252324780";"204.302376845785";"2119348800"
"31";"2015-10-16";"0.556453891164";"205.439225371483";"2119351680"
"32";"2015-10-19";"1.788248859373";"209.112989975894";"2119360320"
"33";"2015-10-20";"0.512659389964";"210.185027354640";"2119363200"
"34";"2015-10-21";"-1.071884515005";"207.932086593567";"2119366080"
"35";"2015-10-22";"0.945645793289";"209.898387623336";"2119368960"
"36";"2015-10-23";"0.934388656057";"211.859654346534";"2119371840"
"37";"2015-10-26";"0.324729025674";"212.547624137889";"2119380480"
"38";"2015-10-27";"2.266914387955";"217.365896810728";"2119383360"
"39";"2015-10-28";"1.168659092819";"219.906163128494";"2119386240"
