"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2020-03-02";"CTC.A.TO";"133.860001000000";"0.004150273057";"Core";"2021-03-01";"CTC.A.TO";"168.059998000000";"0.003480976559";"Core";"2022-03-01";"CTC.A.TO";"183.649994000000";"0.003250339525";"Core"
"2020-03-02";"EMA.TO";"57.570000000000";"0.057900526895";"Growth";"2021-03-01";"EMA.TO";"50.970001000000";"0.011477592741";"Core";"2022-03-01";"EMA.TO";"59.279999000000";"0.010069582394";"Core"
"2020-03-02";"BHC.TO";"30.760000000000";"0.018060973848";"Core";"2021-03-01";"BHC.TO";"40.200001000000";"0.110599453534";"Growth";"2022-03-01";"BHC.TO";"29.830000000000";"0.020010889516";"Core"
"2020-03-02";"WCN.TO";"132.550003000000";"0.004191290403";"Core";"2021-03-01";"WCN.TO";"125.779999000000";"0.004651080602";"Core";"2022-03-01";"WCN.TO";"160.270004000000";"0.003724495036";"Core"
"2020-03-02";"SHOP.TO";"65.175003000000";"0.051144352588";"Growth";"2021-03-01";"SHOP.TO";"165.541000000000";"0.026857987705";"Growth";"2022-03-01";"SHOP.TO";"85.833000000000";"0.006954491096";"Core"
"2020-03-02";"H.TO";"27.940001000000";"0.119303264640";"Growth";"2021-03-01";"H.TO";"27.250000000000";"0.021468363798";"Core";"2022-03-01";"H.TO";"31.400000000000";"0.019010345040";"Core"
"2020-03-02";"WEED.TO";"24.790001000000";"0.146686707934";"Value";"2021-03-01";"WEED.TO";"43.910000000000";"0.146686707934";"Value";"2022-03-01";"WEED.TO";"8.840000000000";"0.146686707934";"Value"
"2020-03-02";"QSR.TO";"79.230003000000";"0.007011934047";"Core";"2021-03-01";"QSR.TO";"77.660004000000";"0.007533001331";"Core";"2022-03-01";"QSR.TO";"69.599998000000";"0.008576506486";"Core"
"2020-03-02";"DOL.TO";"39.639999000000";"0.091734705552";"Value";"2021-03-01";"DOL.TO";"48.980000000000";"0.091734705552";"Value";"2022-03-01";"DOL.TO";"65.180000000000";"0.091734705552";"Value"
"2020-03-02";"L.TO";"67.360001000000";"0.008247558600";"Core";"2021-03-01";"L.TO";"61.740002000000";"0.009475427511";"Core";"2022-03-01";"L.TO";"98.019997000000";"0.006089827102";"Core"
"2020-03-02";"CM.TO";"51.720001000000";"0.010741599861";"Core";"2021-03-01";"CM.TO";"59.330002000000";"0.009860321823";"Core";"2022-03-01";"CM.TO";"78.675003000000";"0.088878904250";"Growth"
"2020-03-02";"BMO.TO";"92.099998000000";"0.006032090854";"Core";"2021-03-01";"BMO.TO";"106.099998000000";"0.005513788167";"Core";"2022-03-01";"BMO.TO";"144.669998000000";"0.048334472628";"Growth"
"2020-03-02";"SU.TO";"36.799999000000";"0.098814231934";"Value";"2021-03-01";"SU.TO";"25.590000000000";"0.098814231934";"Value";"2022-03-01";"SU.TO";"39.200001000000";"0.098814231934";"Value"
"2020-03-02";"OTEX.TO";"56.950001000000";"0.009755145668";"Core";"2021-03-01";"OTEX.TO";"57.889999000000";"0.010105595502";"Core";"2022-03-01";"OTEX.TO";"54.450001000000";"0.010962806672";"Core"
"2020-03-02";"GIL.TO";"32.410000000000";"0.017141485824";"Core";"2021-03-01";"GIL.TO";"40.139999000000";"0.014574313106";"Core";"2022-03-01";"GIL.TO";"48.529999000000";"0.144087125543";"Growth"
"2020-03-02";"TRP.TO";"71.010002000000";"0.007823623995";"Core";"2021-03-01";"TRP.TO";"53.820000000000";"0.010869805156";"Core";"2022-03-01";"TRP.TO";"68.129997000000";"0.008761556738";"Core"
"2020-03-02";"TD.TO";"69.510002000000";"0.007992454892";"Core";"2021-03-01";"TD.TO";"77.769997000000";"0.007522347127";"Core";"2022-03-01";"TD.TO";"98.910004000000";"0.070696064864";"Growth"
"2020-03-02";"CCO.TO";"11.450000000000";"0.048520135856";"Core";"2021-03-01";"CCO.TO";"20.250000000000";"0.219560402106";"Growth";"2022-03-01";"CCO.TO";"31.150000000000";"0.224479873467";"Growth"
"2020-03-02";"WPM.TO";"39.040001000000";"0.014230418579";"Core";"2021-03-01";"WPM.TO";"45.110001000000";"0.098561251254";"Growth";"2022-03-01";"WPM.TO";"58.419998000000";"0.010217816753";"Core"
"2020-03-02";"SLF.TO";"59.029999000000";"0.009411410553";"Core";"2021-03-01";"SLF.TO";"61.630001000000";"0.009492339835";"Core";"2022-03-01";"SLF.TO";"65.040001000000";"0.009177810964";"Core"
"2020-03-02";"ABX.TO";"26.490000000000";"0.125833647917";"Growth";"2021-03-01";"ABX.TO";"24.030001000000";"0.185022803064";"Growth";"2022-03-01";"ABX.TO";"29.889999000000";"0.019970721119";"Core"
"2020-03-02";"K.TO";"7.060000000000";"0.472143531634";"Growth";"2021-03-01";"K.TO";"7.820000000000";"0.568554749699";"Growth";"2022-03-01";"K.TO";"6.620000000000";"0.090169914541";"Core"
"2020-03-02";"TRI.TO";"101.660004000000";"0.032789034056";"Growth";"2021-03-01";"TRI.TO";"111.360001000000";"0.005253348673";"Core";"2022-03-01";"TRI.TO";"129.940002000000";"0.004593849662";"Core"
"2020-03-02";"BNS.TO";"70.570000000000";"0.007872404075";"Core";"2021-03-01";"BNS.TO";"75.550003000000";"0.007743387032";"Core";"2022-03-01";"BNS.TO";"90.889999000000";"0.006567552435";"Core"
"2020-03-02";"RY.TO";"102.290001000000";"0.005431181446";"Core";"2021-03-01";"RY.TO";"109.739998000000";"0.005330899619";"Core";"2022-03-01";"RY.TO";"137.399994000000";"0.004344431298";"Core"
"2020-03-02";"CAE.TO";"37.009998000000";"0.015010958811";"Core";"2021-03-01";"CAE.TO";"37.980000000000";"0.015403183610";"Core";"2022-03-01";"CAE.TO";"34.599998000000";"0.202096776378";"Growth"
"2020-03-02";"T.TO";"25.020000000000";"0.022204458655";"Core";"2021-03-01";"T.TO";"25.980000000000";"0.022517818072";"Core";"2022-03-01";"T.TO";"32.020000000000";"0.018642249665";"Core"
"2020-03-02";"CNR.TO";"114.980003000000";"0.004831758054";"Core";"2021-03-01";"CNR.TO";"141.600006000000";"0.004131446954";"Core";"2022-03-01";"CNR.TO";"151.789993000000";"0.003932570405";"Core"
"2020-03-02";"BCE.TO";"61.950001000000";"0.008967805433";"Core";"2021-03-01";"BCE.TO";"54.990002000000";"0.010638532319";"Core";"2022-03-01";"BCE.TO";"67.050003000000";"0.008902681694";"Core"
"2020-03-02";"SAP.TO";"37.310001000000";"0.014890258394";"Core";"2021-03-01";"SAP.TO";"36.380001000000";"0.016080618401";"Core";"2022-03-01";"SAP.TO";"30.400000000000";"0.019635685338";"Core"
"2020-03-02";"FNV.TO";"146.529999000000";"0.022748470321";"Growth";"2021-03-01";"FNV.TO";"134.460007000000";"0.004350832092";"Core";"2022-03-01";"FNV.TO";"191.160004000000";"0.003122645019";"Core"
