"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2015-10-02";"CTC.A.TO";"119.400002000000";"0.005234505775";"Core";"2016-10-03";"CTC.A.TO";"132.270004000000";"0.011269029188";"Core";"2017-10-02";"CTC.A.TO";"156.350006000000";"0.011815961793";"Core";"2018-10-01";"CTC.A.TO";"151.699997000000";"0.013634732850";"Core";"2019-10-01";"CTC.A.TO";"147.490005000000";"0.015731109812";"Core";"2020-10-01";"CTC.A.TO";"135.630005000000";"0.017325670967";"Core";"2021-10-01";"CTC.A.TO";"176.860001000000";"0.018161055943";"Core";"2022-10-03";"CTC.A.TO";"149.839996000000";"0.019954087603";"Core"
"2015-10-02";"EMA.TO";"44.009998000000";"0.075740365481";"Growth";"2016-10-03";"EMA.TO";"47.000000000000";"0.031713926293";"Core";"2017-10-02";"EMA.TO";"47.430000000000";"0.038950573417";"Core";"2018-10-01";"EMA.TO";"40.070000000000";"0.371659603545";"Value";"2019-10-01";"EMA.TO";"58.119999000000";"0.371659603545";"Value";"2020-10-01";"EMA.TO";"55.049999000000";"0.371659603545";"Value";"2021-10-01";"EMA.TO";"57.430000000000";"0.055928336623";"Core";"2022-10-03";"EMA.TO";"56.759998000000";"0.052676541790";"Core"
"2015-10-02";"BHC.TO";"239.619995000000";"0.013910914794";"Growth";"2016-10-03";"BHC.TO";"32.009998000000";"0.046565280503";"Core";"2017-10-02";"BHC.TO";"18.330000000000";"0.100786999301";"Core";"2018-10-01";"BHC.TO";"34.990002000000";"0.354682277385";"Growth";"2019-10-01";"BHC.TO";"26.010000000000";"0.089203439635";"Core";"2020-10-01";"BHC.TO";"21.100000000000";"0.111368760184";"Core";"2021-10-01";"BHC.TO";"36.110001000000";"0.566041891774";"Value";"2022-10-03";"BHC.TO";"9.580000000000";"0.566041891774";"Value"
"2015-10-02";"WCN.TO";"48.459675000000";"0.012897321330";"Core";"2016-10-03";"WCN.TO";"65.046669000000";"0.022915155513";"Core";"2017-10-02";"WCN.TO";"88.250000000000";"0.204106521786";"Growth";"2018-10-01";"WCN.TO";"101.570000000000";"0.122185030964";"Growth";"2019-10-01";"WCN.TO";"120.650002000000";"0.115384074253";"Growth";"2020-10-01";"WCN.TO";"136.779999000000";"0.017180003342";"Core";"2021-10-01";"WCN.TO";"159.369995000000";"0.117565786698";"Growth";"2022-10-03";"WCN.TO";"188.110001000000";"0.104036935900";"Growth"
"2015-10-02";"SHOP.TO";"4.728000000000";"0.012897321330";"Core";"2016-10-03";"SHOP.TO";"5.640000000000";"0.264282719107";"Core";"2017-10-02";"SHOP.TO";"14.883000000000";"1.210266784090";"Growth";"2018-10-01";"SHOP.TO";"20.903999000000";"0.593682270797";"Growth";"2019-10-01";"SHOP.TO";"41.416000000000";"0.336128278669";"Growth";"2020-10-01";"SHOP.TO";"140.108994000000";"0.167718058120";"Growth";"2021-10-01";"SHOP.TO";"170.707001000000";"0.109757998960";"Growth";"2022-10-03";"SHOP.TO";"37.799999000000";"0.079098425548";"Core"
"2015-10-02";"WEED.TO";"1.810000000000";"1.841620626151";"Growth";"2016-10-03";"WEED.TO";"4.240000000000";"3.427572340489";"Growth";"2017-10-02";"WEED.TO";"11.320000000000";"1.591201461803";"Growth";"2018-10-01";"WEED.TO";"62.599998000000";"0.198248146830";"Growth";"2019-10-01";"WEED.TO";"28.850000000000";"0.080422234485";"Core";"2020-10-01";"WEED.TO";"18.830000000000";"0.124794521502";"Core";"2021-10-01";"WEED.TO";"16.959999000000";"1.205175382262";"Value";"2022-10-03";"WEED.TO";"3.940000000000";"1.205175382262";"Value"
"2015-10-02";"QSR.TO";"46.049999000000";"1.841620626151";"Growth";"2016-10-03";"QSR.TO";"57.770000000000";"0.025801532556";"Core";"2017-10-02";"QSR.TO";"80.449997000000";"0.223895602477";"Growth";"2018-10-01";"QSR.TO";"75.330002000000";"0.027457704468";"Core";"2019-10-01";"QSR.TO";"93.629997000000";"0.024780321897";"Core";"2020-10-01";"QSR.TO";"76.629997000000";"0.030665286857";"Core";"2021-10-01";"QSR.TO";"78.720001000000";"0.259651588139";"Value";"2022-10-03";"QSR.TO";"73.769997000000";"0.259651588139";"Value"
"2015-10-02";"DOL.TO";"30.330000000000";"0.109902187054";"Growth";"2016-10-03";"DOL.TO";"34.099998000000";"0.426184972904";"Growth";"2017-10-02";"DOL.TO";"45.796665000000";"0.393312494427";"Growth";"2018-10-01";"DOL.TO";"40.150002000000";"0.051516533735";"Core";"2019-10-01";"DOL.TO";"47.459999000000";"0.048887094686";"Core";"2020-10-01";"DOL.TO";"51.430000000000";"0.456908582516";"Growth";"2021-10-01";"DOL.TO";"54.439999000000";"0.059000081397";"Core";"2022-10-03";"DOL.TO";"81.050003000000";"0.241460671089";"Growth"
"2015-10-02";"L.TO";"55.000000000000";"0.060606060606";"Growth";"2016-10-03";"L.TO";"54.180065000000";"0.027511124908";"Core";"2017-10-02";"L.TO";"55.000000000000";"0.033589558131";"Core";"2018-10-01";"L.TO";"52.411575000000";"0.039464353676";"Core";"2019-10-01";"L.TO";"74.809998000000";"0.186085939868";"Growth";"2020-10-01";"L.TO";"69.629997000000";"0.033748110601";"Core";"2021-10-01";"L.TO";"86.449997000000";"0.037154013693";"Core";"2022-10-03";"L.TO";"112.010002000000";"0.174720005059";"Growth"
"2015-10-02";"CM.TO";"48.040001000000";"0.013009991403";"Core";"2016-10-03";"CM.TO";"50.505001000000";"0.029513008737";"Core";"2017-10-02";"CM.TO";"55.000000000000";"0.033589558131";"Core";"2018-10-01";"CM.TO";"60.755001000000";"0.034044751847";"Core";"2019-10-01";"CM.TO";"54.380001000000";"0.042666079850";"Core";"2020-10-01";"CM.TO";"49.619999000000";"0.047357535011";"Core";"2021-10-01";"CM.TO";"71.089996000000";"0.045181664833";"Core";"2022-10-03";"CM.TO";"61.560001000000";"0.048569206596";"Core"
"2015-10-02";"BMO.TO";"72.489998000000";"0.008621879118";"Core";"2016-10-03";"BMO.TO";"85.830002000000";"0.017366357929";"Core";"2017-10-02";"BMO.TO";"95.360001000000";"0.019373171957";"Core";"2018-10-01";"BMO.TO";"106.849998000000";"0.019357875257";"Core";"2019-10-01";"BMO.TO";"96.970001000000";"0.023926796339";"Core";"2020-10-01";"BMO.TO";"77.080002000000";"0.030486258159";"Core";"2021-10-01";"BMO.TO";"127.309998000000";"0.025229474689";"Core";"2022-10-03";"BMO.TO";"123.209999000000";"0.024266864953";"Core"
"2015-10-02";"SU.TO";"35.369999000000";"0.017670342597";"Core";"2016-10-03";"SU.TO";"36.270000000000";"0.041096072119";"Core";"2017-10-02";"SU.TO";"43.380001000000";"0.042587036759";"Core";"2018-10-01";"SU.TO";"50.930000000000";"0.040612388229";"Core";"2019-10-01";"SU.TO";"40.580002000000";"0.057175489171";"Core";"2020-10-01";"SU.TO";"15.500000000000";"0.151605215476";"Core";"2021-10-01";"SU.TO";"26.469999000000";"0.772186401593";"Value";"2022-10-03";"SU.TO";"41.759998000000";"0.772186401593";"Value"
"2015-10-02";"OTEX.TO";"29.615000000000";"0.021104170184";"Core";"2016-10-03";"OTEX.TO";"42.365002000000";"0.035183629538";"Core";"2017-10-02";"OTEX.TO";"40.689999000000";"0.045402451280";"Core";"2018-10-01";"OTEX.TO";"48.380001000000";"0.042752974158";"Core";"2019-10-01";"OTEX.TO";"53.389999000000";"0.043457229975";"Core";"2020-10-01";"OTEX.TO";"56.770000000000";"0.041393004049";"Core";"2021-10-01";"OTEX.TO";"62.040001000000";"0.051772474540";"Core";"2022-10-03";"OTEX.TO";"36.970001000000";"0.080874231154";"Core"
"2015-10-02";"GIL.TO";"39.650002000000";"0.015762924804";"Core";"2016-10-03";"GIL.TO";"36.410000000000";"0.040938053715";"Core";"2017-10-02";"GIL.TO";"39.310001000000";"0.046996327911";"Core";"2018-10-01";"GIL.TO";"39.160000000000";"0.052818920646";"Core";"2019-10-01";"GIL.TO";"46.139999000000";"0.050285685201";"Core";"2020-10-01";"GIL.TO";"27.209999000000";"0.086360930770";"Core";"2021-10-01";"GIL.TO";"46.939999000000";"0.068427022597";"Core";"2022-10-03";"GIL.TO";"39.430000000000";"0.075828567249";"Core"
"2015-10-02";"TRP.TO";"42.849998000000";"0.014585764975";"Core";"2016-10-03";"TRP.TO";"62.259998000000";"0.023940806033";"Core";"2017-10-02";"TRP.TO";"61.650002000000";"0.029966352591";"Core";"2018-10-01";"TRP.TO";"53.020000000000";"0.280882691702";"Value";"2019-10-01";"TRP.TO";"68.120003000000";"0.280882691702";"Value";"2020-10-01";"TRP.TO";"55.290001000000";"0.280882691702";"Value";"2021-10-01";"TRP.TO";"61.480000000000";"0.332462154814";"Value";"2022-10-03";"TRP.TO";"57.840000000000";"0.332462154814";"Value"
