"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2016-10-02";"CTC.A.TO";"132.270004000000";"0.004581995825";"Core";"2017-10-02";"CTC.A.TO";"156.350006000000";"0.004012152138";"Core";"2018-10-01";"CTC.A.TO";"151.699997000000";"0.005085107316";"Core";"2019-10-01";"CTC.A.TO";"147.490005000000";"0.036267857533";"Value";"2020-10-01";"CTC.A.TO";"135.630005000000";"0.036267857533";"Value";"2021-10-01";"CTC.A.TO";"176.860001000000";"0.036267857533";"Value";"2022-10-03";"CTC.A.TO";"149.839996000000";"0.007429333069";"Core"
"2016-10-02";"EMA.TO";"47.000000000000";"0.012894906512";"Core";"2017-10-02";"EMA.TO";"47.430000000000";"0.013225806679";"Core";"2018-10-01";"EMA.TO";"40.070000000000";"0.019251578853";"Core";"2019-10-01";"EMA.TO";"58.119999000000";"0.014061093043";"Core";"2020-10-01";"EMA.TO";"55.049999000000";"0.016726961129";"Core";"2021-10-01";"EMA.TO";"57.430000000000";"0.016668291845";"Core";"2022-10-03";"EMA.TO";"56.759998000000";"0.019612601772";"Core"
"2016-10-02";"BHC.TO";"32.009998000000";"0.113600870464";"Value";"2017-10-02";"BHC.TO";"18.330000000000";"0.113600870464";"Value";"2018-10-01";"BHC.TO";"34.990002000000";"0.113600870464";"Value";"2019-10-01";"BHC.TO";"26.010000000000";"0.031419865958";"Core";"2020-10-01";"BHC.TO";"21.100000000000";"0.043640720067";"Core";"2021-10-01";"BHC.TO";"36.110001000000";"0.026509553424";"Core";"2022-10-03";"BHC.TO";"9.580000000000";"0.658475679702";"Value"
"2016-10-02";"WCN.TO";"65.046669000000";"0.009317319632";"Core";"2017-10-02";"WCN.TO";"88.250000000000";"0.047818903733";"Growth";"2018-10-01";"WCN.TO";"101.570000000000";"0.057720998437";"Growth";"2019-10-01";"WCN.TO";"120.650002000000";"0.040641394116";"Growth";"2020-10-01";"WCN.TO";"136.779999000000";"0.006732118732";"Core";"2021-10-01";"WCN.TO";"159.369995000000";"0.052056557691";"Growth";"2022-10-03";"WCN.TO";"188.110001000000";"0.030955031931";"Growth"
"2016-10-02";"SHOP.TO";"5.640000000000";"0.009317319632";"Core";"2017-10-02";"SHOP.TO";"14.883000000000";"0.283546210738";"Growth";"2018-10-01";"SHOP.TO";"20.903999000000";"0.280459342312";"Growth";"2019-10-01";"SHOP.TO";"41.416000000000";"0.118393477917";"Growth";"2020-10-01";"SHOP.TO";"140.108994000000";"0.044212735169";"Growth";"2021-10-01";"SHOP.TO";"170.707001000000";"0.048599373724";"Growth";"2022-10-03";"SHOP.TO";"37.799999000000";"0.166883523239";"Value"
"2016-10-02";"H.TO";"25.809999000000";"0.009317319632";"Core";"2017-10-02";"H.TO";"22.480000000000";"0.027904804751";"Core";"2018-10-01";"H.TO";"19.760000000000";"0.039039006307";"Core";"2019-10-01";"H.TO";"24.680000000000";"0.033113075915";"Core";"2020-10-01";"H.TO";"28.540001000000";"0.032264161217";"Core";"2021-10-01";"H.TO";"30.070000000000";"0.031834386453";"Core";"2022-10-03";"H.TO";"33.959999000000";"0.032780072736";"Core"
"2016-10-02";"WEED.TO";"4.240000000000";"0.786163522013";"Growth";"2017-10-02";"WEED.TO";"11.320000000000";"0.372793132016";"Growth";"2018-10-01";"WEED.TO";"62.599998000000";"0.093653706047";"Growth";"2019-10-01";"WEED.TO";"28.850000000000";"0.028326887819";"Core";"2020-10-01";"WEED.TO";"18.830000000000";"0.048901709687";"Core";"2021-10-01";"WEED.TO";"16.959999000000";"0.056442220347";"Core";"2022-10-03";"WEED.TO";"3.940000000000";"1.601065231357";"Value"
"2016-10-02";"QSR.TO";"57.770000000000";"0.010490922729";"Core";"2017-10-02";"QSR.TO";"80.449997000000";"0.052455169817";"Growth";"2018-10-01";"QSR.TO";"75.330002000000";"0.010240418746";"Core";"2019-10-01";"QSR.TO";"93.629997000000";"0.008728300115";"Core";"2020-10-01";"QSR.TO";"76.629997000000";"0.012016432591";"Core";"2021-10-01";"QSR.TO";"78.720001000000";"0.012160314894";"Core";"2022-10-03";"QSR.TO";"73.769997000000";"0.015090297988";"Core"
"2016-10-02";"DOL.TO";"34.099998000000";"0.097751716388";"Growth";"2017-10-02";"DOL.TO";"45.796665000000";"0.092146846379";"Growth";"2018-10-01";"DOL.TO";"40.150002000000";"0.019213218586";"Core";"2019-10-01";"DOL.TO";"47.459999000000";"0.112708525106";"Value";"2020-10-01";"DOL.TO";"51.430000000000";"0.112708525106";"Value";"2021-10-01";"DOL.TO";"54.439999000000";"0.112708525106";"Value";"2022-10-03";"DOL.TO";"81.050003000000";"0.071843934263";"Growth"
"2016-10-02";"L.TO";"54.180065000000";"0.011186044278";"Core";"2017-10-02";"L.TO";"55.000000000000";"0.011405454742";"Core";"2018-10-01";"L.TO";"52.411575000000";"0.014718328244";"Core";"2019-10-01";"L.TO";"74.809998000000";"0.065544504913";"Growth";"2020-10-01";"L.TO";"69.629997000000";"0.013224461196";"Core";"2021-10-01";"L.TO";"86.449997000000";"0.011072990559";"Core";"2022-10-03";"L.TO";"112.010002000000";"0.051985992176";"Growth"
