"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year10";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2012-10-02";"CTC.A.TO";"71.120003000000";"0.008787963634";"Core";"2013-10-01";"CTC.A.TO";"92.209999000000";"0.008212556256";"Core";"2014-10-01";"CTC.A.TO";"114.599998000000";"0.052202017342";"Growth";"2015-10-01";"CTC.A.TO";"119.910004000000";"0.008745686193";"Core";"2016-10-03";"CTC.A.TO";"132.270004000000";"0.007945199756";"Core";"2017-10-02";"CTC.A.TO";"156.350006000000";"0.007777087303";"Core";"2018-10-01";"CTC.A.TO";"151.699997000000";"0.012394533776";"Core";"2019-10-01";"CTC.A.TO";"147.490005000000";"0.013518214877";"Core";"2020-10-01";"CTC.A.TO";"135.630005000000";"0.012872029761";"Core";"2021-10-01";"CTC.A.TO";"176.860001000000";"0.014111880558";"Core";"2022-10-03";"CTC.A.TO";"149.839996000000";"0.017477851563";"Core"
"2012-10-02";"EMA.TO";"34.849998000000";"0.017934003899";"Core";"2013-10-01";"EMA.TO";"29.840000000000";"0.025378009522";"Core";"2014-10-01";"EMA.TO";"35.099998000000";"0.028406227084";"Core";"2015-10-01";"EMA.TO";"44.200001000000";"0.126539395795";"Growth";"2016-10-03";"EMA.TO";"47.000000000000";"0.022359821351";"Core";"2017-10-02";"EMA.TO";"47.430000000000";"0.025636678187";"Core";"2018-10-01";"EMA.TO";"40.070000000000";"0.328469058069";"Value";"2019-10-01";"EMA.TO";"58.119999000000";"0.328469058069";"Value";"2020-10-01";"EMA.TO";"55.049999000000";"0.328469058069";"Value";"2021-10-01";"EMA.TO";"57.430000000000";"0.043458596719";"Core";"2022-10-03";"EMA.TO";"56.759998000000";"0.046139557796";"Core"
"2012-10-02";"BHC.TO";"54.939999000000";"0.060672249618";"Growth";"2013-10-01";"BHC.TO";"111.660004000000";"0.040692089039";"Growth";"2014-10-01";"BHC.TO";"147.100006000000";"0.040668598498";"Growth";"2015-10-01";"BHC.TO";"238.289993000000";"0.023471574909";"Growth";"2016-10-03";"BHC.TO";"32.009998000000";"0.032830730058";"Core";"2017-10-02";"BHC.TO";"18.330000000000";"0.066336478256";"Core";"2018-10-01";"BHC.TO";"34.990002000000";"0.376157599443";"Growth";"2019-10-01";"BHC.TO";"26.010000000000";"0.076655193377";"Core";"2020-10-01";"BHC.TO";"21.100000000000";"0.082740922316";"Core";"2021-10-01";"BHC.TO";"36.110001000000";"0.483821378654";"Value";"2022-10-03";"BHC.TO";"9.580000000000";"0.483821378654";"Value"
"2012-10-02";"WCN.TO";"27.718933000000";"0.022547765457";"Core";"2013-10-01";"WCN.TO";"37.300102000000";"0.020302352099";"Core";"2014-10-01";"WCN.TO";"39.806160000000";"0.025047844701";"Core";"2015-10-01";"WCN.TO";"48.611977000000";"0.021572775499";"Core";"2016-10-03";"WCN.TO";"65.046669000000";"0.016156270869";"Core";"2017-10-02";"WCN.TO";"88.250000000000";"0.174526952084";"Growth";"2018-10-01";"WCN.TO";"101.570000000000";"0.129583096946";"Growth";"2019-10-01";"WCN.TO";"120.650002000000";"0.115678498358";"Growth";"2020-10-01";"WCN.TO";"136.779999000000";"0.012763806650";"Core";"2021-10-01";"WCN.TO";"159.369995000000";"0.109624088694";"Growth";"2022-10-03";"WCN.TO";"188.110001000000";"0.086063725390";"Growth"
"2012-10-02";"WEED.TO";"0.500000000000";"7.272727272727";"Value";"2013-10-01";"WEED.TO";"0.050000000000";"7.272727272727";"Value";"2014-10-01";"WEED.TO";"2.230000000000";"7.272727272727";"Value";"2015-10-01";"WEED.TO";"1.810000000000";"3.090078132970";"Growth";"2016-10-03";"WEED.TO";"4.240000000000";"2.230708592309";"Growth";"2017-10-02";"WEED.TO";"11.320000000000";"1.360601017791";"Growth";"2018-10-01";"WEED.TO";"62.599998000000";"0.210251686539";"Growth";"2019-10-01";"WEED.TO";"28.850000000000";"0.069109240199";"Core";"2020-10-01";"WEED.TO";"18.830000000000";"0.092715531644";"Core";"2021-10-01";"WEED.TO";"16.959999000000";"1.030117423181";"Value";"2022-10-03";"WEED.TO";"3.940000000000";"1.030117423181";"Value"
"2012-10-02";"DOL.TO";"10.611667000000";"0.314119669731";"Growth";"2013-10-01";"DOL.TO";"14.141667000000";"0.321297257592";"Growth";"2014-10-01";"DOL.TO";"15.856667000000";"0.062879450886";"Core";"2015-10-01";"DOL.TO";"30.360001000000";"0.184224019646";"Growth";"2016-10-03";"DOL.TO";"34.099998000000";"0.277366715136";"Growth";"2017-10-02";"DOL.TO";"45.796665000000";"0.336312775644";"Growth";"2018-10-01";"DOL.TO";"40.150002000000";"0.046830651134";"Core";"2019-10-01";"DOL.TO";"47.459999000000";"0.042010147951";"Core";"2020-10-01";"DOL.TO";"51.430000000000";"0.441295644395";"Growth";"2021-10-01";"DOL.TO";"54.439999000000";"0.045845467587";"Core";"2022-10-03";"DOL.TO";"81.050003000000";"0.199746414187";"Growth"
"2012-10-02";"L.TO";"27.893890000000";"0.022406340600";"Core";"2013-10-01";"L.TO";"36.591640000000";"0.020695432185";"Core";"2014-10-01";"L.TO";"44.855305000000";"0.022228329823";"Core";"2015-10-01";"L.TO";"54.670418000000";"0.102304712956";"Growth";"2016-10-03";"L.TO";"54.180065000000";"0.019396647152";"Core";"2017-10-02";"L.TO";"55.000000000000";"0.022108139026";"Core";"2018-10-01";"L.TO";"52.411575000000";"0.035874723030";"Core";"2019-10-01";"L.TO";"74.809998000000";"0.186560773043";"Growth";"2020-10-01";"L.TO";"69.629997000000";"0.025073007843";"Core";"2021-10-01";"L.TO";"86.449997000000";"0.028870182720";"Core";"2022-10-03";"L.TO";"112.010002000000";"0.144535730560";"Growth"
"2012-10-02";"CM.TO";"38.625000000000";"0.016181229773";"Core";"2013-10-01";"CM.TO";"41.299999000000";"0.018336073184";"Core";"2014-10-01";"CM.TO";"49.965000000000";"0.019955138874";"Core";"2015-10-01";"CM.TO";"48.130001000000";"0.021788806245";"Core";"2016-10-03";"CM.TO";"50.505001000000";"0.020808070145";"Core";"2017-10-02";"CM.TO";"55.000000000000";"0.022108139026";"Core";"2018-10-01";"CM.TO";"60.755001000000";"0.030948081734";"Core";"2019-10-01";"CM.TO";"54.380001000000";"0.036664243161";"Core";"2020-10-01";"CM.TO";"49.619999000000";"0.035184068844";"Core";"2021-10-01";"CM.TO";"71.089996000000";"0.035107994795";"Core";"2022-10-03";"CM.TO";"61.560001000000";"0.042541929267";"Core"
"2012-10-02";"BMO.TO";"58.439999000000";"0.010694729820";"Core";"2013-10-01";"BMO.TO";"69.180000000000";"0.010946513503";"Core";"2014-10-01";"BMO.TO";"81.959999000000";"0.012165184554";"Core";"2015-10-01";"BMO.TO";"73.169998000000";"0.014332312355";"Core";"2016-10-03";"BMO.TO";"85.830002000000";"0.012244105546";"Core";"2017-10-02";"BMO.TO";"95.360001000000";"0.012751128709";"Core";"2018-10-01";"BMO.TO";"106.849998000000";"0.017597105961";"Core";"2019-10-01";"BMO.TO";"96.970001000000";"0.020561014326";"Core";"2020-10-01";"BMO.TO";"77.080002000000";"0.022649629159";"Core";"2021-10-01";"BMO.TO";"127.309998000000";"0.019604329972";"Core";"2022-10-03";"BMO.TO";"123.209999000000";"0.021255427559";"Core"
"2012-10-02";"SU.TO";"32.930000000000";"0.018979653811";"Core";"2013-10-01";"SU.TO";"37.150002000000";"0.020384381248";"Core";"2014-10-01";"SU.TO";"40.020000000000";"0.024914005843";"Core";"2015-10-01";"SU.TO";"35.250000000000";"0.029750220323";"Core";"2016-10-03";"SU.TO";"36.270000000000";"0.028974678894";"Core";"2017-10-02";"SU.TO";"43.380001000000";"0.028030143347";"Core";"2018-10-01";"SU.TO";"50.930000000000";"0.036918333726";"Core";"2019-10-01";"SU.TO";"40.580002000000";"0.049132614132";"Core";"2020-10-01";"SU.TO";"15.500000000000";"0.112634416830";"Core";"2021-10-01";"SU.TO";"26.469999000000";"0.660022331963";"Value";"2022-10-03";"SU.TO";"41.759998000000";"0.660022331963";"Value"
