"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2014-05-02";"CTC.A.TO";"109.129997000000";"0.005727114608";"Core";"2015-05-01";"CTC.A.TO";"128.029999000000";"0.005885078161";"Core";"2016-05-02";"CTC.A.TO";"139.070007000000";"0.004887618453";"Core";"2017-05-01";"CTC.A.TO";"166.649994000000";"0.005010818289";"Core";"2018-05-01";"CTC.A.TO";"175.509995000000";"0.005325436665";"Core";"2019-05-01";"CTC.A.TO";"149.429993000000";"0.006996570358";"Core";"2020-05-01";"CTC.A.TO";"94.510002000000";"0.060093622015";"Value";"2021-05-03";"CTC.A.TO";"197.399994000000";"0.060093622015";"Value";"2022-05-02";"CTC.A.TO";"177.850006000000";"0.060093622015";"Value"
"2014-05-02";"EMA.TO";"34.439999000000";"0.105585474505";"Value";"2015-05-01";"EMA.TO";"40.759998000000";"0.105585474505";"Value";"2016-05-02";"EMA.TO";"45.480000000000";"0.105585474505";"Value";"2017-05-01";"EMA.TO";"47.330002000000";"0.017643203096";"Core";"2018-05-01";"EMA.TO";"40.459999000000";"0.023101022877";"Core";"2019-05-01";"EMA.TO";"50.160000000000";"0.020843250790";"Core";"2020-05-01";"EMA.TO";"54.110001000000";"0.016979010771";"Core";"2021-05-03";"EMA.TO";"56.320000000000";"0.017270730570";"Core";"2022-05-02";"EMA.TO";"61.639999000000";"0.015489175373";"Core"
"2014-05-02";"BHC.TO";"149.850006000000";"0.022244465798";"Growth";"2015-05-01";"BHC.TO";"271.190002000000";"0.014817980910";"Growth";"2016-05-02";"BHC.TO";"40.849998000000";"0.016639441024";"Core";"2017-05-01";"BHC.TO";"13.220000000000";"0.390479940666";"Value";"2018-05-01";"BHC.TO";"23.559999000000";"0.390479940666";"Value";"2019-05-01";"BHC.TO";"30.610001000000";"0.390479940666";"Value";"2020-05-01";"BHC.TO";"24.100000000000";"0.038121754763";"Core";"2021-05-03";"BHC.TO";"38.590000000000";"0.025205689187";"Core";"2022-05-02";"BHC.TO";"24.260000000000";"0.039355018735";"Core"
"2014-05-02";"WCN.TO";"37.992386000000";"0.016450664615";"Core";"2015-05-01";"WCN.TO";"48.099689000000";"0.015664686545";"Core";"2016-05-02";"WCN.TO";"56.393215000000";"0.108479188372";"Growth";"2017-05-01";"WCN.TO";"83.919998000000";"0.067663958919";"Growth";"2018-05-01";"WCN.TO";"92.599998000000";"0.078505779685";"Growth";"2019-05-01";"WCN.TO";"123.830002000000";"0.075987054708";"Growth";"2020-05-01";"WCN.TO";"118.110001000000";"0.007778632478";"Core";"2021-05-03";"WCN.TO";"147.639999000000";"0.006588238637";"Core";"2022-05-02";"WCN.TO";"173.289993000000";"0.005509566582";"Core"
"2014-05-02";"WEED.TO";"3.130000000000";"1.064962726305";"Growth";"2015-05-01";"WEED.TO";"2.000000000000";"2.009244136245";"Growth";"2016-05-02";"WEED.TO";"2.600000000000";"0.261431204823";"Core";"2017-05-01";"WEED.TO";"9.150000000000";"0.620585715537";"Growth";"2018-05-01";"WEED.TO";"29.490000000000";"0.246511869848";"Growth";"2019-05-01";"WEED.TO";"68.190002000000";"0.137989101928";"Growth";"2020-05-01";"WEED.TO";"21.430000000000";"0.265023254170";"Value";"2021-05-03";"WEED.TO";"31.360001000000";"0.265023254170";"Value";"2022-05-02";"WEED.TO";"7.800000000000";"0.265023254170";"Value"
"2014-05-02";"DOL.TO";"15.405000000000";"0.040571243103";"Core";"2015-05-01";"DOL.TO";"22.990000000000";"0.174792878316";"Growth";"2016-05-02";"DOL.TO";"29.926666000000";"0.204416027929";"Growth";"2017-05-01";"DOL.TO";"39.923332000000";"0.020916411431";"Core";"2018-05-01";"DOL.TO";"49.203335000000";"0.147746794842";"Growth";"2019-05-01";"DOL.TO";"40.599998000000";"0.025751170224";"Core";"2020-05-01";"DOL.TO";"42.759998000000";"0.021485835659";"Core";"2021-05-03";"DOL.TO";"56.770000000000";"0.017133830293";"Core";"2022-05-02";"DOL.TO";"71.550003000000";"0.013343853452";"Core"
"2014-05-02";"L.TO";"38.078777000000";"0.016413342267";"Core";"2015-05-01";"L.TO";"49.847267000000";"0.015115503747";"Core";"2016-05-02";"L.TO";"55.779743000000";"0.012185806101";"Core";"2017-05-01";"L.TO";"61.197750000000";"0.013645155873";"Core";"2018-05-01";"L.TO";"52.700966000000";"0.017735298486";"Core";"2019-05-01";"L.TO";"64.339996000000";"0.016249572966";"Core";"2020-05-01";"L.TO";"68.080002000000";"0.013494921604";"Core";"2021-05-03";"L.TO";"68.320000000000";"0.014237229884";"Core";"2022-05-02";"L.TO";"116.480003000000";"0.103824987801";"Growth"
"2014-05-02";"CM.TO";"48.810001000000";"0.012804752862";"Core";"2015-05-01";"CM.TO";"48.494999000000";"0.015536994878";"Core";"2016-05-02";"CM.TO";"50.244999000000";"0.013528135060";"Core";"2017-05-01";"CM.TO";"54.785000000000";"0.015242362651";"Core";"2018-05-01";"CM.TO";"56.080002000000";"0.016666678480";"Core";"2019-05-01";"CM.TO";"56.564999000000";"0.018483116381";"Core";"2020-05-01";"CM.TO";"40.500000000000";"0.022684797279";"Core";"2021-05-03";"CM.TO";"64.114998000000";"0.015170983016";"Core";"2022-05-02";"CM.TO";"70.919998000000";"0.013462391165";"Core"
"2014-05-02";"BMO.TO";"75.470001000000";"0.008281436223";"Core";"2015-05-01";"BMO.TO";"79.029999000000";"0.009533930920";"Core";"2016-05-02";"BMO.TO";"81.660004000000";"0.008323794994";"Core";"2017-05-01";"BMO.TO";"96.459999000000";"0.008656985761";"Core";"2018-05-01";"BMO.TO";"97.760002000000";"0.009560836164";"Core";"2019-05-01";"BMO.TO";"105.830002000000";"0.009879027118";"Core";"2020-05-01";"BMO.TO";"68.550003000000";"0.013402396055";"Core";"2021-05-03";"BMO.TO";"115.809998000000";"0.008398994582";"Core";"2022-05-02";"BMO.TO";"135.360001000000";"0.089343489961";"Growth"
"2014-05-02";"SU.TO";"43.220001000000";"0.014460897398";"Core";"2015-05-01";"SU.TO";"39.130001000000";"0.019255469763";"Core";"2016-05-02";"SU.TO";"35.580002000000";"0.019104021763";"Core";"2017-05-01";"SU.TO";"42.889999000000";"0.019469639946";"Core";"2018-05-01";"SU.TO";"48.840000000000";"0.148845926327";"Growth";"2019-05-01";"SU.TO";"43.750000000000";"0.023897084791";"Core";"2020-05-01";"SU.TO";"24.139999000000";"0.235271274736";"Value";"2021-05-03";"SU.TO";"26.930000000000";"0.235271274736";"Value";"2022-05-02";"SU.TO";"46.419998000000";"0.235271274736";"Value"
