"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2017-07-02";"CTC.A.TO";"148.460007000000";"0.003849040445";"Core";"2018-07-03";"CTC.A.TO";"170.880005000000";"0.004787844911";"Core";"2019-07-02";"CTC.A.TO";"140.850006000000";"0.006264018000";"Core";"2020-07-02";"CTC.A.TO";"119.339996000000";"0.007011493419";"Core";"2021-07-02";"CTC.A.TO";"194.669998000000";"0.004521408161";"Core";"2022-07-04";"CTC.A.TO";"164.759995000000";"0.004392424638";"Core"
"2017-07-02";"EMA.TO";"47.849998000000";"0.011942081407";"Core";"2018-07-03";"EMA.TO";"42.799999000000";"0.019115583679";"Core";"2019-07-02";"EMA.TO";"54.049999000000";"0.016323533564";"Core";"2020-07-02";"EMA.TO";"54.430000000000";"0.092237912536";"Growth";"2021-07-02";"EMA.TO";"56.330002000000";"0.015625465764";"Core";"2022-07-04";"EMA.TO";"60.509998000000";"0.011959938610";"Core"
"2017-07-02";"BHC.TO";"21.940001000000";"0.165741270311";"Value";"2018-07-03";"BHC.TO";"30.110001000000";"0.165741270311";"Value";"2019-07-02";"BHC.TO";"33.049999000000";"0.165741270311";"Value";"2020-07-02";"BHC.TO";"24.920000000000";"0.219780077894";"Value";"2021-07-02";"BHC.TO";"36.810001000000";"0.219780077894";"Value";"2022-07-04";"BHC.TO";"10.910000000000";"0.219780077894";"Value"
"2017-07-02";"WCN.TO";"83.349998000000";"0.039992002559";"Growth";"2018-07-03";"WCN.TO";"99.339996000000";"0.049414958442";"Growth";"2019-07-02";"WCN.TO";"126.720001000000";"0.052914937977";"Growth";"2020-07-02";"WCN.TO";"125.290001000000";"0.006678518556";"Core";"2021-07-02";"WCN.TO";"147.580002000000";"0.005964104254";"Core";"2022-07-04";"WCN.TO";"160.899994000000";"0.004497799182";"Core"
"2017-07-02";"SHOP.TO";"11.001000000000";"0.303002757325";"Growth";"2018-07-03";"SHOP.TO";"19.785000000000";"0.248111285014";"Growth";"2019-07-02";"SHOP.TO";"40.919998000000";"0.163865623684";"Growth";"2020-07-02";"SHOP.TO";"139.761002000000";"0.035922106364";"Growth";"2021-07-02";"SHOP.TO";"180.824997000000";"0.042185807347";"Growth";"2022-07-04";"SHOP.TO";"40.349998000000";"0.017935462137";"Core"
"2017-07-02";"H.TO";"23.129999000000";"0.303002757325";"Growth";"2018-07-03";"H.TO";"20.209999000000";"0.040482286136";"Core";"2019-07-02";"H.TO";"22.910000000000";"0.038510998377";"Core";"2020-07-02";"H.TO";"25.940001000000";"0.032257192147";"Core";"2021-07-02";"H.TO";"29.950001000000";"0.029388396939";"Core";"2022-07-04";"H.TO";"34.639999000000";"0.020891913460";"Core"
"2017-07-02";"WEED.TO";"8.090000000000";"0.412031314380";"Growth";"2018-07-03";"WEED.TO";"38.400002000000";"0.127835456207";"Growth";"2019-07-02";"WEED.TO";"52.490002000000";"0.127745870412";"Growth";"2020-07-02";"WEED.TO";"22.330000000000";"0.245271811066";"Value";"2021-07-02";"WEED.TO";"28.700001000000";"0.245271811066";"Value";"2022-07-04";"WEED.TO";"3.630000000000";"0.245271811066";"Value"
"2017-07-02";"QSR.TO";"80.260002000000";"0.041531687644";"Growth";"2018-07-03";"QSR.TO";"79.480003000000";"0.061762475953";"Growth";"2019-07-02";"QSR.TO";"91.190002000000";"0.009675259935";"Core";"2020-07-02";"QSR.TO";"73.489998000000";"0.011385924879";"Core";"2021-07-02";"QSR.TO";"79.879997000000";"0.011018810100";"Core";"2022-07-04";"QSR.TO";"65.760002000000";"0.011005107046";"Core"
"2017-07-02";"DOL.TO";"41.196667000000";"0.013870747637";"Core";"2018-07-03";"DOL.TO";"50.599998000000";"0.097013477629";"Growth";"2019-07-02";"DOL.TO";"47.759998000000";"0.018473346101";"Core";"2020-07-02";"DOL.TO";"45.490002000000";"0.018394186849";"Core";"2021-07-02";"DOL.TO";"56.919998000000";"0.015463502260";"Core";"2022-07-04";"DOL.TO";"75.489998000000";"0.009586645655";"Core"
"2017-07-02";"L.TO";"57.532154000000";"0.063205762057";"Value";"2018-07-03";"L.TO";"54.019295000000";"0.063205762057";"Value";"2019-07-02";"L.TO";"66.730003000000";"0.063205762057";"Value";"2020-07-02";"L.TO";"66.589996000000";"0.012565725286";"Core";"2021-07-02";"L.TO";"77.139999000000";"0.011410196126";"Core";"2022-07-04";"L.TO";"116.680000000000";"0.086833579525";"Growth"
