"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-03-02";"CTC.A.TO";"166.039993000000";"0.003345914111";"Core";"2022-03-01";"CTC.A.TO";"183.649994000000";"0.003085096858";"Core"
"2021-03-02";"EMA.TO";"51.700001000000";"0.010745755219";"Core";"2022-03-01";"EMA.TO";"59.279999000000";"0.009557659060";"Core"
"2021-03-02";"BHC.TO";"40.740002000000";"0.081819665432";"Growth";"2022-03-01";"BHC.TO";"29.830000000000";"0.018993564181";"Core"
"2021-03-02";"WCN.TO";"125.570000000000";"0.004424269774";"Core";"2022-03-01";"WCN.TO";"160.270004000000";"0.003535146973";"Core"
"2021-03-02";"SHOP.TO";"165.378998000000";"0.020155723361";"Growth";"2022-03-01";"SHOP.TO";"85.833000000000";"0.006600934600";"Core"
"2021-03-02";"H.TO";"27.360001000000";"0.020305392370";"Core";"2022-03-01";"H.TO";"31.400000000000";"0.018043885972";"Core"
"2021-03-02";"WEED.TO";"44.470001000000";"0.081771161560";"Value";"2022-03-01";"WEED.TO";"8.840000000000";"0.081771161560";"Value"
"2021-03-02";"QSR.TO";"78.970001000000";"0.046047405221";"Value";"2022-03-01";"QSR.TO";"69.599998000000";"0.046047405221";"Value"
"2021-03-02";"DOL.TO";"49.869999000000";"0.011140075530";"Core";"2022-03-01";"DOL.TO";"65.180000000000";"0.008692513340";"Core"
"2021-03-02";"L.TO";"62.700001000000";"0.008860535035";"Core";"2022-03-01";"L.TO";"98.019997000000";"0.005780228901";"Core"
"2021-03-02";"CM.TO";"59.985001000000";"0.009261574499";"Core";"2022-03-01";"CM.TO";"78.675003000000";"0.064013331686";"Growth"
"2021-03-02";"BMO.TO";"107.400002000000";"0.005172770440";"Core";"2022-03-01";"BMO.TO";"144.669998000000";"0.034811979899";"Growth"
"2021-03-02";"SU.TO";"26.110001000000";"0.139270911417";"Value";"2022-03-01";"SU.TO";"39.200001000000";"0.139270911417";"Value"
"2021-03-02";"OTEX.TO";"58.080002000000";"0.009565350145";"Core";"2022-03-01";"OTEX.TO";"54.450001000000";"0.010405473078";"Core"
"2021-03-02";"GIL.TO";"38.599998000000";"0.094206316704";"Value";"2022-03-01";"GIL.TO";"48.529999000000";"0.094206316704";"Value"
"2021-03-02";"TRP.TO";"54.820000000000";"0.066332791616";"Value";"2022-03-01";"TRP.TO";"68.129997000000";"0.066332791616";"Value"
"2021-03-02";"TD.TO";"78.379997000000";"0.007087976229";"Core";"2022-03-01";"TD.TO";"98.910004000000";"0.050917489220";"Growth"
"2021-03-02";"CCO.TO";"21.820000000000";"0.152765047357";"Growth";"2022-03-01";"CCO.TO";"31.150000000000";"0.161677337477";"Growth"
"2021-03-02";"WPM.TO";"46.570000000000";"0.071576837735";"Growth";"2022-03-01";"WPM.TO";"58.419998000000";"0.009698357393";"Core"
"2021-03-02";"SLF.TO";"63.279999000000";"0.008779323077";"Core";"2022-03-01";"SLF.TO";"65.040001000000";"0.008711224028";"Core"
"2021-03-02";"ABX.TO";"25.080000000000";"0.132908027645";"Growth";"2022-03-01";"ABX.TO";"29.889999000000";"0.018955437888";"Core"
"2021-03-02";"K.TO";"8.130000000000";"0.410004100041";"Growth";"2022-03-01";"K.TO";"6.620000000000";"0.085585803553";"Core"
"2021-03-02";"TRI.TO";"112.120003000000";"0.004955008390";"Core";"2022-03-01";"TRI.TO";"129.940002000000";"0.004360304839";"Core"
"2021-03-02";"BNS.TO";"76.639999000000";"0.007248898262";"Core";"2022-03-01";"BNS.TO";"90.889999000000";"0.006233667353";"Core"
"2021-03-02";"RY.TO";"109.699997000000";"0.005064316962";"Core";"2022-03-01";"RY.TO";"137.399994000000";"0.004123566552";"Core"
"2021-03-02";"CAE.TO";"36.869999000000";"0.015067956892";"Core";"2022-03-01";"CAE.TO";"34.599998000000";"0.145556339697";"Growth"
"2021-03-02";"T.TO";"26.070000000000";"0.021310147892";"Core";"2022-03-01";"T.TO";"32.020000000000";"0.017694504045";"Core"
"2021-03-02";"CNR.TO";"141.410004000000";"0.003928686372";"Core";"2022-03-01";"CNR.TO";"151.789993000000";"0.003732644085";"Core"
"2021-03-02";"BCE.TO";"55.480000000000";"0.010013618521";"Core";"2022-03-01";"BCE.TO";"67.050003000000";"0.008450081941";"Core"
"2021-03-02";"SAP.TO";"35.880001000000";"0.101347924610";"Value";"2022-03-01";"SAP.TO";"30.400000000000";"0.101347924610";"Value"
"2021-03-02";"FNV.TO";"140.320007000000";"0.023755224965";"Growth";"2022-03-01";"FNV.TO";"191.160004000000";"0.002963894160";"Core"
"2021-03-02";"SNC.TO";"26.230000000000";"0.021180158428";"Core";"2022-03-01";"SNC.TO";"27.600000000000";"0.020528189113";"Core"
"2021-03-02";"FM.TO";"28.070000000000";"0.118750742192";"Growth";"2022-03-01";"FM.TO";"36.810001000000";"0.136817411725";"Growth"
"2021-03-02";"MFC.TO";"25.980000000000";"0.021383970576";"Core";"2022-03-01";"MFC.TO";"24.850000000000";"0.022799920303";"Core"
"2021-03-02";"CSU.TO";"1695.550049000000";"0.001965930369";"Growth";"2022-03-01";"CSU.TO";"2136.760010000000";"0.000265157536";"Core"
"2021-03-02";"FSV.TO";"195.559998000000";"0.017045067332";"Growth";"2022-03-01";"FSV.TO";"181.190002000000";"0.003126982799";"Core"
"2021-03-02";"WN.TO";"96.589996000000";"0.005751688359";"Core";"2022-03-01";"WN.TO";"136.149994000000";"0.004161425226";"Core"
"2021-03-02";"IFC.TO";"146.110001000000";"0.003802310258";"Core";"2022-03-01";"IFC.TO";"180.570007000000";"0.003137719430";"Core"
"2021-03-02";"FTS.TO";"49.939999000000";"0.011124460686";"Core";"2022-03-01";"FTS.TO";"58.410000000000";"0.009700017455";"Core"
"2021-03-02";"ATD.TO";"39.549999000000";"0.014046917057";"Core";"2022-03-01";"ATD.TO";"49.139999000000";"0.011529874462";"Core"
"2021-03-02";"MG.TO";"109.029999000000";"0.030572625552";"Growth";"2022-03-01";"MG.TO";"86.739998000000";"0.006531911835";"Core"
"2021-03-02";"IMO.TO";"27.990000000000";"0.129916528630";"Value";"2022-03-01";"IMO.TO";"56.939999000000";"0.129916528630";"Value"
"2021-03-02";"PPL.TO";"32.889999000000";"0.110561378745";"Value";"2022-03-01";"PPL.TO";"44.080002000000";"0.110561378745";"Value"
"2021-03-02";"AEM.TO";"72.070000000000";"0.007708554954";"Core";"2022-03-01";"AEM.TO";"67.400002000000";"0.008406201821";"Core"
"2021-03-02";"ENB.TO";"44.250000000000";"0.012554927809";"Core";"2022-03-01";"ENB.TO";"55.259998000000";"0.010252950417";"Core"
"2021-03-02";"CVE.TO";"9.410000000000";"0.386436093131";"Value";"2022-03-01";"CVE.TO";"19.690001000000";"0.386436093131";"Value"
"2021-03-02";"CNQ.TO";"35.455437000000";"0.015669121651";"Core";"2022-03-01";"CNQ.TO";"69.892265000000";"0.072057316534";"Growth"
