"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2014-12-02";"CTC.A.TO";"128.679993000000";"0.025904052803";"Growth";"2015-12-01";"CTC.A.TO";"125.839996000000";"0.005618633367";"Core";"2016-12-01";"CTC.A.TO";"140.089996000000";"0.006025449315";"Core";"2017-12-01";"CTC.A.TO";"161.720001000000";"0.005494190664";"Core";"2018-12-03";"CTC.A.TO";"150.029999000000";"0.006364132907";"Core";"2019-12-02";"CTC.A.TO";"154.000000000000";"0.006937899521";"Core";"2020-12-01";"CTC.A.TO";"164.750000000000";"0.006483412743";"Core";"2021-12-01";"CTC.A.TO";"170.360001000000";"0.006208819591";"Core";"2022-12-01";"CTC.A.TO";"154.119995000000";"0.007294019949";"Core"
"2014-12-02";"EMA.TO";"39.279999000000";"0.015911405700";"Core";"2015-12-01";"EMA.TO";"42.790001000000";"0.016523692075";"Core";"2016-12-01";"EMA.TO";"44.580002000000";"0.018934614908";"Core";"2017-12-01";"EMA.TO";"48.799999000000";"0.018207388070";"Core";"2018-12-03";"EMA.TO";"44.669998000000";"0.021374768222";"Core";"2019-12-02";"EMA.TO";"54.689999000000";"0.019536232323";"Core";"2020-12-01";"EMA.TO";"53.660000000000";"0.019905744492";"Core";"2021-12-01";"EMA.TO";"58.570000000000";"0.018059322380";"Core";"2022-12-01";"EMA.TO";"52.709999000000";"0.021327154988";"Core"
"2014-12-02";"BHC.TO";"166.720001000000";"0.019993601927";"Growth";"2015-12-01";"BHC.TO";"131.889999000000";"0.005360897762";"Core";"2016-12-01";"BHC.TO";"20.370001000000";"0.041438641583";"Core";"2017-12-01";"BHC.TO";"21.920000000000";"0.291849805711";"Value";"2018-12-03";"BHC.TO";"33.380001000000";"0.291849805711";"Value";"2019-12-02";"BHC.TO";"37.939999000000";"0.291849805711";"Value";"2020-12-01";"BHC.TO";"24.080000000000";"0.282278607146";"Value";"2021-12-01";"BHC.TO";"29.490000000000";"0.282278607146";"Value";"2022-12-01";"BHC.TO";"10.340000000000";"0.282278607146";"Value"
"2014-12-02";"WCN.TO";"48.293526000000";"0.069022364060";"Growth";"2015-12-01";"WCN.TO";"43.309101000000";"0.016325640202";"Core";"2016-12-01";"WCN.TO";"67.480003000000";"0.112580708307";"Growth";"2017-12-01";"WCN.TO";"87.500000000000";"0.081236161793";"Growth";"2018-12-03";"WCN.TO";"103.239998000000";"0.073987669294";"Growth";"2019-12-02";"WCN.TO";"119.160004000000";"0.008966402235";"Core";"2020-12-01";"WCN.TO";"133.490005000000";"0.008001664615";"Core";"2021-12-01";"WCN.TO";"169.839996000000";"0.006227829349";"Core";"2022-12-01";"WCN.TO";"193.429993000000";"0.061437819921";"Growth"
"2014-12-02";"WEED.TO";"2.390000000000";"1.394700139470";"Growth";"2015-12-01";"WEED.TO";"1.810000000000";"2.083385047236";"Growth";"2016-12-01";"WEED.TO";"11.350000000000";"0.669334496414";"Growth";"2017-12-01";"WEED.TO";"18.000000000000";"0.394898008715";"Growth";"2018-12-03";"WEED.TO";"44.070000000000";"0.173326227137";"Growth";"2019-12-02";"WEED.TO";"24.100000000000";"0.044333465817";"Core";"2020-12-01";"WEED.TO";"34.520000000000";"0.196908136155";"Value";"2021-12-01";"WEED.TO";"12.740000000000";"0.196908136155";"Value";"2022-12-01";"WEED.TO";"5.280000000000";"0.196908136155";"Value"
"2014-12-02";"DOL.TO";"17.736668000000";"0.187934584632";"Growth";"2015-12-01";"DOL.TO";"29.940001000000";"0.125949459237";"Growth";"2016-12-01";"DOL.TO";"34.150002000000";"0.222458157815";"Growth";"2017-12-01";"DOL.TO";"51.433334000000";"0.138201504823";"Growth";"2018-12-03";"DOL.TO";"35.240002000000";"0.027094517581";"Core";"2019-12-02";"DOL.TO";"48.950001000000";"0.021827099170";"Core";"2020-12-01";"DOL.TO";"52.779999000000";"0.157403812213";"Growth";"2021-12-01";"DOL.TO";"54.310001000000";"0.019475869864";"Core";"2022-12-01";"DOL.TO";"82.849998000000";"0.143438954304";"Growth"
"2014-12-02";"L.TO";"49.067524000000";"0.012737549178";"Core";"2015-12-01";"L.TO";"54.180065000000";"0.069599896853";"Growth";"2016-12-01";"L.TO";"55.683281000000";"0.015159041553";"Core";"2017-12-01";"L.TO";"54.686497000000";"0.116982218502";"Value";"2018-12-03";"L.TO";"61.459999000000";"0.116982218502";"Value";"2019-12-02";"L.TO";"71.839996000000";"0.116982218502";"Value";"2020-12-01";"L.TO";"63.599998000000";"0.016794689985";"Core";"2021-12-01";"L.TO";"95.580002000000";"0.011066483466";"Core";"2022-12-01";"L.TO";"121.529999000000";"0.097785873241";"Growth"
"2014-12-02";"CM.TO";"53.240002000000";"0.011739293323";"Core";"2015-12-01";"CM.TO";"50.610001000000";"0.013970535199";"Core";"2016-12-01";"CM.TO";"54.169998000000";"0.015582521721";"Core";"2017-12-01";"CM.TO";"60.599998000000";"0.014662055263";"Core";"2018-12-03";"CM.TO";"55.415001000000";"0.017230187431";"Core";"2019-12-02";"CM.TO";"57.580002000000";"0.018555687549";"Core";"2020-12-01";"CM.TO";"55.169998000000";"0.019360926013";"Core";"2021-12-01";"CM.TO";"70.629997000000";"0.014975712257";"Core";"2022-12-01";"CM.TO";"59.810001000000";"0.018795423831";"Core"
"2014-12-02";"BMO.TO";"81.419998000000";"0.007676246811";"Core";"2015-12-01";"BMO.TO";"78.220001000000";"0.009039232822";"Core";"2016-12-01";"BMO.TO";"88.660004000000";"0.009520698538";"Core";"2017-12-01";"BMO.TO";"99.480003000000";"0.008931649506";"Core";"2018-12-03";"BMO.TO";"99.000000000000";"0.009644554078";"Core";"2019-12-02";"BMO.TO";"100.709999000000";"0.010609041176";"Core";"2020-12-01";"BMO.TO";"96.519997000000";"0.011066538361";"Core";"2021-12-01";"BMO.TO";"132.710007000000";"0.007970269430";"Core";"2022-12-01";"BMO.TO";"133.000000000000";"0.008452288106";"Core"
"2014-12-02";"SU.TO";"36.599998000000";"0.017076503665";"Core";"2015-12-01";"SU.TO";"37.790001000000";"0.018709943945";"Core";"2016-12-01";"SU.TO";"42.970001000000";"0.019644057501";"Core";"2017-12-01";"SU.TO";"44.549999000000";"0.019944344322";"Core";"2018-12-03";"SU.TO";"42.930000000000";"0.022241110034";"Core";"2019-12-02";"SU.TO";"41.369999000000";"0.025826360938";"Core";"2020-12-01";"SU.TO";"20.639999000000";"0.329325057626";"Value";"2021-12-01";"SU.TO";"30.540001000000";"0.329325057626";"Value";"2022-12-01";"SU.TO";"43.169998000000";"0.329325057626";"Value"
"2014-12-02";"OTEX.TO";"33.000000000000";"0.101010101010";"Growth";"2015-12-01";"OTEX.TO";"32.919998000000";"0.021477789896";"Core";"2016-12-01";"OTEX.TO";"41.535000000000";"0.020322743962";"Core";"2017-12-01";"OTEX.TO";"41.160000000000";"0.021586990272";"Core";"2018-12-03";"OTEX.TO";"45.730000000000";"0.020879310163";"Core";"2019-12-02";"OTEX.TO";"57.470001000000";"0.018591204239";"Core";"2020-12-01";"OTEX.TO";"57.419998000000";"0.018602269012";"Core";"2021-12-01";"OTEX.TO";"59.610001000000";"0.017744245832";"Core";"2022-12-01";"OTEX.TO";"39.439999000000";"0.028502899255";"Core"
"2014-12-02";"GIL.TO";"33.759998000000";"0.098736182785";"Growth";"2015-12-01";"GIL.TO";"41.849998000000";"0.090105785322";"Growth";"2016-12-01";"GIL.TO";"36.290001000000";"0.023259993034";"Core";"2017-12-01";"GIL.TO";"40.560001000000";"0.021906323908";"Core";"2018-12-03";"GIL.TO";"44.540001000000";"0.171497230768";"Growth";"2019-12-02";"GIL.TO";"38.500000000000";"0.027751598083";"Core";"2020-12-01";"GIL.TO";"34.389999000000";"0.197652487866";"Value";"2021-12-01";"GIL.TO";"51.480000000000";"0.197652487866";"Value";"2022-12-01";"GIL.TO";"39.509998000000";"0.197652487866";"Value"
"2014-12-02";"TRP.TO";"55.099998000000";"0.011343013116";"Core";"2015-12-01";"TRP.TO";"43.310001000000";"0.016325300949";"Core";"2016-12-01";"TRP.TO";"58.880001000000";"0.014336025070";"Core";"2017-12-01";"TRP.TO";"61.660000000000";"0.014409998696";"Core";"2018-12-03";"TRP.TO";"55.380001000000";"0.017241076860";"Core";"2019-12-02";"TRP.TO";"67.150002000000";"0.015911191279";"Core";"2020-12-01";"TRP.TO";"57.599998000000";"0.018544136919";"Core";"2021-12-01";"TRP.TO";"58.410000000000";"0.018108791505";"Core";"2022-12-01";"TRP.TO";"58.779999000000";"0.019124776067";"Core"
"2014-12-02";"TD.TO";"56.810001000000";"0.011001584034";"Core";"2015-12-01";"TD.TO";"55.259998000000";"0.012794947991";"Core";"2016-12-01";"TD.TO";"63.070000000000";"0.013383624076";"Core";"2017-12-01";"TD.TO";"73.320000000000";"0.012118392248";"Core";"2018-12-03";"TD.TO";"73.059998000000";"0.013068859566";"Core";"2019-12-02";"TD.TO";"76.239998000000";"0.014014120596";"Core";"2020-12-01";"TD.TO";"70.709999000000";"0.015105957637";"Core";"2021-12-01";"TD.TO";"91.980003000000";"0.011499613800";"Core";"2022-12-01";"TD.TO";"91.839996000000";"0.012240356784";"Core"
