"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2014-07-02";"CTC.A.TO";"102.400002000000";"0.006103515506";"Core";"2015-07-02";"CTC.A.TO";"133.320007000000";"0.005775327778";"Core";"2016-07-04";"CTC.A.TO";"142.179993000000";"0.004815216689";"Core";"2017-07-04";"CTC.A.TO";"148.460007000000";"0.005212120564";"Core";"2018-07-03";"CTC.A.TO";"170.880005000000";"0.006384613004";"Core";"2019-07-02";"CTC.A.TO";"140.850006000000";"0.008024337756";"Core";"2020-07-02";"CTC.A.TO";"119.339996000000";"0.008470448194";"Core";"2021-07-02";"CTC.A.TO";"194.669998000000";"0.005214761088";"Core";"2022-07-04";"CTC.A.TO";"164.759995000000";"0.005723463424";"Core"
"2014-07-02";"EMA.TO";"34.009998000000";"0.106920430762";"Value";"2015-07-02";"EMA.TO";"39.880001000000";"0.106920430762";"Value";"2016-07-04";"EMA.TO";"48.240002000000";"0.106920430762";"Value";"2017-07-04";"EMA.TO";"47.849998000000";"0.016171190968";"Core";"2018-07-03";"EMA.TO";"42.799999000000";"0.025490717933";"Core";"2019-07-02";"EMA.TO";"54.049999000000";"0.020910787086";"Core";"2020-07-02";"EMA.TO";"54.430000000000";"0.111430819796";"Growth";"2021-07-02";"EMA.TO";"56.330002000000";"0.018021613606";"Core";"2022-07-04";"EMA.TO";"60.509998000000";"0.015584165200";"Core"
"2014-07-02";"BHC.TO";"134.539993000000";"0.024775780487";"Growth";"2015-07-02";"BHC.TO";"286.700012000000";"0.014323296501";"Growth";"2016-07-04";"BHC.TO";"26.700001000000";"0.025641477512";"Core";"2017-07-04";"BHC.TO";"21.940001000000";"0.224436062872";"Value";"2018-07-03";"BHC.TO";"30.110001000000";"0.224436062872";"Value";"2019-07-02";"BHC.TO";"33.049999000000";"0.224436062872";"Value";"2020-07-02";"BHC.TO";"24.920000000000";"0.243386016112";"Value";"2021-07-02";"BHC.TO";"36.810001000000";"0.243386016112";"Value";"2022-07-04";"BHC.TO";"10.910000000000";"0.243386016112";"Value"
"2014-07-02";"WCN.TO";"37.812393000000";"0.016528972393";"Core";"2015-07-02";"WCN.TO";"46.465904000000";"0.016570574840";"Core";"2016-07-04";"WCN.TO";"63.200001000000";"0.114517252177";"Growth";"2017-07-04";"WCN.TO";"83.349998000000";"0.072206096357";"Growth";"2018-07-03";"WCN.TO";"99.339996000000";"0.085419538082";"Growth";"2019-07-02";"WCN.TO";"126.720001000000";"0.080271875863";"Growth";"2020-07-02";"WCN.TO";"125.290001000000";"0.008068187769";"Core";"2021-07-02";"WCN.TO";"147.580002000000";"0.006878693026";"Core";"2022-07-04";"WCN.TO";"160.899994000000";"0.005860769672";"Core"
"2014-07-02";"WEED.TO";"2.910000000000";"1.145475372279";"Growth";"2015-07-02";"WEED.TO";"1.970000000000";"2.084512324226";"Growth";"2016-07-04";"WEED.TO";"2.760000000000";"0.248053433044";"Core";"2017-07-04";"WEED.TO";"8.090000000000";"0.743928057717";"Growth";"2018-07-03";"WEED.TO";"38.400002000000";"0.220978545037";"Growth";"2019-07-02";"WEED.TO";"52.490002000000";"0.193790280092";"Growth";"2020-07-02";"WEED.TO";"22.330000000000";"0.271615742118";"Value";"2021-07-02";"WEED.TO";"28.700001000000";"0.271615742118";"Value";"2022-07-04";"WEED.TO";"3.630000000000";"0.271615742118";"Value"
"2014-07-02";"DOL.TO";"14.940000000000";"0.041834002677";"Core";"2015-07-02";"DOL.TO";"25.336666000000";"0.162076939354";"Growth";"2016-07-04";"DOL.TO";"30.316668000000";"0.238729746030";"Growth";"2017-07-04";"DOL.TO";"41.196667000000";"0.018782865504";"Core";"2018-07-03";"DOL.TO";"50.599998000000";"0.167699148356";"Growth";"2019-07-02";"DOL.TO";"47.759998000000";"0.023664741801";"Core";"2020-07-02";"DOL.TO";"45.490002000000";"0.022221657708";"Core";"2021-07-02";"DOL.TO";"56.919998000000";"0.017834813179";"Core";"2022-07-04";"DOL.TO";"75.489998000000";"0.012491692013";"Core"
"2014-07-02";"L.TO";"38.175240000000";"0.016371868258";"Core";"2015-07-02";"L.TO";"51.221867000000";"0.015031992874";"Core";"2016-07-04";"L.TO";"55.627010000000";"0.012307464938";"Core";"2017-07-04";"L.TO";"57.532154000000";"0.085589137578";"Value";"2018-07-03";"L.TO";"54.019295000000";"0.085589137578";"Value";"2019-07-02";"L.TO";"66.730003000000";"0.085589137578";"Value";"2020-07-02";"L.TO";"66.589996000000";"0.015180407183";"Core";"2021-07-02";"L.TO";"77.139999000000";"0.013159937045";"Core";"2022-07-04";"L.TO";"116.680000000000";"0.102370919301";"Growth"
"2014-07-02";"CM.TO";"48.669998000000";"0.012841586720";"Core";"2015-07-02";"CM.TO";"45.904999000000";"0.016773047741";"Core";"2016-07-04";"CM.TO";"48.535000000000";"0.014105850936";"Core";"2017-07-04";"CM.TO";"53.075001000000";"0.014579207553";"Core";"2018-07-03";"CM.TO";"57.244999000000";"0.019058480585";"Core";"2019-07-02";"CM.TO";"52.075001000000";"0.021703850204";"Core";"2020-07-02";"CM.TO";"45.575001000000";"0.022180213525";"Core";"2021-07-02";"CM.TO";"70.735001000000";"0.014351558862";"Core";"2022-07-04";"CM.TO";"62.700001000000";"0.015039837161";"Core"
"2014-07-02";"BMO.TO";"78.790001000000";"0.007932478640";"Core";"2015-07-02";"BMO.TO";"74.010002000000";"0.010403549776";"Core";"2016-07-04";"BMO.TO";"82.360001000000";"0.008312621016";"Core";"2017-07-04";"BMO.TO";"95.800003000000";"0.008077154815";"Core";"2018-07-03";"BMO.TO";"101.669998000000";"0.010730822499";"Core";"2019-07-02";"BMO.TO";"99.919998000000";"0.011311329501";"Core";"2020-07-02";"BMO.TO";"72.110001000000";"0.084110101753";"Value";"2021-07-02";"BMO.TO";"127.089996000000";"0.084110101753";"Value";"2022-07-04";"BMO.TO";"124.849998000000";"0.084110101753";"Value"
"2014-07-02";"SU.TO";"45.919998000000";"0.013610627770";"Core";"2015-07-02";"SU.TO";"34.630001000000";"0.022234095222";"Core";"2016-07-04";"SU.TO";"36.700001000000";"0.018654699088";"Core";"2017-07-04";"SU.TO";"37.540001000000";"0.020612451648";"Core";"2018-07-03";"SU.TO";"53.299999000000";"0.159204066240";"Growth";"2019-07-02";"SU.TO";"40.849998000000";"0.027667761968";"Core";"2020-07-02";"SU.TO";"22.740000000000";"0.266718536566";"Value";"2021-07-02";"SU.TO";"29.480000000000";"0.266718536566";"Value";"2022-07-04";"SU.TO";"46.000000000000";"0.266718536566";"Value"
"2014-07-02";"OTEX.TO";"26.030001000000";"0.128057364782";"Growth";"2015-07-02";"OTEX.TO";"25.469999000000";"0.030230340400";"Core";"2016-07-04";"OTEX.TO";"38.595001000000";"0.017738760395";"Core";"2017-07-04";"OTEX.TO";"40.389999000000";"0.019157996401";"Core";"2018-07-03";"OTEX.TO";"46.630001000000";"0.023397012195";"Core";"2019-07-02";"OTEX.TO";"54.910000000000";"0.020583282117";"Core";"2020-07-02";"OTEX.TO";"58.360001000000";"0.017321165803";"Core";"2021-07-02";"OTEX.TO";"64.040001000000";"0.015851928711";"Core";"2022-07-04";"OTEX.TO";"48.480000000000";"0.019451274857";"Core"
"2014-07-02";"GIL.TO";"31.770000000000";"0.104920784807";"Growth";"2015-07-02";"GIL.TO";"42.500000000000";"0.096623277146";"Growth";"2016-07-04";"GIL.TO";"38.439999000000";"0.017810288580";"Core";"2017-07-04";"GIL.TO";"39.689999000000";"0.124064690550";"Value";"2018-07-03";"GIL.TO";"36.169998000000";"0.124064690550";"Value";"2019-07-02";"GIL.TO";"51.070000000000";"0.124064690550";"Value";"2020-07-02";"GIL.TO";"21.059999000000";"0.287995242616";"Value";"2021-07-02";"GIL.TO";"46.250000000000";"0.287995242616";"Value";"2022-07-04";"GIL.TO";"36.660000000000";"0.287995242616";"Value"
"2014-07-02";"TRP.TO";"51.189999000000";"0.012209416140";"Core";"2015-07-02";"TRP.TO";"51.000000000000";"0.015097387054";"Core";"2016-07-04";"TRP.TO";"58.970001000000";"0.011609758582";"Core";"2017-07-04";"TRP.TO";"61.750000000000";"0.012531035716";"Core";"2018-07-03";"TRP.TO";"56.830002000000";"0.019197653768";"Core";"2019-07-02";"TRP.TO";"64.610001000000";"0.017493081622";"Core";"2020-07-02";"TRP.TO";"58.139999000000";"0.017386709167";"Core";"2021-07-02";"TRP.TO";"61.639999000000";"0.016469136063";"Core";"2022-07-04";"TRP.TO";"66.949997000000";"0.014085106009";"Core"
"2014-07-02";"TD.TO";"55.060001000000";"0.011351252972";"Core";"2015-07-02";"TD.TO";"53.099998000000";"0.014500315796";"Core";"2016-07-04";"TD.TO";"56.130001000000";"0.012197175539";"Core";"2017-07-04";"TD.TO";"65.470001000000";"0.011819023120";"Core";"2018-07-03";"TD.TO";"76.139999000000";"0.014328903551";"Core";"2019-07-02";"TD.TO";"77.050003000000";"0.014668760247";"Core";"2020-07-02";"TD.TO";"60.599998000000";"0.016680912326";"Core";"2021-07-02";"TD.TO";"87.000000000000";"0.011668477362";"Core";"2022-07-04";"TD.TO";"84.040001000000";"0.011220820964";"Core"
"2014-07-02";"CCO.TO";"21.129999000000";"0.172094832393";"Value";"2015-07-02";"CCO.TO";"18.219999000000";"0.172094832393";"Value";"2016-07-04";"CCO.TO";"14.210000000000";"0.172094832393";"Value";"2017-07-04";"CCO.TO";"11.910000000000";"0.413444789576";"Value";"2018-07-03";"CCO.TO";"14.780000000000";"0.413444789576";"Value";"2019-07-02";"CCO.TO";"14.060000000000";"0.413444789576";"Value";"2020-07-02";"CCO.TO";"13.750000000000";"0.073517327533";"Core";"2021-07-02";"CCO.TO";"23.600000000000";"0.454731581450";"Growth";"2022-07-04";"CCO.TO";"28.020000000000";"0.426289752465";"Growth"
"2014-07-02";"WPM.TO";"28.200001000000";"0.128949060547";"Value";"2015-07-02";"WPM.TO";"21.740000000000";"0.128949060547";"Value";"2016-07-04";"WPM.TO";"32.470001000000";"0.128949060547";"Value";"2017-07-04";"WPM.TO";"24.770000000000";"0.031239057548";"Core";"2018-07-03";"WPM.TO";"29.480000000000";"0.037008232769";"Core";"2019-07-02";"WPM.TO";"31.320000000000";"0.036086462997";"Core";"2020-07-02";"WPM.TO";"58.810001000000";"0.103131770420";"Growth";"2021-07-02";"WPM.TO";"55.189999000000";"0.194449456725";"Growth";"2022-07-04";"WPM.TO";"48.049999000000";"0.019625344947";"Core"
