"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2013-09-02";"CTC.A.TO";"91.040001000000";"0.036613942187";"Growth";"2014-09-02";"CTC.A.TO";"112.739998000000";"0.007266356273";"Core";"2015-09-01";"CTC.A.TO";"122.320000000000";"0.007815530152";"Core";"2016-09-01";"CTC.A.TO";"135.660004000000";"0.019527480138";"Core";"2017-09-01";"CTC.A.TO";"145.490005000000";"0.018162653688";"Core";"2018-09-04";"CTC.A.TO";"161.179993000000";"0.024429823420";"Core";"2019-09-03";"CTC.A.TO";"133.929993000000";"0.174901037274";"Value";"2020-09-01";"CTC.A.TO";"136.649994000000";"0.174901037274";"Value";"2021-09-01";"CTC.A.TO";"192.639999000000";"0.174901037274";"Value";"2022-09-01";"CTC.A.TO";"156.610001000000";"0.033000036307";"Core"
"2013-09-02";"EMA.TO";"29.309999000000";"0.124065634952";"Value";"2014-09-02";"EMA.TO";"33.849998000000";"0.124065634952";"Value";"2015-09-01";"EMA.TO";"44.389999000000";"0.124065634952";"Value";"2016-09-01";"EMA.TO";"47.860001000000";"0.055350981576";"Core";"2017-09-01";"EMA.TO";"47.799999000000";"0.055282105253";"Core";"2018-09-04";"EMA.TO";"41.310001000000";"0.095318292727";"Core";"2019-09-03";"EMA.TO";"58.230000000000";"0.065073956641";"Core";"2020-09-01";"EMA.TO";"52.860001000000";"0.072916765986";"Core";"2021-09-01";"EMA.TO";"59.560001000000";"0.069302004113";"Core";"2022-09-01";"EMA.TO";"61.459999000000";"0.084089420813";"Core"
"2013-09-02";"BHC.TO";"104.629997000000";"0.031858295220";"Growth";"2014-09-02";"BHC.TO";"131.199997000000";"0.037463826695";"Growth";"2015-09-01";"BHC.TO";"296.200012000000";"0.021947232089";"Growth";"2016-09-01";"BHC.TO";"38.090000000000";"0.404645156564";"Value";"2017-09-01";"BHC.TO";"16.500000000000";"0.404645156564";"Value";"2018-09-04";"BHC.TO";"28.700001000000";"0.404645156564";"Value";"2019-09-03";"BHC.TO";"28.760000000000";"0.131754398304";"Core";"2020-09-01";"BHC.TO";"21.190001000000";"0.181896184097";"Core";"2021-09-01";"BHC.TO";"36.400002000000";"0.113396351853";"Core";"2022-09-01";"BHC.TO";"8.670000000000";"3.815002145570";"Value"
"2013-09-02";"WCN.TO";"35.264797000000";"0.017723056792";"Core";"2014-09-02";"WCN.TO";"39.266182000000";"0.020862965278";"Core";"2015-09-01";"WCN.TO";"49.235027000000";"0.019416982309";"Core";"2016-09-01";"WCN.TO";"67.926666000000";"0.207996707004";"Growth";"2017-09-01";"WCN.TO";"82.250000000000";"0.289147248417";"Growth";"2018-09-04";"WCN.TO";"105.209999000000";"0.336834799426";"Growth";"2019-09-03";"WCN.TO";"120.849998000000";"0.031355039784";"Core";"2020-09-01";"WCN.TO";"130.910004000000";"0.029442977658";"Core";"2021-09-01";"WCN.TO";"164.039993000000";"0.025162323887";"Core";"2022-09-01";"WCN.TO";"183.440002000000";"0.138700007722";"Growth"
"2013-09-02";"WEED.TO";"0.050000000000";"72.727272727273";"Value";"2014-09-02";"WEED.TO";"2.400000000000";"72.727272727273";"Value";"2015-09-01";"WEED.TO";"1.600000000000";"72.727272727273";"Value";"2016-09-01";"WEED.TO";"3.770000000000";"3.747618791974";"Growth";"2017-09-01";"WEED.TO";"8.930000000000";"2.663198340685";"Growth";"2018-09-04";"WEED.TO";"68.830002000000";"0.514868340565";"Growth";"2019-09-03";"WEED.TO";"33.230000000000";"0.775412102544";"Growth";"2020-09-01";"WEED.TO";"21.459999000000";"0.179607665542";"Core";"2021-09-01";"WEED.TO";"21.270000000000";"0.194058647590";"Core";"2022-09-01";"WEED.TO";"4.610000000000";"7.174852191343";"Value"
"2013-09-02";"DOL.TO";"12.278333000000";"0.271480935835";"Growth";"2014-09-02";"DOL.TO";"15.608333000000";"0.052485360972";"Core";"2015-09-01";"DOL.TO";"25.423332000000";"0.255700960365";"Growth";"2016-09-01";"DOL.TO";"33.730000000000";"0.418871119056";"Growth";"2017-09-01";"DOL.TO";"40.786667000000";"0.064787950823";"Core";"2018-09-04";"DOL.TO";"48.799999000000";"0.726196508955";"Growth";"2019-09-03";"DOL.TO";"49.570000000000";"0.076442535712";"Core";"2020-09-01";"DOL.TO";"51.689999000000";"0.579967386394";"Growth";"2021-09-01";"DOL.TO";"57.529999000000";"0.071747392769";"Core";"2022-09-01";"DOL.TO";"80.349998000000";"0.316653768852";"Growth"
"2013-09-02";"L.TO";"36.093246000000";"0.017316259114";"Core";"2014-09-02";"L.TO";"43.810287000000";"0.018699009931";"Core";"2015-09-01";"L.TO";"55.442123000000";"0.117253273438";"Growth";"2016-09-01";"L.TO";"57.500000000000";"0.046071270149";"Core";"2017-09-01";"L.TO";"52.516075000000";"0.050317632759";"Core";"2018-09-04";"L.TO";"53.247589000000";"0.073948864950";"Core";"2019-09-03";"L.TO";"73.150002000000";"0.051801181020";"Core";"2020-09-01";"L.TO";"66.889999000000";"0.057622669764";"Core";"2021-09-01";"L.TO";"89.110001000000";"0.046320585657";"Core";"2022-09-01";"L.TO";"117.139999000000";"0.217202748089";"Growth"
"2013-09-02";"CM.TO";"41.049999000000";"0.015225335328";"Core";"2014-09-02";"CM.TO";"52.384998000000";"0.015638236574";"Core";"2015-09-01";"CM.TO";"47.255001000000";"0.020230570903";"Core";"2016-09-01";"CM.TO";"52.060001000000";"0.050885477962";"Core";"2017-09-01";"CM.TO";"52.395000000000";"0.050433907354";"Core";"2018-09-04";"CM.TO";"61.180000000000";"0.064360882116";"Core";"2019-09-03";"CM.TO";"51.439999000000";"0.455375100178";"Value";"2020-09-01";"CM.TO";"52.049999000000";"0.455375100178";"Value";"2021-09-01";"CM.TO";"72.599998000000";"0.455375100178";"Value";"2022-09-01";"CM.TO";"61.380001000000";"0.084199016534";"Core"
"2013-09-02";"BMO.TO";"66.599998000000";"0.009384384666";"Core";"2014-09-02";"BMO.TO";"84.620003000000";"0.009681032411";"Core";"2015-09-01";"BMO.TO";"68.739998000000";"0.013907414548";"Core";"2016-09-01";"BMO.TO";"87.019997000000";"0.030442405480";"Core";"2017-09-01";"BMO.TO";"89.489998000000";"0.029528267235";"Core";"2018-09-04";"BMO.TO";"107.330002000000";"0.036686841466";"Core";"2019-09-03";"BMO.TO";"90.430000000000";"0.041902648405";"Core";"2020-09-01";"BMO.TO";"81.900002000000";"0.047062029656";"Core";"2021-09-01";"BMO.TO";"127.010002000000";"0.032498443975";"Core";"2022-09-01";"BMO.TO";"121.269997000000";"0.042616771229";"Core"
"2013-09-02";"SU.TO";"36.169998000000";"0.017279514364";"Core";"2014-09-02";"SU.TO";"43.669998000000";"0.018759080128";"Core";"2015-09-01";"SU.TO";"36.049999000000";"0.026518604016";"Core";"2016-09-01";"SU.TO";"35.200001000000";"0.075258464725";"Core";"2017-09-01";"SU.TO";"39.509998000000";"0.066881415074";"Core";"2018-09-04";"SU.TO";"52.730000000000";"0.074674734835";"Core";"2019-09-03";"SU.TO";"38.330002000000";"0.611126884308";"Value";"2020-09-01";"SU.TO";"21.139999000000";"0.611126884308";"Value";"2021-09-01";"SU.TO";"23.280001000000";"0.611126884308";"Value";"2022-09-01";"SU.TO";"40.910000000000";"0.621929349644";"Growth"
