"","2019-10-02_to_2023-01-13_Index_7QRank","2019-10-02_to_2023-01-13_TSX60_Index"
"2019-10-02",0,0
"2019-10-03",0,0
"2019-10-04",0,0
"2019-10-07",0,0
"2019-10-08",0,0
"2019-10-09",0,0
"2019-10-10",0,0
"2019-10-11",0,0
"2019-10-15",0,0
"2019-10-16",0,0
"2019-10-17",0,0
"2019-10-18",0,0
"2019-10-21",0,0
"2019-10-22",0,0
"2019-10-23",0,0
"2019-10-24",0,0
"2019-10-25",0,0
"2019-10-28",0,0
"2019-10-29",0,0
"2019-10-30",0,0
"2019-10-31",0,0
"2019-11-01",0,0
"2019-11-04",0,0
"2019-11-05",0,0
"2019-11-06",0,0
"2019-11-07",0,0
"2019-11-08",0,0
"2019-11-11",0,0
"2019-11-12",0,0
"2019-11-13",0,0
"2019-11-14",0,0
"2019-11-15",0,0
"2019-11-18",0,0
"2019-11-19",0,0
"2019-11-20",0,0
"2019-11-21",0,0
"2019-11-22",0,0
"2019-11-25",0,0
"2019-11-26",0,0
"2019-11-27",0,0
"2019-11-28",0,0
"2019-11-29",0,0
"2019-12-02",0,0
"2019-12-03",0,0
"2019-12-04",0,0
"2019-12-05",0,0
"2019-12-06",0,0
"2019-12-09",0,0
"2019-12-10",0,0
"2019-12-11",0,0
"2019-12-12",0,0
"2019-12-13",0,0
"2019-12-16",0,0
"2019-12-17",0,0
"2019-12-18",0,0
"2019-12-19",0,0
"2019-12-20",0,0
"2019-12-23",0,0
"2019-12-24",0,0
"2019-12-27",0,0
"2019-12-30",0,0
"2019-12-31",0,0
"2020-01-02",0,0
"2020-01-03",0,0
"2020-01-06",0,0
"2020-01-07",0,0
"2020-01-08",0,0
"2020-01-09",0,0
"2020-01-10",0,0
"2020-01-13",0,0
"2020-01-14",0,0
"2020-01-15",0,0
"2020-01-16",0,0
"2020-01-17",0,0
"2020-01-20",0,0
"2020-01-21",0,0
"2020-01-22",0,0
"2020-01-23",0,0
"2020-01-24",0,0
"2020-01-27",0,0
"2020-01-28",0,0
"2020-01-29",0,0
"2020-01-30",0,0
"2020-01-31",0,0
"2020-02-03",0,0
"2020-02-04",0,0
"2020-02-05",0,0
"2020-02-06",0,0
"2020-02-07",0,0
"2020-02-10",0,0
"2020-02-11",0,0
"2020-02-12",0,0
"2020-02-13",0,0
"2020-02-14",0,0
"2020-02-18",0,0
"2020-02-19",0,0
"2020-02-20",-0.101577809421849,0
"2020-02-21",-1.48395638008783,-0.60133606317978
"2020-02-24",-3.74981813252422,-2.17434531754898
"2020-02-25",-5.85922304928456,-4.26170916043723
"2020-02-26",-6.72504683740158,-4.96778602411292
"2020-02-27",-8.19114206575519,-6.69229227015995
"2020-02-28",-9.66949314588295,-9.08453822195492
"2020-03-02",-7.83639912571026,-7.51152896758572
"2020-03-03",-8.52758858404091,-8.40370933666227
"2020-03-04",-6.63090087524766,-6.37152071821013
"2020-03-05",-7.75352809911062,-7.65835581297305
"2020-03-06",-10.0975104805489,-9.70176372817778
"2020-03-09",-19.1866738562284,-19.2613798786382
"2020-03-10",-16.1836687390018,-16.4286625120607
"2020-03-11",-20.4536642702055,-20.0712671621035
"2020-03-12",-30.1000269578296,-30.0704243466401
"2020-03-13",-24.3939695497096,-22.4934312385721
"2020-03-16",-31.947695335058,-30.2537184671631
"2020-03-17",-30.6213616144403,-28.221529848711
"2020-03-18",-35.2969199717107,-33.1575187439788
"2020-03-19",-33.2204296303319,-30.6053567672518
"2020-03-20",-34.8301294064158,-32.4804296242703
"2020-03-23",-38.008518416588,-35.7265096658346
"2020-03-24",-30.7067408507525,-27.7632808653343
"2020-03-25",-28.1848136954241,-24.9455225610936
"2020-03-26",-27.3898437138033,-23.6661761188786
"2020-03-27",-31.1106735871581,-27.7913382285953
"2020-03-30",-28.8667877179036,-25.3149293083969
"2020-03-31",-26.8072405917965,-23.3238872327504
"2020-04-01",-29.373326273632,-26.3109200972631
"2020-04-02",-28.5853699056833,-25.1082479709035
"2020-04-03",-29.4065934359611,-25.9134559866988
"2020-04-06",-25.9723935158687,-22.240924090603
"2020-04-07",-25.7836167473163,-22.3241566783001
"2020-04-08",-23.9295193693438,-20.8082016525386
"2020-04-09",-22.7628038175168,-19.6251769775652
"2020-04-13",-22.9958841060424,-20.1947067905204
"2020-04-14",-21.1490656813956,-19.1547691953502
"2020-04-15",-22.8362720922006,-20.7866934397397
"2020-04-16",-22.776502354589,-21.1850879310103
"2020-04-17",-19.9029498072936,-18.4645908960971
"2020-04-20",-19.4969599866927,-18.4524320972587
"2020-04-21",-22.0812196244983,-21.010203722362
"2020-04-22",-19.8913040215808,-19.0201011488013
"2020-04-23",-20.2223958126051,-19.3885683940188
"2020-04-24",-19.0649374570539,-18.3439515311786
"2020-04-27",-18.1441362970441,-17.2787568362459
"2020-04-28",-17.1022712875641,-16.3772270532088
"2020-04-29",-14.7081786459849,-13.9354155253541
"2020-04-30",-16.954224794945,-16.6147660174616
"2020-05-01",-17.9502458556332,-17.4545714256005
"2020-05-04",-17.1854853981519,-16.4772885860348
"2020-05-05",-16.6802039005319,-16.1135006084872
"2020-05-06",-16.3205379163185,-15.9507751986773
"2020-05-07",-16.477722710242,-16.0658049152195
"2020-05-08",-15.6468577247935,-15.3129627389824
"2020-05-11",-14.5094785094825,-14.2524473117197
"2020-05-12",-15.8965616514227,-15.4485702876172
"2020-05-13",-17.6825360566361,-17.5116165328287
"2020-05-14",-18.1276169580815,-17.5883090914431
"2020-05-15",-17.2847833767299,-17.0617865827062
"2020-05-19",-15.5728153020418,-15.9227178354164
"2020-05-20",-15.0593542641349,-15.2624667822163
"2020-05-21",-15.5354875382182,-15.9825723275225
"2020-05-22",-15.5330770749143,-15.7824401404912
"2020-05-25",-14.7384818372432,-14.8219862460543
"2020-05-26",-14.8078513711578,-14.3665466475556
"2020-05-27",-14.9396263918357,-13.5267321180372
"2020-05-28",-14.3908456299394,-13.6660794322562
"2020-05-29",-14.7126370722507,-14.2262598312508
"2020-06-01",-14.8225667206308,-13.9831112186218
"2020-06-02",-13.4879318524014,-12.8674205669229
"2020-06-03",-12.7588811133191,-11.9303447680771
"2020-06-04",-13.3718231069644,-12.3988826675
"2020-06-05",-11.5269068605014,-10.5191305428115
"2020-06-08",-10.7961939270034,-10.0636909443127
"2020-06-09",-11.4592205204527,-10.7585393898563
"2020-06-10",-11.9087222579992,-11.5235312435523
"2020-06-11",-15.851612756617,-15.0221184330857
"2020-06-12",-14.6497975741282,-13.9559933574466
"2020-06-15",-13.7394723127615,-13.4042228703266
"2020-06-16",-12.9545658988733,-12.4652863100682
"2020-06-17",-13.4751614724064,-12.9450435062437
"2020-06-18",-13.2175067239939,-12.5662873449799
"2020-06-19",-13.2682390268135,-12.7103048054893
"2020-06-22",-12.7167901473333,-12.5354205968411
"2020-06-23",-12.3075767105723,-12.3212597281792
"2020-06-24",-13.9304830737816,-13.794198328343
"2020-06-25",-12.882054473936,-12.8141152252789
"2020-06-26",-14.2790973026726,-14.3684165303477
"2020-06-29",-12.6703391878084,-13.1573344921134
"2020-06-30",-12.0094171391689,-12.6326818661686
"2020-07-02",-11.4448952436583,-12.0107770922757
"2020-07-03",-11.6570825414299,-12.1519942892867
"2020-07-06",-10.9628851089844,-11.8817186941031
"2020-07-07",-11.2413836828436,-12.3044307830504
"2020-07-08",-10.9972721842403,-12.1669533516235
"2020-07-09",-10.9393946412514,-12.4952044347417
"2020-07-10",-9.95237378952878,-11.5908743882063
"2020-07-13",-10.4532272394768,-11.9303447680771
"2020-07-14",-9.08724663580163,-10.3788528478862
"2020-07-15",-8.12939583838266,-9.65874730258006
"2020-07-16",-8.70095566798711,-9.76535798586807
"2020-07-17",-7.97104578131728,-9.27905163923047
"2020-07-20",-7.55375561233252,-9.00130563425786
"2020-07-21",-8.22629011424609,-9.14532309476731
"2020-07-22",-8.20318356384454,-9.1995679384971
"2020-07-23",-8.83504300261617,-10.073979860359
"2020-07-24",-8.83556226249818,-10.2151879359905
"2020-07-27",-7.89302445384338,-9.37538252785168
"2020-07-28",-8.10469773966516,-9.6924143142173
"2020-07-29",-6.9304421797474,-8.61693070323829
"2020-07-30",-7.1043785174323,-8.5084501371582
"2020-07-31",-8.18871188754795,-9.40997992019523
"2020-08-04",-6.84231949583184,-8.26810178802754
"2020-08-05",-5.64741372988188,-7.54425647713717
"2020-08-06",-5.13786984906115,-7.15054125353659
"2020-08-07",-5.94801719063343,-7.31232716126071
"2020-08-10",-5.78474694355922,-6.93825026766689
"2020-08-11",-6.52823221500669,-7.3132666633465
"2020-08-12",-6.24537411097831,-6.90271337323755
"2020-08-13",-6.49980141280833,-7.32355557939277
"2020-08-14",-6.77377846998887,-7.38340095011938
"2020-08-17",-6.01593497769377,-6.65207610806063
"2020-08-18",-6.10192278255883,-6.80732198670213
"2020-08-19",-5.92468521506343,-7.0355115369944
"2020-08-20",-5.87652203912565,-6.87559551206239
"2020-08-21",-6.68705637425097,-7.32261607730699
"2020-08-24",-6.38646037302661,-6.68668262178365
"2020-08-25",-6.29814793764322,-6.63524716293175
"2020-08-26",-5.18967983975868,-5.61026863009834
"2020-08-27",-5.68859649510285,-5.93945921530232
"2020-08-28",-5.65888952135909,-6.2667799177142
"2020-08-31",-6.67477157262443,-7.36657200499049
"2020-09-01",-5.18537867590079,-6.63991730922224
"2020-09-02",-5.03494234781476,-6.27705971238102
"2020-09-03",-7.20503129271446,-7.68921343973241
"2020-09-04",-8.48568092616934,-9.05180159102398
"2020-09-08",-9.43371581694349,-9.69989384538569
"2020-09-09",-7.50285027314804,-8.04740089028312
"2020-09-10",-8.7549413461592,-9.21452700083387
"2020-09-11",-8.50305263735592,-8.92742246052131
"2020-09-14",-7.78273458780505,-8.33730569409411
"2020-09-15",-7.12149463852152,-8.00998499168222
"2020-09-16",-7.56639172796408,-8.93116222610549
"2020-09-17",-7.87276996233124,-9.251003397349
"2020-09-18",-7.78724793191111,-9.45300546717244
"2020-09-21",-9.26499697267003,-10.4349584530286
"2020-09-22",-8.12611529041157,-9.49508239068437
"2020-09-23",-10.1708349630171,-11.0793200631856
"2020-09-24",-9.78401902482165,-10.5743057672476
"2020-09-25",-8.75484510823541,-9.64284873815749
"2020-09-28",-7.73967811627683,-8.6683661620902
"2020-09-29",-7.68397403742092,-8.93303210889761
"2020-09-30",-8.22643134537014,-9.54090820115998
"2020-10-01",-7.69685710168683,-9.33329648296026
"2020-10-02",-7.78213944934599,-9.16215203989619
"2020-10-05",-6.53034171194411,-8.03243270656687
"2020-10-06",-8.09734503854216,-9.00410589775628
"2020-10-07",-7.04699116225509,-7.80705254115248
"2020-10-08",-6.09523848291211,-7.29549821613182
"2020-10-09",-5.40020090381792,-7.32635584289118
"2020-10-13",-5.88056038997224,-7.61813965087373
"2020-10-14",-5.91608940349939,-7.97725748213076
"2020-10-15",-5.69700464194586,-7.73035998253804
"2020-10-16",-6.14107940541175,-8.10070623192712
"2020-10-19",-6.93931895879627,-9.07798907149283
"2020-10-20",-6.58674964496129,-9.14251370988942
"2020-10-21",-6.31306915263287,-9.60076269326608
"2020-10-22",-6.29128100921178,-9.23697471571854
"2020-10-23",-6.20704837032592,-9.04806182543979
"2020-10-26",-7.61419377474765,-10.229216617621
"2020-10-27",-7.96757290462159,-10.7061735502981
"2020-10-28",-10.4798137390304,-12.9422341213658
"2020-10-29",-9.67668989937386,-12.5746972568546
"2020-10-30",-9.83697326044414,-13.1292771288524
"2020-11-02",-9.07423024740081,-12.6841173250205
"2020-11-03",-7.85366563357897,-11.3243385586068
"2020-11-04",-7.85947801210357,-10.940903129673
"2020-11-05",-5.84246448767457,-9.36416323109909
"2020-11-06",-5.36842972700045,-7.45822362594172
"2020-11-09",-4.53097426554552,-8.31018783291895
"2020-11-10",-4.47666438151405,-7.11032509143728
"2020-11-11",-3.71365262943977,-6.18728709560137
"2020-11-12",-4.79821330052992,-7.36657200499049
"2020-11-13",-3.88840508076169,-6.96443774813573
"2020-11-16",-2.90155850536366,-5.74493667664728
"2020-11-17",-2.81079608239938,-5.33157400166045
"2020-11-18",-3.57649020739945,-5.60277997755047
"2020-11-19",-3.5407075487129,-5.48775938238776
"2020-11-20",-2.59272653603796,-4.9182204480531
"2020-11-23",-2.48858672392772,-4.43285360350131
"2020-11-24",-1.83070360826197,-3.36484952369069
