"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year10";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2012-11-02";"OTEX.TO";"13.185000000000";"0.047402351157";"Core";"2013-11-01";"OTEX.TO";"19.172501000000";"0.038978563795";"Core";"2014-11-03";"OTEX.TO";"31.650000000000";"0.189598868034";"Growth";"2015-11-02";"OTEX.TO";"30.725000000000";"0.034721523862";"Core";"2016-11-01";"OTEX.TO";"41.055000000000";"0.030816800240";"Core";"2017-11-01";"OTEX.TO";"44.040001000000";"0.030957828233";"Core";"2018-11-01";"OTEX.TO";"44.529999000000";"0.035347351882";"Core";"2019-11-01";"OTEX.TO";"54.070000000000";"0.032550556539";"Core";"2020-11-02";"OTEX.TO";"48.180000000000";"0.029901184162";"Core";"2021-11-01";"OTEX.TO";"62.290001000000";"0.035031460452";"Core";"2022-11-01";"OTEX.TO";"40.070000000000";"0.059092154209";"Core"
"2012-11-02";"GIL.TO";"17.295000000000";"0.036137612027";"Core";"2013-11-01";"GIL.TO";"25.459999000000";"0.199597516193";"Growth";"2014-11-03";"GIL.TO";"33.355000000000";"0.179907185528";"Growth";"2015-11-02";"GIL.TO";"37.740002000000";"0.028267587815";"Core";"2016-11-01";"GIL.TO";"33.990002000000";"0.037222231816";"Core";"2017-11-01";"GIL.TO";"37.720001000000";"0.036144823706";"Core";"2018-11-01";"GIL.TO";"39.970001000000";"0.039379972594";"Core";"2019-11-01";"GIL.TO";"33.959999000000";"0.051825931798";"Core";"2020-11-02";"GIL.TO";"28.129999000000";"0.051213619060";"Core";"2021-11-01";"GIL.TO";"46.419998000000";"0.047007966407";"Core";"2022-11-01";"GIL.TO";"43.000000000000";"0.055065642306";"Core"
"2012-11-02";"TRP.TO";"45.200001000000";"0.013827433322";"Core";"2013-11-01";"TRP.TO";"47.200001000000";"0.015832977489";"Core";"2014-11-03";"TRP.TO";"55.029999000000";"0.018174342123";"Core";"2015-11-02";"TRP.TO";"44.220001000000";"0.140365122690";"Value";"2016-11-01";"TRP.TO";"60.590000000000";"0.140365122690";"Value";"2017-11-01";"TRP.TO";"61.750000000000";"0.140365122690";"Value";"2018-11-01";"TRP.TO";"50.919998000000";"0.216381053426";"Value";"2019-11-01";"TRP.TO";"67.180000000000";"0.216381053426";"Value";"2020-11-02";"TRP.TO";"51.549999000000";"0.216381053426";"Value";"2021-11-01";"TRP.TO";"67.400002000000";"0.226628597817";"Value";"2022-11-01";"TRP.TO";"59.619999000000";"0.226628597817";"Value"
"2012-11-02";"TD.TO";"41.145000000000";"0.015190181067";"Core";"2013-11-01";"TD.TO";"47.939999000000";"0.015588580912";"Core";"2014-11-03";"TD.TO";"55.410000000000";"0.018049702741";"Core";"2015-11-02";"TD.TO";"54.169998000000";"0.019693905484";"Core";"2016-11-01";"TD.TO";"60.779999000000";"0.020815790633";"Core";"2017-11-01";"TD.TO";"73.160004000000";"0.018635630287";"Core";"2018-11-01";"TD.TO";"72.669998000000";"0.021659798917";"Core";"2019-11-01";"TD.TO";"75.339996000000";"0.023360879818";"Core";"2020-11-02";"TD.TO";"59.020000000000";"0.024409336715";"Core";"2021-11-01";"TD.TO";"90.419998000000";"0.024133043075";"Core";"2022-11-01";"TD.TO";"87.750000000000";"0.026983733551";"Core"
"2012-11-02";"CCO.TO";"18.490000000000";"0.196666502778";"Value";"2013-11-01";"CCO.TO";"19.760000000000";"0.196666502778";"Value";"2014-11-03";"CCO.TO";"19.129999000000";"0.196666502778";"Value";"2015-11-02";"CCO.TO";"18.100000000000";"0.342925185952";"Value";"2016-11-01";"CCO.TO";"9.950000000000";"0.342925185952";"Value";"2017-11-01";"CCO.TO";"10.820000000000";"0.342925185952";"Value";"2018-11-01";"CCO.TO";"14.500000000000";"0.108552934066";"Core";"2019-11-01";"CCO.TO";"12.090000000000";"0.145575565925";"Core";"2020-11-02";"CCO.TO";"12.640000000000";"0.113974608619";"Core";"2021-11-01";"CCO.TO";"31.080000000000";"0.491466150133";"Growth";"2022-11-01";"CCO.TO";"32.209999000000";"0.404316200236";"Growth"
"2012-11-02";"WPM.TO";"39.450001000000";"0.015842838635";"Core";"2013-11-01";"WPM.TO";"22.959999000000";"0.032548631789";"Core";"2014-11-03";"WPM.TO";"20.340000000000";"0.049170797880";"Core";"2015-11-02";"WPM.TO";"17.980000000000";"0.345213896871";"Value";"2016-11-01";"WPM.TO";"32.630001000000";"0.345213896871";"Value";"2017-11-01";"WPM.TO";"26.670000000000";"0.345213896871";"Value";"2018-11-01";"WPM.TO";"22.490000000000";"0.489912085713";"Value";"2019-11-01";"WPM.TO";"36.650002000000";"0.489912085713";"Value";"2020-11-02";"WPM.TO";"61.820000000000";"0.489912085713";"Value";"2021-11-01";"WPM.TO";"49.279999000000";"0.044279824490";"Core";"2022-11-01";"WPM.TO";"44.950001000000";"0.052676809043";"Core"
"2012-11-02";"SLF.TO";"25.219999000000";"0.144185716913";"Value";"2013-11-01";"SLF.TO";"35.230000000000";"0.144185716913";"Value";"2014-11-03";"SLF.TO";"39.810001000000";"0.144185716913";"Value";"2015-11-02";"SLF.TO";"44.349998000000";"0.024054540446";"Core";"2016-11-01";"SLF.TO";"44.580002000000";"0.028380073511";"Core";"2017-11-01";"SLF.TO";"50.169998000000";"0.027175260927";"Core";"2018-11-01";"SLF.TO";"48.189999000000";"0.032662742823";"Core";"2019-11-01";"SLF.TO";"59.139999000000";"0.029760037568";"Core";"2020-11-02";"SLF.TO";"53.360001000000";"0.026998482495";"Core";"2021-11-01";"SLF.TO";"70.779999000000";"0.030829467892";"Core";"2022-11-01";"SLF.TO";"57.650002000000";"0.041072377051";"Core"
"2012-11-02";"ABX.TO";"35.230000000000";"0.103217815395";"Value";"2013-11-01";"ABX.TO";"18.719999000000";"0.103217815395";"Value";"2014-11-03";"ABX.TO";"13.540000000000";"0.103217815395";"Value";"2015-11-02";"ABX.TO";"10.170000000000";"0.610319160839";"Value";"2016-11-01";"ABX.TO";"24.660000000000";"0.610319160839";"Value";"2017-11-01";"ABX.TO";"18.320000000000";"0.610319160839";"Value";"2018-11-01";"ABX.TO";"17.500000000000";"0.629607017582";"Value";"2019-11-01";"ABX.TO";"22.350000000000";"0.629607017582";"Value";"2020-11-02";"ABX.TO";"35.919998000000";"0.629607017582";"Value";"2021-11-01";"ABX.TO";"22.860001000000";"0.668187544967";"Value";"2022-11-01";"ABX.TO";"20.580000000000";"0.668187544967";"Value"
"2012-11-02";"K.TO";"9.340000000000";"0.389332295114";"Value";"2013-11-01";"K.TO";"5.000000000000";"0.389332295114";"Value";"2014-11-03";"K.TO";"2.520000000000";"0.389332295114";"Value";"2015-11-02";"K.TO";"2.700000000000";"2.298868839162";"Value";"2016-11-01";"K.TO";"5.310000000000";"2.298868839162";"Value";"2017-11-01";"K.TO";"5.090000000000";"2.298868839162";"Value";"2018-11-01";"K.TO";"3.620000000000";"3.043680333616";"Value";"2019-11-01";"K.TO";"6.360000000000";"3.043680333616";"Value";"2020-11-02";"K.TO";"10.840000000000";"3.043680333616";"Value";"2021-11-01";"K.TO";"7.390000000000";"0.295278715371";"Core";"2022-11-01";"K.TO";"5.080000000000";"0.466106814792";"Core"
"2012-11-02";"TRI.TO";"30.906487000000";"0.117656970731";"Value";"2013-11-01";"TRI.TO";"43.738297000000";"0.117656970731";"Value";"2014-11-03";"TRI.TO";"46.469875000000";"0.117656970731";"Value";"2015-11-02";"TRI.TO";"59.643131000000";"0.017886700493";"Core";"2016-11-01";"TRI.TO";"60.524288000000";"0.020903735933";"Core";"2017-11-01";"TRI.TO";"62.727173000000";"0.021735122454";"Core";"2018-11-01";"TRI.TO";"66.747437000000";"0.023581692642";"Core";"2019-11-01";"TRI.TO";"88.820000000000";"0.158523629096";"Growth";"2020-11-02";"TRI.TO";"104.550003000000";"0.220470819567";"Growth";"2021-11-01";"TRI.TO";"146.789993000000";"0.014865520885";"Core";"2022-11-01";"TRI.TO";"140.300003000000";"0.016876853660";"Core"
"2012-11-02";"BNS.TO";"54.660000000000";"0.011434321259";"Core";"2013-11-01";"BNS.TO";"63.700001000000";"0.011731813840";"Core";"2014-11-03";"BNS.TO";"68.779999000000";"0.014541059079";"Core";"2015-11-02";"BNS.TO";"61.849998000000";"0.017248485936";"Core";"2016-11-01";"BNS.TO";"72.029999000000";"0.017564677932";"Core";"2017-11-01";"BNS.TO";"83.089996000000";"0.016408507064";"Core";"2018-11-01";"BNS.TO";"70.730003000000";"0.022253887702";"Core";"2019-11-01";"BNS.TO";"75.800003000000";"0.023219109794";"Core";"2020-11-02";"BNS.TO";"55.590000000000";"0.025915435383";"Core";"2021-11-01";"BNS.TO";"81.959999000000";"0.026624081664";"Core";"2022-11-01";"BNS.TO";"65.989998000000";"0.035881537974";"Core"
"2012-11-02";"RY.TO";"57.560001000000";"0.010858234697";"Core";"2013-11-01";"RY.TO";"70.410004000000";"0.010613783708";"Core";"2014-11-03";"RY.TO";"80.010002000000";"0.012500112534";"Core";"2015-11-02";"RY.TO";"74.629997000000";"0.014294772391";"Core";"2016-11-01";"RY.TO";"83.220001000000";"0.015202880542";"Core";"2017-11-01";"RY.TO";"100.760002000000";"0.013530992053";"Core";"2018-11-01";"RY.TO";"95.860001000000";"0.016419961689";"Core";"2019-11-01";"RY.TO";"106.650002000000";"0.016502658781";"Core";"2020-11-02";"RY.TO";"93.290001000000";"0.015442588032";"Core";"2021-11-01";"RY.TO";"129.300003000000";"0.016876331446";"Core";"2022-11-01";"RY.TO";"126.070000000000";"0.018781808671";"Core"
"2012-11-02";"CAE.TO";"10.610000000000";"0.058906691800";"Core";"2013-11-01";"CAE.TO";"12.060000000000";"0.061966546711";"Core";"2014-11-03";"CAE.TO";"14.740000000000";"0.067851698024";"Core";"2015-11-02";"CAE.TO";"15.070000000000";"0.070790897191";"Core";"2016-11-01";"CAE.TO";"18.600000000000";"0.068020630853";"Core";"2017-11-01";"CAE.TO";"23.260000000000";"0.742455515636";"Growth";"2018-11-01";"CAE.TO";"23.379999000000";"0.471262757868";"Growth";"2019-11-01";"CAE.TO";"33.630001000000";"0.418675834601";"Growth";"2020-11-02";"CAE.TO";"22.920000000000";"0.062855107022";"Core";"2021-11-01";"CAE.TO";"38.000000000000";"0.057423939647";"Core";"2022-11-01";"CAE.TO";"25.219999000000";"0.093886705513";"Core"
"2012-11-02";"T.TO";"16.147499000000";"0.206430316753";"Growth";"2013-11-01";"T.TO";"18.245001000000";"0.040960071931";"Core";"2014-11-03";"T.TO";"20.215000000000";"0.049474846840";"Core";"2015-11-02";"T.TO";"21.780001000000";"0.048981578131";"Core";"2016-11-01";"T.TO";"21.650000000000";"0.058438047754";"Core";"2017-11-01";"T.TO";"23.440001000000";"0.058164792158";"Core";"2018-11-01";"T.TO";"22.665001000000";"0.069447053806";"Core";"2019-11-01";"T.TO";"23.285000000000";"0.075585509643";"Core";"2020-11-02";"T.TO";"22.540001000000";"0.063914773249";"Core";"2021-11-01";"T.TO";"28.389999000000";"0.076861915585";"Core";"2022-11-01";"T.TO";"28.360001000000";"0.083491626786";"Core"
"2012-11-02";"CNR.TO";"43.520000000000";"0.014361213235";"Core";"2013-11-01";"CNR.TO";"57.930000000000";"0.012900337534";"Core";"2014-11-03";"CNR.TO";"78.260002000000";"0.076677792230";"Growth";"2015-11-02";"CNR.TO";"79.809998000000";"0.013366982175";"Core";"2016-11-01";"CNR.TO";"83.209999000000";"0.015204707957";"Core";"2017-11-01";"CNR.TO";"102.959999000000";"0.013241868683";"Core";"2018-11-01";"CNR.TO";"111.500000000000";"0.098817244912";"Growth";"2019-11-01";"CNR.TO";"120.250000000000";"0.014636246088";"Core";"2020-11-02";"CNR.TO";"135.589996000000";"0.010624965672";"Core";"2021-11-01";"CNR.TO";"164.830002000000";"0.013238546867";"Core";"2022-11-01";"CNR.TO";"160.759995000000";"0.014728929415";"Core"
"2012-11-02";"BCE.TO";"42.910000000000";"0.014565369378";"Core";"2013-11-01";"BCE.TO";"45.610001000000";"0.016384927361";"Core";"2014-11-03";"BCE.TO";"50.180000000000";"0.019930929232";"Core";"2015-11-02";"BCE.TO";"56.700001000000";"0.018815146417";"Core";"2016-11-01";"BCE.TO";"60.279999000000";"0.020988449815";"Core";"2017-11-01";"BCE.TO";"59.480000000000";"0.022921701183";"Core";"2018-11-01";"BCE.TO";"53.459999000000";"0.029442902608";"Core";"2019-11-01";"BCE.TO";"62.450001000000";"0.028182683168";"Core";"2020-11-02";"BCE.TO";"53.529999000000";"0.026912742011";"Core";"2021-11-01";"BCE.TO";"64.150002000000";"0.034015738715";"Core";"2022-11-01";"BCE.TO";"61.570000000000";"0.038457408139";"Core"
"2012-11-02";"SAP.TO";"22.165001000000";"0.028197607571";"Core";"2013-11-01";"SAP.TO";"25.910000000000";"0.028842784768";"Core";"2014-11-03";"SAP.TO";"31.020000000000";"0.032241587004";"Core";"2015-11-02";"SAP.TO";"30.910000000000";"0.034513711442";"Core";"2016-11-01";"SAP.TO";"48.110001000000";"0.178824552307";"Growth";"2017-11-01";"SAP.TO";"46.439999000000";"0.029357941768";"Core";"2018-11-01";"SAP.TO";"38.660000000000";"0.285000589956";"Value";"2019-11-01";"SAP.TO";"38.200001000000";"0.285000589956";"Value";"2020-11-02";"SAP.TO";"32.570000000000";"0.285000589956";"Value";"2021-11-01";"SAP.TO";"29.930000000000";"0.510349747616";"Value";"2022-11-01";"SAP.TO";"33.520000000000";"0.510349747616";"Value"
"2012-11-02";"FNV.TO";"56.439999000000";"0.059059769532";"Growth";"2013-11-01";"FNV.TO";"45.560001000000";"0.016402909063";"Core";"2014-11-03";"FNV.TO";"54.980000000000";"0.018190869932";"Core";"2015-11-02";"FNV.TO";"65.980003000000";"0.016168820433";"Core";"2016-11-01";"FNV.TO";"90.129997000000";"0.014037321380";"Core";"2017-11-01";"FNV.TO";"102.690002000000";"0.168171340514";"Growth";"2018-11-01";"FNV.TO";"84.989998000000";"0.018520032721";"Core";"2019-11-01";"FNV.TO";"126.820000000000";"0.013878004984";"Core";"2020-11-02";"FNV.TO";"183.110001000000";"0.125881845455";"Growth";"2021-11-01";"FNV.TO";"176.320007000000";"0.012375848571";"Core";"2022-11-01";"FNV.TO";"171.009995000000";"0.013846106592";"Core"
"2012-11-02";"SNC.TO";"42.169998000000";"0.086231060205";"Value";"2013-11-01";"SNC.TO";"44.520000000000";"0.086231060205";"Value";"2014-11-03";"SNC.TO";"47.590000000000";"0.086231060205";"Value";"2015-11-02";"SNC.TO";"42.340000000000";"0.025196476634";"Core";"2016-11-01";"SNC.TO";"53.860001000000";"0.159733554226";"Growth";"2017-11-01";"SNC.TO";"57.549999000000";"0.023690405040";"Core";"2018-11-01";"SNC.TO";"45.959999000000";"0.239732877446";"Value";"2019-11-01";"SNC.TO";"24.910000000000";"0.239732877446";"Value";"2020-11-02";"SNC.TO";"19.030001000000";"0.239732877446";"Value";"2021-11-01";"SNC.TO";"32.930000000000";"0.066265098894";"Core";"2022-11-01";"SNC.TO";"23.920000000000";"0.098989239931";"Core"
"2012-11-02";"FM.TO";"23.660000000000";"0.026415891801";"Core";"2013-11-01";"FM.TO";"19.709999000000";"0.037915605847";"Core";"2014-11-03";"FM.TO";"16.420000000000";"0.060909502368";"Core";"2015-11-02";"FM.TO";"7.240000000000";"0.857312964881";"Value";"2016-11-01";"FM.TO";"12.430000000000";"0.857312964881";"Value";"2017-11-01";"FM.TO";"14.510000000000";"0.857312964881";"Value";"2018-11-01";"FM.TO";"13.570000000000";"0.811947148687";"Value";"2019-11-01";"FM.TO";"11.730000000000";"0.811947148687";"Value";"2020-11-02";"FM.TO";"15.050000000000";"0.811947148687";"Value";"2021-11-01";"FM.TO";"29.260000000000";"0.522035814974";"Growth";"2022-11-01";"FM.TO";"26.180000000000";"0.090443950311";"Core"
"2012-11-02";"MFC.TO";"12.560000000000";"0.289519397800";"Value";"2013-11-01";"MFC.TO";"18.520000000000";"0.289519397800";"Value";"2014-11-03";"MFC.TO";"21.230000000000";"0.289519397800";"Value";"2015-11-02";"MFC.TO";"21.809999000000";"0.048914207684";"Core";"2016-11-01";"MFC.TO";"19.219999000000";"0.065826420380";"Core";"2017-11-01";"MFC.TO";"26.270000000000";"0.051898849880";"Core";"2018-11-01";"MFC.TO";"20.799999000000";"0.075673924021";"Core";"2019-11-01";"MFC.TO";"24.820000000000";"0.070910902177";"Core";"2020-11-02";"MFC.TO";"18.190001000000";"0.079199503779";"Core";"2021-11-01";"MFC.TO";"24.410000000000";"0.625758621309";"Value";"2022-11-01";"MFC.TO";"22.670000000000";"0.625758621309";"Value"
"2012-11-02";"CSU.TO";"115.489998000000";"0.028862528280";"Growth";"2013-11-01";"CSU.TO";"192.250000000000";"0.026433043239";"Growth";"2014-11-03";"CSU.TO";"316.010010000000";"0.018989285097";"Growth";"2015-11-02";"CSU.TO";"566.479980000000";"0.010043956676";"Growth";"2016-11-01";"CSU.TO";"635.770020000000";"0.013532014911";"Growth";"2017-11-01";"CSU.TO";"725.340027000000";"0.001879646422";"Core";"2018-11-01";"CSU.TO";"903.239990000000";"0.012198444411";"Growth";"2019-11-01";"CSU.TO";"1307.229980000000";"0.010770919388";"Growth";"2020-11-02";"CSU.TO";"1380.000000000000";"0.016703061483";"Growth";"2021-11-01";"CSU.TO";"2185.699951000000";"0.006988501756";"Growth";"2022-11-01";"CSU.TO";"1972.579956000000";"0.001200368387";"Core"
"2012-11-02";"WN.TO";"64.139999000000";"0.009744309475";"Core";"2013-11-01";"WN.TO";"85.370003000000";"0.008753854130";"Core";"2014-11-03";"WN.TO";"90.279999000000";"0.011078135135";"Core";"2015-11-02";"WN.TO";"109.000000000000";"0.052199086027";"Growth";"2016-11-01";"WN.TO";"109.120003000000";"0.011594425395";"Core";"2017-11-01";"WN.TO";"108.580002000000";"0.012556481500";"Core";"2018-11-01";"WN.TO";"94.980003000000";"0.016572094064";"Core";"2019-11-01";"WN.TO";"104.919998000000";"0.016774767686";"Core";"2020-11-02";"WN.TO";"94.300003000000";"0.015277189895";"Core";"2021-11-01";"WN.TO";"134.089996000000";"0.016273471338";"Core";"2022-11-01";"WN.TO";"150.970001000000";"0.086262332377";"Growth"
