"","2015-02-02_to_2023-01-13_Index_7QRank","2015-02-02_to_2023-01-13_TSX60_Index"
"2015-02-02",0,0
"2015-02-03",0,0
"2015-02-04",0,0
"2015-02-05",0,0
"2015-02-06",0,0
"2015-02-09",0,0
"2015-02-10",0,0
"2015-02-11",0,0
"2015-02-12",0,0
"2015-02-13",0,0
"2015-02-17",0,0
"2015-02-18",0,0
"2015-02-19",0,0
"2015-02-20",0,0
"2015-02-23",0,0
"2015-02-24",0,0
"2015-02-25",0,0
"2015-02-26",0,0
"2015-02-27",0,0
"2015-03-02",0,0
"2015-03-03",0,-1.01280281478386
"2015-03-04",0,-1.3646019841727
"2015-03-05",0,-1.09683043934137
"2015-03-06",0,-2.02336996952082
"2015-03-09",0,-2.63957254960919
"2015-03-10",0,-4.05346644459761
"2015-03-11",0,-3.46751849544961
"2015-03-12",0,-3.21655833315435
"2015-03-13",0,-3.34539678572614
"2015-03-16",0,-2.33818800241334
"2015-03-17",0,-2.24408526358335
"2015-03-18",0,-1.99760618408952
"2015-03-19",0,-2.55666763642896
"2015-03-20",0,-2.21383063264298
"2015-03-23",0,-2.26536796621323
"2015-03-24",0,-1.37468686115283
"2015-03-25",0,-2.57459196763467
"2015-03-26",0,-3.04625766128481
"2015-03-27",0,-3.46975415549651
"2015-03-30",0,-2.59139358746312
"2015-03-31",0,-2.60931791866884
"2015-04-01",0,-2.44350809230836
"2015-04-02",0,-1.82282442941856
"2015-04-06",0,-1.64357135465378
"2015-04-07",0,-0.976954152372433
"2015-04-08",0,-0.649805819745264
"2015-04-09",0,0
"2015-04-10",0,0
"2015-04-13",0,0
"2015-04-14",0,0
"2015-04-15",0,0
"2015-04-16",0,-0.477296174144137
"2015-04-17",0,-0.659341148277137
"2015-04-20",0,-0.174268333189209
"2015-04-21",0,-0.564986505980369
"2015-04-22",0,-0.741479500136089
"2015-04-23",0,-0.16871635321194
"2015-04-24",0,-0.0754740413984267
"2015-04-27",0,-0.577193123979192
"2015-04-28",0,-0.557219537475573
"2015-04-29",0,-0.598288713405049
"2015-04-30",0,-1.59173524909529
"2015-05-01",0,-0.702625312734129
"2015-05-04",0,-0.600503701932575
"2015-05-05",0,-1.92252298993659
"2015-05-06",0,-2.86823603923683
"2015-05-07",0,-2.34431870918593
"2015-05-08",0,-1.86591020455853
"2015-05-11",0,-1.83593531614464
"2015-05-12",0,-2.69175271752009
"2015-05-13",0,-3.22787666556981
"2015-05-14",0,-2.89488360863996
"2015-05-15",0,-2.41092312403529
"2015-05-19",0,-2.19113629298359
"2015-05-20",0,-2.63625226262528
"2015-05-21",0,-1.55289073413232
"2015-05-22",0,-1.54733875415504
"2015-05-25",0,-1.64168372401281
"2015-05-26",0,-2.47640553596242
"2015-05-27",0,-2.02019527880516
"2015-05-28",0,-2.05572214719634
"2015-05-29",0,-2.87046070020334
"2015-06-01",0,-2.5196993728584
"2015-06-02",0,-2.37429359759984
"2015-06-03",0,-1.90919436901554
"2015-06-04",0,-2.74614084193164
"2015-06-05",0,-3.18459250111282
"2015-06-08",0,-4.70973300779773
"2015-06-09",0,-4.15028880935565
"2015-06-10",0,-3.80507946198798
"2015-06-11",0,-4.11477161340344
"2015-06-12",0,-4.79963832816148
"2015-06-15",0,-4.61427570745669
"2015-06-16",0,-4.63647395492681
"2015-06-17",0,-4.81850925662083
"2015-06-18",0,-4.59318011803084
"2015-06-19",0,-5.38794508453421
"2015-06-22",0,-4.44554968180577
"2015-06-23",0,-3.62081949932747
"2015-06-24",0,-3.32444629639409
"2015-06-25",0,-3.65633669527967
"2015-06-26",0,-4.15695311981618
"2015-06-29",0,-6.27927000942289
"2015-06-30",0,-5.89631880513654
"2015-07-02",0,-5.29581510320396
"2015-07-03",0,-4.91619121792837
"2015-07-06",0,-5.44788518892304
"2015-07-07",0,-5.17482256394305
"2015-07-08",0,-6.54900531539211
"2015-07-09",0,-7.41147735478912
"2015-07-10",0,-6.45576300357861
"2015-07-13",0,-5.64213678105486
"2015-07-14",0,-5.35020322761551
"2015-07-15",0,-4.69752638979891
"2015-07-16",0,-4.15362580080539
"2015-07-17",0,-4.65755987191369
"2015-07-20",0,-5.91297474506836
"2015-07-21",0,-6.36918500222563
"2015-07-22",0,-6.73437760853589
"2015-07-23",0,-6.7976450319355
"2015-07-24",0,-7.28049318605691
"2015-07-27",0,-8.24508683625548
"2015-07-28",0,-7.87545458045118
"2015-07-29",0,-6.52125508794471
"2015-07-30",0,-5.86856857768911
"2015-07-31",0,-5.27250452525058
"2015-08-04",0,-5.04273573716656
"2015-08-05",0,-4.79742333963397
"2015-08-06",0,-5.51115261232265
"2015-08-07",0,-6.11276864473846
"2015-08-10",0,-5.22255605033304
"2015-08-11",0,-5.61660154213498
"2015-08-12",0,-6.26817572190731
"2015-08-13",0,-6.82428292889965
"2015-08-14",0,-6.52014275746147
"2015-08-17",0,-6.68997144115665
"2015-08-18",0,-7.07736229493703
"2015-08-19",0,-8.05416256313443
"2015-08-20",0,-10.2086790021216
"2015-08-21",0,-11.7937596131953
"2015-08-24",0,-14.4977189487142
"2015-08-25",0,-13.9149738447577
"2015-08-26",0,-12.3243412537067
"2015-08-27",0,-9.73692513551571
"2015-08-28",0,-9.30846510580584
"2015-08-31",0,-9.48495809996156
"2015-09-01",0,-12.0668222381753
"2015-09-02",0,-11.5140423501938
"2015-09-03",0,-11.1965735578345
"2015-09-04",0,-12.0257530622458
"2015-09-08",0,-10.9323999042815
"2015-09-09",0,-11.4563172343324
"2015-09-10",0,-11.2010228797675
"2015-09-11",0,-11.9547089979024
"2015-09-14",0,-12.6218171146844
"2015-09-15",0,-11.913639821973
"2015-09-16",0,-9.94449567612959
"2015-09-17",0,-9.85347802528259
"2015-09-18",0,-10.7858817985397
"2015-09-21",0,-9.92673707815349
"2015-09-22",0,-12.0390720107279
"2015-09-23",0,-12.7505766224501
"2015-09-24",0,-12.9947766894994
"2015-09-25",0,-12.7106197770039
"2015-09-28",0,-15.2003539338873
"2015-09-29",0,-14.8629115550245
"2015-09-30",0,-12.919302648101
"2015-10-01",0,-13.3943838337176
"2015-10-02",0,-12.9270696166058
"2015-10-05",0,-11.8403807691021
"2015-10-06",0,-11.1865916008022
"2015-10-07",0,-9.69585595958623
"2015-10-08",0,-8.99433330489636
"2015-10-09",0,-9.14751572109871
"2015-10-13",0,-9.93117672764753
"2015-10-14",0,-9.66255375216154
"2015-10-15",0,-9.99778114249689
"2015-10-16",0,-9.69030397960895
"2015-10-19",0,-10.2264376000977
"2015-10-20",0,-9.71805420705635
"2015-10-21",0,-10.6160434424056
"2015-10-22",0,-9.52935459490181
"2015-10-23",0,-8.98878132491908
"2015-10-26",0,-9.88234058321326
"2015-10-27",0,-10.2897050234973
"2015-10-28",0,-9.15084304010948
