"","2012-01-02_to_2023-01-13_Index_7QRank","2012-01-02_to_2023-01-13_TSX60_Index"
"2012-01-03",0,0
"2012-01-04",0,0
"2012-01-05",0,0
"2012-01-06",0,0
"2012-01-09",0,0
"2012-01-10",0,0
"2012-01-11",0,0
"2012-01-12",0,0
"2012-01-13",0,0
"2012-01-16",0,0
"2012-01-17",0,0
"2012-01-18",0,0
"2012-01-19",0,0
"2012-01-20",0,0
"2012-01-23",0,0
"2012-01-24",0,0
"2012-01-25",0,0
"2012-01-26",0,0
"2012-01-27",0,0
"2012-01-30",0,0
"2012-01-31",0,0
"2012-02-01",0,0
"2012-02-02",0,0
"2012-02-03",0,0
"2012-02-06",0,0
"2012-02-07",0,0
"2012-02-08",0,0
"2012-02-09",0,0
"2012-02-10",0,0
"2012-02-13",0,0
"2012-02-14",0,0
"2012-02-15",0,0
"2012-02-16",0,0
"2012-02-17",0,0
"2012-02-21",0,0
"2012-02-22",0,0
"2012-02-23",0,0
"2012-02-24",0,0
"2012-02-27",0,0
"2012-02-28",0,0
"2012-02-29",0,-0.875608664860028
"2012-03-01",0,-0.119963862216932
"2012-03-02",0,-0.848031647216674
"2012-03-05",0,-1.694682525817
"2012-03-06",0,-3.5534559775487
"2012-03-07",0,-3.37281500557964
"2012-03-08",0,-2.39654447311882
"2012-03-09",0,-2.15523598006859
"2012-03-12",0,-2.83641516413791
"2012-03-13",0,-1.85463114588261
"2012-03-14",0,-3.17287203899443
"2012-03-15",0,-2.41998877358405
"2012-03-16",0,-1.99528736000301
"2012-03-19",0,-2.02699709482447
"2012-03-20",0,-2.32208844321599
"2012-03-21",0,-2.2503843618749
"2012-03-22",0,-2.71507053330461
"2012-03-23",0,-1.93322948163454
"2012-03-26",0,-1.03418610498022
"2012-03-27",0,-1.49612032784816
"2012-03-28",0,-2.14282823986328
"2012-03-29",0,-2.7978111749056
"2012-03-30",0,-2.51650833533577
"2012-04-02",0,-1.44509900973959
"2012-04-03",0,-3.04188120518855
"2012-04-04",0,-4.16982533468776
"2012-04-05",0,-4.86204107901697
"2012-04-09",0,-5.45221418712905
"2012-04-10",0,-6.20509745253943
"2012-04-11",0,-5.55425682334618
"2012-04-12",0,-4.03607296364915
"2012-04-13",0,-5.5004739680049
"2012-04-16",0,-5.2922559783925
"2012-04-17",0,-4.41940885076518
"2012-04-18",0,-4.54626696739295
"2012-04-19",0,-4.28565647972657
"2012-04-20",0,-4.44423391984676
"2012-04-23",0,-5.72937472084981
"2012-04-24",0,-5.73350743802793
"2012-04-25",0,-4.82342750111372
"2012-04-26",0,-4.85238528737342
"2012-04-27",0,-4.03745373226552
"2012-04-30",0,-3.50518660800189
"2012-05-01",0,-3.30111092423856
"2012-05-02",0,-4.19878312094747
"2012-05-03",0,-5.98723325995443
"2012-05-04",0,-7.1537909673569
"2012-05-07",0,-7.15241019874054
"2012-05-08",0,-8.42376249092192
"2012-05-09",0,-8.74505008834042
"2012-05-10",0,-8.27346007382892
"2012-05-11",0,-8.49133385508487
"2012-05-14",0,-10.0150312005764
"2012-05-15",0,-11.0519692541184
"2012-05-16",0,-11.0133652648861
"2012-05-17",0,-11.1374618442811
"2012-05-18",0,-11.6711001484902
"2012-05-22",0,-10.1887683294637
"2012-05-23",0,-9.1380417671
"2012-05-24",0,-9.18216883079773
"2012-05-25",0,-9.25525368075516
"2012-05-28",0,-9.39451953758825
"2012-05-29",0,-8.93534685195302
"2012-05-30",0,-10.2770224568591
"2012-05-31",0,-9.47449864195653
"2012-06-01",0,-10.7596394429596
"2012-06-04",0,-10.9968152188317
"2012-06-05",0,-9.76958040167708
"2012-06-06",0,-8.93534685195302
