"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2015-02-02";"CTC.A.TO";"120.029999000000";"0.005207031619";"Core";"2016-02-01";"CTC.A.TO";"114.760002000000";"0.011724736992";"Core";"2017-02-01";"CTC.A.TO";"138.399994000000";"0.010980229540";"Core";"2018-02-01";"CTC.A.TO";"169.240005000000";"0.008226835850";"Core";"2019-02-01";"CTC.A.TO";"149.539993000000";"0.009556005758";"Core";"2020-02-03";"CTC.A.TO";"141.660004000000";"0.012208103932";"Core";"2021-02-01";"CTC.A.TO";"171.479996000000";"0.010079313310";"Core";"2022-02-01";"CTC.A.TO";"185.389999000000";"0.090129943357";"Growth"
"2015-02-02";"EMA.TO";"41.779999000000";"0.014959311033";"Core";"2016-02-01";"EMA.TO";"44.970001000000";"0.029920631771";"Core";"2017-02-01";"EMA.TO";"44.950001000000";"0.033807868044";"Core";"2018-02-01";"EMA.TO";"44.970001000000";"0.030960856336";"Core";"2019-02-01";"EMA.TO";"45.750000000000";"0.031235082715";"Core";"2020-02-03";"EMA.TO";"59.270000000000";"0.029178337301";"Core";"2021-02-01";"EMA.TO";"52.849998000000";"0.032703891607";"Core";"2022-02-01";"EMA.TO";"59.430000000000";"0.030395405194";"Core"
"2015-02-02";"BHC.TO";"203.679993000000";"0.016365541280";"Growth";"2016-02-01";"BHC.TO";"133.270004000000";"0.010096276733";"Core";"2017-02-01";"BHC.TO";"17.879999000000";"0.084992381845";"Core";"2018-02-01";"BHC.TO";"22.809999000000";"0.439484023243";"Value";"2019-02-01";"BHC.TO";"32.240002000000";"0.439484023243";"Value";"2020-02-03";"BHC.TO";"37.130001000000";"0.439484023243";"Value";"2021-02-01";"BHC.TO";"33.270000000000";"0.051950724557";"Core";"2022-02-01";"BHC.TO";"31.770000000000";"0.056858638045";"Core"
"2015-02-02";"WCN.TO";"50.481136000000";"0.012380862428";"Core";"2016-02-01";"WCN.TO";"54.039459000000";"0.153921359852";"Growth";"2017-02-01";"WCN.TO";"69.526665000000";"0.174858230569";"Growth";"2018-02-01";"WCN.TO";"87.889999000000";"0.114058826314";"Growth";"2019-02-01";"WCN.TO";"110.309998000000";"0.123067247494";"Growth";"2020-02-03";"WCN.TO";"130.960007000000";"0.013205558639";"Core";"2021-02-01";"WCN.TO";"126.639999000000";"0.013648141343";"Core";"2022-02-01";"WCN.TO";"158.339996000000";"0.011408355288";"Core"
"2015-02-02";"WEED.TO";"2.000000000000";"1.666666666667";"Growth";"2016-02-01";"WEED.TO";"1.810000000000";"0.743387204781";"Core";"2017-02-01";"WEED.TO";"10.050000000000";"1.209682549178";"Growth";"2018-02-01";"WEED.TO";"27.549999000000";"0.363870435374";"Growth";"2019-02-01";"WEED.TO";"63.900002000000";"0.212449881064";"Growth";"2020-02-03";"WEED.TO";"29.370001000000";"0.058883213923";"Core";"2021-02-01";"WEED.TO";"51.410000000000";"0.220057724236";"Value";"2022-02-01";"WEED.TO";"10.800000000000";"0.220057724236";"Value"
"2015-02-02";"QSR.TO";"48.349998000000";"1.666666666667";"Growth";"2016-02-01";"QSR.TO";"47.340000000000";"0.028422704703";"Core";"2017-02-01";"QSR.TO";"63.820000000000";"0.023811715801";"Core";"2018-02-01";"QSR.TO";"73.849998000000";"0.135743133408";"Growth";"2019-02-01";"QSR.TO";"81.919998000000";"0.017443909535";"Core";"2020-02-03";"QSR.TO";"80.739998000000";"0.021419371992";"Core";"2021-02-01";"QSR.TO";"75.949997000000";"0.022757085902";"Core";"2022-02-01";"QSR.TO";"71.650002000000";"0.025211428894";"Core"
"2015-02-02";"DOL.TO";"20.116667000000";"0.031068765020";"Core";"2016-02-01";"DOL.TO";"24.956667000000";"0.333290780173";"Growth";"2017-02-01";"DOL.TO";"32.779999000000";"0.370875838625";"Growth";"2018-02-01";"DOL.TO";"55.900002000000";"0.179331480716";"Growth";"2019-02-01";"DOL.TO";"34.799999000000";"0.041063364232";"Core";"2020-02-03";"DOL.TO";"44.730000000000";"0.038663090807";"Core";"2021-02-01";"DOL.TO";"50.759998000000";"0.034050446692";"Core";"2022-02-01";"DOL.TO";"65.809998000000";"0.027448700586";"Core"
"2015-02-02";"L.TO";"50.964630000000";"0.012263406994";"Core";"2016-02-01";"L.TO";"52.299034000000";"0.159043607095";"Growth";"2017-02-01";"L.TO";"54.517685000000";"0.027874692449";"Core";"2018-02-01";"L.TO";"52.636658000000";"0.190449593716";"Value";"2019-02-01";"L.TO";"63.959999000000";"0.190449593716";"Value";"2020-02-03";"L.TO";"69.190002000000";"0.190449593716";"Value";"2021-02-01";"L.TO";"63.020000000000";"0.027426223516";"Core";"2022-02-01";"L.TO";"97.599998000000";"0.018508186144";"Core"
"2015-02-02";"CM.TO";"44.630001000000";"0.081478009296";"Value";"2016-02-01";"CM.TO";"45.189999000000";"0.081478009296";"Value";"2017-02-01";"CM.TO";"55.974998000000";"0.081478009296";"Value";"2018-02-01";"CM.TO";"60.520000000000";"0.023005778922";"Core";"2019-02-01";"CM.TO";"55.599998000000";"0.025701530317";"Core";"2020-02-03";"CM.TO";"53.895000000000";"0.032088320842";"Core";"2021-02-01";"CM.TO";"54.610001000000";"0.031649891492";"Core";"2022-02-01";"CM.TO";"80.750000000000";"0.206924954908";"Growth"
"2015-02-02";"BMO.TO";"74.180000000000";"0.008425451604";"Core";"2016-02-01";"BMO.TO";"74.300003000000";"0.018109431848";"Core";"2017-02-01";"BMO.TO";"98.269997000000";"0.015464167587";"Core";"2018-02-01";"BMO.TO";"101.199997000000";"0.013758001795";"Core";"2019-02-01";"BMO.TO";"95.940002000000";"0.014894778032";"Core";"2020-02-03";"BMO.TO";"100.529999000000";"0.017202825714";"Core";"2021-02-01";"BMO.TO";"95.750000000000";"0.018051181264";"Core";"2022-02-01";"BMO.TO";"145.580002000000";"0.114776685529";"Growth"
