"","2021-04-02_to_2023-01-13_Index_7QRank","2021-04-02_to_2023-01-13_TSX60_Index"
"2021-04-05",0,0
"2021-04-06",0,0
"2021-04-07",0,0
"2021-04-08",0,0
"2021-04-09",0,0
"2021-04-12",0,0
"2021-04-13",0,0
"2021-04-14",0,0
"2021-04-15",0,0
"2021-04-16",0,0
"2021-04-19",0,0
"2021-04-20",0,0
"2021-04-21",0,0
"2021-04-22",0,0
"2021-04-23",0,0
"2021-04-26",0,0
"2021-04-27",0,0
"2021-04-28",0,0
"2021-04-29",0,0
"2021-04-30",0,0
"2021-05-03",0,0
"2021-05-04",0,0
"2021-05-05",0,0
"2021-05-06",0,0
"2021-05-07",0,0
"2021-05-10",-1.17353262314723,0
"2021-05-11",-1.6299778945038,0
"2021-05-12",-2.59123478158767,0
"2021-05-13",-2.55668277752645,0
"2021-05-14",-1.042071350178,0
"2021-05-17",0,0
"2021-05-18",0,0
"2021-05-19",0,0
"2021-05-20",0,0
"2021-05-21",0,0
"2021-05-25",0,0
"2021-05-26",0,0
"2021-05-27",0,0
"2021-05-28",0,0
"2021-05-31",0,0
"2021-06-01",0,0
"2021-06-02",0,0
"2021-06-03",0,0
"2021-06-04",0,0
"2021-06-07",0,0
"2021-06-08",0,0
"2021-06-09",0,0
"2021-06-10",0,0
"2021-06-11",0,0
"2021-06-14",-0.678600565605258,0
"2021-06-15",-0.159359811383175,0
"2021-06-16",-0.660430044876104,0
"2021-06-17",-1.64415409803211,0
"2021-06-18",-2.47020421097653,0
"2021-06-21",-1.21680648908328,0
"2021-06-22",-1.05695181068299,0
"2021-06-23",-1.06284145189955,0
"2021-06-24",-0.595822177297345,0
"2021-06-25",-0.681146728659776,0
"2021-06-28",-1.45464485635458,0
"2021-06-29",-1.24308950758593,0
"2021-06-30",-1.16393379766606,0
"2021-07-02",-0.824224023113018,0
"2021-07-05",-0.332802009435507,0
"2021-07-06",-0.840560919111966,0
"2021-07-07",-0.910480908212197,0
"2021-07-08",-2.22874757474335,-1.30060333051711
"2021-07-09",-1.04407752701623,-0.318382776475556
"2021-07-12",-1.46805963329634,-0.359410332292465
"2021-07-13",-1.37022419705566,-0.0631809454019527
"2021-07-14",-2.39735660757572,-0.742613665846581
"2021-07-15",-2.35504939384557,-0.448853012446415
"2021-07-16",-3.84324623274528,-1.33260370613724
"2021-07-19",-5.36688377803771,-2.55032280320682
"2021-07-20",-4.4900508246952,-1.58779622123542
"2021-07-21",-3.61435329087323,-0.884570499529114
"2021-07-22",-3.65822655152697,-0.879651664499304
"2021-07-23",-3.47862380190804,-0.374176153357353
"2021-07-26",-3.23185213426519,-0.628558178592653
"2021-07-27",-3.57978524991546,-0.548962484473758
"2021-07-28",-2.88625641739376,-0.400437888109362
"2021-07-29",-2.14316387710478,-0.0147751370403348
"2021-07-30",-2.09987947069729,-0.177245748631316
"2021-08-03",-1.79987226084851,0
"2021-08-04",-2.64535814958601,0
"2021-08-05",-2.48111505760512,0
"2021-08-06",-1.95691315800073,0
"2021-08-09",-2.52278940341445,0
"2021-08-10",-1.86503680290238,0
"2021-08-11",-1.60847898601425,0
"2021-08-12",-1.89617644968565,0
"2021-08-13",-1.98220749271815,0
"2021-08-16",-2.41132549720023,0
"2021-08-17",-3.17686727721644,0
"2021-08-18",-3.88461621882621,0
"2021-08-19",-4.70846559080096,0
"2021-08-20",-4.06434424355713,0
"2021-08-23",-2.94467566225856,0
"2021-08-24",-2.52700170411154,0
"2021-08-25",-2.50443887369785,0
"2021-08-26",-2.80685076980985,0
"2021-08-27",-1.68925203778607,0
"2021-08-30",-1.95922882226065,0
"2021-08-31",-2.02101235261195,0
"2021-09-01",-1.50869775785354,0
"2021-09-02",-0.472241457415856,0
"2021-09-03",-0.289824163339192,0
"2021-09-07",-0.256968933270352,0
"2021-09-08",-0.835881349013079,-0.267270600479985
"2021-09-09",-0.99846988212694,-0.504844467573284
"2021-09-10",-1.01671967312782,-0.919796859399591
"2021-09-13",-0.673167708136768,-0.754455580694158
"2021-09-14",-1.06564607870282,-1.40136871050479
"2021-09-15",-0.0983964151712868,-0.711117850105947
"2021-09-16",-1.19156539300506,-1.1365037367858
