"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2020-10-02";"CTC.A.TO";"136.149994000000";"0.004080466985";"Core";"2021-10-01";"CTC.A.TO";"176.860001000000";"0.003329552095";"Core";"2022-10-03";"CTC.A.TO";"149.839996000000";"0.003266743973";"Core"
"2020-10-02";"EMA.TO";"55.250000000000";"0.010055304173";"Core";"2021-10-01";"EMA.TO";"57.430000000000";"0.010253605901";"Core";"2022-10-03";"EMA.TO";"56.759998000000";"0.008623835820";"Core"
"2020-10-02";"BHC.TO";"21.010000000000";"0.173077755182";"Value";"2021-10-01";"BHC.TO";"36.110001000000";"0.173077755182";"Value";"2022-10-03";"BHC.TO";"9.580000000000";"0.173077755182";"Value"
"2020-10-02";"WCN.TO";"136.679993000000";"0.004064644308";"Core";"2021-10-01";"WCN.TO";"159.369995000000";"0.025528763830";"Growth";"2022-10-03";"WCN.TO";"188.110001000000";"0.031225702065";"Growth"
"2020-10-02";"SHOP.TO";"137.156006000000";"0.024303225433";"Growth";"2021-10-01";"SHOP.TO";"170.707001000000";"0.023833345675";"Growth";"2022-10-03";"SHOP.TO";"37.799999000000";"0.012949442244";"Core"
"2020-10-02";"H.TO";"28.940001000000";"0.019196804988";"Core";"2021-10-01";"H.TO";"30.070000000000";"0.019583125603";"Core";"2022-10-03";"H.TO";"33.959999000000";"0.014413690174";"Core"
"2020-10-02";"WEED.TO";"18.690001000000";"0.194561981905";"Value";"2021-10-01";"WEED.TO";"16.959999000000";"0.194561981905";"Value";"2022-10-03";"WEED.TO";"3.940000000000";"0.194561981905";"Value"
"2020-10-02";"QSR.TO";"76.330002000000";"0.007278338019";"Core";"2021-10-01";"QSR.TO";"78.720001000000";"0.007480495165";"Core";"2022-10-03";"QSR.TO";"73.769997000000";"0.006635338536";"Core"
"2020-10-02";"DOL.TO";"51.150002000000";"0.065167804555";"Growth";"2021-10-01";"DOL.TO";"54.439999000000";"0.010816763367";"Core";"2022-10-03";"DOL.TO";"81.050003000000";"0.072472136080";"Growth"
"2020-10-02";"L.TO";"69.349998000000";"0.008010895048";"Core";"2021-10-01";"L.TO";"86.449997000000";"0.006811620675";"Core";"2022-10-03";"L.TO";"112.010002000000";"0.052440556574";"Growth"
"2020-10-02";"CM.TO";"49.860001000000";"0.011142309354";"Core";"2021-10-01";"CM.TO";"71.089996000000";"0.008283367844";"Core";"2022-10-03";"CM.TO";"61.560001000000";"0.007951411565";"Core"
"2020-10-02";"BMO.TO";"77.400002000000";"0.007177720171";"Core";"2021-10-01";"BMO.TO";"127.309998000000";"0.004625438663";"Core";"2022-10-03";"BMO.TO";"123.209999000000";"0.003972801784";"Core"
"2020-10-02";"SU.TO";"15.950000000000";"0.227985180963";"Value";"2021-10-01";"SU.TO";"26.469999000000";"0.227985180963";"Value";"2022-10-03";"SU.TO";"41.759998000000";"0.227985180963";"Value"
"2020-10-02";"OTEX.TO";"55.900002000000";"0.009938381676";"Core";"2021-10-01";"OTEX.TO";"62.040001000000";"0.009491692092";"Core";"2022-10-03";"OTEX.TO";"36.970001000000";"0.013240164746";"Core"
