"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2016-11-02";"CTC.A.TO";"128.779999000000";"0.004706170296";"Core";"2017-11-01";"CTC.A.TO";"157.509995000000";"0.004292832981";"Core";"2018-11-01";"CTC.A.TO";"150.960007000000";"0.004612203507";"Core";"2019-11-01";"CTC.A.TO";"141.779999000000";"0.036501109378";"Value";"2020-11-02";"CTC.A.TO";"147.809998000000";"0.036501109378";"Value";"2021-11-01";"CTC.A.TO";"179.470001000000";"0.036501109378";"Value";"2022-11-01";"CTC.A.TO";"151.710007000000";"0.007038804493";"Core"
"2016-11-02";"EMA.TO";"46.090000000000";"0.013149503278";"Core";"2017-11-01";"EMA.TO";"48.139999000000";"0.014045785530";"Core";"2018-11-01";"EMA.TO";"40.070000000000";"0.017376048757";"Core";"2019-11-01";"EMA.TO";"54.430000000000";"0.014525894564";"Core";"2020-11-02";"EMA.TO";"53.450001000000";"0.016591826750";"Core";"2021-11-01";"EMA.TO";"57.709999000000";"0.015909517707";"Core";"2022-11-01";"EMA.TO";"50.549999000000";"0.021124769537";"Core"
"2016-11-02";"BHC.TO";"28.340000000000";"0.128312054918";"Value";"2017-11-01";"BHC.TO";"15.340000000000";"0.128312054918";"Value";"2018-11-01";"BHC.TO";"32.520000000000";"0.128312054918";"Value";"2019-11-01";"BHC.TO";"34.049999000000";"0.139320610461";"Growth";"2020-11-02";"BHC.TO";"22.910000000000";"0.038709435023";"Core";"2021-11-01";"BHC.TO";"35.270000000000";"0.026031705443";"Core";"2022-11-01";"BHC.TO";"9.430000000000";"0.641695664282";"Value"
"2016-11-02";"WCN.TO";"66.473335000000";"0.050145420466";"Growth";"2017-11-01";"WCN.TO";"89.870003000000";"0.045142811538";"Growth";"2018-11-01";"WCN.TO";"98.400002000000";"0.053776044435";"Growth";"2019-11-01";"WCN.TO";"120.940002000000";"0.039224959223";"Growth";"2020-11-02";"WCN.TO";"131.699997000000";"0.006733737104";"Core";"2021-11-01";"WCN.TO";"168.130005000000";"0.005460882791";"Core";"2022-11-01";"WCN.TO";"178.509995000000";"0.031290763027";"Growth"
"2016-11-02";"SHOP.TO";"5.829000000000";"0.050145420466";"Growth";"2017-11-01";"SHOP.TO";"12.368000000000";"0.328022688254";"Growth";"2018-11-01";"SHOP.TO";"18.900999000000";"0.279962073959";"Growth";"2019-11-01";"SHOP.TO";"41.618999000000";"0.113983199040";"Growth";"2020-11-02";"SHOP.TO";"121.073997000000";"0.043948321441";"Growth";"2021-11-01";"SHOP.TO";"188.983002000000";"0.056911646462";"Growth";"2022-11-01";"SHOP.TO";"47.430000000000";"0.127581490917";"Value"
"2016-11-02";"H.TO";"24.209999000000";"0.050145420466";"Growth";"2017-11-01";"H.TO";"22.639999000000";"0.029865906857";"Core";"2018-11-01";"H.TO";"19.440001000000";"0.035815752976";"Core";"2019-11-01";"H.TO";"24.459999000000";"0.032323976838";"Core";"2020-11-02";"H.TO";"29.469999000000";"0.180556468232";"Growth";"2021-11-01";"H.TO";"29.900000000000";"0.030706964916";"Core";"2022-11-01";"H.TO";"34.000000000000";"0.031407561146";"Core"
"2016-11-02";"WEED.TO";"7.080000000000";"0.470809792844";"Growth";"2017-11-01";"WEED.TO";"16.490000000000";"0.246026962300";"Growth";"2018-11-01";"WEED.TO";"48.459999000000";"0.109194448806";"Growth";"2019-11-01";"WEED.TO";"25.900000000000";"0.030526812399";"Core";"2020-11-02";"WEED.TO";"27.730000000000";"0.031981000951";"Core";"2021-11-01";"WEED.TO";"16.379999000000";"0.056052399696";"Core";"2022-11-01";"WEED.TO";"4.750000000000";"1.273934760880";"Value"
"2016-11-02";"QSR.TO";"59.500000000000";"0.056022408964";"Growth";"2017-11-01";"QSR.TO";"83.190002000000";"0.048767694564";"Growth";"2018-11-01";"QSR.TO";"72.639999000000";"0.009585053459";"Core";"2019-11-01";"QSR.TO";"85.680000000000";"0.009227876297";"Core";"2020-11-02";"QSR.TO";"68.470001000000";"0.012952141718";"Core";"2021-11-01";"QSR.TO";"71.239998000000";"0.012887960089";"Core";"2022-11-01";"QSR.TO";"80.419998000000";"0.013278501685";"Core"
"2016-11-02";"DOL.TO";"33.419998000000";"0.099740680216";"Growth";"2017-11-01";"DOL.TO";"47.983334000000";"0.084549869092";"Growth";"2018-11-01";"DOL.TO";"37.910000000000";"0.018366084771";"Core";"2019-11-01";"DOL.TO";"44.889999000000";"0.115284637256";"Value";"2020-11-02";"DOL.TO";"46.049999000000";"0.115284637256";"Value";"2021-11-01";"DOL.TO";"56.310001000000";"0.115284637256";"Value";"2022-11-01";"DOL.TO";"80.629997000000";"0.069275879442";"Growth"
"2016-11-02";"L.TO";"52.355305000000";"0.011575915871";"Core";"2017-11-01";"L.TO";"53.842445000000";"0.012558198302";"Core";"2018-11-01";"L.TO";"52.411575000000";"0.013284437143";"Core";"2019-11-01";"L.TO";"69.900002000000";"0.011311078949";"Core";"2020-11-02";"L.TO";"66.230003000000";"0.013390202570";"Core";"2021-11-01";"L.TO";"93.190002000000";"0.009852325692";"Core";"2022-11-01";"L.TO";"112.160004000000";"0.049801299504";"Growth"
"2016-11-02";"CM.TO";"48.880001000000";"0.012398948316";"Core";"2017-11-01";"CM.TO";"56.779999000000";"0.011908490900";"Core";"2018-11-01";"CM.TO";"56.955002000000";"0.012224708089";"Core";"2019-11-01";"CM.TO";"56.474998000000";"0.091635722610";"Value";"2020-11-02";"CM.TO";"50.080002000000";"0.091635722610";"Value";"2021-11-01";"CM.TO";"75.485001000000";"0.091635722610";"Value";"2022-11-01";"CM.TO";"61.820000000000";"0.017273650582";"Core"
"2016-11-02";"BMO.TO";"84.389999000000";"0.007181663861";"Core";"2017-11-01";"BMO.TO";"98.669998000000";"0.006852783167";"Core";"2018-11-01";"BMO.TO";"98.570000000000";"0.007063592104";"Core";"2019-11-01";"BMO.TO";"97.930000000000";"0.008073567254";"Core";"2020-11-02";"BMO.TO";"79.500000000000";"0.011155134042";"Core";"2021-11-01";"BMO.TO";"135.550003000000";"0.006773428481";"Core";"2022-11-01";"BMO.TO";"125.269997000000";"0.008524444037";"Core"
"2016-11-02";"SU.TO";"39.730000000000";"0.015254482911";"Core";"2017-11-01";"SU.TO";"44.259998000000";"0.015277092904";"Core";"2018-11-01";"SU.TO";"44.060001000000";"0.015802502448";"Core";"2019-11-01";"SU.TO";"40.630001000000";"0.127372068022";"Value";"2020-11-02";"SU.TO";"15.550000000000";"0.127372068022";"Value";"2021-11-01";"SU.TO";"33.049999000000";"0.127372068022";"Value";"2022-11-01";"SU.TO";"47.730000000000";"0.117027319329";"Growth"
"2016-11-02";"OTEX.TO";"40.474998000000";"0.014973703175";"Core";"2017-11-01";"OTEX.TO";"44.040001000000";"0.015353407948";"Core";"2018-11-01";"OTEX.TO";"44.529999000000";"0.015635712762";"Core";"2019-11-01";"OTEX.TO";"54.070000000000";"0.014622608492";"Core";"2020-11-02";"OTEX.TO";"48.180000000000";"0.018406665761";"Core";"2021-11-01";"OTEX.TO";"62.290001000000";"0.014739737297";"Core";"2022-11-01";"OTEX.TO";"40.070000000000";"0.151015475772";"Value"
"2016-11-02";"GIL.TO";"33.689999000000";"0.107935997159";"Value";"2017-11-01";"GIL.TO";"37.720001000000";"0.107935997159";"Value";"2018-11-01";"GIL.TO";"39.970001000000";"0.107935997159";"Value";"2019-11-01";"GIL.TO";"33.959999000000";"0.152388910586";"Value";"2020-11-02";"GIL.TO";"28.129999000000";"0.152388910586";"Value";"2021-11-01";"GIL.TO";"46.419998000000";"0.152388910586";"Value";"2022-11-01";"GIL.TO";"43.000000000000";"0.024833885558";"Core"
"2016-11-02";"TRP.TO";"57.820000000000";"0.010481850676";"Core";"2017-11-01";"TRP.TO";"61.750000000000";"0.010950025933";"Core";"2018-11-01";"TRP.TO";"50.919998000000";"0.013673572290";"Core";"2019-11-01";"TRP.TO";"67.180000000000";"0.011769044971";"Core";"2020-11-02";"TRP.TO";"51.549999000000";"0.017203359332";"Core";"2021-11-01";"TRP.TO";"67.400002000000";"0.013622228839";"Core";"2022-11-01";"TRP.TO";"59.619999000000";"0.017911054963";"Core"
"2016-11-02";"TD.TO";"60.419998000000";"0.010030794871";"Core";"2017-11-01";"TD.TO";"73.160004000000";"0.009242264412";"Core";"2018-11-01";"TD.TO";"72.669998000000";"0.009581096640";"Core";"2019-11-01";"TD.TO";"75.339996000000";"0.010494352046";"Core";"2020-11-02";"TD.TO";"59.020000000000";"0.015025976896";"Core";"2021-11-01";"TD.TO";"90.419998000000";"0.010154150313";"Core";"2022-11-01";"TD.TO";"87.750000000000";"0.012169311441";"Core"
"2016-11-02";"CCO.TO";"11.150000000000";"0.326131267835";"Value";"2017-11-01";"CCO.TO";"10.820000000000";"0.326131267835";"Value";"2018-11-01";"CCO.TO";"14.500000000000";"0.326131267835";"Value";"2019-11-01";"CCO.TO";"12.090000000000";"0.065396562543";"Core";"2020-11-02";"CCO.TO";"12.640000000000";"0.070160850979";"Core";"2021-11-01";"CCO.TO";"31.080000000000";"0.346053210976";"Growth";"2022-11-01";"CCO.TO";"32.209999000000";"0.173415527009";"Growth"
"2016-11-02";"WPM.TO";"32.139999000000";"0.018856895610";"Core";"2017-11-01";"WPM.TO";"26.670000000000";"0.025352984679";"Core";"2018-11-01";"WPM.TO";"22.490000000000";"0.030958571528";"Core";"2019-11-01";"WPM.TO";"36.650002000000";"0.129437009222";"Growth";"2020-11-02";"WPM.TO";"61.820000000000";"0.086072451282";"Growth";"2021-11-01";"WPM.TO";"49.279999000000";"0.018631052549";"Core";"2022-11-01";"WPM.TO";"44.950001000000";"0.134620466731";"Value"
"2016-11-02";"SLF.TO";"44.459999000000";"0.013631592886";"Core";"2017-11-01";"SLF.TO";"50.169998000000";"0.013477459206";"Core";"2018-11-01";"SLF.TO";"48.189999000000";"0.014448190249";"Core";"2019-11-01";"SLF.TO";"59.139999000000";"0.013369030343";"Core";"2020-11-02";"SLF.TO";"53.360001000000";"0.016619811465";"Core";"2021-11-01";"SLF.TO";"70.779999000000";"0.012971718903";"Core";"2022-11-01";"SLF.TO";"57.650002000000";"0.018523105671";"Core"
"2016-11-02";"ABX.TO";"24.240000000000";"0.137513751375";"Growth";"2017-11-01";"ABX.TO";"18.320000000000";"0.036908520818";"Core";"2018-11-01";"ABX.TO";"17.500000000000";"0.039786187067";"Core";"2019-11-01";"ABX.TO";"22.350000000000";"0.035375590208";"Core";"2020-11-02";"ABX.TO";"35.919998000000";"0.148134722565";"Growth";"2021-11-01";"ABX.TO";"22.860001000000";"0.040163526282";"Core";"2022-11-01";"ABX.TO";"20.580000000000";"0.294032561428";"Value"
"2016-11-02";"K.TO";"5.190000000000";"0.116774683249";"Core";"2017-11-01";"K.TO";"5.090000000000";"0.797050021281";"Growth";"2018-11-01";"K.TO";"3.620000000000";"0.192336539689";"Core";"2019-11-01";"K.TO";"6.360000000000";"0.124315163702";"Core";"2020-11-02";"K.TO";"10.840000000000";"0.490867060724";"Growth";"2021-11-01";"K.TO";"7.390000000000";"0.124240629361";"Core";"2022-11-01";"K.TO";"5.080000000000";"1.191179156335";"Value"
"2016-11-02";"TRI.TO";"60.469215000000";"0.010022630624";"Core";"2017-11-01";"TRI.TO";"62.727173000000";"0.010779444841";"Core";"2018-11-01";"TRI.TO";"66.747437000000";"0.010431236089";"Core";"2019-11-01";"TRI.TO";"88.820000000000";"0.053409892444";"Growth";"2020-11-02";"TRI.TO";"104.550003000000";"0.050894297327";"Growth";"2021-11-01";"TRI.TO";"146.789993000000";"0.006254774131";"Core";"2022-11-01";"TRI.TO";"140.300003000000";"0.007611240600";"Core"
"2016-11-02";"BNS.TO";"71.309998000000";"0.008498956991";"Core";"2017-11-01";"BNS.TO";"83.089996000000";"0.008137731784";"Core";"2018-11-01";"BNS.TO";"70.730003000000";"0.009843888649";"Core";"2019-11-01";"BNS.TO";"75.800003000000";"0.010430665038";"Core";"2020-11-02";"BNS.TO";"55.590000000000";"0.015953105889";"Core";"2021-11-01";"BNS.TO";"81.959999000000";"0.011202272599";"Core";"2022-11-01";"BNS.TO";"65.989998000000";"0.016182105036";"Core"
"2016-11-02";"RY.TO";"82.580002000000";"0.007339072310";"Core";"2017-11-01";"RY.TO";"100.760002000000";"0.006710640016";"Core";"2018-11-01";"RY.TO";"95.860001000000";"0.007263282562";"Core";"2019-11-01";"RY.TO";"106.650002000000";"0.007413449848";"Core";"2020-11-02";"RY.TO";"93.290001000000";"0.009506197308";"Core";"2021-11-01";"RY.TO";"129.300003000000";"0.007100837043";"Core";"2022-11-01";"RY.TO";"126.070000000000";"0.008470350432";"Core"
"2016-11-02";"CAE.TO";"18.459999000000";"0.032831020525";"Core";"2017-11-01";"CAE.TO";"23.260000000000";"0.174418942748";"Growth";"2018-11-01";"CAE.TO";"23.379999000000";"0.226328618745";"Growth";"2019-11-01";"CAE.TO";"33.630001000000";"0.141060556224";"Growth";"2020-11-02";"CAE.TO";"22.920000000000";"0.038692546090";"Core";"2021-11-01";"CAE.TO";"38.000000000000";"0.024161532920";"Core";"2022-11-01";"CAE.TO";"25.219999000000";"0.239936175818";"Value"
"2016-11-02";"T.TO";"21.305000000000";"0.028446871911";"Core";"2017-11-01";"T.TO";"23.440001000000";"0.028846590125";"Core";"2018-11-01";"T.TO";"22.665001000000";"0.030719534214";"Core";"2019-11-01";"T.TO";"23.285000000000";"0.033955097322";"Core";"2020-11-02";"T.TO";"22.540001000000";"0.039344858786";"Core";"2021-11-01";"T.TO";"28.389999000000";"0.032340200187";"Core";"2022-11-01";"T.TO";"28.360001000000";"0.037653633333";"Core"
"2016-11-02";"CNR.TO";"83.459999000000";"0.007261689592";"Core";"2017-11-01";"CNR.TO";"102.959999000000";"0.006567250466";"Core";"2018-11-01";"CNR.TO";"111.500000000000";"0.047457963049";"Growth";"2019-11-01";"CNR.TO";"120.250000000000";"0.006575005748";"Core";"2020-11-02";"CNR.TO";"135.589996000000";"0.006540550059";"Core";"2021-11-01";"CNR.TO";"164.830002000000";"0.005570213188";"Core";"2022-11-01";"CNR.TO";"160.759995000000";"0.006642554816";"Core"
"2016-11-02";"BCE.TO";"59.880001000000";"0.010121252437";"Core";"2017-11-01";"BCE.TO";"59.480000000000";"0.011367923695";"Core";"2018-11-01";"BCE.TO";"53.459999000000";"0.013023911087";"Core";"2019-11-01";"BCE.TO";"62.450001000000";"0.012660439207";"Core";"2020-11-02";"BCE.TO";"53.529999000000";"0.016567031066";"Core";"2021-11-01";"BCE.TO";"64.150002000000";"0.014312365118";"Core";"2022-11-01";"BCE.TO";"61.570000000000";"0.017343788842";"Core"
"2016-11-02";"SAP.TO";"47.730000000000";"0.069837279140";"Growth";"2017-11-01";"SAP.TO";"46.439999000000";"0.014559950817";"Core";"2018-11-01";"SAP.TO";"38.660000000000";"0.018009784627";"Core";"2019-11-01";"SAP.TO";"38.200001000000";"0.135474531823";"Value";"2020-11-02";"SAP.TO";"32.570000000000";"0.135474531823";"Value";"2021-11-01";"SAP.TO";"29.930000000000";"0.135474531823";"Value";"2022-11-01";"SAP.TO";"33.520000000000";"0.031857311425";"Core"
"2016-11-02";"FNV.TO";"89.339996000000";"0.006783754569";"Core";"2017-11-01";"FNV.TO";"102.690002000000";"0.039507104190";"Growth";"2018-11-01";"FNV.TO";"84.989998000000";"0.008192237793";"Core";"2019-11-01";"FNV.TO";"126.820000000000";"0.006234382914";"Core";"2020-11-02";"FNV.TO";"183.110001000000";"0.029059029595";"Growth";"2021-11-01";"FNV.TO";"176.320007000000";"0.005207226716";"Core";"2022-11-01";"FNV.TO";"171.009995000000";"0.006244413252";"Core"
"2016-11-02";"SNC.TO";"52.110001000000";"0.011630408644";"Core";"2017-11-01";"SNC.TO";"57.549999000000";"0.011749159220";"Core";"2018-11-01";"SNC.TO";"45.959999000000";"0.015149222994";"Core";"2019-11-01";"SNC.TO";"24.910000000000";"0.207753000848";"Value";"2020-11-02";"SNC.TO";"19.030001000000";"0.207753000848";"Value";"2021-11-01";"SNC.TO";"32.930000000000";"0.207753000848";"Value";"2022-11-01";"SNC.TO";"23.920000000000";"0.044642854472";"Core"
"2016-11-02";"FM.TO";"11.920000000000";"0.050844010576";"Core";"2017-11-01";"FM.TO";"14.510000000000";"0.279599214908";"Growth";"2018-11-01";"FM.TO";"13.570000000000";"0.051308642128";"Core";"2019-11-01";"FM.TO";"11.730000000000";"0.441187318936";"Value";"2020-11-02";"FM.TO";"15.050000000000";"0.441187318936";"Value";"2021-11-01";"FM.TO";"29.260000000000";"0.441187318936";"Value";"2022-11-01";"FM.TO";"26.180000000000";"0.040789040450";"Core"
