"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2013-03-02";"CTC.A.TO";"69.550003000000";"0.008986340374";"Core";"2014-03-03";"CTC.A.TO";"99.750000000000";"0.007869112334";"Core";"2015-03-02";"CTC.A.TO";"132.889999000000";"0.007910020148";"Core";"2016-03-01";"CTC.A.TO";"135.000000000000";"0.016172557771";"Core";"2017-03-01";"CTC.A.TO";"152.899994000000";"0.015020031026";"Core";"2018-03-01";"CTC.A.TO";"175.320007000000";"0.014255481326";"Core";"2019-03-01";"CTC.A.TO";"147.820007000000";"0.021240738041";"Core";"2020-03-02";"CTC.A.TO";"133.860001000000";"0.021833785378";"Core";"2021-03-01";"CTC.A.TO";"168.059998000000";"0.018352319787";"Core";"2022-03-01";"CTC.A.TO";"183.649994000000";"0.023938497663";"Core"
"2013-03-02";"EMA.TO";"35.750000000000";"0.017482517483";"Core";"2014-03-03";"EMA.TO";"32.490002000000";"0.024159553924";"Core";"2015-03-02";"EMA.TO";"41.389999000000";"0.025396535274";"Core";"2016-03-01";"EMA.TO";"45.650002000000";"0.047826839068";"Core";"2017-03-01";"EMA.TO";"45.509998000000";"0.050462815969";"Core";"2018-03-01";"EMA.TO";"41.360001000000";"0.060427249164";"Core";"2019-03-01";"EMA.TO";"47.009998000000";"0.066790176122";"Core";"2020-03-02";"EMA.TO";"57.570000000000";"0.551187276292";"Growth";"2021-03-01";"EMA.TO";"50.970001000000";"0.060511884761";"Core";"2022-03-01";"EMA.TO";"59.279999000000";"0.474634820653";"Value"
"2013-03-02";"BHC.TO";"71.309998000000";"0.046744263453";"Growth";"2014-03-03";"BHC.TO";"158.800003000000";"0.029657831504";"Growth";"2015-03-02";"BHC.TO";"254.949997000000";"0.024738087828";"Growth";"2016-03-01";"BHC.TO";"87.940002000000";"0.144448586811";"Value";"2017-03-01";"BHC.TO";"18.200001000000";"0.144448586811";"Value";"2018-03-01";"BHC.TO";"19.440001000000";"0.144448586811";"Value";"2019-03-01";"BHC.TO";"32.240002000000";"0.681719632694";"Growth";"2020-03-02";"BHC.TO";"30.760000000000";"0.095015296896";"Core";"2021-03-01";"BHC.TO";"40.200001000000";"0.709693767110";"Growth";"2022-03-01";"BHC.TO";"29.830000000000";"0.147378644054";"Core"
"2013-03-02";"WCN.TO";"29.394255000000";"0.021262658298";"Core";"2014-03-03";"WCN.TO";"38.684666000000";"0.020290829325";"Core";"2015-03-02";"WCN.TO";"49.235027000000";"0.021349893230";"Core";"2016-03-01";"WCN.TO";"56.600899000000";"0.205725382476";"Growth";"2017-03-01";"WCN.TO";"78.419998000000";"0.263568788720";"Growth";"2018-03-01";"WCN.TO";"90.919998000000";"0.348189996154";"Growth";"2019-03-01";"WCN.TO";"111.320000000000";"0.197436600085";"Growth";"2020-03-02";"WCN.TO";"132.550003000000";"0.022049569720";"Core";"2021-03-01";"WCN.TO";"125.779999000000";"0.024521313812";"Core";"2022-03-01";"WCN.TO";"160.270004000000";"0.027430616100";"Core"
"2013-03-02";"WEED.TO";"0.050000000000";"72.727272727273";"Value";"2014-03-03";"WEED.TO";"0.050000000000";"72.727272727273";"Value";"2015-03-02";"WEED.TO";"2.150000000000";"72.727272727273";"Value";"2016-03-01";"WEED.TO";"2.980000000000";"0.732649429234";"Core";"2017-03-01";"WEED.TO";"11.900000000000";"1.736896124728";"Growth";"2018-03-01";"WEED.TO";"29.959999000000";"1.056656702624";"Growth";"2019-03-01";"WEED.TO";"62.529999000000";"0.351489567775";"Growth";"2020-03-02";"WEED.TO";"24.790001000000";"0.117897152668";"Core";"2021-03-01";"WEED.TO";"43.910000000000";"0.070241193959";"Core";"2022-03-01";"WEED.TO";"8.840000000000";"3.182845214217";"Value"
"2013-03-02";"DOL.TO";"10.075000000000";"0.330851943755";"Growth";"2014-03-03";"DOL.TO";"14.491667000000";"0.324991164357";"Growth";"2015-03-02";"DOL.TO";"21.113333000000";"0.298720027654";"Growth";"2016-03-01";"DOL.TO";"26.856667000000";"0.433569869086";"Growth";"2017-03-01";"DOL.TO";"34.456669000000";"0.599856703626";"Growth";"2018-03-01";"DOL.TO";"49.696667000000";"0.637013217686";"Growth";"2019-03-01";"DOL.TO";"35.950001000000";"0.611366946040";"Value";"2020-03-02";"DOL.TO";"39.639999000000";"0.611366946040";"Value";"2021-03-01";"DOL.TO";"48.980000000000";"0.611366946040";"Value";"2022-03-01";"DOL.TO";"65.180000000000";"0.067448679843";"Core"
"2013-03-02";"L.TO";"33.247589000000";"0.018798355574";"Core";"2014-03-03";"L.TO";"36.430866000000";"0.021546123974";"Core";"2015-03-02";"L.TO";"50.313503000000";"0.020892255695";"Core";"2016-03-01";"L.TO";"56.398712000000";"0.206462899282";"Growth";"2017-03-01";"L.TO";"55.651127000000";"0.041267136491";"Core";"2018-03-01";"L.TO";"52.266880000000";"0.047817491418";"Core";"2019-03-01";"L.TO";"64.889999000000";"0.048386594149";"Core";"2020-03-02";"L.TO";"67.360001000000";"0.043388813675";"Core";"2021-03-01";"L.TO";"61.740002000000";"0.049956118025";"Core";"2022-03-01";"L.TO";"98.019997000000";"0.044851102700";"Core"
"2013-03-02";"CM.TO";"41.480000000000";"0.015067502411";"Core";"2014-03-03";"CM.TO";"46.400002000000";"0.016916894859";"Core";"2015-03-02";"CM.TO";"47.750000000000";"0.022013875803";"Core";"2016-03-01";"CM.TO";"45.744999000000";"0.047727518786";"Core";"2017-03-01";"CM.TO";"59.224998000000";"0.038776913995";"Core";"2018-03-01";"CM.TO";"58.375000000000";"0.042814065710";"Core";"2019-03-01";"CM.TO";"55.950001000000";"0.056118069523";"Core";"2020-03-02";"CM.TO";"51.720001000000";"0.056509483295";"Core";"2021-03-01";"CM.TO";"59.330002000000";"0.051985348437";"Core";"2022-03-01";"CM.TO";"78.675003000000";"0.275098145934";"Growth"
"2013-03-02";"BMO.TO";"63.900002000000";"0.009780907362";"Core";"2014-03-03";"BMO.TO";"72.230003000000";"0.010867283991";"Core";"2015-03-02";"BMO.TO";"77.150002000000";"0.013624919538";"Core";"2016-03-01";"BMO.TO";"75.980003000000";"0.028735130467";"Core";"2017-03-01";"BMO.TO";"101.900002000000";"0.022537415199";"Core";"2018-03-01";"BMO.TO";"96.440002000000";"0.025915294836";"Core";"2019-03-01";"BMO.TO";"103.150002000000";"0.030439224286";"Core";"2020-03-02";"BMO.TO";"92.099998000000";"0.031733665537";"Core";"2021-03-01";"BMO.TO";"106.099998000000";"0.029069659613";"Core";"2022-03-01";"BMO.TO";"144.669998000000";"0.149604947507";"Growth"
"2013-03-02";"SU.TO";"30.610001000000";"0.118796586657";"Value";"2014-03-03";"SU.TO";"36.650002000000";"0.118796586657";"Value";"2015-03-02";"SU.TO";"37.080002000000";"0.118796586657";"Value";"2016-03-01";"SU.TO";"33.619999000000";"0.377834901573";"Value";"2017-03-01";"SU.TO";"41.700001000000";"0.377834901573";"Value";"2018-03-01";"SU.TO";"42.090000000000";"0.377834901573";"Value";"2019-03-01";"SU.TO";"45.470001000000";"0.069052253725";"Core";"2020-03-02";"SU.TO";"36.799999000000";"0.079420397064";"Core";"2021-03-01";"SU.TO";"25.590000000000";"0.120527191354";"Core";"2022-03-01";"SU.TO";"39.200001000000";"0.552126196545";"Growth"
