"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2017-11-02";"CTC.A.TO";"157.020004000000";"0.003538119612";"Core";"2018-11-01";"CTC.A.TO";"150.960007000000";"0.003883852516";"Core";"2019-11-01";"CTC.A.TO";"141.779999000000";"0.004949532756";"Core";"2020-11-02";"CTC.A.TO";"147.809998000000";"0.005076863017";"Core";"2021-11-01";"CTC.A.TO";"179.470001000000";"0.004494346285";"Core";"2022-11-01";"CTC.A.TO";"151.710007000000";"0.004357614862";"Core"
"2017-11-02";"EMA.TO";"48.049999000000";"0.075678745308";"Value";"2018-11-01";"EMA.TO";"40.070000000000";"0.075678745308";"Value";"2019-11-01";"EMA.TO";"54.430000000000";"0.075678745308";"Value";"2020-11-02";"EMA.TO";"53.450001000000";"0.014039496694";"Core";"2021-11-01";"EMA.TO";"57.709999000000";"0.013976786455";"Core";"2022-11-01";"EMA.TO";"50.549999000000";"0.013078017692";"Core"
"2017-11-02";"BHC.TO";"14.180000000000";"0.256443133735";"Value";"2018-11-01";"BHC.TO";"32.520000000000";"0.256443133735";"Value";"2019-11-01";"BHC.TO";"34.049999000000";"0.256443133735";"Value";"2020-11-02";"BHC.TO";"22.910000000000";"0.214394667226";"Value";"2021-11-01";"BHC.TO";"35.270000000000";"0.214394667226";"Value";"2022-11-01";"BHC.TO";"9.430000000000";"0.214394667226";"Value"
"2017-11-02";"WCN.TO";"89.309998000000";"0.037323182264";"Growth";"2018-11-01";"WCN.TO";"98.400002000000";"0.040083770272";"Growth";"2019-11-01";"WCN.TO";"120.940002000000";"0.044098395948";"Growth";"2020-11-02";"WCN.TO";"131.699997000000";"0.005697882532";"Core";"2021-11-01";"WCN.TO";"168.130005000000";"0.004797479976";"Core";"2022-11-01";"WCN.TO";"178.509995000000";"0.037033992480";"Growth"
"2017-11-02";"SHOP.TO";"12.805000000000";"0.260314981127";"Growth";"2018-11-01";"SHOP.TO";"18.900999000000";"0.208679079604";"Growth";"2019-11-01";"SHOP.TO";"41.618999000000";"0.128144843037";"Growth";"2020-11-02";"SHOP.TO";"121.073997000000";"0.037187726395";"Growth";"2021-11-01";"SHOP.TO";"188.983002000000";"0.036990290871";"Growth";"2022-11-01";"SHOP.TO";"47.430000000000";"0.013938304475";"Core"
"2017-11-02";"H.TO";"22.610001000000";"0.160829875079";"Value";"2018-11-01";"H.TO";"19.440001000000";"0.160829875079";"Value";"2019-11-01";"H.TO";"24.459999000000";"0.160829875079";"Value";"2020-11-02";"H.TO";"29.469999000000";"0.152781365007";"Growth";"2021-11-01";"H.TO";"29.900000000000";"0.026976599744";"Core";"2022-11-01";"H.TO";"34.000000000000";"0.019443934743";"Core"
"2017-11-02";"WEED.TO";"16.129999000000";"0.206654280222";"Growth";"2018-11-01";"WEED.TO";"48.459999000000";"0.081391728360";"Growth";"2019-11-01";"WEED.TO";"25.900000000000";"0.027094391862";"Core";"2020-11-02";"WEED.TO";"27.730000000000";"0.177128807290";"Value";"2021-11-01";"WEED.TO";"16.379999000000";"0.177128807290";"Value";"2022-11-01";"WEED.TO";"4.750000000000";"0.177128807290";"Value"
"2017-11-02";"QSR.TO";"83.949997000000";"0.039706175729";"Growth";"2018-11-01";"QSR.TO";"72.639999000000";"0.008071398831";"Core";"2019-11-01";"QSR.TO";"85.680000000000";"0.008190298194";"Core";"2020-11-02";"QSR.TO";"68.470001000000";"0.010959706461";"Core";"2021-11-01";"QSR.TO";"71.239998000000";"0.011322295831";"Core";"2022-11-01";"QSR.TO";"80.419998000000";"0.008220514769";"Core"
"2017-11-02";"DOL.TO";"47.799999000000";"0.069735008432";"Growth";"2018-11-01";"DOL.TO";"37.910000000000";"0.015465745266";"Core";"2019-11-01";"DOL.TO";"44.889999000000";"0.015632540986";"Core";"2020-11-02";"DOL.TO";"46.049999000000";"0.016295572826";"Core";"2021-11-01";"DOL.TO";"56.310001000000";"0.014324281975";"Core";"2022-11-01";"DOL.TO";"80.629997000000";"0.081991046242";"Growth"
"2017-11-02";"L.TO";"54.172028000000";"0.067126223083";"Value";"2018-11-01";"L.TO";"52.411575000000";"0.067126223083";"Value";"2019-11-01";"L.TO";"69.900002000000";"0.067126223083";"Value";"2020-11-02";"L.TO";"66.230003000000";"0.011330380165";"Core";"2021-11-01";"L.TO";"93.190002000000";"0.008655438513";"Core";"2022-11-01";"L.TO";"112.160004000000";"0.058942025470";"Growth"
